Symbol,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
GOOGL,122.945,122.93,200,122.92,,10565494,2023-05-30T14:13:18Z
GOOGL,122.93,122.94,100,122.93,,10565918,2023-05-30T14:13:19Z
GOOGL,122.94,122.95,200,122.94,,10570083,2023-05-30T14:13:20Z
GOOGL,,,,,,10571390,2023-05-30T14:13:21Z
GOOGL,122.98,122.99,100,122.98,500,10575996,2023-05-30T14:13:22Z
GOOGL,122.99,,200,,300,10580908,2023-05-30T14:13:23Z
GOOGL,122.98,122.98,,122.97,100,10582733,2023-05-30T14:13:24Z
GOOGL,122.97,,,,,10582967,2023-05-30T14:13:25Z
GOOGL,122.98,122.99,100,122.98,300,10584152,2023-05-30T14:13:26Z
GOOGL,122.99,123,500,,,10587373,2023-05-30T14:13:27Z
GOOGL,,,300,122.99,,10591059,2023-05-30T14:13:28Z
GOOGL,122.975,122.98,100,122.97,200,10592867,2023-05-30T14:13:29Z
GOOGL,122.96,122.97,,122.96,300,10593275,2023-05-30T14:13:30Z
GOOGL,122.97,122.98,200,122.97,200,10593493,2023-05-30T14:13:31Z
GOOGL,122.995,122.99,300,122.98,100,10595027,2023-05-30T14:13:32Z
GOOGL,122.975,122.98,200,122.97,300,10595356,2023-05-30T14:13:33Z
GOOGL,122.98,122.99,,122.98,,10595487,2023-05-30T14:13:34Z
GOOGL,122.9829,,300,,100,10595631,2023-05-30T14:13:35Z
GOOGL,122.985,,200,,200,10596096,2023-05-30T14:13:36Z
GOOGL,,,,,300,10596152,
GOOGL,122.9808,,300,,200,10596790,2023-05-30T14:13:38Z
GOOGL,,,200,,,10597036,
GOOGL,122.98,122.98,100,122.97,300,10597965,2023-05-30T14:13:40Z
GOOGL,122.99,122.99,200,,1000,10599412,2023-05-30T14:13:41Z
GOOGL,122.9799,122.98,100,,400,10599898,2023-05-30T14:13:42Z
GOOGL,,,,,,10599909,
GOOGL,,,,,,10599922,
GOOGL,122.985,122.99,500,,800,10600410,2023-05-30T14:13:45Z
GOOGL,122.99,,100,122.98,300,10601765,2023-05-30T14:13:46Z
GOOGL,,,200,,,10601872,
GOOGL,123,123,,122.99,1300,10605477,2023-05-30T14:13:48Z
GOOGL,,,,,1000,10606361,2023-05-30T14:13:49Z
GOOGL,,,300,,,10608231,2023-05-30T14:13:50Z
GOOGL,122.9977,,,,,10609189,
GOOGL,,,,,,10609365,
GOOGL,122.995,,,,300,10615697,2023-05-30T14:13:53Z
GOOGL,,,400,,500,10617148,2023-05-30T14:13:54Z
GOOGL,,,,,,10617159,
GOOGL,,,300,,,10617160,
GOOGL,122.99,,400,,600,10625199,2023-05-30T14:13:57Z
GOOGL,123,,300,,,10631214,2023-05-30T14:13:58Z
GOOGL,,,200,,800,10632504,2023-05-30T14:13:59Z
GOOGL,,,300,,600,10634670,2023-05-30T14:14:00Z
GOOGL,,,,,,10634672,
GOOGL,122.995,,,,,10635424,2023-05-30T14:14:02Z
GOOGL,122.94,122.95,500,122.94,100,10641061,2023-05-30T14:14:03Z
GOOGL,122.92,122.92,200,122.91,200,10641780,2023-05-30T14:14:04Z
GOOGL,,,300,,300,10641821,
GOOGL,122.91,122.91,200,122.9,,10642942,2023-05-30T14:14:06Z
GOOGL,122.92,122.93,,122.92,100,10645142,2023-05-30T14:14:07Z
GOOGL,122.945,122.95,100,122.94,200,10648206,2023-05-30T14:14:08Z
GOOGL,122.94,,300,,100,10648360,2023-05-30T14:14:09Z
GOOGL,122.9092,122.91,200,122.9,200,10649552,2023-05-30T14:14:10Z
GOOGL,,,,,,10649638,
GOOGL,,,300,,,10649651,
GOOGL,122.91,,,,300,10649801,2023-05-30T14:14:12Z
GOOGL,,122.92,100,122.91,,10650737,2023-05-30T14:14:14Z
GOOGL,122.95,122.96,300,122.95,200,10652281,2023-05-30T14:14:15Z
GOOGL,122.945,122.95,200,122.94,100,10654336,2023-05-30T14:14:16Z
GOOGL,122.94,,,,,10654645,2023-05-30T14:14:17Z
GOOGL,122.93,122.94,,122.92,300,10658467,2023-05-30T14:14:18Z
GOOGL,122.935,,400,122.93,100,10658607,2023-05-30T14:14:19Z
GOOGL,122.905,122.92,300,122.9,300,10660251,2023-05-30T14:14:20Z
GOOGL,122.91,,200,122.91,100,10660496,2023-05-30T14:14:21Z
GOOGL,122.93,,100,,200,10661412,2023-05-30T14:14:22Z
GOOGL,122.92,122.93,400,,,10661540,2023-05-30T14:14:23Z
GOOGL,122.93,122.94,300,122.92,500,10662349,2023-05-30T14:14:24Z
GOOGL,122.92,122.92,100,122.91,100,10662846,2023-05-30T14:14:25Z
GOOGL,122.915,,,,,10662998,2023-05-30T14:14:26Z
GOOGL,122.92,122.93,500,,200,10663801,2023-05-30T14:14:27Z
GOOGL,,122.92,200,,100,10663976,2023-05-30T14:14:28Z
GOOGL,122.915,,100,,200,10664900,2023-05-30T14:14:29Z
GOOGL,122.93,122.94,200,122.93,,10665189,2023-05-30T14:14:30Z
GOOGL,122.92,122.93,,122.92,,10665786,2023-05-30T14:14:31Z
GOOGL,,,300,,,10665799,
GOOGL,,,,,,10665930,
GOOGL,122.9018,122.91,200,122.9,,10670077,2023-05-30T14:14:34Z
GOOGL,122.885,,300,122.89,300,10672368,2023-05-30T14:14:35Z
GOOGL,122.9069,,200,122.9,100,10673263,2023-05-30T14:14:36Z
GOOGL,122.93,122.94,300,122.93,200,10676303,2023-05-30T14:14:37Z
GOOGL,122.94,122.95,400,122.94,100,10676908,
GOOGL,122.93,122.93,700,122.91,,10678518,2023-05-30T14:14:39Z
GOOGL,122.925,,100,122.92,200,10678798,2023-05-30T14:14:40Z
GOOGL,,,300,,,10678936,2023-05-30T14:14:41Z
GOOGL,122.93,,100,,,10679570,2023-05-30T14:14:42Z
GOOGL,122.91,122.91,600,122.9,,10681296,2023-05-30T14:14:43Z
GOOGL,122.905,,300,,300,10682828,2023-05-30T14:14:44Z
GOOGL,122.9014,,400,,,10683292,2023-05-30T14:14:45Z
GOOGL,122.86,122.87,100,122.86,700,10686139,2023-05-30T14:14:46Z
GOOGL,122.87,,300,,100,10686764,2023-05-30T14:14:47Z
GOOGL,122.8656,,200,,300,10690303,2023-05-30T14:14:48Z
GOOGL,122.85,122.86,,122.85,100,10692689,2023-05-30T14:14:50Z
GOOGL,,,,,300,10692724,
GOOGL,122.83,122.84,,122.83,,10697323,2023-05-30T14:14:52Z
GOOGL,122.85,122.86,500,122.84,500,10697996,2023-05-30T14:14:53Z
GOOGL,122.82,122.82,200,122.81,100,10700292,2023-05-30T14:14:54Z
GOOGL,122.81,,300,,,10700766,2023-05-30T14:14:55Z
GOOGL,,,400,,200,10700775,
GOOGL,,122.81,500,122.8,1200,10700890,
GOOGL,122.78,122.78,300,122.77,300,10710545,2023-05-30T14:14:58Z
GOOGL,122.775,,100,,,10711494,2023-05-30T14:14:59Z
GOOGL,122.79,122.8,2100,122.78,200,10712528,2023-05-30T14:15:00Z
GOOGL,,122.78,100,122.77,300,10713536,2023-05-30T14:15:01Z
GOOGL,122.7801,122.79,300,122.78,200,10713955,2023-05-30T14:15:02Z
GOOGL,122.77,122.78,400,122.77,300,10717335,2023-05-30T14:15:03Z
GOOGL,122.79,122.79,200,,700,10721109,2023-05-30T14:15:04Z
GOOGL,122.78,,300,122.78,100,10721945,2023-05-30T14:15:05Z
GOOGL,,,200,,200,10722130,2023-05-30T14:15:06Z
GOOGL,,,300,122.77,1100,10722864,2023-05-30T14:15:07Z
GOOGL,122.785,,200,,1500,10723251,2023-05-30T14:15:08Z
GOOGL,122.78,122.78,,,400,10723623,2023-05-30T14:15:09Z
GOOGL,122.69,122.71,600,122.69,,10728870,2023-05-30T14:15:10Z
GOOGL,122.7101,122.73,400,122.71,200,10731080,2023-05-30T14:15:11Z
GOOGL,122.69,122.7,200,122.69,100,10733650,2023-05-30T14:15:12Z
GOOGL,122.65,122.65,100,122.64,800,10735507,2023-05-30T14:15:13Z
GOOGL,,,1300,,700,10735578,
GOOGL,122.63,122.62,300,122.61,200,10737474,2023-05-30T14:15:15Z
GOOGL,122.605,122.61,1300,122.6,300,10741825,2023-05-30T14:15:16Z
GOOGL,122.615,,1200,,200,10742181,2023-05-30T14:15:17Z
GOOGL,122.595,122.6,1100,122.59,,10743214,2023-05-30T14:15:18Z
GOOGL,,,,122.58,300,10744727,2023-05-30T14:15:19Z
GOOGL,,122.59,1500,122.57,400,10744874,
GOOGL,122.6046,122.61,300,122.6,200,10748585,2023-05-30T14:15:21Z
GOOGL,122.605,,,,300,10748754,2023-05-30T14:15:22Z
GOOGL,122.64,122.66,200,122.65,200,10751696,2023-05-30T14:15:23Z
GOOGL,122.72,122.73,400,122.72,,10754921,2023-05-30T14:15:24Z
GOOGL,,,100,,300,10755821,2023-05-30T14:15:25Z
GOOGL,122.76,122.77,200,122.76,200,10757105,2023-05-30T14:15:26Z
GOOGL,122.75,122.75,,122.74,300,10759243,2023-05-30T14:15:27Z
GOOGL,,,100,,200,10759683,
GOOGL,122.74,,,,,10763569,2023-05-30T14:15:29Z
GOOGL,,,,,100,10763701,2023-05-30T14:15:30Z
GOOGL,122.7499,,,,200,10764920,
GOOGL,122.71,,200,122.73,300,10766156,2023-05-30T14:15:32Z
GOOGL,,122.74,100,,200,10766202,
GOOGL,122.738,,200,,,10766644,2023-05-30T14:15:34Z
GOOGL,,,,,,10766712,
GOOGL,122.737,,400,,400,10767181,2023-05-30T14:15:36Z
GOOGL,122.73,122.73,100,122.72,200,10769500,2023-05-30T14:15:37Z
GOOGL,,122.74,500,122.73,500,10769732,2023-05-30T14:15:38Z
GOOGL,122.7267,122.73,100,122.72,300,10770505,2023-05-30T14:15:39Z
GOOGL,122.73,122.74,200,,200,10772672,2023-05-30T14:15:40Z
GOOGL,122.725,122.73,400,,,10774330,2023-05-30T14:15:41Z
GOOGL,,,200,,,10774352,
GOOGL,122.73,,300,,,10774560,2023-05-30T14:15:43Z
GOOGL,122.7,122.69,600,122.68,,10775891,2023-05-30T14:15:44Z
GOOGL,,122.71,200,122.7,300,10777004,2023-05-30T14:15:45Z
GOOGL,122.69,122.69,400,122.67,,10778513,2023-05-30T14:15:46Z
GOOGL,122.67,122.68,200,,100,10780134,2023-05-30T14:15:47Z
GOOGL,122.68,,,,200,10781215,2023-05-30T14:15:48Z
GOOGL,,,,,300,10781230,
GOOGL,122.65,122.66,,122.64,200,10782729,2023-05-30T14:15:50Z
GOOGL,122.6761,122.68,100,122.67,300,10783681,2023-05-30T14:15:51Z
GOOGL,122.675,,200,,,10783806,2023-05-30T14:15:52Z
GOOGL,122.68,,,,500,10784390,
GOOGL,122.7,122.7,400,122.69,400,10789246,2023-05-30T14:15:54Z
GOOGL,122.6942,,,,,10789509,2023-05-30T14:15:55Z
GOOGL,122.67,122.66,100,122.65,200,10795809,2023-05-30T14:15:56Z
GOOGL,122.66,122.69,300,122.68,100,10796214,2023-05-30T14:15:57Z
GOOGL,122.67,122.67,200,122.66,200,10796873,2023-05-30T14:15:58Z
GOOGL,,,,,,10796900,
GOOGL,,122.69,700,122.67,300,10797294,2023-05-30T14:16:00Z
GOOGL,122.68,,500,122.68,100,10798590,2023-05-30T14:16:02Z
GOOGL,122.71,122.73,100,122.72,200,10800176,2023-05-30T14:16:03Z
GOOGL,122.74,122.75,,122.74,,10801059,2023-05-30T14:16:04Z
GOOGL,122.76,122.73,200,122.72,100,10801864,2023-05-30T14:16:05Z
GOOGL,122.73,122.76,,122.75,200,10802309,2023-05-30T14:16:06Z
GOOGL,,,100,,,10802326,
GOOGL,122.76,122.77,200,122.76,,10803603,2023-05-30T14:16:08Z
GOOGL,122.75,122.76,,122.75,,10805863,2023-05-30T14:16:09Z
GOOGL,,122.77,400,,300,10807316,2023-05-30T14:16:10Z
GOOGL,122.77,,,,200,10807825,2023-05-30T14:16:11Z
GOOGL,122.705,122.71,,122.7,100,10812206,2023-05-30T14:16:12Z
GOOGL,122.7,,700,122.69,,10813469,2023-05-30T14:16:13Z
GOOGL,122.695,122.7,100,,200,10813633,2023-05-30T14:16:14Z
GOOGL,122.72,122.74,200,122.72,300,10816707,2023-05-30T14:16:15Z
GOOGL,122.73,122.73,,122.71,200,10816834,2023-05-30T14:16:16Z
GOOGL,122.72,122.74,100,122.72,,10816951,2023-05-30T14:16:17Z
GOOGL,,122.73,,,,10817003,
GOOGL,122.7615,122.77,300,122.76,,10818306,2023-05-30T14:16:19Z
GOOGL,122.765,,100,,300,10820069,2023-05-30T14:16:20Z
GOOGL,122.77,122.78,400,,,10820455,2023-05-30T14:16:21Z
GOOGL,122.76,122.77,100,,200,10821543,2023-05-30T14:16:22Z
GOOGL,,,200,,,10821775,2023-05-30T14:16:23Z
GOOGL,122.7693,122.78,100,122.77,,10823243,2023-05-30T14:16:24Z
GOOGL,122.77,122.77,,122.76,300,10823494,2023-05-30T14:16:25Z
GOOGL,122.72,122.73,200,122.72,100,10825984,2023-05-30T14:16:26Z
GOOGL,122.73,,,,,10827327,2023-05-30T14:16:27Z
GOOGL,122.76,122.77,400,122.76,,10838290,2023-05-30T14:16:28Z
GOOGL,122.77,,300,,200,10838825,2023-05-30T14:16:29Z
GOOGL,122.765,122.76,100,122.75,500,10839756,2023-05-30T14:16:30Z
GOOGL,122.785,122.8,200,122.79,300,10841727,2023-05-30T14:16:31Z
GOOGL,122.79,122.81,,,500,10842980,2023-05-30T14:16:32Z
GOOGL,122.82,122.83,100,122.82,200,10844013,2023-05-30T14:16:33Z
GOOGL,122.825,122.82,400,122.81,400,10844624,2023-05-30T14:16:34Z
GOOGL,122.82,122.83,200,122.82,100,10845691,2023-05-30T14:16:35Z
GOOGL,122.835,122.84,100,122.83,200,10846153,2023-05-30T14:16:36Z
GOOGL,122.85,122.85,,122.84,100,10847435,2023-05-30T14:16:37Z
GOOGL,122.8699,122.87,200,122.86,,10848040,2023-05-30T14:16:38Z
GOOGL,122.86,122.86,300,122.85,,10848382,2023-05-30T14:16:39Z
GOOGL,,122.87,400,122.86,200,10849565,2023-05-30T14:16:40Z
GOOGL,122.84,122.84,100,122.83,,10851154,2023-05-30T14:16:41Z
GOOGL,122.795,122.8,200,122.79,,10854913,2023-05-30T14:16:43Z
GOOGL,,,,,,10854981,
GOOGL,122.8,,,,,10856415,2023-05-30T14:16:44Z
GOOGL,122.795,,100,,,10857294,2023-05-30T14:16:45Z
GOOGL,,,,,300,10857870,2023-05-30T14:16:46Z
GOOGL,122.7972,,,,,10858653,2023-05-30T14:16:47Z
GOOGL,122.79,122.79,300,122.78,100,10859555,2023-05-30T14:16:48Z
GOOGL,,122.8,400,,300,10859680,
GOOGL,122.81,122.81,,122.8,200,10860424,2023-05-30T14:16:50Z
GOOGL,122.805,,500,,100,10861024,2023-05-30T14:16:51Z
GOOGL,122.8,,,,200,10862151,2023-05-30T14:16:52Z
GOOGL,,122.8,200,122.79,,10862689,2023-05-30T14:16:53Z
GOOGL,122.795,,,,300,10863022,2023-05-30T14:16:54Z
GOOGL,122.8,122.81,400,122.8,,10863392,2023-05-30T14:16:55Z
GOOGL,,,,,200,10863594,
GOOGL,122.805,,,,300,10864138,2023-05-30T14:16:57Z
GOOGL,122.8299,122.83,300,122.82,,10866015,2023-05-30T14:16:58Z
GOOGL,122.83,,500,,200,10868237,2023-05-30T14:16:59Z
GOOGL,122.82,,300,,300,10870003,2023-05-30T14:17:00Z
GOOGL,,,200,,,10870108,
GOOGL,122.81,122.82,400,122.8,500,10871104,2023-05-30T14:17:02Z
GOOGL,122.815,,200,122.81,200,10871779,2023-05-30T14:17:03Z
GOOGL,122.81,,,,100,10872100,2023-05-30T14:17:04Z
GOOGL,,,,122.8,500,10872983,2023-05-30T14:17:05Z
GOOGL,,122.83,,122.82,400,10873705,2023-05-30T14:17:06Z
GOOGL,122.8046,122.81,400,122.8,300,10875153,2023-05-30T14:17:07Z
GOOGL,122.805,,,,200,10875284,2023-05-30T14:17:08Z
GOOGL,122.83,122.83,,122.82,,10878420,2023-05-30T14:17:09Z
GOOGL,122.815,122.82,200,122.81,,10879138,2023-05-30T14:17:10Z
GOOGL,122.8124,,300,,100,10879979,2023-05-30T14:17:11Z
GOOGL,122.8,122.81,200,122.8,200,10880438,2023-05-30T14:17:12Z
GOOGL,122.805,,,,,10881518,2023-05-30T14:17:13Z
GOOGL,122.81,122.82,400,,,10881906,2023-05-30T14:17:14Z
GOOGL,,122.81,100,,300,10882576,2023-05-30T14:17:15Z
GOOGL,122.805,,400,,200,10883736,2023-05-30T14:17:16Z
GOOGL,122.8,,,,300,10885340,2023-05-30T14:17:17Z
GOOGL,,122.8,100,122.79,,10885795,
GOOGL,122.74,122.75,700,122.73,400,10889938,2023-05-30T14:17:19Z
GOOGL,,122.74,500,,300,10889949,
GOOGL,,122.75,300,122.74,,10895544,2023-05-30T14:17:21Z
GOOGL,,122.74,400,122.73,,10896029,2023-05-30T14:17:22Z
GOOGL,122.735,,300,,,10896267,2023-05-30T14:17:23Z
GOOGL,122.725,122.73,500,122.72,200,10899111,2023-05-30T14:17:24Z
GOOGL,122.715,122.72,300,122.71,400,10899571,2023-05-30T14:17:25Z
GOOGL,122.71,122.7,400,122.68,600,10900293,2023-05-30T14:17:26Z
GOOGL,122.67,122.68,300,122.67,200,10901247,2023-05-30T14:17:27Z
GOOGL,122.6713,,,,,10902464,2023-05-30T14:17:28Z
GOOGL,122.67,122.67,200,122.66,100,10903076,2023-05-30T14:17:29Z
GOOGL,122.64,122.64,700,122.63,,10904890,2023-05-30T14:17:30Z
GOOGL,122.615,122.61,300,122.6,1600,10905789,2023-05-30T14:17:31Z
GOOGL,122.64,122.64,500,122.63,300,10908148,2023-05-30T14:17:32Z
GOOGL,122.6,122.6,200,122.59,200,10913331,2023-05-30T14:17:33Z
GOOGL,,,300,,100,10913537,
GOOGL,,,,,200,10913551,
GOOGL,122.63,122.64,200,122.63,100,10915535,2023-05-30T14:17:36Z
GOOGL,122.64,,100,,,10918258,2023-05-30T14:17:37Z
GOOGL,122.62,122.63,,122.62,,10918450,2023-05-30T14:17:38Z
GOOGL,122.64,122.65,200,122.64,200,10919185,2023-05-30T14:17:39Z
GOOGL,122.65,122.66,,122.65,,10919676,2023-05-30T14:17:40Z
GOOGL,,,100,,,10919835,2023-05-30T14:17:41Z
GOOGL,122.675,122.69,400,122.67,1200,10924398,2023-05-30T14:17:42Z
GOOGL,122.6722,122.68,100,,300,10924890,2023-05-30T14:17:43Z
GOOGL,,,,,,10924893,
GOOGL,,,200,,,10924977,
GOOGL,122.6829,122.69,,122.68,200,10925595,2023-05-30T14:17:46Z
GOOGL,122.71,122.71,,122.7,300,10926500,2023-05-30T14:17:47Z
GOOGL,122.74,122.74,,122.73,400,10927358,2023-05-30T14:17:48Z
GOOGL,122.725,122.73,300,122.72,300,10928514,2023-05-30T14:17:49Z
GOOGL,122.695,122.7,200,122.69,200,10930846,2023-05-30T14:17:50Z
GOOGL,122.7,122.71,,,400,10931664,2023-05-30T14:17:51Z
GOOGL,,,,,300,10932354,2023-05-30T14:17:52Z
GOOGL,,,,122.7,,10932437,
GOOGL,122.715,122.72,300,122.71,,10934437,2023-05-30T14:17:55Z
GOOGL,,,,,,10934442,
GOOGL,122.725,,100,,200,10935966,2023-05-30T14:17:56Z
GOOGL,122.715,122.71,200,122.7,400,10936918,2023-05-30T14:17:57Z
GOOGL,122.705,,300,,300,10937030,2023-05-30T14:17:58Z
GOOGL,122.72,122.73,1700,122.72,400,10938334,2023-05-30T14:17:59Z
GOOGL,122.75,122.76,200,122.75,200,10940701,2023-05-30T14:18:00Z
GOOGL,122.761,122.77,400,122.76,100,10946105,2023-05-30T14:18:01Z
GOOGL,122.7625,,,,300,10946265,2023-05-30T14:18:02Z
GOOGL,122.73,122.73,,122.72,100,10951984,2023-05-30T14:18:03Z
GOOGL,122.705,122.7,200,122.68,300,10954486,2023-05-30T14:18:04Z
GOOGL,122.7,122.71,300,122.7,100,10955840,2023-05-30T14:18:05Z
GOOGL,122.75,122.77,200,122.76,,10958568,2023-05-30T14:18:06Z
GOOGL,122.78,122.79,,122.77,500,10961345,2023-05-30T14:18:07Z
GOOGL,122.77,122.77,300,122.76,100,10964031,2023-05-30T14:18:08Z
GOOGL,122.75,122.75,100,122.74,,10966910,2023-05-30T14:18:09Z
GOOGL,122.78,122.78,200,122.77,,10967854,2023-05-30T14:18:10Z
GOOGL,,122.79,300,,300,10968730,2023-05-30T14:18:11Z
GOOGL,122.7901,122.8,200,122.79,400,10970643,2023-05-30T14:18:12Z
GOOGL,122.795,,100,,200,10970798,2023-05-30T14:18:13Z
GOOGL,,122.79,,122.78,,10970815,
GOOGL,122.76,122.76,200,122.75,,10972084,2023-05-30T14:18:15Z
GOOGL,122.755,122.78,100,122.77,300,10973172,2023-05-30T14:18:16Z
GOOGL,122.795,122.8,200,122.78,500,10975547,2023-05-30T14:18:17Z
GOOGL,122.7919,,,122.79,400,10975667,2023-05-30T14:18:18Z
GOOGL,122.82,122.82,300,122.81,200,10979655,2023-05-30T14:18:19Z
GOOGL,122.79,122.79,100,122.78,,10981562,2023-05-30T14:18:20Z
GOOGL,122.775,122.78,,122.77,100,10981845,2023-05-30T14:18:21Z
GOOGL,122.7719,,,,900,10984071,2023-05-30T14:18:22Z
GOOGL,122.785,122.79,,122.78,200,10984388,2023-05-30T14:18:23Z
GOOGL,,,,,,10984597,2023-05-30T14:18:24Z
GOOGL,122.79,,200,,100,10987363,2023-05-30T14:18:27Z
GOOGL,122.77,122.77,300,122.76,,10989406,2023-05-30T14:18:28Z
GOOGL,,122.78,200,122.77,,10996585,2023-05-30T14:18:29Z
GOOGL,122.7744,,100,,300,10996865,2023-05-30T14:18:30Z
GOOGL,122.77,,200,,100,10997554,2023-05-30T14:18:31Z
GOOGL,122.79,122.8,,122.79,200,10998226,2023-05-30T14:18:32Z
GOOGL,122.78,122.79,100,122.78,300,10998785,
GOOGL,122.79,122.8,500,122.79,,10999891,2023-05-30T14:18:34Z
GOOGL,122.7975,,600,,,11000185,2023-05-30T14:18:35Z
GOOGL,122.79,122.79,100,122.78,,11001919,
GOOGL,122.775,122.77,600,122.76,200,11009210,2023-05-30T14:18:37Z
GOOGL,122.765,,500,,,11009714,2023-05-30T14:18:38Z
GOOGL,122.77,122.78,100,122.77,100,11010127,2023-05-30T14:18:39Z
GOOGL,122.785,122.79,900,122.78,,11011312,2023-05-30T14:18:40Z
GOOGL,122.7764,122.78,100,122.77,200,11011742,2023-05-30T14:18:41Z
GOOGL,122.775,122.82,200,122.8,1100,11013333,2023-05-30T14:18:42Z
GOOGL,122.81,,500,,500,11014633,2023-05-30T14:18:43Z
GOOGL,,,200,122.81,100,11015110,2023-05-30T14:18:44Z
GOOGL,122.855,122.86,,122.85,400,11018397,2023-05-30T14:18:45Z
GOOGL,122.8525,122.85,100,122.84,200,11022736,
GOOGL,122.845,,,,100,11024251,2023-05-30T14:18:47Z
GOOGL,122.85,,,,200,11024919,
GOOGL,122.8025,122.81,300,122.79,,11047139,2023-05-30T14:18:49Z
GOOGL,122.8225,122.8,100,,100,11052637,2023-05-30T14:18:50Z
GOOGL,122.78,122.79,400,122.77,600,11054508,2023-05-30T14:18:51Z
GOOGL,122.785,122.81,100,122.8,200,11054943,
GOOGL,,122.79,,122.78,700,11055317,
GOOGL,,,200,,200,11055803,2023-05-30T14:18:54Z
GOOGL,,,,,,11055960,
GOOGL,122.77,122.78,300,122.76,600,11058032,2023-05-30T14:18:56Z
GOOGL,,122.77,100,,300,11058095,
GOOGL,122.79,122.8,300,122.79,100,11059647,2023-05-30T14:18:58Z
GOOGL,122.785,122.79,400,122.78,,11060016,2023-05-30T14:18:59Z
GOOGL,122.78,,300,122.77,900,11060655,2023-05-30T14:19:00Z
GOOGL,122.79,,200,122.78,100,11062503,2023-05-30T14:19:01Z
GOOGL,122.8,122.81,100,122.79,300,11063270,2023-05-30T14:19:02Z
GOOGL,122.79,122.8,200,,200,11065104,2023-05-30T14:19:03Z
GOOGL,122.8,122.79,,122.78,100,11067221,2023-05-30T14:19:04Z
GOOGL,122.785,,,,,11067333,2023-05-30T14:19:05Z
GOOGL,,,,,,11068860,2023-05-30T14:19:06Z
GOOGL,,,100,,200,11070746,
GOOGL,122.79,,300,122.77,800,11071166,2023-05-30T14:19:07Z
GOOGL,122.77,122.77,200,122.76,300,11072720,2023-05-30T14:19:09Z
GOOGL,122.765,,,,400,11073244,2023-05-30T14:19:11Z
GOOGL,122.785,122.79,,122.78,300,11074177,2023-05-30T14:19:12Z
GOOGL,122.76,122.76,100,122.75,500,11079922,2023-05-30T14:19:13Z
GOOGL,122.75,122.75,400,122.74,1000,11084106,2023-05-30T14:19:14Z
GOOGL,122.72,122.72,200,122.71,200,11085942,2023-05-30T14:19:15Z
GOOGL,122.725,122.73,100,122.72,,11086652,2023-05-30T14:19:16Z
GOOGL,122.73,122.74,,122.73,,11087123,2023-05-30T14:19:17Z
GOOGL,122.755,122.76,200,122.75,,11093792,2023-05-30T14:19:18Z
GOOGL,,,100,,,11094138,2023-05-30T14:19:19Z
