,Time,VolumeSum,Long,Short,BUY,SELL,Buy Action,Sell Action,Gain
338,2023-06-09T19:57:10Z,132.35320000007238,True,False,244.81,244.78,True,False,-244.81
339,2023-06-09T19:57:20Z,-33.16000000000406,False,True,244.89,244.86,False,True,244.86
340,2023-06-09T19:57:30Z,-23.535600000011982,False,True,244.75,244.74,False,False,
341,2023-06-09T19:57:40Z,-45.74000000003224,False,True,244.78,244.75,False,False,
342,2023-06-09T19:57:50Z,-9.399999999999977,False,True,244.79,244.77,False,False,
343,2023-06-09T19:58:00Z,63.6400000000217,True,False,244.8,244.78,True,False,-244.8
344,2023-06-09T19:58:10Z,24.53999999994926,True,False,244.75,244.74,False,False,
345,2023-06-09T19:58:20Z,-18.296799999986888,False,True,244.74,244.73,False,True,244.73
346,2023-06-09T19:58:30Z,-22.220000000008213,False,True,244.71,244.69,False,False,
347,2023-06-09T19:58:40Z,-38.449999999979184,False,True,244.6,244.58,False,False,
348,2023-06-09T19:58:50Z,-47.130000000003605,False,True,244.48,244.45,False,False,
349,2023-06-09T19:59:00Z,-2.9999999999972715,False,True,244.46,244.45,False,False,
350,2023-06-09T19:59:10Z,33.08000000000271,True,False,244.39,244.36,True,False,-244.39
351,2023-06-09T19:59:30Z,-60.08000000000243,False,True,244.2,244.19,False,True,244.19
352,2023-06-09T19:59:40Z,-27.769999999986112,False,True,244.18,244.16,False,False,
353,2023-06-09T19:59:50Z,162.42999999995928,True,False,244.32,244.3,False,False,
