,_id_x,CurTime,GetTime_x,Symbol,TradeTime,Last,Ask,AskSize,Bid,BidSize,Volume,VWAP,Open,High,Low,PreviousClose,PreviousVolume,NetChange,NetChangePct,_id_y,GetTime_y,EarliestTime,LatestTime,Side,Price,TotalSize,BiggestSize,SmallestSize,NumParticipants,TotalOrderCount,Dif
4463,647debe65869ec113f5f157c,2023-06-05T14:06:30Z,2023-06-05T14:06:29Z,TSLA,2023-06-05T14:06:29Z,220.1699,220.17,100.0,220.13,100.0,34420266.0,219.621747279009,217.8,221.28999,217.45,213.97,164398372.0,6.1999,0.029,647debe65869ec113f5f15fa,2023-06-05T14:06:30Z,2023-06-05T14:06:30Z,2023-06-05T14:06:30Z,Ask,220.12,-100.0,100.0,100.0,1.0,1.0,0.04990000000000805
4762,647dec865869ec113f5f2226,2023-06-05T14:09:10Z,2023-06-05T14:09:08Z,TSLA,2023-06-05T14:09:08Z,220.04,220.08,100.0,220.04,100.0,35515078.0,219.636367683134,217.8,221.28999,217.45,213.97,164398372.0,6.07,0.0284,647dec865869ec113f5f2230,2023-06-05T14:09:09Z,2023-06-05T14:09:09Z,2023-06-05T14:09:09Z,Bid,220.05,136.0,100.0,36.0,2.0,2.0,0.010000000000019327
4839,647decae5869ec113f5f2550,2023-06-05T14:09:50Z,2023-06-05T14:09:49Z,TSLA,2023-06-05T14:09:49Z,219.8,219.85,100.0,219.8,200.0,35840838.0,219.638380308607,217.8,221.28999,217.45,213.97,164398372.0,5.83,0.0272,647decae5869ec113f5f255a,2023-06-05T14:09:49Z,2023-06-05T14:09:49Z,2023-06-05T14:09:49Z,Bid,219.82,1.0,1.0,1.0,1.0,1.0,0.01999999999998181
5050,647ded125869ec113f5f2d39,2023-06-05T14:11:30Z,2023-06-05T14:11:29Z,TSLA,2023-06-05T14:11:29Z,219.6199,219.63,100.0,219.61,100.0,36863128.0,219.651247964579,217.8,221.28999,217.45,213.97,164398372.0,5.6499,0.0264,647ded125869ec113f5f2dad,2023-06-05T14:11:30Z,2023-06-05T14:11:29Z,2023-06-05T14:11:29Z,Ask,219.57,-200.0,200.0,200.0,1.0,1.0,0.04990000000000805
5051,647ded125869ec113f5f2d39,2023-06-05T14:11:30Z,2023-06-05T14:11:29Z,TSLA,2023-06-05T14:11:29Z,219.6199,219.63,100.0,219.61,100.0,36863128.0,219.651247964579,217.8,221.28999,217.45,213.97,164398372.0,5.6499,0.0264,647ded125869ec113f5f2db5,2023-06-05T14:11:30Z,2023-06-05T14:11:29Z,2023-06-05T14:11:29Z,Ask,219.59,-1.0,1.0,1.0,1.0,1.0,0.029899999999997817
5052,647ded125869ec113f5f2d39,2023-06-05T14:11:30Z,2023-06-05T14:11:29Z,TSLA,2023-06-05T14:11:29Z,219.6199,219.63,100.0,219.61,100.0,36863128.0,219.651247964579,217.8,221.28999,217.45,213.97,164398372.0,5.6499,0.0264,647ded125869ec113f5f2dc3,2023-06-05T14:11:30Z,2023-06-05T14:11:29Z,2023-06-05T14:11:29Z,Ask,219.61,-100.0,100.0,100.0,1.0,1.0,0.009899999999987585
5205,647ded625869ec113f5f338f,2023-06-05T14:12:50Z,2023-06-05T14:12:49Z,TSLA,2023-06-05T14:12:49Z,219.4504,219.49,100.0,219.45,300.0,37429809.0,219.64759165989,217.8,221.28999,217.45,213.97,164398372.0,5.4804,0.0256,647ded625869ec113f5f3399,2023-06-05T14:12:49Z,2023-06-05T14:12:49Z,2023-06-05T14:12:49Z,Bid,219.46,25.0,25.0,25.0,1.0,1.0,0.009600000000006048
5249,647ded765869ec113f5f3524,2023-06-05T14:13:10Z,2023-06-05T14:13:09Z,TSLA,2023-06-05T14:13:09Z,218.9494,218.99,100.0,218.95,100.0,37715966.0,219.643508915149,217.8,221.28999,217.45,213.97,164398372.0,4.9794,0.0233,647ded765869ec113f5f352e,2023-06-05T14:13:09Z,2023-06-05T14:13:09Z,2023-06-05T14:13:09Z,Bid,218.96,1.0,1.0,1.0,1.0,1.0,0.010600000000010823
5268,647ded805869ec113f5f35f7,2023-06-05T14:13:20Z,2023-06-05T14:13:18Z,TSLA,2023-06-05T14:13:18Z,218.878,218.91,300.0,218.87,500.0,37811868.0,219.641545072988,217.8,221.28999,217.45,213.97,164398372.0,4.908,0.0229,647ded805869ec113f5f3601,2023-06-05T14:13:19Z,2023-06-05T14:13:19Z,2023-06-05T14:13:19Z,Bid,218.94,87.0,87.0,87.0,1.0,4.0,0.06200000000001182
5269,647ded805869ec113f5f35f7,2023-06-05T14:13:20Z,2023-06-05T14:13:18Z,TSLA,2023-06-05T14:13:18Z,218.878,218.91,300.0,218.87,500.0,37811868.0,219.641545072988,217.8,221.28999,217.45,213.97,164398372.0,4.908,0.0229,647ded805869ec113f5f3612,2023-06-05T14:13:19Z,2023-06-05T14:13:19Z,2023-06-05T14:13:19Z,Bid,218.93,100.0,100.0,100.0,1.0,1.0,0.05200000000002092
5343,647deda85869ec113f5f3922,2023-06-05T14:14:00Z,2023-06-05T14:13:59Z,TSLA,2023-06-05T14:13:59Z,218.66,218.69,400.0,218.67,200.0,38158640.0,219.633729525871,217.8,221.28999,217.45,213.97,164398372.0,4.69,0.0219,647deda85869ec113f5f392c,2023-06-05T14:13:59Z,2023-06-05T14:13:59Z,2023-06-05T14:13:59Z,Bid,218.72,118.0,118.0,118.0,1.0,1.0,0.060000000000002274
5344,647deda85869ec113f5f3922,2023-06-05T14:14:00Z,2023-06-05T14:13:59Z,TSLA,2023-06-05T14:13:59Z,218.66,218.69,400.0,218.67,200.0,38158640.0,219.633729525871,217.8,221.28999,217.45,213.97,164398372.0,4.69,0.0219,647deda85869ec113f5f3939,2023-06-05T14:13:59Z,2023-06-05T14:13:59Z,2023-06-05T14:13:59Z,Bid,218.67,200.0,100.0,100.0,2.0,2.0,0.009999999999990905
5388,647dedbc5869ec113f5f3abd,2023-06-05T14:14:20Z,2023-06-05T14:14:19Z,TSLA,2023-06-05T14:14:19Z,218.8499,218.85,100.0,218.82,400.0,38375787.0,219.629056738694,217.8,221.28999,217.45,213.97,164398372.0,4.8799,0.0228,647dedbc5869ec113f5f3b23,2023-06-05T14:14:20Z,2023-06-05T14:14:20Z,2023-06-05T14:14:20Z,Ask,218.79,-300.0,300.0,300.0,1.0,1.0,0.059899999999998954
5389,647dedbc5869ec113f5f3abd,2023-06-05T14:14:20Z,2023-06-05T14:14:19Z,TSLA,2023-06-05T14:14:19Z,218.8499,218.85,100.0,218.82,400.0,38375787.0,219.629056738694,217.8,221.28999,217.45,213.97,164398372.0,4.8799,0.0228,647dedbc5869ec113f5f3b2b,2023-06-05T14:14:20Z,2023-06-05T14:14:20Z,2023-06-05T14:14:20Z,Ask,218.8,-145.0,100.0,45.0,2.0,3.0,0.04989999999997963
5390,647dedbc5869ec113f5f3abd,2023-06-05T14:14:20Z,2023-06-05T14:14:19Z,TSLA,2023-06-05T14:14:19Z,218.8499,218.85,100.0,218.82,400.0,38375787.0,219.629056738694,217.8,221.28999,217.45,213.97,164398372.0,4.8799,0.0228,647dedbc5869ec113f5f3b36,2023-06-05T14:14:20Z,2023-06-05T14:14:19Z,2023-06-05T14:14:19Z,Ask,218.83,-300.0,300.0,300.0,1.0,1.0,0.01989999999997849
5449,647dedda5869ec113f5f3d17,2023-06-05T14:14:50Z,2023-06-05T14:14:49Z,TSLA,2023-06-05T14:14:49Z,218.4299,218.43,200.0,218.37,100.0,38754937.0,219.616572573253,217.8,221.28999,217.45,213.97,164398372.0,4.4599,0.0208,647dedda5869ec113f5f3d8f,2023-06-05T14:14:50Z,2023-06-05T14:14:50Z,2023-06-05T14:14:50Z,Ask,218.38,-100.0,100.0,100.0,1.0,1.0,0.04990000000000805
5450,647dedda5869ec113f5f3d17,2023-06-05T14:14:50Z,2023-06-05T14:14:49Z,TSLA,2023-06-05T14:14:49Z,218.4299,218.43,200.0,218.37,100.0,38754937.0,219.616572573253,217.8,221.28999,217.45,213.97,164398372.0,4.4599,0.0208,647dedda5869ec113f5f3d97,2023-06-05T14:14:50Z,2023-06-05T14:14:50Z,2023-06-05T14:14:50Z,Ask,218.39,-399.0,300.0,99.0,2.0,4.0,0.039900000000017144
5451,647dedda5869ec113f5f3d17,2023-06-05T14:14:50Z,2023-06-05T14:14:49Z,TSLA,2023-06-05T14:14:49Z,218.4299,218.43,200.0,218.37,100.0,38754937.0,219.616572573253,217.8,221.28999,217.45,213.97,164398372.0,4.4599,0.0208,647dedda5869ec113f5f3d9f,2023-06-05T14:14:50Z,2023-06-05T14:14:50Z,2023-06-05T14:14:50Z,Ask,218.41,-100.0,100.0,100.0,1.0,1.0,0.019900000000006912
5457,647dede45869ec113f5f3de1,2023-06-05T14:15:00Z,2023-06-05T14:14:59Z,TSLA,2023-06-05T14:14:59Z,218.3401,218.39,200.0,218.34,100.0,38846835.0,219.61337778032,217.8,221.28999,217.45,213.97,164398372.0,4.3701,0.0204,647dede45869ec113f5f3deb,2023-06-05T14:14:59Z,2023-06-05T14:14:59Z,2023-06-05T14:14:59Z,Bid,218.35,100.0,100.0,100.0,1.0,1.0,0.009899999999987585
5516,647dee025869ec113f5f4048,2023-06-05T14:15:30Z,2023-06-05T14:15:29Z,TSLA,2023-06-05T14:15:29Z,218.3566,218.4,200.0,218.35,100.0,39139158.0,219.60336077666,217.8,221.28999,217.45,213.97,164398372.0,4.3866,0.0205,647dee025869ec113f5f4052,2023-06-05T14:15:29Z,2023-06-05T14:15:29Z,2023-06-05T14:15:29Z,Bid,218.37,600.0,500.0,100.0,2.0,2.0,0.013400000000018508
5567,647dee165869ec113f5f41d9,2023-06-05T14:15:50Z,2023-06-05T14:15:49Z,TSLA,2023-06-05T14:15:49Z,217.95,217.99,100.0,217.95,100.0,39576983.0,219.585692199923,217.8,221.28999,217.45,213.97,164398372.0,3.98,0.0186,647dee165869ec113f5f423d,2023-06-05T14:15:50Z,2023-06-05T14:15:50Z,2023-06-05T14:15:50Z,Ask,217.92,-200.0,100.0,100.0,2.0,2.0,0.030000000000001137
5568,647dee165869ec113f5f41d9,2023-06-05T14:15:50Z,2023-06-05T14:15:49Z,TSLA,2023-06-05T14:15:49Z,217.95,217.99,100.0,217.95,100.0,39576983.0,219.585692199923,217.8,221.28999,217.45,213.97,164398372.0,3.98,0.0186,647dee165869ec113f5f4249,2023-06-05T14:15:50Z,2023-06-05T14:15:50Z,2023-06-05T14:15:50Z,Ask,217.94,-500.0,500.0,500.0,1.0,1.0,0.009999999999990905
5581,647dee205869ec113f5f429c,2023-06-05T14:16:00Z,2023-06-05T14:15:59Z,TSLA,2023-06-05T14:15:59Z,217.5699,217.56,100.0,217.54,100.0,39715763.0,219.578800379108,217.8,221.28999,217.45,213.97,164398372.0,3.5999,0.0168,647dee205869ec113f5f42e4,2023-06-05T14:16:00Z,2023-06-05T14:16:00Z,2023-06-05T14:16:00Z,Ask,217.54,-100.0,100.0,100.0,1.0,1.0,0.029899999999997817
5582,647dee205869ec113f5f429c,2023-06-05T14:16:00Z,2023-06-05T14:15:59Z,TSLA,2023-06-05T14:15:59Z,217.5699,217.56,100.0,217.54,100.0,39715763.0,219.578800379108,217.8,221.28999,217.45,213.97,164398372.0,3.5999,0.0168,647dee205869ec113f5f42ef,2023-06-05T14:16:00Z,2023-06-05T14:16:00Z,2023-06-05T14:16:00Z,Ask,217.55,-100.0,100.0,100.0,1.0,1.0,0.01989999999997849
5591,647dee2a5869ec113f5f4360,2023-06-05T14:16:10Z,2023-06-05T14:16:09Z,TSLA,2023-06-05T14:16:09Z,217.15,217.19,200.0,217.15,200.0,40160202.0,219.550427763685,217.8,221.28999,216.95,213.97,164398372.0,3.18,0.0149,647dee2a5869ec113f5f436a,2023-06-05T14:16:09Z,2023-06-05T14:16:09Z,2023-06-05T14:16:09Z,Bid,217.2,100.0,100.0,100.0,1.0,1.0,0.04999999999998295
5625,647dee3e5869ec113f5f44e4,2023-06-05T14:16:30Z,2023-06-05T14:16:29Z,TSLA,2023-06-05T14:16:29Z,217.27,217.3,100.0,217.25,100.0,40456045.0,219.532852921143,217.8,221.28999,216.95,213.97,164398372.0,3.3,0.0154,647dee3e5869ec113f5f44ee,2023-06-05T14:16:29Z,2023-06-05T14:16:29Z,2023-06-05T14:16:29Z,Bid,217.31,17.0,17.0,17.0,1.0,1.0,0.03999999999999204
5626,647dee3e5869ec113f5f44e4,2023-06-05T14:16:30Z,2023-06-05T14:16:29Z,TSLA,2023-06-05T14:16:29Z,217.27,217.3,100.0,217.25,100.0,40456045.0,219.532852921143,217.8,221.28999,216.95,213.97,164398372.0,3.3,0.0154,647dee3e5869ec113f5f44fc,2023-06-05T14:16:29Z,2023-06-05T14:16:29Z,2023-06-05T14:16:29Z,Bid,217.3,100.0,100.0,100.0,1.0,1.0,0.030000000000001137
5627,647dee3e5869ec113f5f44e4,2023-06-05T14:16:30Z,2023-06-05T14:16:29Z,TSLA,2023-06-05T14:16:29Z,217.27,217.3,100.0,217.25,100.0,40456045.0,219.532852921143,217.8,221.28999,216.95,213.97,164398372.0,3.3,0.0154,647dee3e5869ec113f5f450b,2023-06-05T14:16:29Z,2023-06-05T14:16:29Z,2023-06-05T14:16:29Z,Bid,217.29,300.0,300.0,300.0,1.0,1.0,0.01999999999998181
5655,647dee485869ec113f5f45b4,2023-06-05T14:16:40Z,2023-06-05T14:16:39Z,TSLA,2023-06-05T14:16:39Z,217.3,217.31,100.0,217.27,100.0,40549079.0,219.527390719289,217.8,221.28999,216.95,213.97,164398372.0,3.33,0.0156,647dee485869ec113f5f4618,2023-06-05T14:16:40Z,2023-06-05T14:16:40Z,2023-06-05T14:16:40Z,Ask,217.29,-5.0,5.0,5.0,1.0,1.0,0.010000000000019327
5677,647dee525869ec113f5f467a,2023-06-05T14:16:50Z,2023-06-05T14:16:49Z,TSLA,2023-06-05T14:16:49Z,216.97,216.97,200.0,216.93,200.0,40706572.0,219.51716623175,217.8,221.28999,216.92,213.97,164398372.0,3.0,0.014,647dee525869ec113f5f46ec,2023-06-05T14:16:50Z,2023-06-05T14:16:50Z,2023-06-05T14:16:50Z,Ask,216.93,-300.0,100.0,100.0,3.0,3.0,0.03999999999999204
5678,647dee525869ec113f5f467a,2023-06-05T14:16:50Z,2023-06-05T14:16:49Z,TSLA,2023-06-05T14:16:49Z,216.97,216.97,200.0,216.93,200.0,40706572.0,219.51716623175,217.8,221.28999,216.92,213.97,164398372.0,3.0,0.014,647dee525869ec113f5f46f5,2023-06-05T14:16:50Z,2023-06-05T14:16:50Z,2023-06-05T14:16:50Z,Ask,216.96,-300.0,300.0,300.0,1.0,1.0,0.009999999999990905
5752,647dee7a5869ec113f5f49ab,2023-06-05T14:17:30Z,2023-06-05T14:17:29Z,TSLA,2023-06-05T14:17:29Z,217.1048,217.11,100.0,217.07,100.0,41331375.0,219.475490512235,217.8,221.28999,216.39999,213.97,164398372.0,3.1348,0.0147,647dee7a5869ec113f5f49b5,2023-06-05T14:17:29Z,2023-06-05T14:17:29Z,2023-06-05T14:17:29Z,Bid,217.13,312.0,112.0,100.0,3.0,5.0,0.025199999999983902
5796,647dee8e5869ec113f5f4b46,2023-06-05T14:17:50Z,2023-06-05T14:17:49Z,TSLA,2023-06-05T14:17:49Z,217.52,217.55,100.0,217.51,100.0,41601096.0,219.460740634715,217.8,221.28999,216.39999,213.97,164398372.0,3.55,0.0166,647dee8e5869ec113f5f4b51,2023-06-05T14:17:49Z,2023-06-05T14:17:49Z,2023-06-05T14:17:49Z,Bid,217.54,34.0,34.0,34.0,1.0,1.0,0.01999999999998181
5850,647deea25869ec113f5f4ce3,2023-06-05T14:18:10Z,2023-06-05T14:18:09Z,TSLA,2023-06-05T14:18:09Z,217.8399,217.84,100.0,217.81,300.0,41865397.0,219.449214915879,217.8,221.28999,216.39999,213.97,164398372.0,3.8699,0.0181,647deea25869ec113f5f4d60,2023-06-05T14:18:10Z,2023-06-05T14:18:10Z,2023-06-05T14:18:10Z,Ask,217.81,-100.0,100.0,100.0,1.0,1.0,0.029899999999997817
5851,647deea25869ec113f5f4ce3,2023-06-05T14:18:10Z,2023-06-05T14:18:09Z,TSLA,2023-06-05T14:18:09Z,217.8399,217.84,100.0,217.81,300.0,41865397.0,219.449214915879,217.8,221.28999,216.39999,213.97,164398372.0,3.8699,0.0181,647deea25869ec113f5f4d67,2023-06-05T14:18:10Z,2023-06-05T14:18:09Z,2023-06-05T14:18:09Z,Ask,217.82,-46.0,46.0,46.0,1.0,2.0,0.019900000000006912
5862,647deeac5869ec113f5f4db9,2023-06-05T14:18:20Z,2023-06-05T14:18:19Z,TSLA,2023-06-05T14:18:19Z,217.6301,217.65,300.0,217.6,100.0,41993152.0,219.443288109711,217.8,221.28999,216.39999,213.97,164398372.0,3.6601,0.0171,647deeac5869ec113f5f4dc3,2023-06-05T14:18:19Z,2023-06-05T14:18:19Z,2023-06-05T14:18:19Z,Bid,217.64,177.0,100.0,77.0,2.0,4.0,0.009899999999987585
5892,647deeb65869ec113f5f4e8d,2023-06-05T14:18:30Z,2023-06-05T14:18:29Z,TSLA,2023-06-05T14:18:29Z,217.64,217.66,100.0,217.62,300.0,42074859.0,219.439518184865,217.8,221.28999,216.39999,213.97,164398372.0,3.67,0.0172,647deeb65869ec113f5f4f09,2023-06-05T14:18:30Z,2023-06-05T14:18:29Z,2023-06-05T14:18:30Z,Ask,217.6,-604.0,304.0,100.0,4.0,7.0,0.03999999999999204
5967,647deee85869ec113f5f526c,2023-06-05T14:19:20Z,2023-06-05T14:19:19Z,TSLA,2023-06-05T14:19:19Z,217.6701,217.72,300.0,217.65,100.0,42445306.0,219.421912550461,217.8,221.28999,216.39999,213.97,164398372.0,3.7001,0.0173,647deee85869ec113f5f5276,2023-06-05T14:19:19Z,2023-06-05T14:19:19Z,2023-06-05T14:19:19Z,Bid,217.7,191.0,100.0,91.0,2.0,4.0,0.029899999999997817
5968,647deee85869ec113f5f526c,2023-06-05T14:19:20Z,2023-06-05T14:19:19Z,TSLA,2023-06-05T14:19:19Z,217.6701,217.72,300.0,217.65,100.0,42445306.0,219.421912550461,217.8,221.28999,216.39999,213.97,164398372.0,3.7001,0.0173,647deee85869ec113f5f5287,2023-06-05T14:19:19Z,2023-06-05T14:19:19Z,2023-06-05T14:19:19Z,Bid,217.68,300.0,300.0,300.0,1.0,1.0,0.009900000000016007
5989,647deef25869ec113f5f5332,2023-06-05T14:19:30Z,2023-06-05T14:19:29Z,TSLA,2023-06-05T14:19:29Z,217.8936,217.92,100.0,217.89,100.0,42562353.0,219.417269875468,217.8,221.28999,216.39999,213.97,164398372.0,3.9236,0.0183,647deef25869ec113f5f533c,2023-06-05T14:19:29Z,2023-06-05T14:19:29Z,2023-06-05T14:19:29Z,Bid,217.93,100.0,100.0,100.0,1.0,1.0,0.03640000000001464
5990,647deef25869ec113f5f5332,2023-06-05T14:19:30Z,2023-06-05T14:19:29Z,TSLA,2023-06-05T14:19:29Z,217.8936,217.92,100.0,217.89,100.0,42562353.0,219.417269875468,217.8,221.28999,216.39999,213.97,164398372.0,3.9236,0.0183,647deef25869ec113f5f534d,2023-06-05T14:19:29Z,2023-06-05T14:19:29Z,2023-06-05T14:19:29Z,Bid,217.92,65.0,65.0,65.0,1.0,4.0,0.026399999999995316
5991,647deef25869ec113f5f5332,2023-06-05T14:19:30Z,2023-06-05T14:19:29Z,TSLA,2023-06-05T14:19:29Z,217.8936,217.92,100.0,217.89,100.0,42562353.0,219.417269875468,217.8,221.28999,216.39999,213.97,164398372.0,3.9236,0.0183,647deef25869ec113f5f5356,2023-06-05T14:19:29Z,2023-06-05T14:19:29Z,2023-06-05T14:19:29Z,Bid,217.91,300.0,200.0,100.0,2.0,2.0,0.01640000000000441
6021,647deefc5869ec113f5f5402,2023-06-05T14:19:40Z,2023-06-05T14:19:39Z,TSLA,2023-06-05T14:19:39Z,217.8801,217.91,100.0,217.88,100.0,42665327.0,219.413570288104,217.8,221.28999,216.39999,213.97,164398372.0,3.9101,0.0183,647deefc5869ec113f5f547b,2023-06-05T14:19:40Z,2023-06-05T14:19:39Z,2023-06-05T14:19:39Z,Ask,217.79,-156.0,100.0,56.0,2.0,4.0,0.09010000000000673
6022,647deefc5869ec113f5f5402,2023-06-05T14:19:40Z,2023-06-05T14:19:39Z,TSLA,2023-06-05T14:19:39Z,217.8801,217.91,100.0,217.88,100.0,42665327.0,219.413570288104,217.8,221.28999,216.39999,213.97,164398372.0,3.9101,0.0183,647deefc5869ec113f5f5485,2023-06-05T14:19:40Z,2023-06-05T14:19:39Z,2023-06-05T14:19:39Z,Ask,217.82,-300.0,300.0,300.0,1.0,1.0,0.06010000000000559
6023,647deefc5869ec113f5f5402,2023-06-05T14:19:40Z,2023-06-05T14:19:39Z,TSLA,2023-06-05T14:19:39Z,217.8801,217.91,100.0,217.88,100.0,42665327.0,219.413570288104,217.8,221.28999,216.39999,213.97,164398372.0,3.9101,0.0183,647deefc5869ec113f5f548d,2023-06-05T14:19:40Z,2023-06-05T14:19:39Z,2023-06-05T14:19:39Z,Ask,217.84,-100.0,100.0,100.0,1.0,1.0,0.04009999999999536
6051,647def105869ec113f5f55a2,2023-06-05T14:20:00Z,2023-06-05T14:19:58Z,TSLA,2023-06-05T14:19:58Z,217.67,217.68,300.0,217.62,100.0,42798518.0,219.407989315868,217.8,221.28999,216.39999,213.97,164398372.0,3.7,0.0173,647def105869ec113f5f55ac,2023-06-05T14:19:59Z,2023-06-05T14:19:59Z,2023-06-05T14:19:59Z,Bid,217.73,5.0,5.0,5.0,1.0,2.0,0.060000000000002274
6052,647def105869ec113f5f55a2,2023-06-05T14:20:00Z,2023-06-05T14:19:58Z,TSLA,2023-06-05T14:19:58Z,217.67,217.68,300.0,217.62,100.0,42798518.0,219.407989315868,217.8,221.28999,216.39999,213.97,164398372.0,3.7,0.0173,647def105869ec113f5f55b6,2023-06-05T14:19:59Z,2023-06-05T14:19:59Z,2023-06-05T14:19:59Z,Bid,217.72,100.0,100.0,100.0,1.0,1.0,0.05000000000001137
6122,647def2e5869ec113f5f5814,2023-06-05T14:20:30Z,2023-06-05T14:20:29Z,TSLA,2023-06-05T14:20:29Z,217.5397,217.56,100.0,217.5,200.0,43041422.0,219.397014962518,217.8,221.28999,216.39999,213.97,164398372.0,3.5697,0.0167,647def2e5869ec113f5f5888,2023-06-05T14:20:30Z,2023-06-05T14:20:29Z,2023-06-05T14:20:30Z,Ask,217.48,-138.0,100.0,38.0,2.0,3.0,0.059700000000020736
6123,647def2e5869ec113f5f5814,2023-06-05T14:20:30Z,2023-06-05T14:20:29Z,TSLA,2023-06-05T14:20:29Z,217.5397,217.56,100.0,217.5,200.0,43041422.0,219.397014962518,217.8,221.28999,216.39999,213.97,164398372.0,3.5697,0.0167,647def2e5869ec113f5f5890,2023-06-05T14:20:30Z,2023-06-05T14:20:29Z,2023-06-05T14:20:29Z,Ask,217.51,-300.0,300.0,300.0,1.0,1.0,0.0297000000000196
6124,647def2e5869ec113f5f5814,2023-06-05T14:20:30Z,2023-06-05T14:20:29Z,TSLA,2023-06-05T14:20:29Z,217.5397,217.56,100.0,217.5,200.0,43041422.0,219.397014962518,217.8,221.28999,216.39999,213.97,164398372.0,3.5697,0.0167,647def2e5869ec113f5f5899,2023-06-05T14:20:30Z,2023-06-05T14:20:29Z,2023-06-05T14:20:29Z,Ask,217.53,-300.0,200.0,100.0,2.0,2.0,0.009700000000009368
6141,647def385869ec113f5f58da,2023-06-05T14:20:40Z,2023-06-05T14:20:39Z,TSLA,2023-06-05T14:20:39Z,217.35,217.38,100.0,217.33,300.0,43082944.0,219.395053966351,217.8,221.28999,216.39999,213.97,164398372.0,3.38,0.0158,647def385869ec113f5f594a,2023-06-05T14:20:40Z,2023-06-05T14:20:40Z,2023-06-05T14:20:40Z,Ask,217.33,-288.0,188.0,100.0,2.0,6.0,0.01999999999998181
6164,647def425869ec113f5f59a5,2023-06-05T14:20:50Z,2023-06-05T14:20:49Z,TSLA,2023-06-05T14:20:49Z,217.225,217.25,100.0,217.21,100.0,43172694.0,219.390228190951,217.8,221.28999,216.39999,213.97,164398372.0,3.255,0.0152,647def425869ec113f5f5a10,2023-06-05T14:20:50Z,2023-06-05T14:20:49Z,2023-06-05T14:20:50Z,Ask,217.15,-295.0,195.0,100.0,2.0,5.0,0.07499999999998863
6165,647def425869ec113f5f59a5,2023-06-05T14:20:50Z,2023-06-05T14:20:49Z,TSLA,2023-06-05T14:20:49Z,217.225,217.25,100.0,217.21,100.0,43172694.0,219.390228190951,217.8,221.28999,216.39999,213.97,164398372.0,3.255,0.0152,647def425869ec113f5f5a1a,2023-06-05T14:20:50Z,2023-06-05T14:20:49Z,2023-06-05T14:20:50Z,Ask,217.19,-400.0,300.0,100.0,2.0,2.0,0.03499999999999659
6166,647def425869ec113f5f59a5,2023-06-05T14:20:50Z,2023-06-05T14:20:49Z,TSLA,2023-06-05T14:20:49Z,217.225,217.25,100.0,217.21,100.0,43172694.0,219.390228190951,217.8,221.28999,216.39999,213.97,164398372.0,3.255,0.0152,647def425869ec113f5f5a25,2023-06-05T14:20:50Z,2023-06-05T14:20:49Z,2023-06-05T14:20:49Z,Ask,217.2,-100.0,100.0,100.0,1.0,1.0,0.025000000000005684
6187,647def4c5869ec113f5f5a71,2023-06-05T14:21:00Z,2023-06-05T14:20:59Z,TSLA,2023-06-05T14:20:59Z,217.15,217.17,300.0,217.15,100.0,43264770.0,219.384989862422,217.8,221.28999,216.39999,213.97,164398372.0,3.18,0.0149,647def4c5869ec113f5f5af0,2023-06-05T14:21:00Z,2023-06-05T14:21:00Z,2023-06-05T14:21:00Z,Ask,217.12,-162.0,100.0,62.0,2.0,3.0,0.030000000000001137
6188,647def4c5869ec113f5f5a71,2023-06-05T14:21:00Z,2023-06-05T14:20:59Z,TSLA,2023-06-05T14:20:59Z,217.15,217.17,300.0,217.15,100.0,43264770.0,219.384989862422,217.8,221.28999,216.39999,213.97,164398372.0,3.18,0.0149,647def4c5869ec113f5f5afa,2023-06-05T14:21:00Z,2023-06-05T14:21:00Z,2023-06-05T14:21:00Z,Ask,217.13,-300.0,300.0,300.0,1.0,1.0,0.020000000000010232
6189,647def4c5869ec113f5f5a71,2023-06-05T14:21:00Z,2023-06-05T14:20:59Z,TSLA,2023-06-05T14:20:59Z,217.15,217.17,300.0,217.15,100.0,43264770.0,219.384989862422,217.8,221.28999,216.39999,213.97,164398372.0,3.18,0.0149,647def4c5869ec113f5f5b01,2023-06-05T14:21:00Z,2023-06-05T14:21:00Z,2023-06-05T14:21:00Z,Ask,217.14,-100.0,100.0,100.0,1.0,1.0,0.010000000000019327
6248,647def6a5869ec113f5f5cd4,2023-06-05T14:21:30Z,2023-06-05T14:21:29Z,TSLA,2023-06-05T14:21:29Z,217.8499,217.85,100.0,217.78,100.0,43537672.0,219.372069182066,217.8,221.28999,216.39999,213.97,164398372.0,3.8799,0.0181,647def6a5869ec113f5f5d39,2023-06-05T14:21:29Z,2023-06-05T14:21:29Z,2023-06-05T14:21:29Z,Ask,217.8,-92.0,92.0,92.0,1.0,3.0,0.04989999999997963
6249,647def6a5869ec113f5f5cd4,2023-06-05T14:21:30Z,2023-06-05T14:21:29Z,TSLA,2023-06-05T14:21:29Z,217.8499,217.85,100.0,217.78,100.0,43537672.0,219.372069182066,217.8,221.28999,216.39999,213.97,164398372.0,3.8799,0.0181,647def6a5869ec113f5f5d43,2023-06-05T14:21:30Z,2023-06-05T14:21:29Z,2023-06-05T14:21:29Z,Ask,217.82,-500.0,300.0,100.0,3.0,3.0,0.029899999999997817
