,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-08T13:30:09Z,223.13,223.22,223.13,-310.0,False,,,,223.13,
1,2023-06-08T13:30:18Z,223.6,223.59,223.52,-425.0,False,0,,,223.6,
2,2023-06-08T13:30:49Z,224.32,224.35,224.31,1278.0,True,1,-224.35,-224.35,224.32,-224.32
3,2023-06-08T13:31:08Z,224.84,224.87,224.82,632.0,True,0,,,224.84,
4,2023-06-08T13:31:19Z,224.9791,225.0,224.96,-1259.0,False,-1,224.96,224.96,224.97,224.97
5,2023-06-08T13:31:28Z,224.9102,224.96,224.91,-400.0,False,0,,,224.91,
6,2023-06-08T13:31:39Z,225.09,225.09,225.04,-1049.0,False,0,,,225.09,
7,2023-06-08T13:31:49Z,225.1046,225.14,225.08,609.0,True,1,-225.14,-225.14,225.1,-225.1
8,2023-06-08T13:32:09Z,224.7161,224.75,224.71,-133.0,False,-1,224.71,224.71,224.71,224.71
9,2023-06-08T13:32:19Z,224.875,224.9,224.85,-641.0,False,0,,,224.87,
10,2023-06-08T13:32:59Z,225.22,225.22,225.17,-380.0,False,0,,,225.22,
11,2023-06-08T13:33:09Z,224.94,224.99,224.89,-301.0,False,0,,,224.94,
12,2023-06-08T13:33:19Z,224.815,224.82,224.75,-925.0,False,0,,,224.81,
13,2023-06-08T13:33:29Z,225.0057,225.04,225.0,155.0,True,1,-225.04,-225.04,225.0,-225.0
14,2023-06-08T13:33:59Z,225.74,225.79,225.7,1085.0,True,0,,,225.74,
15,2023-06-08T13:34:09Z,225.55,225.61,225.54,584.0,True,0,,,225.55,
16,2023-06-08T13:34:49Z,224.9059,224.95,224.9,-337.0,False,-1,224.9,224.9,224.9,224.9
17,2023-06-08T13:34:59Z,224.834,224.9,224.83,153.0,True,1,-224.9,-224.9,224.83,-224.83
18,2023-06-08T13:35:29Z,224.53,224.64,224.61,334.0,True,0,,,224.53,
19,2023-06-08T13:35:59Z,225.27,225.31,225.27,-527.0,False,-1,225.27,225.27,225.27,225.27
20,2023-06-08T13:36:09Z,225.4763,225.5,225.47,-425.0,False,0,,,225.47,
21,2023-06-08T13:36:39Z,225.0001,225.05,225.0,1058.0,True,1,-225.05,-225.05,225.0,-225.0
22,2023-06-08T13:36:49Z,225.51,225.52,225.49,491.0,True,0,,,225.51,
23,2023-06-08T13:36:59Z,225.145,225.17,225.12,-135.0,False,-1,225.12,225.12,225.14,225.14
24,2023-06-08T13:37:09Z,225.24,225.28,225.25,-155.0,False,0,,,225.24,
25,2023-06-08T13:37:29Z,225.21,225.25,225.2,179.0,True,1,-225.25,-225.25,225.21,-225.21
26,2023-06-08T13:37:38Z,225.34,225.39,225.34,908.0,True,0,,,225.34,
27,2023-06-08T13:37:49Z,225.54,225.59,225.51,-1018.0,False,-1,225.51,225.51,225.54,225.54
28,2023-06-08T13:37:59Z,225.51,225.53,225.5,581.0,True,1,-225.53,-225.53,225.51,-225.51
29,2023-06-08T13:38:19Z,226.02,226.02,226.0,-700.0,False,-1,226.0,226.0,226.02,226.02
30,2023-06-08T13:38:49Z,225.83,225.86,225.8,939.0,True,1,-225.86,-225.86,225.83,-225.83
