Symbol,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
TSLA,199.27,199.28,,199.26,100,108576917,2023-05-31T18:53:18Z
TSLA,199.2601,199.29,,,,108579137,2023-05-31T18:53:19Z
TSLA,199.2701,199.3,200,199.28,,108581450,2023-05-31T18:53:20Z
TSLA,199.2918,199.32,100,199.29,200,108584447,2023-05-31T18:53:22Z
TSLA,199.3199,,,199.3,100,108584700,2023-05-31T18:53:23Z
TSLA,199.3499,199.35,,199.31,300,108587763,2023-05-31T18:53:24Z
TSLA,199.29,199.31,,199.29,100,108589382,2023-05-31T18:53:25Z
TSLA,199.33,199.33,,199.3,200,108591006,2023-05-31T18:53:26Z
TSLA,199.272,199.29,,199.26,500,108596266,2023-05-31T18:53:27Z
TSLA,199.28,199.3,,,100,108599077,2023-05-31T18:53:28Z
TSLA,199.2622,199.26,,199.25,,108601004,2023-05-31T18:53:29Z
TSLA,199.265,199.27,,,,108603023,
TSLA,199.26,199.28,,,,108603618,2023-05-31T18:53:30Z
TSLA,199.265,,,,,108607538,2023-05-31T18:53:31Z
TSLA,199.2687,199.27,,,,108609631,2023-05-31T18:53:33Z
TSLA,199.2472,199.25,200,199.22,500,108611553,
TSLA,199.28,199.3,100,199.26,100,108612281,2023-05-31T18:53:35Z
TSLA,199.285,,,199.27,200,108613529,2023-05-31T18:53:36Z
TSLA,199.2832,,200,,100,108614934,
TSLA,199.2999,,,199.28,,108616279,2023-05-31T18:53:38Z
