,Time,VolumeSum,Long,Short,BUY,SELL,Buy Action,Sell Action,Gain
23,2023-06-12T19:04:00Z,9.102800000059858,True,False,249.69,249.66,True,False,-249.69
24,2023-06-12T19:04:10Z,-42.24000000000598,False,True,249.74,249.71,False,True,249.71
25,2023-06-12T19:04:20Z,21.296500000030534,True,False,249.75,249.73,True,False,-249.75
26,2023-06-12T19:04:30Z,108.32999999996147,True,False,249.86,249.82,False,False,
27,2023-06-12T19:04:40Z,184.23320000003469,True,False,249.85,249.82,False,False,
28,2023-06-12T19:04:50Z,10.269199999970965,True,False,249.84,249.8,False,False,
29,2023-06-12T19:05:00Z,36.08000000003537,True,False,249.87,249.85,False,False,
30,2023-06-12T19:05:10Z,31.5000000000353,True,False,249.92,249.9,False,False,
31,2023-06-12T19:05:20Z,41.810000000023194,True,False,249.86,249.83,False,False,
32,2023-06-12T19:05:30Z,-34.19000000000588,False,True,249.85,249.83,False,True,249.83
33,2023-06-12T19:05:40Z,-28.76989999996883,False,True,249.78,249.75,False,False,
34,2023-06-12T19:05:50Z,-5.990000000011605,False,True,249.71,249.7,False,False,
35,2023-06-12T19:06:00Z,7.5200000000040745,True,False,249.64,249.61,True,False,-249.64
36,2023-06-12T19:06:10Z,34.27000000002644,True,False,249.6,249.57,False,False,
37,2023-06-12T19:06:20Z,-105.40999999996566,False,True,249.69,249.66,False,True,249.66
38,2023-06-12T19:06:30Z,-14.38820000005407,False,True,249.72,249.69,False,False,
39,2023-06-12T19:06:40Z,-3.839999999973145,False,True,249.69,249.66,False,False,
40,2023-06-12T19:06:50Z,33.84310000000593,True,False,249.6,249.59,True,False,-249.6
41,2023-06-12T19:07:00Z,-25.831100000008178,False,True,249.64,249.6,False,True,249.6
42,2023-06-12T19:07:10Z,-20.49999999998846,False,True,249.64,249.6,False,False,
43,2023-06-12T19:07:20Z,-80.16760000003313,False,True,249.67,249.64,False,False,
44,2023-06-12T19:07:30Z,4.230000000000359,True,False,249.7,249.67,True,False,-249.7
45,2023-06-12T19:07:40Z,117.80000000001678,True,False,249.71,249.68,False,False,
46,2023-06-12T19:07:50Z,-35.25240000005388,False,True,249.7,249.67,False,True,249.67
47,2023-06-12T19:08:00Z,71.78899999996077,True,False,249.78,249.74,True,False,-249.78
48,2023-06-12T19:08:10Z,586.1499999999758,True,False,249.85,249.83,False,False,
49,2023-06-12T19:08:20Z,59.819999999958384,True,False,249.84,249.82,False,False,
50,2023-06-12T19:08:30Z,15.19519999999659,True,False,249.89,249.87,False,False,
51,2023-06-12T19:08:40Z,61.43999999995265,True,False,249.87,249.85,False,False,
52,2023-06-12T19:08:50Z,135.02000000006296,True,False,249.91,249.89,False,False,
53,2023-06-12T19:09:00Z,239.41359999996078,True,False,249.95,249.93,False,False,
54,2023-06-12T19:09:10Z,76.24000000005572,True,False,249.93,249.91,False,False,
55,2023-06-12T19:09:20Z,43.12999999996205,True,False,249.85,249.83,False,False,
56,2023-06-12T19:09:30Z,-36.930000000059295,False,True,249.88,249.85,False,True,249.85
57,2023-06-12T19:09:40Z,120.26000000009813,True,False,249.95,249.94,True,False,-249.95
58,2023-06-12T19:09:50Z,244.9600000000188,True,False,249.96,249.93,False,False,
59,2023-06-12T19:10:00Z,2224.469999997933,True,False,250.01,249.99,False,False,
60,2023-06-12T19:10:10Z,74.06999999997308,True,False,250.32,250.31,False,False,
61,2023-06-12T19:10:30Z,11.697399999995213,True,False,250.68,250.66,False,False,
62,2023-06-12T19:10:40Z,-13.66199999994734,False,True,250.64,250.62,False,True,250.62
64,2023-06-12T19:11:00Z,-121.14000000000743,False,True,250.29,250.27,False,False,
65,2023-06-12T19:11:10Z,17.409999999965606,True,False,250.33,250.28,True,False,-250.33
66,2023-06-12T19:11:20Z,87.15000000002021,True,False,250.44,250.42,False,False,
67,2023-06-12T19:11:30Z,116.37999999997945,True,False,250.58,250.55,False,False,
68,2023-06-12T19:11:40Z,-11.262399999989043,False,True,250.56,250.54,False,True,250.54
69,2023-06-12T19:11:50Z,-38.07659999999106,False,True,250.4,250.38,False,False,
70,2023-06-12T19:12:00Z,55.03999999998257,True,False,250.44,250.41,True,False,-250.44
71,2023-06-12T19:12:10Z,24.849499999973744,True,False,250.45,250.42,False,False,
72,2023-06-12T19:12:20Z,-121.15450000000638,False,True,250.48,250.45,False,True,250.45
73,2023-06-12T19:12:40Z,-18.26310000002931,False,True,250.37,250.35,False,False,
74,2023-06-12T19:12:50Z,-18.6822000000098,False,True,250.44,250.41,False,False,
75,2023-06-12T19:13:00Z,-103.68329999996311,False,True,250.37,250.33,False,False,
76,2023-06-12T19:13:10Z,66.34999999998516,True,False,250.49,250.46,True,False,-250.49
77,2023-06-12T19:13:20Z,45.12000000002561,True,False,250.55,250.52,False,False,
78,2023-06-12T19:13:30Z,-12.780999999999977,False,True,250.47,250.46,False,True,250.46
79,2023-06-12T19:13:40Z,21.131799999956144,True,False,250.48,250.46,True,False,-250.48
80,2023-06-12T19:13:50Z,41.17780000000613,True,False,250.57,250.55,False,False,
81,2023-06-12T19:14:00Z,35.7152000000404,True,False,250.69,250.66,False,False,
82,2023-06-12T19:14:10Z,37.64599999998964,True,False,250.57,250.54,False,False,
83,2023-06-12T19:14:20Z,54.18550000003103,True,False,250.66,250.61,False,False,
84,2023-06-12T19:14:30Z,-4.619999999991194,False,True,250.57,250.55,False,True,250.55
85,2023-06-12T19:14:40Z,-94.25499999997396,False,True,250.54,250.51,False,False,
86,2023-06-12T19:14:50Z,67.65999999997825,True,False,250.5,250.48,True,False,-250.5
87,2023-06-12T19:15:00Z,-37.130000000011705,False,True,250.44,250.43,False,True,250.43
88,2023-06-12T19:15:10Z,170.15139999993693,True,False,250.54,250.51,True,False,-250.54
89,2023-06-12T19:15:20Z,-28.220000000036976,False,True,250.51,250.5,False,True,250.5
90,2023-06-12T19:15:30Z,-22.66000000001634,False,True,250.53,250.5,False,False,
91,2023-06-12T19:15:40Z,48.779999999995425,True,False,250.62,250.6,True,False,-250.62
92,2023-06-12T19:15:50Z,20.209999999970847,True,False,250.53,250.5,False,False,
93,2023-06-12T19:16:00Z,10.780000000024302,True,False,250.56,250.53,False,False,
94,2023-06-12T19:16:10Z,-84.93000000002027,False,True,250.52,250.49,False,True,250.49
95,2023-06-12T19:16:30Z,-194.07100000001566,False,True,250.4,250.36,False,False,
96,2023-06-12T19:16:40Z,25.365000000011463,True,False,250.31,250.28,True,False,-250.31
97,2023-06-12T19:16:50Z,19.800000000001603,True,False,250.31,250.29,False,False,
98,2023-06-12T19:17:00Z,55.85999999994351,True,False,250.38,250.36,False,False,
99,2023-06-12T19:17:10Z,66.0200000000386,True,False,250.5,250.47,False,False,
100,2023-06-12T19:17:20Z,-29.68290000000212,False,True,250.59,250.56,False,True,250.56
101,2023-06-12T19:17:30Z,-174.68190000002764,False,True,250.55,250.52,False,False,
102,2023-06-12T19:17:40Z,-1.3160000000062553,False,True,250.65,250.63,False,False,
103,2023-06-12T19:17:50Z,83.07840000006888,True,False,250.7,250.67,True,False,-250.7
104,2023-06-12T19:18:00Z,79.1022000002036,True,False,250.88,250.85,False,False,
105,2023-06-12T19:18:10Z,-66.10799999998002,False,True,250.82,250.8,False,True,250.8
106,2023-06-12T19:18:20Z,-86.3200000000121,False,True,250.79,250.77,False,False,
107,2023-06-12T19:18:30Z,1.7500000000191847,True,False,250.83,250.82,True,False,-250.83
108,2023-06-12T19:18:40Z,-67.3270999999838,False,True,250.8,250.78,False,True,250.78
109,2023-06-12T19:18:50Z,108.54240000001471,True,False,250.85,250.81,True,False,-250.85
110,2023-06-12T19:19:00Z,376.9700000002284,True,False,250.76,250.75,False,False,
111,2023-06-12T19:19:10Z,27.009999999989645,True,False,250.68,250.65,False,False,
112,2023-06-12T19:19:20Z,51.69000000002413,True,False,250.55,250.52,False,False,
113,2023-06-12T19:19:30Z,-46.33730000000631,False,True,250.4,250.37,False,True,250.37
114,2023-06-12T19:19:40Z,45.09999999999877,True,False,250.46,250.44,True,False,-250.46
115,2023-06-12T19:19:50Z,-37.20000000000829,False,True,250.43,250.4,False,True,250.4
116,2023-06-12T19:20:00Z,16.420000000028722,True,False,250.36,250.32,True,False,-250.36
117,2023-06-12T19:20:10Z,-131.75729999993317,False,True,250.21,250.19,False,True,250.19
118,2023-06-12T19:20:20Z,42.64499999989951,True,False,250.24,250.22,True,False,-250.24
119,2023-06-12T19:20:30Z,36.050000000053274,True,False,250.2,250.17,False,False,
120,2023-06-12T19:20:40Z,-20.479999999947267,False,True,250.13,250.11,False,True,250.11
121,2023-06-12T19:20:50Z,-7.369999999996139,False,True,249.98,249.96,False,False,
122,2023-06-12T19:21:00Z,-2.00000000004934,False,True,249.99,249.95,False,False,
123,2023-06-12T19:21:10Z,64.20000000000442,True,False,249.87,249.84,True,False,-249.87
124,2023-06-12T19:21:20Z,-136.81600000003576,False,True,249.76,249.73,False,True,249.73
125,2023-06-12T19:21:30Z,8.879999999981806,True,False,249.76,249.73,True,False,-249.76
126,2023-06-12T19:21:40Z,-5.000000000032401,False,True,249.69,249.68,False,True,249.68
127,2023-06-12T19:21:50Z,-56.480000000014,False,True,249.62,249.59,False,False,
128,2023-06-12T19:22:00Z,-128.45999999997974,False,True,249.63,249.61,False,False,
129,2023-06-12T19:22:10Z,65.91000000000307,True,False,249.89,249.87,True,False,-249.89
130,2023-06-12T19:22:20Z,-27.408099999989076,False,True,249.81,249.79,False,True,249.79
131,2023-06-12T19:22:30Z,-3.6900000000271973,False,True,249.79,249.76,False,False,
132,2023-06-12T19:22:40Z,82.66000000000534,True,False,249.9,249.88,True,False,-249.9
133,2023-06-12T19:22:50Z,-83.04999999997281,False,True,249.76,249.74,False,True,249.74
134,2023-06-12T19:23:00Z,-15.619999999982952,False,True,249.75,249.73,False,False,
135,2023-06-12T19:23:10Z,71.16560000000476,True,False,249.79,249.75,True,False,-249.79
136,2023-06-12T19:23:20Z,33.600000000036914,True,False,249.82,249.8,False,False,
137,2023-06-12T19:23:30Z,-73.81599999998343,False,True,249.8,249.77,False,True,249.77
138,2023-06-12T19:23:40Z,-23.769999999985743,False,True,249.88,249.84,False,False,
139,2023-06-12T19:23:50Z,3.3211999999729187,True,False,249.87,249.84,True,False,-249.87
140,2023-06-12T19:24:00Z,26.97499999998834,True,False,249.83,249.81,False,False,
141,2023-06-12T19:24:10Z,-7.0500000000059515,False,True,249.7,249.67,False,True,249.67
142,2023-06-12T19:24:20Z,210.298200000008,True,False,249.8,249.78,True,False,-249.8
143,2023-06-12T19:24:30Z,12.076500000003733,True,False,249.82,249.78,False,False,
144,2023-06-12T19:24:40Z,4.9000000000309285,True,False,249.73,249.68,False,False,
145,2023-06-12T19:24:50Z,29.589999999988038,True,False,249.78,249.72,False,False,
146,2023-06-12T19:25:00Z,50.69400000001866,True,False,249.79,249.76,False,False,
147,2023-06-12T19:25:10Z,18.067599999958873,True,False,249.72,249.7,False,False,
148,2023-06-12T19:25:20Z,15.599999999990786,True,False,249.7,249.68,False,False,
149,2023-06-12T19:25:30Z,-36.07000000002952,False,True,249.74,249.7,False,True,249.7
150,2023-06-12T19:25:40Z,-121.73999999998188,False,True,249.69,249.66,False,False,
151,2023-06-12T19:25:50Z,-18.680000000120003,False,True,249.64,249.61,False,False,
152,2023-06-12T19:26:00Z,1.0293999999504422,True,False,249.42,249.4,True,False,-249.42
153,2023-06-12T19:26:10Z,-139.65000000001652,False,True,249.3,249.27,False,True,249.27
154,2023-06-12T19:26:20Z,-89.08600000000945,False,True,249.21,249.2,False,False,
155,2023-06-12T19:26:30Z,48.480000000016474,True,False,249.29,249.25,True,False,-249.29
156,2023-06-12T19:26:40Z,-27.220000000006507,False,True,249.39,249.36,False,True,249.36
157,2023-06-12T19:26:50Z,31.787600000032143,True,False,249.38,249.36,True,False,-249.38
158,2023-06-12T19:27:00Z,-45.37000000003488,False,True,249.51,249.47,False,True,249.47
159,2023-06-12T19:27:10Z,-17.99999999996089,False,True,249.58,249.55,False,False,
160,2023-06-12T19:27:20Z,10.800000000004104,True,False,249.54,249.51,True,False,-249.54
161,2023-06-12T19:27:30Z,-14.100000000049704,False,True,249.56,249.54,False,True,249.54
162,2023-06-12T19:27:40Z,36.52000000002295,True,False,249.55,249.54,True,False,-249.55
163,2023-06-12T19:27:50Z,-63.40249999997013,False,True,249.55,249.52,False,True,249.52
164,2023-06-12T19:28:00Z,-4.020000000004899,False,True,249.65,249.63,False,False,
165,2023-06-12T19:28:10Z,-76.62000000002848,False,True,249.65,249.63,False,False,
166,2023-06-12T19:28:20Z,51.990000000057876,True,False,249.77,249.75,True,False,-249.77
167,2023-06-12T19:28:30Z,-44.96000000000595,False,True,249.72,249.7,False,True,249.7
168,2023-06-12T19:28:40Z,-32.68999999999869,False,True,249.78,249.75,False,False,
169,2023-06-12T19:28:50Z,13.069999999993797,True,False,249.76,249.74,True,False,-249.76
170,2023-06-12T19:29:00Z,-6.535099999977746,False,True,249.77,249.75,False,True,249.75
171,2023-06-12T19:29:10Z,10.119999999975164,True,False,249.58,249.55,True,False,-249.58
172,2023-06-12T19:29:20Z,3.4048000000314005,True,False,249.68,249.65,False,False,
173,2023-06-12T19:29:30Z,-12.999999999970044,False,True,249.68,249.65,False,True,249.65
174,2023-06-12T19:29:40Z,-19.109999999987224,False,True,249.67,249.62,False,False,
175,2023-06-12T19:29:50Z,-9.188000000020509,False,True,249.65,249.63,False,False,
176,2023-06-12T19:30:00Z,-32.059999999995455,False,True,249.73,249.71,False,False,
177,2023-06-12T19:30:10Z,36.27999999996416,True,False,249.98,249.95,True,False,-249.98
178,2023-06-12T19:30:20Z,37.00859999999804,True,False,249.88,249.85,False,False,
179,2023-06-12T19:30:30Z,102.77120000002952,True,False,249.96,249.94,False,False,
180,2023-06-12T19:30:50Z,-9.894099999979659,False,True,249.92,249.9,False,True,249.9
181,2023-06-12T19:31:00Z,-41.99999999999022,False,True,249.85,249.83,False,False,
182,2023-06-12T19:31:10Z,-19.56000000002706,False,True,249.97,249.94,False,False,
184,2023-06-12T19:31:30Z,-43.17849999996665,False,True,249.91,249.88,False,False,
185,2023-06-12T19:31:40Z,-23.349999999984448,False,True,249.89,249.87,False,False,
186,2023-06-12T19:31:50Z,-17.056799999997168,False,True,249.94,249.92,False,False,
187,2023-06-12T19:32:00Z,-74.00000000003502,False,True,249.89,249.87,False,False,
188,2023-06-12T19:32:10Z,-23.609999999973013,False,True,249.64,249.63,False,False,
189,2023-06-12T19:32:20Z,-6.700800000010304,False,True,249.69,249.67,False,False,
190,2023-06-12T19:32:30Z,-36.658999999981035,False,True,249.68,249.66,False,False,
191,2023-06-12T19:32:40Z,-130.68139999998476,False,True,249.51,249.49,False,False,
192,2023-06-12T19:32:50Z,-76.41230000001332,False,True,249.67,249.65,False,False,
193,2023-06-12T19:33:00Z,-17.42249999999487,False,True,249.62,249.6,False,False,
194,2023-06-12T19:33:10Z,-219.99999999999602,False,True,249.63,249.6,False,False,
195,2023-06-12T19:33:20Z,57.49999999999886,True,False,249.66,249.63,True,False,-249.66
196,2023-06-12T19:33:30Z,-120.79959999999869,False,True,249.66,249.64,False,True,249.64
197,2023-06-12T19:33:40Z,-14.314099999982176,False,True,249.66,249.63,False,False,
198,2023-06-12T19:33:50Z,-2.257599999990248,False,True,249.71,249.68,False,False,
199,2023-06-12T19:34:00Z,11.460000000017232,True,False,249.73,249.71,True,False,-249.73
200,2023-06-12T19:34:10Z,11.187999999971055,True,False,249.75,249.73,False,False,
201,2023-06-12T19:34:20Z,56.00000000000023,True,False,249.77,249.75,False,False,
202,2023-06-12T19:34:30Z,18.80000000003747,True,False,249.9,249.88,False,False,
203,2023-06-12T19:34:40Z,-3.2150999999986425,False,True,249.9,249.88,False,True,249.88
204,2023-06-12T19:34:50Z,7.979999999965713,True,False,249.91,249.89,True,False,-249.91
205,2023-06-12T19:35:00Z,22.000000000011255,True,False,249.86,249.83,False,False,
206,2023-06-12T19:35:10Z,-12.960000000033688,False,True,249.87,249.84,False,True,249.84
207,2023-06-12T19:35:20Z,-19.32779999996407,False,True,249.92,249.89,False,False,
208,2023-06-12T19:35:30Z,52.029999999867414,True,False,250.03,249.99,True,False,-250.03
209,2023-06-12T19:35:40Z,16.179999999993527,True,False,249.97,249.95,False,False,
210,2023-06-12T19:35:50Z,46.57600000002006,True,False,249.79,249.77,False,False,
211,2023-06-12T19:36:00Z,-29.307900000022812,False,True,249.91,249.88,False,True,249.88
212,2023-06-12T19:36:10Z,-15.954999999982647,False,True,249.87,249.84,False,False,
213,2023-06-12T19:36:20Z,-61.05999999996726,False,True,249.75,249.73,False,False,
214,2023-06-12T19:36:30Z,7.4100000000287025,True,False,249.77,249.75,True,False,-249.77
215,2023-06-12T19:36:40Z,50.21500000003073,True,False,249.86,249.83,False,False,
216,2023-06-12T19:36:50Z,-40.20000000000351,False,True,249.73,249.7,False,True,249.7
217,2023-06-12T19:37:00Z,-56.20500000002269,False,True,249.79,249.77,False,False,
218,2023-06-12T19:37:10Z,-36.9999999999294,False,True,249.78,249.76,False,False,
219,2023-06-12T19:37:20Z,-34.776000000015955,False,True,249.78,249.75,False,False,
220,2023-06-12T19:37:30Z,23.69799999998392,True,False,249.86,249.84,True,False,-249.86
221,2023-06-12T19:37:40Z,-114.67399999998904,False,True,249.67,249.65,False,True,249.65
222,2023-06-12T19:37:50Z,-55.50669999999363,False,True,249.7,249.68,False,False,
223,2023-06-12T19:38:00Z,-10.405800000034901,False,True,249.7,249.68,False,False,
224,2023-06-12T19:38:10Z,-74.54559999993882,False,True,249.54,249.51,False,False,
225,2023-06-12T19:38:20Z,-36.65119999999018,False,True,249.58,249.55,False,False,
226,2023-06-12T19:38:30Z,-88.4799999999658,False,True,249.59,249.57,False,False,
227,2023-06-12T19:38:40Z,27.99999999999727,True,False,249.64,249.62,True,False,-249.64
228,2023-06-12T19:38:50Z,-3.999999999948045,False,True,249.65,249.63,False,True,249.63
229,2023-06-12T19:39:00Z,-27.320000000006587,False,True,249.78,249.76,False,False,
230,2023-06-12T19:39:10Z,-1.5800000000400019,False,True,249.81,249.78,False,False,
231,2023-06-12T19:39:20Z,-58.06499999997354,False,True,249.64,249.61,False,False,
232,2023-06-12T19:39:30Z,-23.405599999986805,False,True,249.6,249.57,False,False,
233,2023-06-12T19:39:50Z,-15.937200000013377,False,True,249.55,249.52,False,False,
234,2023-06-12T19:40:00Z,42.95999999997605,True,False,249.64,249.61,True,False,-249.64
235,2023-06-12T19:40:10Z,-3.142200000012565,False,True,249.59,249.57,False,True,249.57
236,2023-06-12T19:40:20Z,-12.959999999990771,False,True,249.31,249.28,False,False,
237,2023-06-12T19:40:30Z,-63.99999999999295,False,True,249.43,249.41,False,False,
238,2023-06-12T19:40:40Z,39.63719999999822,True,False,249.3,249.27,True,False,-249.3
239,2023-06-12T19:40:50Z,-29.04000000003049,False,True,249.52,249.49,False,True,249.49
240,2023-06-12T19:41:00Z,-34.15000000000589,False,True,249.45,249.42,False,False,
241,2023-06-12T19:41:10Z,14.329999999998336,True,False,249.51,249.49,True,False,-249.51
242,2023-06-12T19:41:20Z,227.279999999962,True,False,249.49,249.47,False,False,
243,2023-06-12T19:41:30Z,15.163800000012827,True,False,249.61,249.58,False,False,
244,2023-06-12T19:41:40Z,-45.22550000002528,False,True,249.68,249.66,False,True,249.66
245,2023-06-12T19:41:50Z,-43.94000000001671,False,True,249.73,249.71,False,False,
246,2023-06-12T19:42:00Z,5.939999999965181,True,False,249.88,249.85,True,False,-249.88
247,2023-06-12T19:42:10Z,-30.340000000028624,False,True,249.75,249.73,False,True,249.73
248,2023-06-12T19:42:20Z,-47.014999999991346,False,True,249.74,249.71,False,False,
249,2023-06-12T19:42:30Z,-85.9200000000186,False,True,249.82,249.8,False,False,
250,2023-06-12T19:42:40Z,-58.00799999999981,False,True,249.78,249.76,False,False,
251,2023-06-12T19:42:50Z,-73.84720000000812,False,True,249.8,249.78,False,False,
252,2023-06-12T19:43:00Z,-24.000000000006594,False,True,249.78,249.76,False,False,
253,2023-06-12T19:43:10Z,71.41000000000744,True,False,249.75,249.72,True,False,-249.75
254,2023-06-12T19:43:20Z,-116.74000000004077,False,True,249.69,249.67,False,True,249.67
255,2023-06-12T19:43:30Z,-11.019999999970082,False,True,249.66,249.64,False,False,
256,2023-06-12T19:43:40Z,10.300000000028007,True,False,249.68,249.66,True,False,-249.68
257,2023-06-12T19:43:50Z,44.55999999998647,True,False,249.61,249.58,False,False,
258,2023-06-12T19:44:00Z,237.23339999994442,True,False,249.65,249.62,False,False,
259,2023-06-12T19:44:10Z,-4.027299999999428,False,True,249.68,249.66,False,True,249.66
260,2023-06-12T19:44:20Z,-238.37500000001626,False,True,249.66,249.64,False,False,
261,2023-06-12T19:44:30Z,108.00000000002399,True,False,249.67,249.65,True,False,-249.67
262,2023-06-12T19:44:40Z,-36.55000000001493,False,True,249.48,249.45,False,True,249.45
263,2023-06-12T19:44:50Z,9.939999999956314,True,False,249.53,249.51,True,False,-249.53
264,2023-06-12T19:45:00Z,195.7699999999302,True,False,249.39,249.37,False,False,
265,2023-06-12T19:45:10Z,-49.63999999997759,False,True,249.26,249.23,False,True,249.23
266,2023-06-12T19:45:20Z,-15.618900000015742,False,True,249.39,249.35,False,False,
267,2023-06-12T19:45:30Z,-43.56999999997228,False,True,249.35,249.32,False,False,
268,2023-06-12T19:45:40Z,4.165599999996317,True,False,249.38,249.35,True,False,-249.38
269,2023-06-12T19:45:50Z,-35.31550000005009,False,True,249.5,249.47,False,True,249.47
270,2023-06-12T19:46:00Z,-21.64879999999522,False,True,249.49,249.45,False,False,
271,2023-06-12T19:46:10Z,-154.790000000028,False,True,249.39,249.35,False,False,
272,2023-06-12T19:46:20Z,-1.754999999982772,False,True,249.52,249.49,False,False,
273,2023-06-12T19:46:30Z,-17.96000000002914,False,True,249.38,249.36,False,False,
274,2023-06-12T19:46:40Z,9.928999999967687,True,False,249.48,249.45,True,False,-249.48
275,2023-06-12T19:46:50Z,-17.080000000014564,False,True,249.6,249.58,False,True,249.58
276,2023-06-12T19:47:00Z,-20.773499999947944,False,True,249.55,249.52,False,False,
277,2023-06-12T19:47:10Z,70.62880000001775,True,False,249.47,249.44,True,False,-249.47
278,2023-06-12T19:47:20Z,3.364999999991255,True,False,249.51,249.49,False,False,
279,2023-06-12T19:47:30Z,-2.302999999967966,False,True,249.65,249.62,False,True,249.62
280,2023-06-12T19:47:40Z,26.644999999998504,True,False,249.56,249.53,True,False,-249.56
281,2023-06-12T19:47:50Z,27.227000000029534,True,False,249.55,249.53,False,False,
282,2023-06-12T19:48:10Z,-59.22750000004015,False,True,249.49,249.46,False,True,249.46
283,2023-06-12T19:48:20Z,14.659999999980926,True,False,249.51,249.49,True,False,-249.51
284,2023-06-12T19:48:30Z,-67.06000000002433,False,True,249.51,249.48,False,True,249.48
285,2023-06-12T19:48:40Z,-7.051999999994223,False,True,249.47,249.45,False,False,
286,2023-06-12T19:48:50Z,73.12000000001319,True,False,249.44,249.41,True,False,-249.44
287,2023-06-12T19:49:00Z,50.28400000002836,True,False,249.44,249.42,False,False,
288,2023-06-12T19:49:10Z,-26.25100000001612,False,True,249.48,249.46,False,True,249.46
289,2023-06-12T19:49:20Z,53.69179999999989,True,False,249.54,249.52,True,False,-249.54
290,2023-06-12T19:49:30Z,20.302600000017833,True,False,249.51,249.49,False,False,
291,2023-06-12T19:49:40Z,53.2399999999906,True,False,249.59,249.55,False,False,
292,2023-06-12T19:49:50Z,39.059999999950264,True,False,249.6,249.58,False,False,
293,2023-06-12T19:50:00Z,-23.761800000023186,False,True,249.75,249.65,False,True,249.65
294,2023-06-12T19:50:10Z,-47.999999999981924,False,True,249.66,249.64,False,False,
295,2023-06-12T19:50:20Z,-17.964800000032255,False,True,249.69,249.65,False,False,
296,2023-06-12T19:50:30Z,-12.400000000001228,False,True,249.73,249.7,False,False,
297,2023-06-12T19:50:40Z,-13.13000000000227,False,True,249.62,249.6,False,False,
298,2023-06-12T19:50:50Z,-133.71340000000987,False,True,249.62,249.59,False,False,
299,2023-06-12T19:51:00Z,-85.03000000001649,False,True,249.55,249.52,False,False,
300,2023-06-12T19:51:10Z,-70.67999999995078,False,True,249.34,249.32,False,False,
301,2023-06-12T19:51:20Z,-55.03999999998169,False,True,249.07,249.04,False,False,
302,2023-06-12T19:51:30Z,8.790000000017159,True,False,249.32,249.29,True,False,-249.32
303,2023-06-12T19:51:40Z,-18.180000000029338,False,True,249.25,249.23,False,True,249.23
304,2023-06-12T19:51:50Z,39.997599999991394,True,False,249.18,249.15,True,False,-249.18
305,2023-06-12T19:52:00Z,11.69999999999817,True,False,249.36,249.35,False,False,
306,2023-06-12T19:52:10Z,-46.71999999998093,False,True,249.31,249.29,False,True,249.29
307,2023-06-12T19:52:20Z,-82.19700000004133,False,True,249.22,249.19,False,False,
308,2023-06-12T19:52:30Z,-69.57000000002253,False,True,249.11,249.07,False,False,
309,2023-06-12T19:52:40Z,-18.723499999991105,False,True,249.04,249.02,False,False,
310,2023-06-12T19:52:50Z,-28.765000000007944,False,True,249.11,249.09,False,False,
311,2023-06-12T19:53:00Z,-15.080000000022551,False,True,249.07,249.05,False,False,
312,2023-06-12T19:53:10Z,-69.37500000005278,False,True,248.96,248.95,False,False,
313,2023-06-12T19:53:20Z,16.23909999996806,True,False,249.01,248.97,True,False,-249.01
314,2023-06-12T19:53:30Z,2.122000000010928,True,False,248.98,248.95,False,False,
315,2023-06-12T19:53:40Z,6.7219999999707625,True,False,249.12,249.09,False,False,
316,2023-06-12T19:53:50Z,-23.17000000000695,False,True,249.25,249.23,False,True,249.23
