,Time,VolumeSum,Long,Short,Buy Action,Sell Action,Last,BUY,SELL,Gain,10sec Dif,10sec Short Dif,10sec Gain,10sec Short Gain,20sec Dif,20sec Short Dif,20sec Gain,20sec Short Gain,30sec Dif,30sec Short Dif,30sec Gain,30sec Short Gain,40sec Dif,40sec Short Dif,40sec Gain,40sec Short Gain,50sec Dif,50sec Short Dif,50sec Gain,50sec Short Gain,60sec Dif,60sec Short Dif,60sec Gain,60sec Short Gain,70sec Dif,70sec Short Dif,70sec Gain,70sec Short Gain,80sec Dif,80sec Short Dif,80sec Gain,80sec Short Gain,90sec Dif,90sec Short Dif,90sec Gain,90sec Short Gain,100sec Dif,100sec Short Dif,100sec Gain,100sec Short Gain,110sec Dif,110sec Short Dif,110sec Gain,110sec Short Gain,120sec Dif,120sec Short Dif,120sec Gain,120sec Short Gain,130sec Dif,130sec Short Dif,130sec Gain,130sec Short Gain,140sec Dif,140sec Short Dif,140sec Gain,140sec Short Gain,150sec Dif,150sec Short Dif,150sec Gain,150sec Short Gain,160sec Dif,160sec Short Dif,160sec Gain,160sec Short Gain,170sec Dif,170sec Short Dif,170sec Gain,170sec Short Gain,180sec Dif,180sec Short Dif,180sec Gain,180sec Short Gain,190sec Dif,190sec Short Dif,190sec Gain,190sec Short Gain,200sec Dif,200sec Short Dif,200sec Gain,200sec Short Gain,210sec Dif,210sec Short Dif,210sec Gain,210sec Short Gain,220sec Dif,220sec Short Dif,220sec Gain,220sec Short Gain,230sec Dif,230sec Short Dif,230sec Gain,230sec Short Gain
11,2023-06-08T14:48:20Z,False,False,False,False,False,230.0,230.01,229.97,,0.060000000000002274,-0.1599999999999966,,,0.0700000000000216,-0.14000000000001478,,,0.12000000000000455,-0.18999999999999773,,,0.2400000000000091,-0.3100000000000023,,,0.35000000000002274,-0.4199999999999875,,,0.4000000000000057,-0.44999999999998863,,,0.30000000000001137,-0.37000000000000455,,,0.1599999999999966,-0.21999999999999886,,,0.0,-0.06999999999999318,,,0.09000000000000341,-0.1599999999999966,,,0.10000000000002274,-0.1599999999999966,,,0.25,-0.3100000000000023,,,0.060000000000002274,-0.15000000000000568,,,0.040000000000020464,-0.09000000000000341,,,0.12000000000000455,-0.18000000000000682,,,0.1599999999999966,-0.25,,,0.05000000000001137,-0.09999999999999432,,,-0.04999999999998295,-0.030000000000001137,,,0.010000000000019327,-0.06999999999999318,,,0.05000000000001137,-0.09999999999999432,,,-0.03999999999999204,-0.020000000000010232,,,-0.25,0.18000000000000682,,,-0.3100000000000023,0.22999999999998977,,
12,2023-06-08T14:48:30Z,False,False,False,False,False,230.14,230.13,230.07,,-0.04999999999998295,-0.040000000000020464,,,0.0,-0.09000000000000341,,,0.12000000000000455,-0.21000000000000796,,,0.2300000000000182,-0.3199999999999932,,,0.28000000000000114,-0.3499999999999943,,,0.18000000000000682,-0.27000000000001023,,,0.03999999999999204,-0.12000000000000455,,,-0.12000000000000455,0.030000000000001137,,,-0.030000000000001137,-0.060000000000002274,,,-0.01999999999998181,-0.060000000000002274,,,0.12999999999999545,-0.21000000000000796,,,-0.060000000000002274,-0.05000000000001137,,,-0.07999999999998408,0.009999999999990905,,,0.0,-0.0800000000000125,,,0.03999999999999204,-0.15000000000000568,,,-0.06999999999999318,0.0,,,-0.1699999999999875,0.06999999999999318,,,-0.10999999999998522,0.030000000000001137,,,-0.06999999999999318,0.0,,,-0.1599999999999966,0.07999999999998408,,,-0.37000000000000455,0.28000000000000114,,,-0.4300000000000068,0.3299999999999841,,,-0.29999999999998295,0.21999999999999886,,
13,2023-06-08T14:48:40Z,False,False,False,False,False,230.095,230.11,230.08,,0.01999999999998181,-0.07999999999998408,,,0.13999999999998636,-0.19999999999998863,,,0.25,-0.30999999999997385,,,0.29999999999998295,-0.339999999999975,,,0.19999999999998863,-0.2599999999999909,,,0.05999999999997385,-0.10999999999998522,,,-0.10000000000002274,0.040000000000020464,,,-0.010000000000019327,-0.04999999999998295,,,0.0,-0.04999999999998295,,,0.14999999999997726,-0.19999999999998863,,,-0.040000000000020464,-0.03999999999999204,,,-0.060000000000002274,0.020000000000010232,,,0.01999999999998181,-0.06999999999999318,,,0.05999999999997385,-0.13999999999998636,,,-0.05000000000001137,0.010000000000019327,,,-0.15000000000000568,0.0800000000000125,,,-0.09000000000000341,0.040000000000020464,,,-0.05000000000001137,0.010000000000019327,,,-0.14000000000001478,0.09000000000000341,,,-0.35000000000002274,0.29000000000002046,,,-0.410000000000025,0.3400000000000034,,,-0.28000000000000114,0.2300000000000182,,,-0.11000000000001364,0.05000000000001137,,
14,2023-06-08T14:48:50Z,False,False,False,False,False,230.1301,230.16,230.13,,0.09000000000000341,-0.15000000000000568,,,0.20000000000001705,-0.2599999999999909,,,0.25,-0.28999999999999204,,,0.15000000000000568,-0.21000000000000796,,,0.009999999999990905,-0.060000000000002274,,,-0.15000000000000568,0.09000000000000341,,,-0.060000000000002274,0.0,,,-0.04999999999998295,0.0,,,0.09999999999999432,-0.15000000000000568,,,-0.09000000000000341,0.009999999999990905,,,-0.10999999999998522,0.06999999999999318,,,-0.030000000000001137,-0.020000000000010232,,,0.009999999999990905,-0.09000000000000341,,,-0.09999999999999432,0.060000000000002274,,,-0.19999999999998863,0.12999999999999545,,,-0.13999999999998636,0.09000000000000341,,,-0.09999999999999432,0.060000000000002274,,,-0.18999999999999773,0.13999999999998636,,,-0.4000000000000057,0.3400000000000034,,,-0.46000000000000796,0.38999999999998636,,,-0.3299999999999841,0.28000000000000114,,,-0.1599999999999966,0.09999999999999432,,,-0.3100000000000023,0.25,,
15,2023-06-08T14:49:00Z,False,False,False,False,False,230.28,230.28,230.25,,0.0800000000000125,-0.13999999999998636,,,0.12999999999999545,-0.1699999999999875,,,0.030000000000001137,-0.09000000000000341,,,-0.11000000000001364,0.060000000000002274,,,-0.27000000000001023,0.21000000000000796,,,-0.18000000000000682,0.12000000000000455,,,-0.1699999999999875,0.12000000000000455,,,-0.020000000000010232,-0.030000000000001137,,,-0.21000000000000796,0.12999999999999545,,,-0.22999999999998977,0.18999999999999773,,,-0.15000000000000568,0.09999999999999432,,,-0.11000000000001364,0.030000000000001137,,,-0.21999999999999886,0.18000000000000682,,,-0.3199999999999932,0.25,,,-0.2599999999999909,0.21000000000000796,,,-0.21999999999999886,0.18000000000000682,,,-0.3100000000000023,0.2599999999999909,,,-0.5200000000000102,0.46000000000000796,,,-0.5800000000000125,0.5099999999999909,,,-0.44999999999998863,0.4000000000000057,,,-0.28000000000000114,0.21999999999999886,,,-0.4300000000000068,0.37000000000000455,,,-0.4399999999999977,0.38999999999998636,,
16,2023-06-08T14:49:10Z,False,False,False,False,False,230.3738,230.39,230.36,,0.020000000000010232,-0.05999999999997385,,,-0.07999999999998408,0.020000000000010232,,,-0.21999999999999886,0.17000000000001592,,,-0.37999999999999545,0.3200000000000216,,,-0.28999999999999204,0.2300000000000182,,,-0.2799999999999727,0.2300000000000182,,,-0.12999999999999545,0.0800000000000125,,,-0.3199999999999932,0.2400000000000091,,,-0.339999999999975,0.30000000000001137,,,-0.2599999999999909,0.21000000000000796,,,-0.21999999999999886,0.14000000000001478,,,-0.3299999999999841,0.29000000000002046,,,-0.4299999999999784,0.36000000000001364,,,-0.3699999999999761,0.3200000000000216,,,-0.3299999999999841,0.29000000000002046,,,-0.4199999999999875,0.37000000000000455,,,-0.6299999999999955,0.5700000000000216,,,-0.6899999999999977,0.6200000000000045,,,-0.5599999999999739,0.5100000000000193,,,-0.38999999999998636,0.3300000000000125,,,-0.539999999999992,0.4800000000000182,,,-0.549999999999983,0.5,,,-0.589999999999975,0.5300000000000011,,
17,2023-06-08T14:49:20Z,False,False,False,False,False,230.4223,230.42,230.41,,-0.10999999999998522,0.06999999999999318,,,-0.25,0.21999999999999886,,,-0.4099999999999966,0.37000000000000455,,,-0.3199999999999932,0.28000000000000114,,,-0.30999999999997385,0.28000000000000114,,,-0.1599999999999966,0.12999999999999545,,,-0.3499999999999943,0.28999999999999204,,,-0.3699999999999761,0.3499999999999943,,,-0.28999999999999204,0.2599999999999909,,,-0.25,0.18999999999999773,,,-0.3599999999999852,0.3400000000000034,,,-0.45999999999997954,0.4099999999999966,,,-0.39999999999997726,0.37000000000000455,,,-0.3599999999999852,0.3400000000000034,,,-0.44999999999998863,0.4199999999999875,,,-0.6599999999999966,0.6200000000000045,,,-0.7199999999999989,0.6699999999999875,,,-0.589999999999975,0.5600000000000023,,,-0.4199999999999875,0.37999999999999545,,,-0.5699999999999932,0.5300000000000011,,,-0.5799999999999841,0.549999999999983,,,-0.6199999999999761,0.5799999999999841,,,-0.5799999999999841,0.5600000000000023,,
18,2023-06-08T14:49:30Z,False,False,False,False,False,230.32,230.34,230.31,,-0.17000000000001592,0.12000000000000455,,,-0.3300000000000125,0.27000000000001023,,,-0.2400000000000091,0.18000000000000682,,,-0.22999999999998977,0.18000000000000682,,,-0.0800000000000125,0.030000000000001137,,,-0.27000000000001023,0.18999999999999773,,,-0.28999999999999204,0.25,,,-0.21000000000000796,0.1599999999999966,,,-0.17000000000001592,0.09000000000000341,,,-0.28000000000000114,0.2400000000000091,,,-0.37999999999999545,0.3100000000000023,,,-0.3199999999999932,0.27000000000001023,,,-0.28000000000000114,0.2400000000000091,,,-0.37000000000000455,0.3199999999999932,,,-0.5800000000000125,0.5200000000000102,,,-0.6400000000000148,0.5699999999999932,,,-0.5099999999999909,0.46000000000000796,,,-0.3400000000000034,0.28000000000000114,,,-0.4900000000000091,0.4300000000000068,,,-0.5,0.44999999999998863,,,-0.539999999999992,0.47999999999998977,,,-0.5,0.46000000000000796,,,-0.4399999999999977,0.3900000000000148,,
19,2023-06-08T14:49:40Z,False,False,False,False,False,230.2601,230.19,230.17,,-0.18000000000000682,0.12999999999999545,,,-0.09000000000000341,0.03999999999999204,,,-0.07999999999998408,0.03999999999999204,,,0.06999999999999318,-0.11000000000001364,,,-0.12000000000000455,0.04999999999998295,,,-0.13999999999998636,0.10999999999998522,,,-0.060000000000002274,0.01999999999998181,,,-0.020000000000010232,-0.05000000000001137,,,-0.12999999999999545,0.09999999999999432,,,-0.22999999999998977,0.1699999999999875,,,-0.1699999999999875,0.12999999999999545,,,-0.12999999999999545,0.09999999999999432,,,-0.21999999999999886,0.1799999999999784,,,-0.4300000000000068,0.37999999999999545,,,-0.4900000000000091,0.4299999999999784,,,-0.3599999999999852,0.3199999999999932,,,-0.18999999999999773,0.13999999999998636,,,-0.3400000000000034,0.28999999999999204,,,-0.3499999999999943,0.30999999999997385,,,-0.38999999999998636,0.339999999999975,,,-0.3499999999999943,0.3199999999999932,,,-0.28999999999999204,0.25,,,-0.28000000000000114,0.25,,
20,2023-06-08T14:49:50Z,False,False,False,False,False,230.0434,230.04,230.01,,0.060000000000002274,-0.12000000000000455,,,0.0700000000000216,-0.12000000000000455,,,0.21999999999999886,-0.27000000000001023,,,0.030000000000001137,-0.11000000000001364,,,0.010000000000019327,-0.05000000000001137,,,0.09000000000000341,-0.14000000000001478,,,0.12999999999999545,-0.21000000000000796,,,0.020000000000010232,-0.060000000000002274,,,-0.07999999999998408,0.009999999999990905,,,-0.01999999999998181,-0.030000000000001137,,,0.020000000000010232,-0.060000000000002274,,,-0.06999999999999318,0.01999999999998181,,,-0.28000000000000114,0.21999999999999886,,,-0.3400000000000034,0.2699999999999818,,,-0.20999999999997954,0.1599999999999966,,,-0.03999999999999204,-0.020000000000010232,,,-0.18999999999999773,0.12999999999999545,,,-0.19999999999998863,0.14999999999997726,,,-0.23999999999998067,0.1799999999999784,,,-0.19999999999998863,0.1599999999999966,,,-0.13999999999998636,0.09000000000000341,,,-0.12999999999999545,0.09000000000000341,,,-0.13999999999998636,0.09000000000000341,,
21,2023-06-08T14:50:00Z,False,False,False,False,False,230.083,230.13,230.1,,-0.01999999999998181,-0.030000000000001137,,,0.12999999999999545,-0.18000000000000682,,,-0.060000000000002274,-0.020000000000010232,,,-0.07999999999998408,0.03999999999999204,,,0.0,-0.05000000000001137,,,0.03999999999999204,-0.12000000000000455,,,-0.06999999999999318,0.030000000000001137,,,-0.1699999999999875,0.09999999999999432,,,-0.10999999999998522,0.060000000000002274,,,-0.06999999999999318,0.030000000000001137,,,-0.1599999999999966,0.10999999999998522,,,-0.37000000000000455,0.3100000000000023,,,-0.4300000000000068,0.3599999999999852,,,-0.29999999999998295,0.25,,,-0.12999999999999545,0.06999999999999318,,,-0.28000000000000114,0.21999999999999886,,,-0.28999999999999204,0.23999999999998067,,,-0.3299999999999841,0.2699999999999818,,,-0.28999999999999204,0.25,,,-0.22999999999998977,0.18000000000000682,,,-0.21999999999999886,0.18000000000000682,,,-0.22999999999998977,0.18000000000000682,,,-0.2699999999999818,0.21000000000000796,,
22,2023-06-08T14:50:10Z,False,False,False,False,False,230.09,230.13,230.11,,0.12999999999999545,-0.1699999999999875,,,-0.060000000000002274,-0.009999999999990905,,,-0.07999999999998408,0.05000000000001137,,,0.0,-0.03999999999999204,,,0.03999999999999204,-0.10999999999998522,,,-0.06999999999999318,0.040000000000020464,,,-0.1699999999999875,0.11000000000001364,,,-0.10999999999998522,0.0700000000000216,,,-0.06999999999999318,0.040000000000020464,,,-0.1599999999999966,0.12000000000000455,,,-0.37000000000000455,0.3200000000000216,,,-0.4300000000000068,0.37000000000000455,,,-0.29999999999998295,0.2600000000000193,,,-0.12999999999999545,0.0800000000000125,,,-0.28000000000000114,0.2300000000000182,,,-0.28999999999999204,0.25,,,-0.3299999999999841,0.28000000000000114,,,-0.28999999999999204,0.2600000000000193,,,-0.22999999999998977,0.19000000000002615,,,-0.21999999999999886,0.19000000000002615,,,-0.22999999999998977,0.19000000000002615,,,-0.2699999999999818,0.22000000000002728,,,-0.25,0.22000000000002728,,
23,2023-06-08T14:50:20Z,False,False,False,False,False,230.26,230.28,230.26,,-0.21000000000000796,0.13999999999998636,,,-0.22999999999998977,0.19999999999998863,,,-0.15000000000000568,0.10999999999998522,,,-0.11000000000001364,0.03999999999999204,,,-0.21999999999999886,0.18999999999999773,,,-0.3199999999999932,0.2599999999999909,,,-0.2599999999999909,0.21999999999999886,,,-0.21999999999999886,0.18999999999999773,,,-0.3100000000000023,0.2699999999999818,,,-0.5200000000000102,0.46999999999999886,,,-0.5800000000000125,0.5199999999999818,,,-0.44999999999998863,0.4099999999999966,,,-0.28000000000000114,0.22999999999998977,,,-0.4300000000000068,0.37999999999999545,,,-0.4399999999999977,0.39999999999997726,,,-0.47999999999998977,0.4299999999999784,,,-0.4399999999999977,0.4099999999999966,,,-0.37999999999999545,0.3400000000000034,,,-0.37000000000000455,0.3400000000000034,,,-0.37999999999999545,0.3400000000000034,,,-0.4199999999999875,0.37000000000000455,,,-0.4000000000000057,0.37000000000000455,,,-0.5200000000000102,0.4899999999999807,,
