Symbol,Open,High,Low,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
MSFT,332.29001,335.94,329.82001,329.82,329.84,200,329.82,100,10679236,2023-05-31T15:18:26Z
MSFT,332.29001,335.94,329.76999,329.79,329.81,100,329.78,100,10689576,2023-05-31T15:18:35Z
MSFT,332.29001,335.94,329.76999,329.79,329.8,100,329.77,200,10697481,2023-05-31T15:18:45Z
MSFT,332.29001,335.94,329.67999,329.728,329.75,100,329.71,200,10709521,2023-05-31T15:18:56Z
MSFT,332.29001,335.94,329.67999,329.77,329.79,100,329.77,100,10719544,2023-05-31T15:19:06Z
MSFT,332.29001,335.94,329.67999,329.69,329.72,100,329.68,300,10724820,2023-05-31T15:19:16Z
MSFT,332.29001,335.94,329.67999,329.9899,330,400,329.99,100,10736711,2023-05-31T15:19:25Z
MSFT,332.29001,335.94,329.67999,329.93,329.95,100,329.92,100,10746430,2023-05-31T15:19:34Z
MSFT,332.29001,335.94,329.67999,329.91,329.92,100,329.89,200,10750782,2023-05-31T15:19:46Z
MSFT,332.29001,335.94,329.67999,329.9353,329.95,100,329.93,100,10759517,2023-05-31T15:19:56Z
MSFT,332.29001,335.94,329.67999,329.945,329.96,100,329.93,200,10767838,2023-05-31T15:20:06Z
MSFT,332.29001,335.94,329.67999,329.97,329.98,200,329.96,100,10778762,2023-05-31T15:20:16Z
MSFT,332.29001,335.94,329.67999,329.96,329.98,200,329.95,100,10796001,2023-05-31T15:20:26Z
MSFT,332.29001,335.94,329.67999,330.01,330.03,200,329.99,100,10806276,2023-05-31T15:20:36Z
MSFT,332.29001,335.94,329.67999,329.825,329.85,300,329.81,100,10831522,2023-05-31T15:20:46Z
MSFT,332.29001,335.94,329.67999,329.8646,329.88,100,329.86,100,10841165,2023-05-31T15:20:56Z
MSFT,332.29001,335.94,329.67999,329.77,329.8,200,329.78,100,10847151,2023-05-31T15:21:06Z
MSFT,332.29001,335.94,329.67999,329.7197,329.72,200,329.7,100,10855506,2023-05-31T15:21:16Z
MSFT,332.29001,335.94,329.59,329.68,329.7,400,329.68,100,10873619,2023-05-31T15:21:26Z
MSFT,332.29001,335.94,329.59,329.67,329.69,100,329.67,100,10878421,2023-05-31T15:21:34Z
MSFT,332.29001,335.94,329.59,329.72,329.73,100,329.71,100,10884480,2023-05-31T15:21:46Z
MSFT,332.29001,335.94,329.59,329.79,329.82,100,329.8,100,10888489,2023-05-31T15:21:56Z
MSFT,332.29001,335.94,329.59,329.9,329.9,200,329.87,100,10892239,2023-05-31T15:22:05Z
MSFT,332.29001,335.94,329.59,329.7001,329.72,100,329.7,100,10901529,2023-05-31T15:22:16Z
