BTCUSD,27753.36,,,27753.72,1,2023-05-30T08:11:34Z
BTCUSD,27752.36,27751,0.1836,,,2023-05-30T08:11:45Z
BTCUSD,27749.26,,,27747.52,1,2023-05-30T08:11:45Z
BTCUSD,27747.7,27747.88,1,,,2023-05-30T08:11:45Z
BTCUSD,27747.26,27747,0.1836,,,2023-05-30T08:11:46Z
BTCUSD,27745.76,27744,0.0367,,,2023-05-30T08:11:46Z
BTCUSD,27745.56,,,27747.12,1,2023-05-30T08:11:46Z
BTCUSD,27745.41,,,27746.82,1,2023-05-30T08:11:47Z
BTCUSD,27744.91,27743,0.1836,,,2023-05-30T08:11:59Z
BTCUSD,27745.41,27744,0.1836,,,2023-05-30T08:12:02Z
BTCUSD,27745.46,,,27746.92,1,2023-05-30T08:12:16Z
BTCUSD,27745.96,27745,0.1836,,,2023-05-30T08:12:35Z
BTCUSD,27746.46,27746,0.1836,,,2023-05-30T08:12:37Z
BTCUSD,27745.96,27745,0.1836,,,2023-05-30T08:12:38Z
BTCUSD,27745.36,,,27745.72,1,2023-05-30T08:12:46Z
BTCUSD,27744.86,27744,0.1836,,,2023-05-30T08:12:46Z
BTCUSD,27744.66,,,27745.32,1,2023-05-30T08:12:52Z
BTCUSD,27743.86,,,27743.72,1,2023-05-30T08:12:56Z
BTCUSD,27743.36,27743,0.1836,,,2023-05-30T08:12:57Z
BTCUSD,27743.06,,,27743.12,1,2023-05-30T08:12:59Z
BTCUSD,27742.86,,,27742.72,1,2023-05-30T08:13:00Z
BTCUSD,27741.36,27740,0.1836,,,2023-05-30T08:13:01Z
BTCUSD,27740.51,,,27741.02,1,2023-05-30T08:13:01Z
BTCUSD,27739.51,27738,0.1836,,,2023-05-30T08:13:17Z
BTCUSD,27739.36,,,27740.72,1,2023-05-30T08:13:18Z
BTCUSD,27739.86,27739,0.1836,,,2023-05-30T08:13:18Z
BTCUSD,27738.64,27738.56,1,27738.72,1,2023-05-30T08:13:20Z
BTCUSD,27737.86,27737,0.1836,,,2023-05-30T08:13:20Z
BTCUSD,27737.41,,,27737.82,1,2023-05-30T08:13:26Z
BTCUSD,27734.5,,,27732,0.1836,2023-05-30T08:13:27Z
BTCUSD,27724.88,27723,0.1836,27726.77,1,2023-05-30T08:13:27Z
BTCUSD,27722.8,,,27722.6,1,2023-05-30T08:13:27Z
BTCUSD,27720.5,27723,0.1836,27718,0.1836,2023-05-30T08:13:27Z
BTCUSD,27723,27726,0.1836,27720,0.1836,2023-05-30T08:13:27Z
BTCUSD,27727.66,,,27729.32,1,2023-05-30T08:13:29Z
BTCUSD,27727.98,27726.64,1,,,2023-05-30T08:13:29Z
BTCUSD,27729.78,,,27732.92,1,2023-05-30T08:13:30Z
BTCUSD,27730.46,27728,0.1836,,,2023-05-30T08:13:31Z
BTCUSD,27730.96,27729,0.1836,,,2023-05-30T08:13:32Z
BTCUSD,27729.21,,,27729.42,1,2023-05-30T08:13:42Z
BTCUSD,27727.71,27726,0.0367,,,2023-05-30T08:13:43Z
BTCUSD,27727.06,,,27728.12,1,2023-05-30T08:13:43Z
BTCUSD,27728.56,27729,0.1836,,,2023-05-30T08:13:44Z
BTCUSD,27729.81,,,27730.62,1,2023-05-30T08:13:44Z
BTCUSD,27729.31,27728,0.1836,,,2023-05-30T08:13:53Z
BTCUSD,27728.81,27727,0.1836,,,2023-05-30T08:13:54Z
BTCUSD,27727.61,,,27728.22,1,2023-05-30T08:13:54Z
BTCUSD,27727.36,,,27727.72,1,2023-05-30T08:14:02Z
BTCUSD,27727.51,,,27728.02,1,2023-05-30T08:14:02Z
BTCUSD,27728.01,27728,0.1836,,,2023-05-30T08:14:09Z
BTCUSD,27729.16,,,27730.32,1,2023-05-30T08:14:09Z
BTCUSD,27729.56,,,27731.12,1,2023-05-30T08:14:10Z
BTCUSD,27729.94,27728.75,1,,,2023-05-30T08:14:10Z
BTCUSD,27731.31,27730,0.1836,27732.62,1,2023-05-30T08:14:10Z
BTCUSD,27731.8,27730.98,1,,,2023-05-30T08:14:10Z
BTCUSD,27734.81,27733,0.1836,27736.62,1,2023-05-30T08:14:11Z
BTCUSD,27735.31,,,27737.62,1,2023-05-30T08:14:44Z
BTCUSD,27735.81,27734,0.1836,,,2023-05-30T08:14:44Z
BTCUSD,27737.06,,,27740.12,1,2023-05-30T08:14:54Z
BTCUSD,27738.06,27736,0.1836,,,2023-05-30T08:14:54Z
BTCUSD,27738.72,27737.31,1,,,2023-05-30T08:14:55Z
BTCUSD,27740.51,27738,0.0367,27743.02,1,2023-05-30T08:14:55Z
BTCUSD,27741.51,27740,0.1836,,,2023-05-30T08:14:56Z
BTCUSD,27741.96,,,27743.92,1,2023-05-30T08:14:58Z
BTCUSD,27742.46,27741,0.1836,,,2023-05-30T08:15:00Z
BTCUSD,27742.81,,,27744.62,1,2023-05-30T08:15:00Z
BTCUSD,27743.21,,,27745.42,1,2023-05-30T08:15:03Z
BTCUSD,27743.71,27742,0.1836,,,2023-05-30T08:15:08Z
BTCUSD,27741.51,,,27741.02,1,2023-05-30T08:15:13Z
BTCUSD,27741.31,27741.6,1,,,2023-05-30T08:15:14Z
BTCUSD,27740.51,27740,0.1836,,,2023-05-30T08:15:14Z
BTCUSD,27740.01,27739,0.0367,,,2023-05-30T08:15:17Z
BTCUSD,27739.51,27738,0.1836,,,2023-05-30T08:15:18Z
BTCUSD,27738.21,,,27738.42,1,2023-05-30T08:15:19Z
BTCUSD,27737.71,27737,0.1836,,,2023-05-30T08:15:21Z
BTCUSD,27737.21,27736,0.1836,,,2023-05-30T08:15:23Z
BTCUSD,27737.71,27737,0.1836,,,2023-05-30T08:15:32Z
BTCUSD,27737.21,27736,0.1836,,,2023-05-30T08:15:32Z
BTCUSD,27737.71,27737,0.1836,,,2023-05-30T08:15:36Z
BTCUSD,27740.36,,,27743.72,1,2023-05-30T08:15:42Z
BTCUSD,27741.49,27739.26,1,,,2023-05-30T08:15:42Z
BTCUSD,27741.86,27740,0.1836,27743.72,1,2023-05-30T08:15:42Z
BTCUSD,27743.88,27744.05,1,,,2023-05-30T08:15:42Z
BTCUSD,27746.28,,,27748.52,1,2023-05-30T08:15:43Z
BTCUSD,27747.26,27746,0.1836,,,2023-05-30T08:15:46Z
BTCUSD,27748.11,,,27750.22,1,2023-05-30T08:15:47Z
BTCUSD,27748.61,27747,0.1836,,,2023-05-30T08:15:47Z
BTCUSD,27748.91,,,27750.82,1,2023-05-30T08:15:48Z
BTCUSD,27749.41,27748,0.1836,,,2023-05-30T08:15:49Z
BTCUSD,27749.56,,,27751.12,1,2023-05-30T08:15:49Z
BTCUSD,27749.71,,,27751.42,1,2023-05-30T08:15:52Z
BTCUSD,27749.86,,,27751.72,1,2023-05-30T08:15:53Z
BTCUSD,27750.31,,,27752.62,1,2023-05-30T08:15:53Z
BTCUSD,27750.81,27749,0.1836,,,2023-05-30T08:15:53Z
BTCUSD,27751.31,27750,0.0367,,,2023-05-30T08:15:56Z
BTCUSD,27751.46,,,27752.92,1,2023-05-30T08:15:58Z
BTCUSD,27751.71,,,27753.42,1,2023-05-30T08:15:59Z
BTCUSD,27752.21,27751,0.1836,,,2023-05-30T08:15:59Z
BTCUSD,27752.51,,,27754.02,1,2023-05-30T08:16:00Z
BTCUSD,27753.01,27752,0.1836,,,2023-05-30T08:16:01Z
BTCUSD,27753.3,,,27754.61,1,2023-05-30T08:16:06Z
BTCUSD,27753.7,,,27755.41,1,2023-05-30T08:16:08Z
BTCUSD,27754.2,27753,0.1836,,,2023-05-30T08:16:08Z
BTCUSD,27754.56,,,27756.11,1,2023-05-30T08:16:09Z
BTCUSD,27755.06,27754,0.1836,,,2023-05-30T08:16:09Z
BTCUSD,27755.5,,,27757.01,1,2023-05-30T08:16:10Z
BTCUSD,27755.86,,,27757.71,1,2023-05-30T08:16:10Z
BTCUSD,27756.36,27755,0.1836,,,2023-05-30T08:16:10Z
BTCUSD,27756.56,,,27758.11,1,2023-05-30T08:16:11Z
BTCUSD,27756.76,,,27758.51,1,2023-05-30T08:16:11Z
BTCUSD,27756.9,,,27758.81,1,2023-05-30T08:16:12Z
BTCUSD,27757.06,,,27759.11,1,2023-05-30T08:16:13Z
BTCUSD,27757.82,27756.52,1,,,2023-05-30T08:16:14Z
BTCUSD,27757.17,27757,0.0367,27757.34,4,2023-05-30T08:16:14Z
BTCUSD,27758.49,27759.64,1,,,2023-05-30T08:16:14Z
BTCUSD,27761.38,,,27763.11,1,2023-05-30T08:16:15Z
BTCUSD,27761.72,,,27763.81,1,2023-05-30T08:16:16Z
BTCUSD,27762.08,,,27764.51,1,2023-05-30T08:16:18Z
BTCUSD,27762.76,27761,0.1836,,,2023-05-30T08:16:18Z
BTCUSD,27762.5,,,27764.01,1,2023-05-30T08:16:19Z
