,Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,Sum
891,0.07999999999999999,-0.15999999999999998,0.12999999999996703,0.30000000000001137,0.0,1.9699999999999704,0.0,0.0,0.5400000000000205,0.0,0.14999999999992042,4.269999999999982,7.3599999999998715
890,0.07999999999999999,-0.15000000000000002,0.12999999999996703,0.30000000000001137,0.0,1.9699999999999704,0.0,0.0,0.5400000000000205,0.0,0.14999999999992042,4.269999999999982,7.3599999999998715
889,0.07999999999999999,-0.14,0.12999999999996703,0.30000000000001137,0.0,1.9699999999999704,0.0,0.0,0.5400000000000205,0.0,0.14999999999992042,4.269999999999982,7.3599999999998715
1197,0.01999999999999999,-0.21999999999999997,1.4799999999999898,-0.25,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.090000000000032,5.5,7.340000000000003
1198,0.01999999999999999,-0.22999999999999998,1.4799999999999898,-0.25,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.090000000000032,5.5,7.340000000000003
949,0.07,-0.24,0.8299999999999841,-0.25,0.0,1.9699999999999704,0.0,-0.8199999999999932,0.5400000000000205,1.4600000000000364,-0.6700000000000159,4.269999999999982,7.329999999999984
1184,0.01999999999999999,-0.09000000000000002,1.2199999999999989,-1.0800000000000125,0.05000000000003979,1.7300000000000182,-1.5900000000000318,0.029999999999972715,0.20000000000004547,1.3500000000000227,-0.18000000000006366,5.599999999999966,7.329999999999956
1194,0.01999999999999999,-0.19,1.4799999999999898,-0.25,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1100000000000136,5.5,7.320000000000022
1196,0.01999999999999999,-0.21000000000000002,1.4799999999999898,-0.25,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1100000000000136,5.5,7.320000000000022
1195,0.01999999999999999,-0.2,1.4799999999999898,-0.25,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1100000000000136,5.5,7.320000000000022
1242,0.010000000000000009,-0.16999999999999998,1.6299999999999955,-0.47999999999998977,0.14000000000001478,2.579999999999984,-1.6000000000000227,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.480000000000018,5.579999999999984,7.319999999999993
1291,0.0,-0.15999999999999998,1.6299999999999955,-0.47999999999998977,0.17000000000001592,2.579999999999984,-1.579999999999984,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.560000000000059,5.579999999999984,7.289999999999992
1290,0.0,-0.15000000000000002,1.6299999999999955,-0.47999999999998977,0.17000000000001592,2.579999999999984,-1.579999999999984,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.560000000000059,5.579999999999984,7.289999999999992
1289,0.0,-0.14,1.6299999999999955,-0.47999999999998977,0.17000000000001592,2.579999999999984,-1.579999999999984,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.560000000000059,5.579999999999984,7.289999999999992
1333,-0.010000000000000009,-0.08000000000000002,1.2600000000000193,-0.5300000000000011,-0.1899999999999693,2.5399999999999636,-2.1200000000000045,0.9899999999999523,0.08999999999997499,1.3500000000000227,-2.079999999999984,5.96999999999997,7.279999999999944
1293,0.0,-0.18,1.5300000000000011,-0.47999999999998977,0.17000000000001592,2.579999999999984,-1.579999999999984,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.480000000000075,5.579999999999984,7.269999999999982
942,0.07,-0.16999999999999998,0.12999999999996703,0.30000000000001137,0.0,1.9699999999999704,0.0,-0.8199999999999932,0.5400000000000205,1.4600000000000364,-0.5900000000000318,4.269999999999982,7.2599999999999625
1241,0.010000000000000009,-0.15999999999999998,1.6299999999999955,-0.47999999999998977,0.14000000000001478,2.579999999999984,-1.6000000000000227,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.560000000000059,5.579999999999984,7.239999999999952
1239,0.010000000000000009,-0.14,1.6299999999999955,-0.47999999999998977,0.14000000000001478,2.579999999999984,-1.6000000000000227,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.560000000000059,5.579999999999984,7.239999999999952
1240,0.010000000000000009,-0.15000000000000002,1.6299999999999955,-0.47999999999998977,0.14000000000001478,2.579999999999984,-1.6000000000000227,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.560000000000059,5.579999999999984,7.239999999999952
1243,0.010000000000000009,-0.18,1.5300000000000011,-0.47999999999998977,0.14000000000001478,2.579999999999984,-1.6000000000000227,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.480000000000018,5.579999999999984,7.219999999999999
939,0.07,-0.14,0.12999999999996703,0.30000000000001137,0.0,1.9699999999999704,0.0,-0.8199999999999932,0.5400000000000205,1.4600000000000364,-0.6700000000000728,4.269999999999982,7.179999999999922
941,0.07,-0.15999999999999998,0.12999999999996703,0.30000000000001137,0.0,1.9699999999999704,0.0,-0.8199999999999932,0.5400000000000205,1.4600000000000364,-0.6700000000000728,4.269999999999982,7.179999999999922
940,0.07,-0.15000000000000002,0.12999999999996703,0.30000000000001137,0.0,1.9699999999999704,0.0,-0.8199999999999932,0.5400000000000205,1.4600000000000364,-0.6700000000000728,4.269999999999982,7.179999999999922
1232,0.010000000000000009,-0.07,1.7100000000000364,-1.039999999999992,-0.16999999999995907,2.3000000000000114,-1.4200000000000728,0.9000000000000341,-0.30000000000001137,1.0400000000000205,-1.9599999999999227,6.090000000000032,7.150000000000176
1132,0.03,-0.07,1.2900000000000205,-0.4500000000000455,0.05000000000003979,1.6099999999999568,-2.7800000000000864,0.0,-0.7900000000000205,2.0200000000000387,0.9599999999999795,5.219999999999857,7.12999999999974
1299,0.0,-0.24,1.5300000000000011,-0.25,0.17000000000001592,2.579999999999984,-1.579999999999984,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.8700000000000045,5.579999999999984,7.110000000000042
1249,0.010000000000000009,-0.24,1.5300000000000011,-0.25,0.14000000000001478,2.579999999999984,-1.6000000000000227,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.8700000000000045,5.579999999999984,7.060000000000002
1332,-0.010000000000000009,-0.07,1.1800000000000352,-0.6199999999999761,-0.1899999999999693,2.5399999999999636,-2.1299999999999955,0.9000000000000341,-0.060000000000002274,1.490000000000066,-2.2100000000003206,6.149999999999977,7.049999999999812
1233,0.010000000000000009,-0.08000000000000002,1.7900000000000205,-0.9499999999999602,-0.16999999999995907,2.3000000000000114,-1.7600000000000477,0.8799999999999955,-0.08000000000004093,1.3500000000000227,-2.189999999999941,5.849999999999852,7.019999999999953
1288,0.0,-0.13,1.6299999999999955,-0.47999999999998977,0.05000000000001137,2.579999999999984,-1.740000000000009,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.560000000000059,5.579999999999984,7.0099999999999625
1183,0.01999999999999999,-0.08000000000000002,1.3700000000000045,-1.0800000000000125,0.05000000000003979,1.7300000000000182,-1.5900000000000318,0.2599999999999909,-0.5,1.3500000000000227,-0.06000000000005912,5.479999999999961,7.009999999999934
1193,0.01999999999999999,-0.18,1.4799999999999898,-0.6099999999999852,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1100000000000136,5.5,6.960000000000036
1238,0.010000000000000009,-0.13,1.6299999999999955,-0.47999999999998977,0.020000000000038654,2.579999999999984,-1.7600000000000477,0.9800000000000182,0.6200000000000045,1.3500000000000227,-3.560000000000059,5.579999999999984,6.959999999999951
1199,0.01999999999999999,-0.24,1.4799999999999898,-0.25,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.5,5.5,6.930000000000035
1334,-0.010000000000000009,-0.09000000000000002,1.2700000000000102,-0.5300000000000011,-0.1899999999999693,2.5399999999999636,-2.1200000000000045,0.7999999999999545,0.12000000000000455,1.3500000000000227,-2.3700000000000045,6.029999999999973,6.899999999999949
1136,0.03,-0.10999999999999999,1.2199999999999989,-0.2699999999999818,0.24000000000003752,1.3100000000000023,-2.57000000000005,0.5799999999999841,0.12000000000000455,1.4600000000000364,-0.8700000000001182,5.489999999999952,6.709999999999866
1382,-0.020000000000000018,-0.07,1.32000000000005,-0.5200000000000387,0.010000000000019327,2.5100000000000477,-2.1899999999999977,1.0199999999999818,0.05000000000001137,1.3400000000000318,-2.3299999999998704,5.489999999999952,6.700000000000188
1192,0.01999999999999999,-0.16999999999999998,1.2099999999999795,-0.6099999999999852,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1100000000000136,5.5,6.690000000000026
899,0.07999999999999999,-0.24,0.8299999999999841,-0.25,0.0,1.9699999999999704,0.0,0.0,0.5400000000000205,0.0,-0.6700000000000159,4.269999999999982,6.689999999999941
1191,0.01999999999999999,-0.15999999999999998,1.2099999999999795,-0.6099999999999852,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1900000000000546,5.5,6.609999999999985
1190,0.01999999999999999,-0.15000000000000002,1.2099999999999795,-0.6099999999999852,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1900000000000546,5.5,6.609999999999985
1189,0.01999999999999999,-0.14,1.2099999999999795,-0.6099999999999852,0.36000000000001364,2.4799999999999613,-1.4300000000000068,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1900000000000546,5.5,6.609999999999985
1133,0.03,-0.08000000000000002,1.3700000000000045,-0.7499999999999716,0.05000000000003979,1.6099999999999568,-2.57000000000005,-0.10000000000002274,-0.5800000000000409,1.4600000000000364,0.9700000000001978,5.0499999999999545,6.510000000000105
1443,-0.030000000000000027,-0.18,1.339999999999975,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5300000000000296,5.699999999999989,6.5099999999999625
1343,-0.010000000000000009,-0.18,1.3599999999999852,-0.1599999999999966,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.480000000000018,5.699999999999989,6.430000000000007
1393,-0.020000000000000018,-0.18,1.339999999999975,-0.1599999999999966,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5500000000000114,5.699999999999989,6.409999999999997
1432,-0.030000000000000027,-0.07,1.2300000000000182,-0.44000000000002615,0.010000000000019327,2.440000000000026,-2.1899999999999977,1.0200000000000387,0.05000000000001137,1.3400000000000318,-2.489999999999668,5.429999999999893,6.400000000000347
1347,-0.010000000000000009,-0.21999999999999997,1.3599999999999852,-0.25,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.4600000000000364,5.699999999999989,6.359999999999985
1348,-0.010000000000000009,-0.22999999999999998,1.3599999999999852,-0.25,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.4600000000000364,5.699999999999989,6.359999999999985
1442,-0.030000000000000027,-0.16999999999999998,1.1799999999999784,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5300000000000296,5.699999999999989,6.349999999999966
1346,-0.010000000000000009,-0.21000000000000002,1.3599999999999852,-0.25,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.480000000000018,5.699999999999989,6.340000000000003
1345,-0.010000000000000009,-0.2,1.3599999999999852,-0.25,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.480000000000018,5.699999999999989,6.340000000000003
1344,-0.010000000000000009,-0.19,1.3599999999999852,-0.25,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.480000000000018,5.699999999999989,6.340000000000003
1398,-0.020000000000000018,-0.22999999999999998,1.339999999999975,-0.25,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5300000000000296,5.699999999999989,6.339999999999975
1397,-0.020000000000000018,-0.21999999999999997,1.339999999999975,-0.25,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5300000000000296,5.699999999999989,6.339999999999975
1486,-0.03999999999999998,-0.10999999999999999,1.3499999999999943,-0.010000000000019327,0.14000000000001478,2.359999999999985,-2.1200000000000045,0.8299999999999841,0.12000000000000455,1.3500000000000227,-3.310000000000059,5.6299999999999955,6.339999999999918
882,0.07999999999999999,-0.07,0.7699999999999818,2.4300000000000352,0.3199999999999932,-0.8999999999999773,0.0,0.05000000000001137,-0.160000000000025,2.0200000000000387,2.1300000000000523,-0.33000000000009777,6.3300000000000125
1342,-0.010000000000000009,-0.16999999999999998,1.259999999999991,-0.1599999999999966,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.480000000000018,5.699999999999989,6.3300000000000125
1188,0.01999999999999999,-0.13,1.2099999999999795,-0.6099999999999852,0.24000000000003752,2.4799999999999613,-1.5900000000000318,0.7400000000000091,0.20000000000004547,1.3500000000000227,-3.1900000000000546,5.5,6.329999999999984
1396,-0.020000000000000018,-0.21000000000000002,1.339999999999975,-0.25,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5500000000000114,5.699999999999989,6.319999999999993
1394,-0.020000000000000018,-0.19,1.339999999999975,-0.25,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5500000000000114,5.699999999999989,6.319999999999993
1395,-0.020000000000000018,-0.2,1.339999999999975,-0.25,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5500000000000114,5.699999999999989,6.319999999999993
1392,-0.020000000000000018,-0.16999999999999998,1.2399999999999807,-0.1599999999999966,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.5500000000000114,5.699999999999989,6.310000000000002
1438,-0.030000000000000027,-0.13,1.1799999999999784,-0.0800000000000125,0.14000000000001478,2.6399999999999864,-2.1200000000000045,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.6100000000000705,5.699999999999989,6.299999999999926
1535,-0.04999999999999999,-0.09999999999999998,1.3499999999999943,-0.010000000000019327,0.010000000000019327,2.359999999999985,-2.1200000000000045,0.7999999999999545,0.12000000000000455,1.3500000000000227,-3.310000000000173,5.75,6.299999999999784
1385,-0.020000000000000018,-0.09999999999999998,1.410000000000025,-0.09000000000000341,0.010000000000019327,2.400000000000034,-2.1200000000000045,0.7999999999999545,0.12000000000000455,1.3500000000000227,-2.9600000000000932,5.3700000000000045,6.289999999999964
1441,-0.030000000000000027,-0.15999999999999998,1.1799999999999784,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.6100000000000705,5.699999999999989,6.269999999999925
1439,-0.030000000000000027,-0.14,1.1799999999999784,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.6100000000000705,5.699999999999989,6.269999999999925
1440,-0.030000000000000027,-0.15000000000000002,1.1799999999999784,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.6100000000000705,5.699999999999989,6.269999999999925
1388,-0.020000000000000018,-0.13,1.2399999999999807,-0.1599999999999966,0.14000000000001478,2.6399999999999864,-2.1200000000000045,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.6300000000000523,5.699999999999989,6.2599999999999625
932,0.07,-0.07,0.7699999999999818,2.4300000000000352,0.3199999999999932,-0.8999999999999773,0.029999999999972715,0.44999999999998863,-0.160000000000025,2.0200000000000387,1.910000000000025,-0.6100000000001273,6.259999999999906
1341,-0.010000000000000009,-0.15999999999999998,1.259999999999991,-0.1599999999999966,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.560000000000059,5.699999999999989,6.249999999999972
1340,-0.010000000000000009,-0.15000000000000002,1.259999999999991,-0.1599999999999966,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.560000000000059,5.699999999999989,6.249999999999972
1339,-0.010000000000000009,-0.14,1.259999999999991,-0.1599999999999966,0.060000000000002274,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.560000000000059,5.699999999999989,6.249999999999972
1436,-0.030000000000000027,-0.10999999999999999,1.3499999999999943,-0.010000000000019327,0.14000000000001478,2.359999999999985,-2.1200000000000045,0.8299999999999841,0.12000000000000455,1.3500000000000227,-3.410000000000082,5.6299999999999955,6.239999999999895
1389,-0.020000000000000018,-0.14,1.2399999999999807,-0.1599999999999966,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.6300000000000523,5.699999999999989,6.229999999999961
1391,-0.020000000000000018,-0.15999999999999998,1.2399999999999807,-0.1599999999999966,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.6300000000000523,5.699999999999989,6.229999999999961
1390,-0.020000000000000018,-0.15000000000000002,1.2399999999999807,-0.1599999999999966,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.6300000000000523,5.699999999999989,6.229999999999961
1693,-0.08000000000000002,-0.18,1.339999999999975,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.8700000000000045,5.699999999999989,6.1699999999999875
2093,-0.15999999999999998,-0.18,1.339999999999975,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.8700000000000045,5.699999999999989,6.1699999999999875
2243,-0.19,-0.18,1.339999999999975,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.8700000000000045,5.699999999999989,6.1699999999999875
1743,-0.09000000000000002,-0.18,1.339999999999975,-0.0800000000000125,0.12999999999999545,2.6399999999999864,-2.1399999999999864,0.9800000000000182,0.12000000000000455,1.3500000000000227,-3.8700000000000045,5.699999999999989,6.1699999999999875
