{'Time': '2023-06-13T15:29:00Z', 'OrderTime': '2023-06-13T15:29:00Z', 'Price': 254.51, 'Balance': -0.1799999999999784, 'VolumeSum': -264.0}
{'Time': '2023-06-13T15:30:50Z', 'OrderTime': '2023-06-13T15:30:50Z', 'Price': 254.58, 'Balance': -254.76, 'VolumeSum': 833.0}
{'Time': '2023-06-13T15:34:40Z', 'OrderTime': '2023-06-13T15:34:40Z', 'Price': 254.2, 'Balance': -0.5600000000000023, 'VolumeSum': -56.0}
{'Time': '2023-06-13T15:53:40Z', 'OrderTime': '2023-06-13T15:53:40Z', 'Price': 257.08, 'Balance': -257.64, 'VolumeSum': 1065.0}
{'Time': '2023-06-13T15:58:00Z', 'OrderTime': '2023-06-13T15:58:00Z', 'Price': 256.8, 'Balance': -0.839999999999975, 'VolumeSum': -100.0}
{'Time': '2023-06-13T16:28:30Z', 'OrderTime': '2023-06-13T16:28:30Z', 'Price': 258.75, 'Balance': -259.59, 'VolumeSum': 379.0}
{'Time': '2023-06-13T17:00:40Z', 'OrderTime': '2023-06-13T17:00:40Z', 'Price': 258.29, 'Balance': -1.2999999999999545, 'VolumeSum': -19.0}
{'Time': '2023-06-13T17:05:00Z', 'OrderTime': '2023-06-13T17:05:00Z', 'Price': 258.76, 'Balance': -260.05999999999995, 'VolumeSum': 47.0}
{'Time': '2023-06-13T17:15:20Z', 'OrderTime': '2023-06-13T17:15:20Z', 'Price': 257.77, 'Balance': -2.2899999999999636, 'VolumeSum': -141.0}
{'Time': '2023-06-13T17:15:30Z', 'OrderTime': '2023-06-13T17:15:30Z', 'Price': 257.88, 'Balance': -260.16999999999996, 'VolumeSum': 60.0}
{'Time': '2023-06-13T17:17:10Z', 'OrderTime': '2023-06-13T17:17:10Z', 'Price': 258.12, 'Balance': -2.0499999999999545, 'VolumeSum': -5600.0}
{'Time': '2023-06-13T17:20:40Z', 'OrderTime': '2023-06-13T17:20:40Z', 'Price': 258.13, 'Balance': -260.17999999999995, 'VolumeSum': 360.0}
{'Time': '2023-06-13T17:23:40Z', 'OrderTime': '2023-06-13T17:23:40Z', 'Price': 257.99, 'Balance': -2.189999999999941, 'VolumeSum': -253.0}
{'Time': '2023-06-13T17:27:30Z', 'OrderTime': '2023-06-13T17:27:30Z', 'Price': 258.38, 'Balance': -260.56999999999994, 'VolumeSum': 71.0}
{'Time': '2023-06-13T17:43:40Z', 'OrderTime': '2023-06-13T17:43:40Z', 'Price': 259.27, 'Balance': -1.2999999999999545, 'VolumeSum': -857.0}
{'Time': '2023-06-13T17:49:10Z', 'OrderTime': '2023-06-13T17:49:10Z', 'Price': 259.05, 'Balance': -260.34999999999997, 'VolumeSum': 100.0}
{'Time': '2023-06-13T17:50:40Z', 'OrderTime': '2023-06-13T17:50:40Z', 'Price': 259.07, 'Balance': -1.2799999999999727, 'VolumeSum': -375.0}
{'Time': '2023-06-13T17:57:50Z', 'OrderTime': '2023-06-13T17:57:50Z', 'Price': 259.3, 'Balance': -260.58, 'VolumeSum': 969.0}
{'Time': '2023-06-13T18:00:40Z', 'OrderTime': '2023-06-13T18:00:40Z', 'Price': 258.79, 'Balance': -1.7899999999999636, 'VolumeSum': -648.0}
{'Time': '2023-06-13T18:05:20Z', 'OrderTime': '2023-06-13T18:05:20Z', 'Price': 258.33, 'Balance': -260.11999999999995, 'VolumeSum': 100.0}
{'Time': '2023-06-13T18:05:40Z', 'OrderTime': '2023-06-13T18:05:40Z', 'Price': 258.21, 'Balance': -1.9099999999999682, 'VolumeSum': -85.0}
{'Time': '2023-06-13T18:08:30Z', 'OrderTime': '2023-06-13T18:08:30Z', 'Price': 257.97, 'Balance': -259.88, 'VolumeSum': 153.0}
{'Time': '2023-06-13T18:08:40Z', 'OrderTime': '2023-06-13T18:08:40Z', 'Price': 258.01, 'Balance': -1.8700000000000045, 'VolumeSum': -946.0}
{'Time': '2023-06-13T18:09:30Z', 'OrderTime': '2023-06-13T18:09:30Z', 'Price': 257.53, 'Balance': -259.4, 'VolumeSum': 90.0}
{'Time': '2023-06-13T18:09:50Z', 'OrderTime': '2023-06-13T18:09:50Z', 'Price': 257.3, 'Balance': -2.099999999999966, 'VolumeSum': -406.0}
{'Time': '2023-06-13T18:10:20Z', 'OrderTime': '2023-06-13T18:10:20Z', 'Price': 256.79, 'Balance': -258.89, 'VolumeSum': 319.0}
{'Time': '2023-06-13T18:10:30Z', 'OrderTime': '2023-06-13T18:10:30Z', 'Price': 256.78, 'Balance': -2.1100000000000136, 'VolumeSum': -48.0}
{'Time': '2023-06-13T18:10:40Z', 'OrderTime': '2023-06-13T18:10:40Z', 'Price': 256.81, 'Balance': -258.92, 'VolumeSum': 17.0}
{'Time': '2023-06-13T18:12:00Z', 'OrderTime': '2023-06-13T18:12:00Z', 'Price': 256.76, 'Balance': -2.160000000000025, 'VolumeSum': -200.0}
{'Time': '2023-06-13T18:12:30Z', 'OrderTime': '2023-06-13T18:12:30Z', 'Price': 257.24, 'Balance': -259.40000000000003, 'VolumeSum': 335.0}
{'Time': '2023-06-13T18:13:10Z', 'OrderTime': '2023-06-13T18:13:10Z', 'Price': 257.59, 'Balance': -1.8100000000000591, 'VolumeSum': -192.0}
{'Time': '2023-06-13T18:13:20Z', 'OrderTime': '2023-06-13T18:13:20Z', 'Price': 257.69, 'Balance': -259.50000000000006, 'VolumeSum': 165.0}
{'Time': '2023-06-13T18:17:10Z', 'OrderTime': '2023-06-13T18:17:10Z', 'Price': 257.07, 'Balance': -2.4300000000000637, 'VolumeSum': -45.0}
{'Time': '2023-06-13T18:18:40Z', 'OrderTime': '2023-06-13T18:18:40Z', 'Price': 257.37, 'Balance': -259.80000000000007, 'VolumeSum': 100.0}
{'Time': '2023-06-13T18:19:10Z', 'OrderTime': '2023-06-13T18:19:10Z', 'Price': 257.68, 'Balance': -2.1200000000000614, 'VolumeSum': -150.0}
{'Time': '2023-06-13T18:20:00Z', 'OrderTime': '2023-06-13T18:20:00Z', 'Price': 257.67, 'Balance': -259.7900000000001, 'VolumeSum': 178.0}
{'Time': '2023-06-13T18:20:40Z', 'OrderTime': '2023-06-13T18:20:40Z', 'Price': 257.43, 'Balance': -2.3600000000000705, 'VolumeSum': -270.0}
{'Time': '2023-06-13T18:21:50Z', 'OrderTime': '2023-06-13T18:21:50Z', 'Price': 257.4, 'Balance': -259.76000000000005, 'VolumeSum': 200.0}
{'Time': '2023-06-13T18:22:10Z', 'OrderTime': '2023-06-13T18:22:10Z', 'Price': 257.5, 'Balance': -2.2600000000000477, 'VolumeSum': -1200.0}
{'Time': '2023-06-13T18:24:40Z', 'OrderTime': '2023-06-13T18:24:40Z', 'Price': 257.16, 'Balance': -259.4200000000001, 'VolumeSum': 70.0}
{'Time': '2023-06-13T18:27:00Z', 'OrderTime': '2023-06-13T18:27:00Z', 'Price': 256.87, 'Balance': -2.550000000000068, 'VolumeSum': -35.0}
{'Time': '2023-06-13T18:27:10Z', 'OrderTime': '2023-06-13T18:27:10Z', 'Price': 256.73, 'Balance': -259.2800000000001, 'VolumeSum': 1200.0}
{'Time': '2023-06-13T18:27:30Z', 'OrderTime': '2023-06-13T18:27:30Z', 'Price': 256.47, 'Balance': -2.810000000000059, 'VolumeSum': -300.0}
{'Time': '2023-06-13T18:29:40Z', 'OrderTime': '2023-06-13T18:29:40Z', 'Price': 255.84, 'Balance': -258.6500000000001, 'VolumeSum': 2.0}
{'Time': '2023-06-13T18:30:20Z', 'OrderTime': '2023-06-13T18:30:20Z', 'Price': 255.85, 'Balance': -2.8000000000000966, 'VolumeSum': -77.0}
{'Time': '2023-06-13T18:30:50Z', 'OrderTime': '2023-06-13T18:30:50Z', 'Price': 256.05, 'Balance': -258.85000000000014, 'VolumeSum': 300.0}
{'Time': '2023-06-13T18:31:20Z', 'OrderTime': '2023-06-13T18:31:20Z', 'Price': 256.56, 'Balance': -2.290000000000134, 'VolumeSum': -365.0}
{'Time': '2023-06-13T18:33:20Z', 'OrderTime': '2023-06-13T18:33:20Z', 'Price': 256.34, 'Balance': -258.6300000000001, 'VolumeSum': 158.0}
{'Time': '2023-06-13T18:34:10Z', 'OrderTime': '2023-06-13T18:34:10Z', 'Price': 256.16, 'Balance': -2.470000000000084, 'VolumeSum': -200.0}
{'Time': '2023-06-13T18:40:00Z', 'OrderTime': '2023-06-13T18:40:00Z', 'Price': 256.26, 'Balance': -258.7300000000001, 'VolumeSum': 2.0}
{'Time': '2023-06-13T18:40:40Z', 'OrderTime': '2023-06-13T18:40:40Z', 'Price': 256.71, 'Balance': -2.0200000000000955, 'VolumeSum': -737.0}
{'Time': '2023-06-13T18:41:20Z', 'OrderTime': '2023-06-13T18:41:20Z', 'Price': 256.51, 'Balance': -258.5300000000001, 'VolumeSum': 324.0}
{'Time': '2023-06-13T18:42:30Z', 'OrderTime': '2023-06-13T18:42:30Z', 'Price': 256.25, 'Balance': -2.2800000000000864, 'VolumeSum': -369.0}
{'Time': '2023-06-13T18:43:20Z', 'OrderTime': '2023-06-13T18:43:20Z', 'Price': 256.4, 'Balance': -258.68000000000006, 'VolumeSum': 448.0}
{'Time': '2023-06-13T18:47:00Z', 'OrderTime': '2023-06-13T18:47:00Z', 'Price': 256.35, 'Balance': -2.330000000000041, 'VolumeSum': -758.0}
{'Time': '2023-06-13T18:50:20Z', 'OrderTime': '2023-06-13T18:50:20Z', 'Price': 256.43, 'Balance': -258.76000000000005, 'VolumeSum': 100.0}
{'Time': '2023-06-13T18:53:20Z', 'OrderTime': '2023-06-13T18:53:20Z', 'Price': 257.62, 'Balance': -1.1400000000000432, 'VolumeSum': -101.0}
{'Time': '2023-06-13T18:54:40Z', 'OrderTime': '2023-06-13T18:54:40Z', 'Price': 257.73, 'Balance': -258.87000000000006, 'VolumeSum': 85.0}
{'Time': '2023-06-13T18:55:50Z', 'OrderTime': '2023-06-13T18:55:50Z', 'Price': 258.25, 'Balance': -0.6200000000000614, 'VolumeSum': -476.0}
{'Time': '2023-06-13T18:56:00Z', 'OrderTime': '2023-06-13T18:56:00Z', 'Price': 258.36, 'Balance': -258.9800000000001, 'VolumeSum': 151.0}
{'Time': '2023-06-13T18:57:10Z', 'OrderTime': '2023-06-13T18:57:10Z', 'Price': 258.21, 'Balance': -0.7700000000000955, 'VolumeSum': -163.0}
{'Time': '2023-06-13T18:58:00Z', 'OrderTime': '2023-06-13T18:58:00Z', 'Price': 258.14, 'Balance': -258.9100000000001, 'VolumeSum': 147.0}
{'Time': '2023-06-13T18:59:10Z', 'OrderTime': '2023-06-13T18:59:10Z', 'Price': 258.15, 'Balance': -0.7600000000001046, 'VolumeSum': -438.0}
{'Time': '2023-06-13T19:08:50Z', 'OrderTime': '2023-06-13T19:08:50Z', 'Price': 258.35, 'Balance': -259.1100000000001, 'VolumeSum': 632.0}
{'Time': '2023-06-13T19:14:10Z', 'OrderTime': '2023-06-13T19:14:10Z', 'Price': 258.37, 'Balance': -0.7400000000001228, 'VolumeSum': -190.0}
{'Time': '2023-06-13T19:17:30Z', 'OrderTime': '2023-06-13T19:17:30Z', 'Price': 258.75, 'Balance': -259.4900000000001, 'VolumeSum': 181.0}
{'Time': '2023-06-13T19:33:40Z', 'OrderTime': '2023-06-13T19:33:40Z', 'Price': 257.99, 'Balance': -1.5000000000001137, 'VolumeSum': -224.0}
{'Time': '2023-06-13T19:49:00Z', 'OrderTime': '2023-06-13T19:49:02Z', 'Price': 258.28, 'Balance': -259.7800000000001, 'VolumeSum': 72.0}

{'Time': '2023-06-14T13:30:00Z', 'OrderTime': '2023-06-14T13:30:01Z', 'Price': 260.23, 'Balance': -260.23, 'VolumeSum': 2731.0}
{'Time': '2023-06-14T13:30:10Z', 'OrderTime': '2023-06-14T13:30:10Z', 'Price': 259.4, 'Balance': -0.8300000000000409, 'VolumeSum': -900.0}
{'Time': '2023-06-14T13:30:40Z', 'OrderTime': '2023-06-14T13:30:40Z', 'Price': 259.8, 'Balance': -260.63000000000005, 'VolumeSum': 200.0}
{'Time': '2023-06-14T13:31:00Z', 'OrderTime': '2023-06-14T13:31:00Z', 'Price': 259.06, 'Balance': -1.57000000000005, 'VolumeSum': -944.0}
{'Time': '2023-06-14T13:31:10Z', 'OrderTime': '2023-06-14T13:31:10Z', 'Price': 259.45, 'Balance': -261.02000000000004, 'VolumeSum': 511.0}
{'Time': '2023-06-14T13:31:20Z', 'OrderTime': '2023-06-14T13:31:20Z', 'Price': 258.32, 'Balance': -2.7000000000000455, 'VolumeSum': -615.0}
{'Time': '2023-06-14T13:31:30Z', 'OrderTime': '2023-06-14T13:31:30Z', 'Price': 258.13, 'Balance': -260.83000000000004, 'VolumeSum': 7940.0}
{'Time': '2023-06-14T13:32:00Z', 'OrderTime': '2023-06-14T13:32:00Z', 'Price': 257.79, 'Balance': -3.0400000000000205, 'VolumeSum': -624.0}
{'Time': '2023-06-14T13:32:10Z', 'OrderTime': '2023-06-14T13:32:10Z', 'Price': 257.32, 'Balance': -260.36, 'VolumeSum': 480.0}
{'Time': '2023-06-14T13:32:20Z', 'OrderTime': '2023-06-14T13:32:20Z', 'Price': 257.13, 'Balance': -3.230000000000018, 'VolumeSum': -200.0}
{'Time': '2023-06-14T13:32:40Z', 'OrderTime': '2023-06-14T13:32:40Z', 'Price': 257.18, 'Balance': -260.41, 'VolumeSum': 531.0}
{'Time': '2023-06-14T13:32:50Z', 'OrderTime': '2023-06-14T13:32:50Z', 'Price': 257.05, 'Balance': -3.3600000000000136, 'VolumeSum': -649.0}
{'Time': '2023-06-14T13:33:00Z', 'OrderTime': '2023-06-14T13:33:00Z', 'Price': 257.23, 'Balance': -260.59000000000003, 'VolumeSum': 68.0}
{'Time': '2023-06-14T13:33:10Z', 'OrderTime': '2023-06-14T13:33:10Z', 'Price': 257.43, 'Balance': -3.160000000000025, 'VolumeSum': -236.0}
{'Time': '2023-06-14T13:33:20Z', 'OrderTime': '2023-06-14T13:33:20Z', 'Price': 257.58, 'Balance': -260.74, 'VolumeSum': 810.0}
{'Time': '2023-06-14T13:33:30Z', 'OrderTime': '2023-06-14T13:33:30Z', 'Price': 257.2, 'Balance': -3.5400000000000205, 'VolumeSum': -84.0}
{'Time': '2023-06-14T13:34:30Z', 'OrderTime': '2023-06-14T13:34:30Z', 'Price': 257.7, 'Balance': -261.24, 'VolumeSum': 815.0}
{'Time': '2023-06-14T13:35:00Z', 'OrderTime': '2023-06-14T13:35:00Z', 'Price': 258.02, 'Balance': -3.2200000000000273, 'VolumeSum': -718.0}
{'Time': '2023-06-14T13:35:10Z', 'OrderTime': '2023-06-14T13:35:10Z', 'Price': 258.47, 'Balance': -261.69000000000005, 'VolumeSum': 325.0}
{'Time': '2023-06-14T13:35:20Z', 'OrderTime': '2023-06-14T13:35:20Z', 'Price': 258.17, 'Balance': -3.5200000000000387, 'VolumeSum': -1352.0}
{'Time': '2023-06-14T13:35:30Z', 'OrderTime': '2023-06-14T13:35:30Z', 'Price': 258.35, 'Balance': -261.87000000000006, 'VolumeSum': 300.0}
{'Time': '2023-06-14T13:35:40Z', 'OrderTime': '2023-06-14T13:35:40Z', 'Price': 258.12, 'Balance': -3.750000000000057, 'VolumeSum': -559.0}
{'Time': '2023-06-14T13:35:50Z', 'OrderTime': '2023-06-14T13:35:50Z', 'Price': 257.92, 'Balance': -261.6700000000001, 'VolumeSum': 1156.0}
{'Time': '2023-06-14T13:36:50Z', 'OrderTime': '2023-06-14T13:36:50Z', 'Price': 257.15, 'Balance': -4.5200000000000955, 'VolumeSum': -275.0}
{'Time': '2023-06-14T13:37:00Z', 'OrderTime': '2023-06-14T13:37:00Z', 'Price': 256.58, 'Balance': -261.1000000000001, 'VolumeSum': 450.0}
{'Time': '2023-06-14T13:37:30Z', 'OrderTime': '2023-06-14T13:37:30Z', 'Price': 256.13, 'Balance': -4.970000000000084, 'VolumeSum': -577.0}
{'Time': '2023-06-14T13:37:40Z', 'OrderTime': '2023-06-14T13:37:40Z', 'Price': 256.06, 'Balance': -261.0300000000001, 'VolumeSum': 433.0}
{'Time': '2023-06-14T13:37:50Z', 'OrderTime': '2023-06-14T13:37:50Z', 'Price': 255.85, 'Balance': -5.180000000000092, 'VolumeSum': -14.0}
{'Time': '2023-06-14T13:38:20Z', 'OrderTime': '2023-06-14T13:38:20Z', 'Price': 255.82, 'Balance': -261.0000000000001, 'VolumeSum': 5414.0}
{'Time': '2023-06-14T13:38:30Z', 'OrderTime': '2023-06-14T13:38:30Z', 'Price': 256.4, 'Balance': -4.600000000000136, 'VolumeSum': -720.0}
{'Time': '2023-06-14T13:38:50Z', 'OrderTime': '2023-06-14T13:38:50Z', 'Price': 256.46, 'Balance': -261.0600000000001, 'VolumeSum': 100.0}
{'Time': '2023-06-14T13:39:00Z', 'OrderTime': '2023-06-14T13:39:00Z', 'Price': 256.56, 'Balance': -4.500000000000114, 'VolumeSum': -149.0}
{'Time': '2023-06-14T13:39:10Z', 'OrderTime': '2023-06-14T13:39:10Z', 'Price': 256.96, 'Balance': -261.4600000000001, 'VolumeSum': 4.0}
{'Time': '2023-06-14T13:39:20Z', 'OrderTime': '2023-06-14T13:39:20Z', 'Price': 256.54, 'Balance': -4.920000000000073, 'VolumeSum': -481.0}
{'Time': '2023-06-14T13:39:30Z', 'OrderTime': '2023-06-14T13:39:30Z', 'Price': 256.16, 'Balance': -261.0800000000001, 'VolumeSum': 514.0}
{'Time': '2023-06-14T13:40:10Z', 'OrderTime': '2023-06-14T13:40:10Z', 'Price': 256.21, 'Balance': -4.870000000000118, 'VolumeSum': -200.0}
{'Time': '2023-06-14T13:40:30Z', 'OrderTime': '2023-06-14T13:40:30Z', 'Price': 256.16, 'Balance': -261.03000000000014, 'VolumeSum': 102.0}
{'Time': '2023-06-14T13:40:50Z', 'OrderTime': '2023-06-14T13:40:50Z', 'Price': 255.82, 'Balance': -5.21000000000015, 'VolumeSum': -631.0}
{'Time': '2023-06-14T13:41:00Z', 'OrderTime': '2023-06-14T13:41:00Z', 'Price': 255.56, 'Balance': -260.77000000000015, 'VolumeSum': 633.0}
{'Time': '2023-06-14T13:41:10Z', 'OrderTime': '2023-06-14T13:41:10Z', 'Price': 255.84, 'Balance': -4.930000000000149, 'VolumeSum': -796.0}
{'Time': '2023-06-14T13:41:20Z', 'OrderTime': '2023-06-14T13:41:20Z', 'Price': 256.49, 'Balance': -261.4200000000002, 'VolumeSum': 979.0}
{'Time': '2023-06-14T13:41:50Z', 'OrderTime': '2023-06-14T13:41:50Z', 'Price': 256.16, 'Balance': -5.260000000000161, 'VolumeSum': -136.0}
{'Time': '2023-06-14T13:42:20Z', 'OrderTime': '2023-06-14T13:42:20Z', 'Price': 256.32, 'Balance': -261.58000000000015, 'VolumeSum': 330.0}
{'Time': '2023-06-14T13:42:30Z', 'OrderTime': '2023-06-14T13:42:30Z', 'Price': 256.15, 'Balance': -5.430000000000177, 'VolumeSum': -491.0}
{'Time': '2023-06-14T13:42:40Z', 'OrderTime': '2023-06-14T13:42:40Z', 'Price': 256.29, 'Balance': -261.7200000000002, 'VolumeSum': 441.0}
{'Time': '2023-06-14T13:43:20Z', 'OrderTime': '2023-06-14T13:43:20Z', 'Price': 256.49, 'Balance': -5.230000000000189, 'VolumeSum': -559.0}
{'Time': '2023-06-14T13:43:30Z', 'OrderTime': '2023-06-14T13:43:30Z', 'Price': 256.64, 'Balance': -261.8700000000002, 'VolumeSum': 602.0}
{'Time': '2023-06-14T13:44:30Z', 'OrderTime': '2023-06-14T13:44:30Z', 'Price': 257.12, 'Balance': -4.7500000000001705, 'VolumeSum': -241.0}
{'Time': '2023-06-14T13:45:10Z', 'OrderTime': '2023-06-14T13:45:10Z', 'Price': 257.49, 'Balance': -262.2400000000002, 'VolumeSum': 600.0}
{'Time': '2023-06-14T13:45:20Z', 'OrderTime': '2023-06-14T13:45:20Z', 'Price': 257.48, 'Balance': -4.760000000000161, 'VolumeSum': -1029.0}
{'Time': '2023-06-14T13:45:40Z', 'OrderTime': '2023-06-14T13:45:40Z', 'Price': 257.57, 'Balance': -262.33000000000015, 'VolumeSum': 1368.0}
{'Time': '2023-06-14T13:45:50Z', 'OrderTime': '2023-06-14T13:45:50Z', 'Price': 257.47, 'Balance': -4.860000000000127, 'VolumeSum': -676.0}
{'Time': '2023-06-14T13:46:10Z', 'OrderTime': '2023-06-14T13:46:10Z', 'Price': 257.34, 'Balance': -262.2000000000001, 'VolumeSum': 489.0}
{'Time': '2023-06-14T13:46:20Z', 'OrderTime': '2023-06-14T13:46:20Z', 'Price': 257.22, 'Balance': -4.980000000000075, 'VolumeSum': -534.0}
{'Time': '2023-06-14T13:46:30Z', 'OrderTime': '2023-06-14T13:46:30Z', 'Price': 257.15, 'Balance': -262.13000000000005, 'VolumeSum': 2203.0}
{'Time': '2023-06-14T13:47:10Z', 'OrderTime': '2023-06-14T13:47:10Z', 'Price': 258.08, 'Balance': -4.050000000000068, 'VolumeSum': -116.0}
{'Time': '2023-06-14T13:47:20Z', 'OrderTime': '2023-06-14T13:47:20Z', 'Price': 258.07, 'Balance': -262.12000000000006, 'VolumeSum': 605.0}
{'Time': '2023-06-14T13:48:40Z', 'OrderTime': '2023-06-14T13:48:40Z', 'Price': 258.18, 'Balance': -3.9400000000000546, 'VolumeSum': -20.0}
{'Time': '2023-06-14T13:48:50Z', 'OrderTime': '2023-06-14T13:48:50Z', 'Price': 258.35, 'Balance': -262.2900000000001, 'VolumeSum': 211.0}
{'Time': '2023-06-14T13:49:00Z', 'OrderTime': '2023-06-14T13:49:00Z', 'Price': 258.21, 'Balance': -4.080000000000098, 'VolumeSum': -475.0}
{'Time': '2023-06-14T13:49:30Z', 'OrderTime': '2023-06-14T13:49:30Z', 'Price': 257.4, 'Balance': -261.4800000000001, 'VolumeSum': 2073.0}
{'Time': '2023-06-14T13:49:40Z', 'OrderTime': '2023-06-14T13:49:40Z', 'Price': 257.3, 'Balance': -4.180000000000064, 'VolumeSum': -765.0}
{'Time': '2023-06-14T13:50:00Z', 'OrderTime': '2023-06-14T13:50:00Z', 'Price': 257.3, 'Balance': -261.4800000000001, 'VolumeSum': 34.0}
{'Time': '2023-06-14T13:50:10Z', 'OrderTime': '2023-06-14T13:50:10Z', 'Price': 256.94, 'Balance': -4.540000000000077, 'VolumeSum': -621.0}
{'Time': '2023-06-14T13:50:20Z', 'OrderTime': '2023-06-14T13:50:20Z', 'Price': 257.0, 'Balance': -261.5400000000001, 'VolumeSum': 806.0}
{'Time': '2023-06-14T13:50:30Z', 'OrderTime': '2023-06-14T13:50:30Z', 'Price': 256.72, 'Balance': -4.82000000000005, 'VolumeSum': -719.0}
{'Time': '2023-06-14T13:50:50Z', 'OrderTime': '2023-06-14T13:50:50Z', 'Price': 257.0, 'Balance': -261.82000000000005, 'VolumeSum': 360.0}
{'Time': '2023-06-14T13:51:50Z', 'OrderTime': '2023-06-14T13:51:50Z', 'Price': 256.87, 'Balance': -4.9500000000000455, 'VolumeSum': -700.0}
{'Time': '2023-06-14T13:52:00Z', 'OrderTime': '2023-06-14T13:52:00Z', 'Price': 256.74, 'Balance': -261.69000000000005, 'VolumeSum': 2264.0}
{'Time': '2023-06-14T13:52:30Z', 'OrderTime': '2023-06-14T13:52:30Z', 'Price': 256.89, 'Balance': -4.800000000000068, 'VolumeSum': -577.0}
{'Time': '2023-06-14T13:53:00Z', 'OrderTime': '2023-06-14T13:53:00Z', 'Price': 256.72, 'Balance': -261.5200000000001, 'VolumeSum': 1179.0}
{'Time': '2023-06-14T13:53:10Z', 'OrderTime': '2023-06-14T13:53:10Z', 'Price': 256.96, 'Balance': -4.560000000000116, 'VolumeSum': -378.0}
{'Time': '2023-06-14T13:53:20Z', 'OrderTime': '2023-06-14T13:53:20Z', 'Price': 257.12, 'Balance': -261.6800000000001, 'VolumeSum': 49.0}
{'Time': '2023-06-14T13:53:30Z', 'OrderTime': '2023-06-14T13:53:30Z', 'Price': 256.86, 'Balance': -4.820000000000107, 'VolumeSum': -91.0}
{'Time': '2023-06-14T13:53:40Z', 'OrderTime': '2023-06-14T13:53:40Z', 'Price': 256.7, 'Balance': -261.5200000000001, 'VolumeSum': 800.0}
{'Time': '2023-06-14T13:54:10Z', 'OrderTime': '2023-06-14T13:54:10Z', 'Price': 256.15, 'Balance': -5.370000000000118, 'VolumeSum': -100.0}
{'Time': '2023-06-14T13:54:20Z', 'OrderTime': '2023-06-14T13:54:20Z', 'Price': 256.2, 'Balance': -261.5700000000001, 'VolumeSum': 115.0}
{'Time': '2023-06-14T13:54:30Z', 'OrderTime': '2023-06-14T13:54:30Z', 'Price': 256.01, 'Balance': -5.560000000000116, 'VolumeSum': -866.0}
{'Time': '2023-06-14T13:54:40Z', 'OrderTime': '2023-06-14T13:54:40Z', 'Price': 255.96, 'Balance': -261.5200000000001, 'VolumeSum': 53922.0}
{'Time': '2023-06-14T13:55:00Z', 'OrderTime': '2023-06-14T13:55:00Z', 'Price': 255.89, 'Balance': -5.630000000000109, 'VolumeSum': -2951.0}
{'Time': '2023-06-14T13:55:20Z', 'OrderTime': '2023-06-14T13:55:20Z', 'Price': 256.33, 'Balance': -261.9600000000001, 'VolumeSum': 1850.0}
{'Time': '2023-06-14T13:55:30Z', 'OrderTime': '2023-06-14T13:55:30Z', 'Price': 256.31, 'Balance': -5.650000000000091, 'VolumeSum': -971.0}
{'Time': '2023-06-14T13:55:40Z', 'OrderTime': '2023-06-14T13:55:40Z', 'Price': 256.87, 'Balance': -262.5200000000001, 'VolumeSum': 910.0}
{'Time': '2023-06-14T13:56:20Z', 'OrderTime': '2023-06-14T13:56:20Z', 'Price': 256.93, 'Balance': -5.590000000000089, 'VolumeSum': -1272.0}
{'Time': '2023-06-14T13:56:50Z', 'OrderTime': '2023-06-14T13:56:50Z', 'Price': 256.81, 'Balance': -262.4000000000001, 'VolumeSum': 300.0}
{'Time': '2023-06-14T13:57:00Z', 'OrderTime': '2023-06-14T13:57:00Z', 'Price': 256.83, 'Balance': -5.570000000000107, 'VolumeSum': -496.0}
{'Time': '2023-06-14T13:57:10Z', 'OrderTime': '2023-06-14T13:57:10Z', 'Price': 256.96, 'Balance': -262.5300000000001, 'VolumeSum': 634.0}
{'Time': '2023-06-14T13:57:20Z', 'OrderTime': '2023-06-14T13:57:20Z', 'Price': 256.73, 'Balance': -5.800000000000068, 'VolumeSum': -101.0}
{'Time': '2023-06-14T13:57:30Z', 'OrderTime': '2023-06-14T13:57:30Z', 'Price': 256.52, 'Balance': -262.32000000000005, 'VolumeSum': 816.0}
{'Time': '2023-06-14T13:58:00Z', 'OrderTime': '2023-06-14T13:58:00Z', 'Price': 256.16, 'Balance': -6.160000000000025, 'VolumeSum': -193.0}
{'Time': '2023-06-14T13:58:10Z', 'OrderTime': '2023-06-14T13:58:10Z', 'Price': 256.57, 'Balance': -262.73, 'VolumeSum': 59.0}
{'Time': '2023-06-14T13:58:20Z', 'OrderTime': '2023-06-14T13:58:20Z', 'Price': 256.75, 'Balance': -5.980000000000018, 'VolumeSum': -637.0}
{'Time': '2023-06-14T13:58:30Z', 'OrderTime': '2023-06-14T13:58:30Z', 'Price': 256.63, 'Balance': -262.61, 'VolumeSum': 500.0}
{'Time': '2023-06-14T13:58:40Z', 'OrderTime': '2023-06-14T13:58:40Z', 'Price': 256.6, 'Balance': -6.009999999999991, 'VolumeSum': -4.0}
{'Time': '2023-06-14T13:58:50Z', 'OrderTime': '2023-06-14T13:58:50Z', 'Price': 256.63, 'Balance': -262.64, 'VolumeSum': 157.0}
{'Time': '2023-06-14T13:59:00Z', 'OrderTime': '2023-06-14T13:59:00Z', 'Price': 256.72, 'Balance': -5.919999999999959, 'VolumeSum': -160.0}
