Symbol,Open,High,Low,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
TSLA,0,0,0,199.6,199.61,500,199.55,200,179518,2023-05-31T09:37:13Z
TSLA,0,0,0,199.6,199.61,500,199.55,300,179549,2023-05-31T09:37:13Z
TSLA,0,0,0,199.61,199.73,200,199.55,200,180053,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.73,200,199.55,200,180053,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.72,100,199.58,100,180053,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.58,100,180053,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.55,200,180074,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.55,200,180074,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.58,100,180074,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.65,100,199.55,300,180078,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.57,100,180139,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.58,100,180159,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.58,100,180160,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.58,100,180163,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.7,100,199.57,100,180164,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.67,200,199.58,200,180168,2023-05-31T09:39:15Z
TSLA,0,0,0,199.61,199.65,200,199.62,100,180172,2023-05-31T09:39:15Z
TSLA,0,0,0,199.65,199.7,100,199.6,100,180384,2023-05-31T09:41:38Z
TSLA,0,0,0,199.69,199.77,100,199.59,100,180952,2023-05-31T09:41:55Z
TSLA,0,0,0,199.69,199.77,100,199.61,100,181150,2023-05-31T09:41:55Z
TSLA,0,0,0,199.69,199.77,100,199.65,100,181251,2023-05-31T09:41:55Z
TSLA,0,0,0,199.76,199.8,300,199.63,100,181402,2023-05-31T09:42:21Z
TSLA,0,0,0,199.8,199.8,100,199.66,100,181721,2023-05-31T09:42:28Z
TSLA,0,0,0,199.8,199.87,500,199.7,100,182228,2023-05-31T09:42:43Z
TSLA,0,0,0,199.87,199.9,100,199.72,100,182900,2023-05-31T09:42:50Z
TSLA,0,0,0,199.87,199.9,100,199.75,100,182916,2023-05-31T09:42:50Z
TSLA,0,0,0,199.87,199.9,100,199.74,100,182917,2023-05-31T09:42:50Z
TSLA,0,0,0,199.87,199.89,200,199.7,100,183092,2023-05-31T09:42:50Z
TSLA,0,0,0,199.87,199.9,400,199.7,200,183268,2023-05-31T09:42:50Z
TSLA,0,0,0,199.87,199.9,100,199.82,100,183422,2023-05-31T09:42:50Z
TSLA,0,0,0,199.87,199.9,100,199.82,100,183508,2023-05-31T09:42:50Z
TSLA,0,0,0,199.97,199.96,200,199.82,100,185111,2023-05-31T09:44:05Z
