date,_id,curtime,gettime,symbol,tradetime,last,ask,asksize,bid,bidsize,volume,vwap,open,high,low,previousclose,previousvolume,netchange,netchangepct,lvl2,close,macd,macds,macdh,macd_cross,macd_sign,start,end,max,min,r,len,accum,peak,h_s
2023-06-05T13:30:00Z,647de3585869ec113f5e66da,2023-06-05T13:30:00Z,2023-06-05T13:29:59Z,NVDA,2023-06-05T13:29:54Z,388.8,388.91,100.0,388.79,6700.0,661008.0,0.0,0.0,0.0,0.0,393.26999,48273121.0,-4.46999,-0.0114,7474.013792409929,388.8,0.0,0.0,0.0,0,0,2023-06-05T13:30:00Z,2023-06-05T13:30:00Z,0.0,0.0,0.0,0,0.0,2023-06-05T13:30:00Z,0.0
2023-06-05T13:30:10Z,647de3625869ec113f5e678d,2023-06-05T13:30:10Z,2023-06-05T13:30:09Z,NVDA,2023-06-05T13:30:08Z,389.72,389.9,1200.0,389.63,200.0,1085381.0,388.965109443359,389.09,389.88,388.60001,393.26999,48273121.0,-3.54999,-0.009,-1458.8357240746882,389.72,0.04128205128205309,0.022934472934473937,0.018347578347579153,1,1,2023-06-05T13:30:10Z,2023-06-05T13:30:10Z,0.018347578347579153,0.018347578347579153,1.0,1,0.018347578347579153,2023-06-05T13:30:10Z,0.018347578347579153
2023-06-05T13:30:20Z,647de36c5869ec113f5e6859,2023-06-05T13:30:20Z,2023-06-05T13:30:19Z,NVDA,2023-06-05T13:30:19Z,389.97,390.34,400.0,389.94,300.0,1168651.0,389.152453906268,389.09,390.60001,388.60001,393.26999,48273121.0,-3.29999,-0.0084,-1754.036298183558,389.97,0.06570685545040078,0.040464137900017724,0.025242717550383056,0,1,2023-06-05T13:30:10Z,2023-06-05T13:30:20Z,0.025242717550383056,0.018347578347579153,1.0,2,0.043590295897962206,2023-06-05T13:30:20Z,0.025242717550383056
2023-06-05T13:30:30Z,647de3765869ec113f5e692b,2023-06-05T13:30:30Z,2023-06-05T13:30:28Z,NVDA,2023-06-05T13:30:28Z,389.9501,390.2,400.0,389.95,100.0,1206911.0,389.216916652876,389.09,390.60001,388.60001,393.26999,48273121.0,-3.31989,-0.0084,-282.7095348633089,389.9501,0.07024599802286957,0.05055284390369382,0.01969315411917575,0,1,2023-06-05T13:30:10Z,2023-06-05T13:30:30Z,0.025242717550383056,0.018347578347579153,0.7801519024197499,3,0.06328345001713795,2023-06-05T13:30:20Z,0.01969315411917575
2023-06-05T13:30:40Z,647de3805869ec113f5e69f6,2023-06-05T13:30:40Z,2023-06-05T13:30:39Z,NVDA,2023-06-05T13:30:39Z,389.29,389.52,100.0,389.29,300.0,1240432.0,389.235037757817,389.09,390.60001,388.60001,393.26999,48273121.0,-3.97999,-0.0101,845.2792239322106,389.29,0.012560111149582553,0.03925086485975306,-0.026690753710170503,-1,-1,2023-06-05T13:30:40Z,2023-06-05T13:30:40Z,-0.026690753710170503,-0.026690753710170503,1.0,1,-0.026690753710170503,2023-06-05T13:30:40Z,-0.026690753710170503
2023-06-05T13:30:50Z,647de38a5869ec113f5e6ac9,2023-06-05T13:30:50Z,2023-06-05T13:30:49Z,NVDA,2023-06-05T13:30:49Z,389.67,389.9,400.0,389.67,200.0,1265710.0,389.24744192391,389.09,390.60001,388.60001,393.26999,48273121.0,-3.59999,-0.0092,-788.5818434415856,389.67,0.017238529957296578,0.03328429823904211,-0.01604576828174553,0,-1,2023-06-05T13:30:40Z,2023-06-05T13:30:50Z,-0.01604576828174553,-0.026690753710170503,0.6011732922937765,2,-0.042736521991916035,2023-06-05T13:30:40Z,-0.01604576828174553
2023-06-05T13:31:00Z,647de3945869ec113f5e6b98,2023-06-05T13:31:00Z,2023-06-05T13:30:59Z,NVDA,2023-06-05T13:30:59Z,389.97,390.09,400.0,389.85,100.0,1291494.0,389.274977576719,389.09,390.60001,388.60001,393.26999,48273121.0,-3.29999,-0.0084,-230.8790451216807,389.97,0.04876942493126535,0.03720317069925474,0.01156625423201061,1,1,2023-06-05T13:31:00Z,2023-06-05T13:31:00Z,0.01156625423201061,0.01156625423201061,1.0,1,0.01156625423201061,2023-06-05T13:31:00Z,0.01156625423201061
2023-06-05T13:31:10Z,647de39e5869ec113f5e6c6b,2023-06-05T13:31:10Z,2023-06-05T13:31:09Z,NVDA,2023-06-05T13:31:09Z,389.5399,389.54,100.0,389.34,300.0,1321520.0,389.29229816761,389.09,390.60001,388.60001,393.26999,48273121.0,-3.73009,-0.0095,1255.740056686412,389.5399,0.019330705687764294,0.03290808126521455,-0.013577375577450257,-1,-1,2023-06-05T13:31:10Z,2023-06-05T13:31:10Z,-0.013577375577450257,-0.013577375577450257,1.0,1,-0.013577375577450257,2023-06-05T13:31:10Z,-0.013577375577450257
2023-06-05T13:31:20Z,647de3a85869ec113f5e6d3c,2023-06-05T13:31:20Z,2023-06-05T13:31:19Z,NVDA,2023-06-05T13:31:19Z,389.7,389.8,300.0,389.69,300.0,1346605.0,389.306265749069,389.09,390.60001,388.60001,393.26999,48273121.0,-3.56999,-0.0091,447.586466867283,389.7,0.018995492297790406,0.029694204193029792,-0.010698711895239386,0,-1,2023-06-05T13:31:10Z,2023-06-05T13:31:20Z,-0.010698711895239386,-0.013577375577450257,0.7879808460928305,2,-0.024276087472689643,2023-06-05T13:31:10Z,-0.010698711895239386
2023-06-05T13:31:30Z,647de3b25869ec113f5e6e0d,2023-06-05T13:31:30Z,2023-06-05T13:31:29Z,NVDA,2023-06-05T13:31:29Z,389.815,389.89,400.0,389.74,300.0,1370753.0,389.324229649977,389.09,390.60001,388.60001,393.26999,48273121.0,-3.45499,-0.0088,-99.0179787614064,389.815,0.031107067949108114,0.030010767691019822,0.0010963002580882918,1,1,2023-06-05T13:31:30Z,2023-06-05T13:31:30Z,0.0010963002580882918,0.0010963002580882918,1.0,1,0.0010963002580882918,2023-06-05T13:31:30Z,0.0010963002580882918
2023-06-05T13:31:40Z,647de3bc5869ec113f5e6edd,2023-06-05T13:31:40Z,2023-06-05T13:31:39Z,NVDA,2023-06-05T13:31:39Z,389.9894,390.0,700.0,389.88,300.0,1389381.0,389.337112086886,389.09,390.60001,388.60001,393.26999,48273121.0,-3.28059,-0.0083,152.8580699375471,389.9894,0.05756588879262381,0.036039670739850246,0.021526218052773563,0,1,2023-06-05T13:31:30Z,2023-06-05T13:31:40Z,0.021526218052773563,0.0010963002580882918,1.0,2,0.022622518310861855,2023-06-05T13:31:40Z,0.021526218052773563
2023-06-05T13:31:50Z,647de3c65869ec113f5e6f9f,2023-06-05T13:31:50Z,2023-06-05T13:31:49Z,NVDA,2023-06-05T13:31:49Z,390.48,390.5,400.0,390.4,300.0,1428399.0,389.379275599016,389.09,390.60001,388.60001,393.26999,48273121.0,-2.78999,-0.0071,-541.6099627812233,390.48,0.13052483044907603,0.056331120490795174,0.07419370995828087,0,1,2023-06-05T13:31:30Z,2023-06-05T13:31:50Z,0.07419370995828087,0.0010963002580882918,1.0,3,0.09681622826914273,2023-06-05T13:31:50Z,0.07419370995828087
2023-06-05T13:32:00Z,647de3d05869ec113f5e705c,2023-06-05T13:32:00Z,2023-06-05T13:31:59Z,NVDA,2023-06-05T13:31:59Z,391.0901,391.26,400.0,391.11,300.0,1503294.0,389.495766708824,389.09,391.28,388.60001,393.26999,48273121.0,-2.17989,-0.0055,1511.610565603316,391.0901,0.24484523693172378,0.09622725708332203,0.14861797984840175,0,1,2023-06-05T13:31:30Z,2023-06-05T13:32:00Z,0.14861797984840175,0.0010963002580882918,1.0,4,0.24543420811754446,2023-06-05T13:32:00Z,0.14861797984840175
2023-06-05T13:32:10Z,647de3da5869ec113f5e7129,2023-06-05T13:32:10Z,2023-06-05T13:32:09Z,NVDA,2023-06-05T13:32:09Z,390.9,390.99,400.0,390.63,200.0,1567936.0,389.613833645624,389.09,391.31,388.60001,393.26999,48273121.0,-2.36999,-0.006,1326.6304804824697,390.9,0.27972837851734766,0.1346158286003965,0.14511254991695116,0,1,2023-06-05T13:31:30Z,2023-06-05T13:32:10Z,0.14861797984840175,0.0010963002580882918,0.9764131504477028,5,0.3905467580344956,2023-06-05T13:32:00Z,0.14511254991695116
2023-06-05T13:32:20Z,647de3e45869ec113f5e71e7,2023-06-05T13:32:20Z,2023-06-05T13:32:19Z,NVDA,2023-06-05T13:32:19Z,391.06,391.09,400.0,390.78,100.0,1601859.0,389.665342939177,389.09,391.31,388.60001,393.26999,48273121.0,-2.20999,-0.0056,1674.1586205763567,391.06,0.3099109462829688,0.17095336555801965,0.13895758072494913,0,1,2023-06-05T13:31:30Z,2023-06-05T13:32:20Z,0.14861797984840175,0.0010963002580882918,0.934998449492405,6,0.5295043387594447,2023-06-05T13:32:00Z,0.13895758072494913
2023-06-05T13:32:30Z,647de3ee5869ec113f5e72bc,2023-06-05T13:32:30Z,2023-06-05T13:32:29Z,NVDA,2023-06-05T13:32:29Z,391.1927,391.29,100.0,391.12,200.0,1632236.0,389.705391900873,389.09,391.31,388.60001,393.26999,48273121.0,-2.07729,-0.0053,-796.5688291866603,391.1927,0.33279777609669736,0.20425973872695957,0.1285380373697378,0,1,2023-06-05T13:31:30Z,2023-06-05T13:32:30Z,0.14861797984840175,0.0010963002580882918,0.8648888748242536,7,0.6580423761291825,2023-06-05T13:32:00Z,0.1285380373697378
