,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-08T13:30:08Z,260.4709,260.61,260.41,1.0,True,1,-260.61,-260.61,260.47,-260.47
1,2023-06-08T13:30:39Z,260.505,260.54,260.47,300.0,True,0,,,260.5,
2,2023-06-08T13:31:19Z,260.57,260.64,260.57,200.0,True,0,,,260.57,
3,2023-06-08T13:31:29Z,260.9575,260.98,260.89,-200.0,False,-1,260.89,260.89,260.95,260.95
4,2023-06-08T13:32:19Z,260.25,260.22,260.13,-900.0,False,0,,,260.25,
5,2023-06-08T13:32:28Z,260.1515,260.17,260.11,-500.0,False,0,,,260.15,
6,2023-06-08T13:33:08Z,260.48,260.6,260.48,3.0,True,1,-260.6,-260.6,260.48,-260.48
7,2023-06-08T13:33:19Z,260.56,260.54,260.38,-904.0,False,-1,260.38,260.38,260.56,260.56
8,2023-06-08T13:33:47Z,260.12,260.21,260.11,-100.0,False,0,,,260.12,
9,2023-06-08T13:35:19Z,259.29,259.4,259.29,300.0,True,1,-259.4,-259.4,259.29,-259.29
10,2023-06-08T13:36:49Z,259.96,260.15,260.04,512.0,True,0,,,259.95,
11,2023-06-08T13:37:29Z,260.09,260.27,260.09,100.0,True,0,,,260.08,
12,2023-06-08T13:37:59Z,259.85,259.88,259.8,200.0,True,0,,,259.85,
13,2023-06-08T13:38:09Z,260.07,260.07,260.0,-700.0,False,-1,260.0,260.0,260.07,260.07
14,2023-06-08T13:38:59Z,259.48,259.52,259.46,198.0,True,1,-259.52,-259.52,259.48,-259.48
15,2023-06-08T13:39:08Z,259.69,259.8,259.72,156.0,True,0,,,259.69,
16,2023-06-08T13:39:18Z,259.9339,259.98,259.9,-607.0,False,-1,259.9,259.9,259.93,259.93
17,2023-06-08T13:39:47Z,260.58,260.58,260.49,-200.0,False,0,,,260.58,
18,2023-06-08T13:40:28Z,260.705,260.89,260.8,744.0,True,1,-260.89,-260.89,260.7,-260.7
19,2023-06-08T13:41:29Z,262.146,262.17,262.11,-605.0,False,-1,262.11,262.11,262.14,262.14
20,2023-06-08T13:41:39Z,262.225,262.29,262.16,600.0,True,1,-262.29,-262.29,262.22,-262.22
21,2023-06-08T13:42:29Z,262.82,262.88,262.72,-30.0,False,-1,262.72,262.72,262.82,262.82
22,2023-06-08T13:44:18Z,262.0328,262.14,262.02,13.0,True,1,-262.14,-262.14,262.03,-262.03
23,2023-06-08T13:44:28Z,262.05,262.09,262.01,-289.0,False,-1,262.01,262.01,262.05,262.05
24,2023-06-08T13:48:18Z,261.38,261.56,261.43,333.0,True,1,-261.56,-261.56,261.38,-261.38
25,2023-06-08T13:49:18Z,261.84,261.84,261.74,-497.0,False,-1,261.74,261.74,261.83,261.83
26,2023-06-08T13:50:49Z,261.16,261.21,261.13,509.0,True,1,-261.21,-261.21,261.16,-261.16
27,2023-06-08T13:50:57Z,261.225,261.27,261.21,200.0,True,0,,,261.22,
28,2023-06-08T13:53:08Z,261.795,261.76,261.64,-426.0,False,-1,261.64,261.64,261.79,261.79
29,2023-06-08T13:53:58Z,262.01,262.09,261.97,-303.0,False,0,,,262.01,
30,2023-06-08T13:59:07Z,261.32,261.38,261.32,109.0,True,1,-261.38,-261.38,261.32,-261.32
31,2023-06-08T14:02:18Z,261.2,261.29,261.2,100.0,True,0,,,261.2,
32,2023-06-08T14:04:19Z,261.41,261.49,261.43,1032.0,True,0,,,261.41,
33,2023-06-08T14:05:49Z,261.65,261.68,261.6,-198.0,False,-1,261.6,261.6,261.64,261.64
34,2023-06-08T14:08:48Z,260.54,260.61,260.54,-209.0,False,0,,,260.54,
35,2023-06-08T14:09:59Z,260.02,260.09,260.02,1213.0,True,1,-260.09,-260.09,260.02,-260.02
36,2023-06-08T14:11:18Z,260.9217,260.94,260.86,100.0,True,0,,,260.92,
37,2023-06-08T14:13:47Z,261.52,261.56,261.5,-168.0,False,-1,261.5,261.5,261.52,261.52
38,2023-06-08T14:15:39Z,262.62,262.69,262.65,225.0,True,1,-262.69,-262.69,262.62,-262.62
39,2023-06-08T14:18:29Z,263.2495,263.25,263.19,-504.0,False,-1,263.19,263.19,263.24,263.24
40,2023-06-08T14:20:29Z,262.5579,262.56,262.49,-72.0,False,0,,,262.55,
41,2023-06-08T14:22:09Z,262.7799,262.78,262.72,-904.0,False,0,,,262.77,
42,2023-06-08T14:22:18Z,262.6277,262.66,262.61,-421.0,False,0,,,262.62,
43,2023-06-08T14:22:58Z,262.64,262.66,262.62,934.0,True,1,-262.66,-262.66,262.64,-262.64
44,2023-06-08T14:24:39Z,263.52,263.57,263.48,322.0,True,0,,,263.52,
45,2023-06-08T14:25:19Z,263.134,263.14,263.11,-541.0,False,-1,263.11,263.11,263.13,263.13
46,2023-06-08T14:27:07Z,262.64,262.67,262.6,-321.0,False,0,,,262.64,
47,2023-06-08T14:32:38Z,263.14,263.11,263.04,-320.0,False,0,,,263.14,
48,2023-06-08T14:34:27Z,262.97,262.98,262.86,-100.0,False,0,,,262.97,
49,2023-06-08T14:35:28Z,263.51,263.51,263.46,-643.0,False,0,,,263.51,
50,2023-06-08T14:36:07Z,263.52,263.49,263.4,-467.0,False,0,,,263.52,
51,2023-06-08T14:39:18Z,262.815,262.84,262.79,7.0,True,1,-262.84,-262.84,262.81,-262.81
52,2023-06-08T14:40:07Z,263.29,263.37,263.29,19.0,True,0,,,263.29,
53,2023-06-08T14:44:47Z,263.83,263.83,263.76,-3.0,False,-1,263.76,263.76,263.83,263.83
54,2023-06-08T14:48:28Z,264.735,264.76,264.71,-127.0,False,0,,,264.73,
55,2023-06-08T14:49:28Z,265.15,265.15,265.11,14.0,True,1,-265.15,-265.15,265.14,-265.14
56,2023-06-08T14:51:59Z,264.9701,265.0,264.97,11.0,True,0,,,264.97,
57,2023-06-08T14:53:27Z,265.1513,265.18,265.12,-110.0,False,-1,265.12,265.12,265.15,265.15
58,2023-06-08T14:55:49Z,264.915,265.01,264.91,521.0,True,1,-265.01,-265.01,264.91,-264.91
59,2023-06-08T15:00:58Z,265.74,265.76,265.73,-200.0,False,-1,265.73,265.73,265.74,265.74
60,2023-06-08T15:01:48Z,265.9478,265.99,265.94,-370.0,False,0,,,265.94,
61,2023-06-08T15:02:28Z,266.18,266.14,266.07,-424.0,False,0,,,266.18,
62,2023-06-08T15:03:28Z,266.33,266.33,266.27,-407.0,False,0,,,266.33,
63,2023-06-08T15:04:58Z,266.3551,266.38,266.32,-9.0,False,0,,,266.35,
64,2023-06-08T15:11:28Z,267.22,267.24,267.19,-822.0,False,0,,,267.22,
65,2023-06-08T15:14:48Z,266.62,266.75,266.61,117.0,True,1,-266.75,-266.75,266.62,-266.62
66,2023-06-08T15:18:47Z,266.8197,266.87,266.81,-3.0,False,-1,266.81,266.81,266.81,266.81
67,2023-06-08T15:18:58Z,266.78,266.78,266.72,-612.0,False,0,,,266.77,
68,2023-06-08T15:20:38Z,266.865,266.83,266.77,-421.0,False,0,,,266.86,
