,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-05T13:30:09Z,182.155,182.08,182.04,-1400.0,False,,,,182.15,
1,2023-06-05T13:30:19Z,182.13,182.15,182.14,1100.0,True,1,-182.15,-182.15,182.13,-182.13
2,2023-06-05T13:33:59Z,183.3767,183.39,183.37,1100.0,True,0,,,183.37,
3,2023-06-05T13:34:58Z,183.31,183.33,183.3,1950.0,True,0,,,183.31,
4,2023-06-05T13:35:49Z,183.67,183.68,183.66,-1078.0,False,-1,183.66,183.66,183.67,183.67
5,2023-06-05T13:36:19Z,183.57,183.56,183.53,-1100.0,False,0,,,183.57,
6,2023-06-05T13:38:19Z,183.2794,183.28,183.27,-1157.0,False,0,,,183.27,
7,2023-06-05T13:39:08Z,183.375,183.41,183.39,1143.0,True,1,-183.41,-183.41,183.37,-183.37
8,2023-06-05T13:39:29Z,183.4463,183.45,183.43,-694.0,False,-1,183.43,183.43,183.44,183.44
9,2023-06-05T13:52:09Z,183.2784,183.28,183.27,-1025.0,False,0,,,183.27,
10,2023-06-05T13:52:59Z,183.08,183.1,183.08,303.0,True,1,-183.1,-183.1,183.08,-183.08
11,2023-06-05T13:58:18Z,183.1301,183.16,183.14,1731.0,True,0,,,183.13,
12,2023-06-05T13:59:39Z,183.36,183.41,183.39,141.0,True,0,,,183.36,
13,2023-06-05T14:05:09Z,183.659,183.66,183.65,-800.0,False,-1,183.65,183.65,183.65,183.65
14,2023-06-05T14:16:38Z,183.485,183.49,183.48,-1525.0,False,0,,,183.48,
15,2023-06-05T14:17:39Z,183.4199,183.41,183.4,-1810.0,False,0,,,183.41,
16,2023-06-05T14:24:09Z,183.6401,183.66,183.64,400.0,True,1,-183.66,-183.66,183.64,-183.64
17,2023-06-05T14:40:47Z,183.815,183.82,183.81,-1368.0,False,-1,183.81,183.81,183.81,183.81
18,2023-06-05T14:46:49Z,184.2384,184.24,184.22,-19941.0,False,0,,,184.23,
19,2023-06-05T14:58:49Z,184.3099,184.31,184.3,-2025.0,False,0,,,184.3,
20,2023-06-05T15:05:09Z,183.95,183.96,183.95,500.0,True,1,-183.96,-183.96,183.95,-183.95
21,2023-06-05T15:19:59Z,184.025,184.03,184.02,-1110.0,False,-1,184.02,184.02,184.02,184.02
22,2023-06-05T16:01:08Z,184.075,184.07,184.06,-2408.0,False,0,,,184.07,
23,2023-06-05T16:14:08Z,184.57,184.57,184.56,-300.0,False,0,,,184.57,
24,2023-06-05T17:04:09Z,184.3711,184.38,184.37,-400.0,False,0,,,184.37,
25,2023-06-05T17:15:23Z,184.9201,184.93,184.92,-1827.0,False,0,,,184.92,
26,2023-06-05T17:24:28Z,184.665,184.67,184.66,1551.0,True,1,-184.67,-184.67,184.66,-184.66
27,2023-06-05T17:24:28Z,184.665,184.67,184.66,1551.0,True,0,,,184.66,
28,2023-06-05T17:24:28Z,184.665,184.67,184.66,1551.0,True,0,,,184.66,
29,2023-06-05T17:24:28Z,184.665,184.67,184.66,1551.0,True,0,,,184.66,
30,2023-06-05T17:24:28Z,184.665,184.67,184.66,1551.0,True,0,,,184.66,
31,2023-06-05T17:26:28Z,184.286,184.29,184.28,1751.0,True,0,,,184.28,
32,2023-06-05T17:26:39Z,184.2614,184.27,184.26,1751.0,True,0,,,184.26,
33,2023-06-05T17:26:49Z,184.26,184.26,184.25,1751.0,True,0,,,184.26,
34,2023-06-05T17:26:58Z,184.3391,184.34,184.33,1751.0,True,0,,,184.33,
35,2023-06-05T17:27:09Z,184.3576,184.37,184.36,1751.0,True,0,,,184.35,
36,2023-06-05T17:27:18Z,184.3075,184.31,184.3,1751.0,True,0,,,184.3,
37,2023-06-05T17:27:28Z,184.315,184.32,184.31,1751.0,True,0,,,184.31,
38,2023-06-05T17:27:39Z,184.33,184.34,184.33,1751.0,True,0,,,184.33,
39,2023-06-05T17:27:48Z,184.3,184.31,184.3,1751.0,True,0,,,184.3,
40,2023-06-05T17:27:58Z,184.28,184.29,184.27,1751.0,True,0,,,184.28,
41,2023-06-05T17:28:09Z,184.21,184.22,184.21,1751.0,True,0,,,184.21,
42,2023-06-05T17:35:39Z,183.9324,183.94,183.93,-1400.0,False,-1,183.93,183.93,183.93,183.93
43,2023-06-05T17:37:19Z,183.77,183.77,183.76,-1776.0,False,0,,,183.77,
44,2023-06-05T17:45:09Z,183.58,183.58,183.57,-5101.0,False,0,,,183.58,
45,2023-06-05T17:51:39Z,182.6814,182.69,182.68,1058.0,True,1,-182.69,-182.69,182.68,-182.68
46,2023-06-05T17:56:19Z,182.06,182.1,182.09,1161.0,True,0,,,182.06,
47,2023-06-05T17:57:18Z,182.42,182.42,182.41,-1300.0,False,-1,182.41,182.41,182.42,182.42
48,2023-06-05T17:58:19Z,182.52,182.52,182.51,-2361.0,False,0,,,182.52,
49,2023-06-05T18:01:29Z,182.68,182.67,182.66,-200.0,False,0,,,182.68,
50,2023-06-05T18:05:08Z,182.79,182.79,182.78,-700.0,False,0,,,182.79,
51,2023-06-05T18:08:47Z,182.47,182.46,182.45,-2600.0,False,0,,,182.47,
52,2023-06-05T18:12:29Z,182.3905,182.41,182.4,100.0,True,1,-182.41,-182.41,182.39,-182.39
53,2023-06-05T18:14:07Z,182.42,182.42,182.41,-600.0,False,-1,182.41,182.41,182.42,182.42
54,2023-06-05T18:14:58Z,182.61,182.62,182.6,651.0,True,1,-182.62,-182.62,182.61,-182.61
55,2023-06-05T18:20:48Z,182.67,182.67,182.66,-1707.0,False,-1,182.66,182.66,182.67,182.67
56,2023-06-05T18:21:18Z,182.7056,182.71,182.7,-2681.0,False,0,,,182.7,
57,2023-06-05T18:24:09Z,183.575,183.61,183.6,741.0,True,1,-183.61,-183.61,183.57,-183.57
58,2023-06-05T18:24:18Z,183.4001,183.42,183.4,641.0,True,0,,,183.4,
59,2023-06-05T18:25:38Z,183.16,183.17,183.16,500.0,True,0,,,183.16,
60,2023-06-05T18:26:39Z,183.158,183.16,183.14,-2074.0,False,-1,183.14,183.14,183.15,183.15
61,2023-06-05T18:30:49Z,182.75,182.75,182.74,-3300.0,False,0,,,182.75,
62,2023-06-05T18:30:58Z,182.66,182.67,182.66,-1445.0,False,0,,,182.66,
63,2023-06-05T18:31:39Z,182.22,182.23,182.22,-839.0,False,0,,,182.22,
64,2023-06-05T18:31:58Z,182.03,182.04,182.02,-1981.0,False,0,,,182.03,
65,2023-06-05T18:32:49Z,181.1095,181.09,181.07,-1142.0,False,0,,,181.1,
66,2023-06-05T18:32:58Z,181.2072,181.21,181.19,1701.0,True,1,-181.21,-181.21,181.2,-181.2
67,2023-06-05T18:33:28Z,181.11,181.09,181.07,-1499.0,False,-1,181.07,181.07,181.11,181.11
68,2023-06-05T18:33:37Z,180.84,180.82,180.79,-2635.0,False,0,,,180.84,
69,2023-06-05T18:33:49Z,180.97,180.99,180.98,-536.0,False,0,,,180.97,
70,2023-06-05T18:33:59Z,180.79,180.8,180.79,1279.0,True,1,-180.8,-180.8,180.79,-180.79
71,2023-06-05T18:34:08Z,181.255,181.27,181.24,-1657.0,False,-1,181.24,181.24,181.25,181.25
72,2023-06-05T18:34:39Z,180.7,180.73,180.7,1221.0,True,1,-180.73,-180.73,180.7,-180.7
73,2023-06-05T18:34:48Z,180.6899,180.69,180.67,1432.0,True,0,,,180.68,
74,2023-06-05T18:34:58Z,180.49,180.49,180.48,2100.0,True,0,,,180.49,
75,2023-06-05T18:35:09Z,180.58,180.6,180.57,872.0,True,0,,,180.58,
