,CurTime,Last,TotalSize,LastDif
78,2023-06-06T13:45:30Z,213.0,1200.0,0.38120000000000687
79,2023-06-06T13:45:40Z,213.3812,510.0,0.05879999999999086
80,2023-06-06T13:45:50Z,213.44,522.0,0.05000000000001137
81,2023-06-06T13:46:00Z,213.49,-541.0,0.09000000000000341
82,2023-06-06T13:46:10Z,213.58,-294.0,-0.06490000000002283
83,2023-06-06T13:46:30Z,213.5151,-182.0,0.1449000000000069
84,2023-06-06T13:46:40Z,213.66,337.0,0.24950000000001182
85,2023-06-06T13:46:50Z,213.9095,-265.0,0.03649999999998954
86,2023-06-06T13:47:00Z,213.946,-303.0,-0.056000000000011596
87,2023-06-06T13:47:10Z,213.89,305.0,-0.14939999999998577
88,2023-06-06T13:47:40Z,213.7406,201.0,0.23939999999998918
89,2023-06-06T13:47:50Z,213.98,238.0,0.37000000000000455
90,2023-06-06T13:48:20Z,214.35,129.0,0.0800000000000125
91,2023-06-06T13:48:30Z,214.43,334.0,0.15179999999998017
92,2023-06-06T13:49:00Z,214.5818,-409.0,-0.17679999999998586
93,2023-06-06T13:49:10Z,214.405,-1009.0,-0.14500000000001023
94,2023-06-06T13:49:20Z,214.26,-300.0,-0.025199999999983902
95,2023-06-06T13:49:30Z,214.2348,100.0,0.0952000000000055
96,2023-06-06T13:49:50Z,214.33,-1700.0,-0.5500000000000114
97,2023-06-06T13:50:00Z,213.78,594.0,0.09999999999999432
98,2023-06-06T13:50:20Z,213.88,300.0,0.06999999999999318
99,2023-06-06T13:50:40Z,213.95,142.0,-0.45999999999997954
100,2023-06-06T13:50:50Z,213.49,600.0,0.030000000000001137
101,2023-06-06T13:51:10Z,213.52,-1859.0,0.09999999999999432
102,2023-06-06T13:51:20Z,213.62,-700.0,-0.06999999999999318
103,2023-06-06T13:51:30Z,213.55,140.0,0.21999999999999886
104,2023-06-06T13:51:40Z,213.77,500.0,-0.28000000000000114
105,2023-06-06T13:52:10Z,213.49,-400.0,0.2599999999999909
106,2023-06-06T13:52:20Z,213.75,837.0,-0.03999999999999204
107,2023-06-06T13:52:30Z,213.71,-577.0,-0.040000000000020464
108,2023-06-06T13:52:40Z,213.67,202.0,0.060000000000002274
109,2023-06-06T13:52:50Z,213.73,-900.0,-0.013199999999983447
110,2023-06-06T13:53:00Z,213.7168,480.0,0.2132000000000005
111,2023-06-06T13:53:10Z,213.93,-301.0,0.12000000000000455
112,2023-06-06T13:53:20Z,214.05,-390.0,-0.041600000000016735
113,2023-06-06T13:53:30Z,214.0084,356.0,0.011600000000015598
114,2023-06-06T13:53:40Z,214.02,-1268.0,-0.020000000000010232
115,2023-06-06T13:53:50Z,214.0,-1106.0,-0.1599999999999966
116,2023-06-06T13:54:00Z,213.84,520.0,-0.1599999999999966
117,2023-06-06T13:54:10Z,213.68,524.0,0.15219999999999345
118,2023-06-06T13:54:20Z,213.8322,-859.0,0.04779999999999518
119,2023-06-06T13:54:30Z,213.88,-707.0,-0.060000000000002274
120,2023-06-06T13:54:50Z,213.82,426.0,-0.01999999999998181
121,2023-06-06T13:55:00Z,213.8,-665.0,-0.06110000000001037
122,2023-06-06T13:55:10Z,213.7389,-805.0,0.07110000000000127
123,2023-06-06T13:55:30Z,213.81,6992.0,0.09000000000000341
124,2023-06-06T13:55:40Z,213.9,-508.0,-0.0800000000000125
125,2023-06-06T13:55:50Z,213.82,113.0,-0.1799000000000035
126,2023-06-06T13:56:10Z,213.6401,388.0,0.3399000000000001
127,2023-06-06T13:56:20Z,213.98,-500.0,-0.12999999999999545
128,2023-06-06T13:56:30Z,213.85,100.0,-0.12999999999999545
129,2023-06-06T13:56:40Z,213.72,138.0,0.12999999999999545
130,2023-06-06T13:56:50Z,213.85,37.0,-0.014999999999986358
131,2023-06-06T13:57:00Z,213.835,39.0,-0.12319999999999709
132,2023-06-06T13:57:10Z,213.7118,744.0,0.03719999999998436
133,2023-06-06T13:57:20Z,213.749,200.0,0.06100000000000705
134,2023-06-06T13:57:30Z,213.81,867.0,0.09999999999999432
135,2023-06-06T13:57:40Z,213.91,-837.0,-0.1599999999999966
136,2023-06-06T13:57:50Z,213.75,228.0,0.1372000000000071
137,2023-06-06T13:58:00Z,213.8872,185.0,0.05279999999999063
138,2023-06-06T13:58:10Z,213.94,-1350.0,-0.1699999999999875
139,2023-06-06T13:58:30Z,213.77,-34150.0,-0.13810000000000855
140,2023-06-06T13:58:50Z,213.6319,1164.0,-0.0056000000000153705
141,2023-06-06T13:59:00Z,213.6263,183.0,0.20340000000001623
142,2023-06-06T13:59:10Z,213.8297,-1018.0,-0.06780000000000541
143,2023-06-06T13:59:40Z,213.7619,189.0,0.04810000000000514
144,2023-06-06T13:59:50Z,213.81,151.0,0.033999999999991815
145,2023-06-06T14:00:00Z,213.844,300.0,0.1910000000000025
146,2023-06-06T14:00:10Z,214.035,61.0,-0.22499999999999432
147,2023-06-06T14:00:20Z,213.81,-250.0,0.4000000000000057
148,2023-06-06T14:00:30Z,214.21,-288.0,-0.1150000000000091
149,2023-06-06T14:00:40Z,214.095,-525.0,0.17359999999999332
150,2023-06-06T14:00:50Z,214.2686,-471.0,-0.30400000000000205
151,2023-06-06T14:01:10Z,213.9646,100.0,-0.12349999999997863
152,2023-06-06T14:01:20Z,213.8411,598.0,0.04889999999997485
153,2023-06-06T14:01:30Z,213.89,100.0,0.0800000000000125
154,2023-06-06T14:01:40Z,213.97,370.0,-0.07319999999998572
155,2023-06-06T14:01:50Z,213.8968,41.0,-0.21680000000000632
156,2023-06-06T14:02:10Z,213.68,-519.0,0.01999999999998181
157,2023-06-06T14:02:20Z,213.7,100.0,0.3400000000000034
158,2023-06-06T14:02:30Z,214.04,-523.0,-0.09999999999999432
159,2023-06-06T14:02:40Z,213.94,497.0,-0.07999999999998408
160,2023-06-06T14:02:50Z,213.86,200.0,0.1303999999999803
161,2023-06-06T14:03:00Z,213.9904,308.0,-0.1303999999999803
162,2023-06-06T14:03:10Z,213.86,39.0,0.010099999999994225
163,2023-06-06T14:03:20Z,213.8701,1542.0,0.06999999999999318
164,2023-06-06T14:03:30Z,213.9401,417.0,0.06100000000000705
165,2023-06-06T14:03:50Z,214.0011,-1183.0,-0.021100000000018326
166,2023-06-06T14:04:00Z,213.98,34.0,0.04010000000002378
167,2023-06-06T14:04:10Z,214.0201,704.0,-0.03830000000002087
168,2023-06-06T14:04:20Z,213.9818,140300.0,0.03820000000001755
169,2023-06-06T14:04:30Z,214.02,-524.0,-0.28000000000000114
170,2023-06-06T14:04:40Z,213.74,-1602.0,0.20149999999998158
171,2023-06-06T14:04:50Z,213.9415,255.0,0.01850000000001728
172,2023-06-06T14:05:00Z,213.96,-182.0,-0.06120000000001369
173,2023-06-06T14:05:20Z,213.8988,48.0,-0.12879999999998404
174,2023-06-06T14:05:30Z,213.77,1061.0,-0.16270000000000095
175,2023-06-06T14:05:40Z,213.6073,-147.0,-0.07730000000000814
176,2023-06-06T14:05:50Z,213.53,848.0,0.09139999999999304
177,2023-06-06T14:06:00Z,213.6214,-945.0,0.12860000000000582
178,2023-06-06T14:06:10Z,213.75,-500.0,-0.11990000000000123
179,2023-06-06T14:06:20Z,213.6301,555.0,0.2400000000000091
180,2023-06-06T14:06:40Z,213.8701,100.0,-0.03509999999999991
181,2023-06-06T14:06:50Z,213.835,144.0,-0.10500000000001819
182,2023-06-06T14:07:00Z,213.73,100.0,0.10000000000002274
183,2023-06-06T14:07:10Z,213.83,150.0,0.13999999999998636
184,2023-06-06T14:07:20Z,213.97,462.0,-0.117999999999995
185,2023-06-06T14:07:30Z,213.852,-777.0,-0.15200000000001523
186,2023-06-06T14:07:40Z,213.7,70.0,0.14000000000001478
187,2023-06-06T14:07:50Z,213.84,-867.0,0.07999999999998408
188,2023-06-06T14:08:00Z,213.92,-491.0,0.0
189,2023-06-06T14:08:10Z,213.92,422.0,-0.04999999999998295
190,2023-06-06T14:08:20Z,213.87,393.0,-0.030000000000001137
191,2023-06-06T14:08:30Z,213.84,148.0,0.10999999999998522
192,2023-06-06T14:08:40Z,213.95,778.0,-0.030000000000001137
193,2023-06-06T14:08:50Z,213.92,550.0,-0.0049999999999954525
194,2023-06-06T14:09:00Z,213.915,107.0,-0.008499999999997954
195,2023-06-06T14:09:10Z,213.9065,-765.0,-0.16149999999998954
196,2023-06-06T14:09:20Z,213.745,459.0,0.24500000000000455
197,2023-06-06T14:09:40Z,213.99,-824.0,-0.10600000000002296
198,2023-06-06T14:09:50Z,213.884,515.0,0.07100000000002638
199,2023-06-06T14:10:00Z,213.955,166.0,-0.17500000000001137
200,2023-06-06T14:10:10Z,213.78,759.0,0.17509999999998627
201,2023-06-06T14:10:20Z,213.9551,251.0,-0.015099999999989677
202,2023-06-06T14:10:30Z,213.94,886.0,-0.09000000000000341
203,2023-06-06T14:10:50Z,213.85,201.0,0.12040000000001783
204,2023-06-06T14:11:00Z,213.9704,-100.0,-0.006700000000023465
205,2023-06-06T14:11:10Z,213.9637,846.0,0.06720000000001392
206,2023-06-06T14:11:30Z,214.0309,-300.0,-0.23089999999999122
207,2023-06-06T14:11:40Z,213.8,845.0,0.08999999999997499
208,2023-06-06T14:11:50Z,213.89,5150.0,-0.003599999999977399
209,2023-06-06T14:12:00Z,213.8864,-537.0,0.003599999999977399
210,2023-06-06T14:12:10Z,213.89,710.0,0.060000000000002274
211,2023-06-06T14:12:30Z,213.95,200.0,-0.048299999999983356
212,2023-06-06T14:12:40Z,213.9017,-382.0,-0.22169999999999845
213,2023-06-06T14:12:50Z,213.68,-226.0,-0.09000000000000341
214,2023-06-06T14:13:00Z,213.59,-100.0,0.18819999999999482
215,2023-06-06T14:13:10Z,213.7782,746.0,0.19700000000000273
216,2023-06-06T14:13:20Z,213.9752,400.0,-0.10509999999999309
217,2023-06-06T14:13:30Z,213.8701,202.0,0.01989999999997849
218,2023-06-06T14:13:50Z,213.89,272.0,-0.088799999999992
219,2023-06-06T14:14:00Z,213.8012,-100.0,-0.12119999999998754
220,2023-06-06T14:14:10Z,213.68,154.0,-0.10840000000001737
221,2023-06-06T14:14:20Z,213.5716,-36.0,0.09839999999999804
222,2023-06-06T14:14:30Z,213.67,1009.0,0.005000000000023874
223,2023-06-06T14:14:40Z,213.675,24.0,0.024999999999977263
224,2023-06-06T14:14:50Z,213.7,300.0,0.025000000000005684
225,2023-06-06T14:15:00Z,213.725,-941.0,-0.0049999999999954525
226,2023-06-06T14:15:10Z,213.72,663.0,-0.05000000000001137
227,2023-06-06T14:15:20Z,213.67,500.0,0.03160000000002583
228,2023-06-06T14:15:30Z,213.7016,-1322.0,-0.06660000000002242
229,2023-06-06T14:15:40Z,213.635,-952.0,-0.426400000000001
230,2023-06-06T14:15:50Z,213.2086,-318.0,0.006400000000013506
231,2023-06-06T14:16:00Z,213.215,585.0,0.12999999999999545
232,2023-06-06T14:16:10Z,213.345,1712.0,-0.13489999999998759
233,2023-06-06T14:16:20Z,213.2101,-590.0,-0.045100000000019236
234,2023-06-06T14:16:30Z,213.165,-1012.0,-0.17499999999998295
235,2023-06-06T14:16:40Z,212.99,991.0,0.28000000000000114
236,2023-06-06T14:16:50Z,213.27,-574.0,0.18739999999999668
237,2023-06-06T14:17:10Z,213.4574,206.0,0.3418000000000063
238,2023-06-06T14:17:20Z,213.7992,-956.0,-0.08920000000000528
239,2023-06-06T14:17:30Z,213.71,-549.0,-0.030000000000001137
240,2023-06-06T14:17:40Z,213.68,244.0,0.03999999999999204
241,2023-06-06T14:17:50Z,213.72,-612.0,-0.017599999999987403
242,2023-06-06T14:18:00Z,213.7024,-9.0,0.06759999999999877
243,2023-06-06T14:18:10Z,213.77,270.0,0.1799999999999784
244,2023-06-06T14:18:20Z,213.95,447.0,-0.0625
245,2023-06-06T14:18:30Z,213.8875,-366.0,0.07750000000001478
246,2023-06-06T14:18:40Z,213.965,1380.0,0.015399999999999636
247,2023-06-06T14:18:50Z,213.9804,349.0,-0.04630000000000223
248,2023-06-06T14:19:00Z,213.9341,893.0,0.027899999999988268
249,2023-06-06T14:19:10Z,213.962,924.0,0.23799999999999955
250,2023-06-06T14:19:20Z,214.2,-984.0,-0.030099999999976035
251,2023-06-06T14:19:30Z,214.1699,1000.0,0.2150999999999783
252,2023-06-06T14:19:40Z,214.385,402.0,0.025000000000005684
253,2023-06-06T14:19:50Z,214.41,557.0,0.07230000000001269
254,2023-06-06T14:20:00Z,214.4823,-200.0,-0.06730000000001723
255,2023-06-06T14:20:10Z,214.415,-878.0,0.05500000000000682
256,2023-06-06T14:20:20Z,214.47,517.0,-0.02909999999999968
257,2023-06-06T14:20:30Z,214.4409,466.0,0.32920000000001437
258,2023-06-06T14:20:40Z,214.7701,-433.0,0.059899999999998954
259,2023-06-06T14:20:50Z,214.83,-298.0,0.05999999999997385
260,2023-06-06T14:21:00Z,214.89,795.0,0.4000000000000057
261,2023-06-06T14:21:10Z,215.29,100.0,-0.20999999999997954
262,2023-06-06T14:21:20Z,215.08,100.0,0.07999999999998408
263,2023-06-06T14:21:30Z,215.16,-1128.0,-0.0700999999999965
264,2023-06-06T14:21:40Z,215.0899,145.0,0.1384999999999934
265,2023-06-06T14:21:50Z,215.2284,-661.0,-0.028400000000004866
266,2023-06-06T14:22:00Z,215.2,-730.0,0.2300000000000182
267,2023-06-06T14:22:10Z,215.43,-848.0,0.08039999999999736
268,2023-06-06T14:22:20Z,215.5104,350.0,-0.27950000000001296
269,2023-06-06T14:22:40Z,215.2309,500.0,-0.1033999999999935
270,2023-06-06T14:22:50Z,215.1275,170.0,-0.037499999999994316
271,2023-06-06T14:23:00Z,215.09,-315.0,-0.0006999999999948159
272,2023-06-06T14:23:10Z,215.0893,248.0,-0.23930000000001428
273,2023-06-06T14:23:20Z,214.85,820.0,0.12989999999999213
274,2023-06-06T14:23:30Z,214.9799,-500.0,-0.043099999999981264
275,2023-06-06T14:23:50Z,214.9368,301.0,0.013199999999983447
276,2023-06-06T14:24:00Z,214.95,145.0,0.150100000000009
277,2023-06-06T14:24:10Z,215.1001,571.0,0.20990000000000464
278,2023-06-06T14:24:20Z,215.31,774.0,0.03499999999999659
279,2023-06-06T14:24:40Z,215.345,165.0,-0.033299999999997
280,2023-06-06T14:24:50Z,215.3117,200.0,0.008299999999991314
281,2023-06-06T14:25:00Z,215.32,91.0,-0.02949999999998454
282,2023-06-06T14:25:10Z,215.2905,743.0,0.10949999999999704
283,2023-06-06T14:25:20Z,215.4,-119.0,-0.030000000000001137
284,2023-06-06T14:25:30Z,215.37,330.0,0.01999999999998181
285,2023-06-06T14:25:40Z,215.39,304.0,-0.13249999999999318
286,2023-06-06T14:26:00Z,215.2575,275.0,0.002600000000001046
287,2023-06-06T14:26:20Z,215.2601,122.0,0.07990000000000919
288,2023-06-06T14:26:40Z,215.34,133.0,-0.045000000000015916
289,2023-06-06T14:26:50Z,215.295,-83.0,-0.09499999999999886
290,2023-06-06T14:27:00Z,215.2,360.0,-0.0367999999999995
291,2023-06-06T14:27:10Z,215.1632,-300.0,0.0367999999999995
292,2023-06-06T14:27:30Z,215.2,347.0,-0.35499999999998977
293,2023-06-06T14:28:00Z,214.845,81.0,0.09499999999999886
294,2023-06-06T14:28:10Z,214.94,-60.0,0.09000000000000341
295,2023-06-06T14:28:40Z,215.03,-579.0,-0.11420000000001096
296,2023-06-06T14:28:50Z,214.9158,241.0,0.08920000000000528
297,2023-06-06T14:29:00Z,215.005,-350.0,-0.07499999999998863
298,2023-06-06T14:29:10Z,214.93,100.0,-0.05200000000002092
299,2023-06-06T14:29:20Z,214.878,-600.0,0.05200000000002092
300,2023-06-06T14:29:30Z,214.93,1807.0,0.09999999999999432
301,2023-06-06T14:29:40Z,215.03,-251.0,-0.11899999999999977
302,2023-06-06T14:29:50Z,214.911,-408.0,-0.15100000000001046
303,2023-06-06T14:30:00Z,214.76,2990.0,0.20990000000000464
304,2023-06-06T14:30:10Z,214.9699,-300.0,-0.019900000000006912
305,2023-06-06T14:30:20Z,214.95,-154.0,-0.08489999999997622
306,2023-06-06T14:30:30Z,214.8651,197.0,0.03489999999999327
307,2023-06-06T14:30:50Z,214.9,-1150.0,-0.015399999999999636
308,2023-06-06T14:31:00Z,214.8846,118.0,0.05179999999998586
309,2023-06-06T14:31:10Z,214.9364,101.0,0.12360000000001037
310,2023-06-06T14:31:20Z,215.06,323.0,-0.2790999999999997
311,2023-06-06T14:31:30Z,214.7809,1317.0,0.16909999999998604
312,2023-06-06T14:31:40Z,214.95,233.0,-0.07280000000000086
313,2023-06-06T14:31:50Z,214.8772,511.0,0.06270000000000664
314,2023-06-06T14:32:00Z,214.9399,56.0,-0.04399999999998272
315,2023-06-06T14:32:10Z,214.8959,100.0,0.06409999999999627
316,2023-06-06T14:32:20Z,214.96,369.0,0.2510999999999797
317,2023-06-06T14:32:40Z,215.2111,260.0,0.018900000000002137
318,2023-06-06T14:32:50Z,215.23,-201.0,0.11000000000001364
319,2023-06-06T14:33:00Z,215.34,-422.0,-0.21999999999999886
320,2023-06-06T14:33:20Z,215.12,-650.0,0.16499999999999204
321,2023-06-06T14:33:40Z,215.285,489.0,-0.014199999999988222
322,2023-06-06T14:33:50Z,215.2708,779.0,0.00919999999999277
323,2023-06-06T14:34:00Z,215.28,-181.0,0.0
324,2023-06-06T14:34:20Z,215.28,-375.0,-0.01500000000001478
325,2023-06-06T14:34:30Z,215.265,-459.0,-0.09499999999999886
326,2023-06-06T14:34:40Z,215.17,-450.0,-0.014999999999986358
327,2023-06-06T14:35:00Z,215.155,-210.0,-0.05500000000000682
328,2023-06-06T14:35:10Z,215.1,254.0,0.2481999999999971
329,2023-06-06T14:35:20Z,215.3482,-301.0,0.25679999999999836
330,2023-06-06T14:35:30Z,215.605,-760.0,0.1851000000000056
331,2023-06-06T14:35:40Z,215.7901,220.0,0.06110000000001037
332,2023-06-06T14:35:50Z,215.8512,-521.0,-0.161200000000008
333,2023-06-06T14:36:00Z,215.69,217.0,0.1518000000000086
334,2023-06-06T14:36:10Z,215.8418,408.0,0.03819999999998913
335,2023-06-06T14:36:20Z,215.88,536.0,0.059899999999998954
336,2023-06-06T14:36:50Z,215.9399,285.0,-0.14990000000000236
337,2023-06-06T14:37:10Z,215.79,-300.0,0.06499999999999773
338,2023-06-06T14:37:20Z,215.855,1946.0,0.08500000000000796
339,2023-06-06T14:37:30Z,215.94,-472.0,-0.025000000000005684
340,2023-06-06T14:37:40Z,215.915,-402.0,-0.10819999999998231
341,2023-06-06T14:37:50Z,215.8068,633.0,0.18309999999999604
342,2023-06-06T14:38:00Z,215.9899,-300.0,0.19020000000000437
343,2023-06-06T14:38:10Z,216.1801,50.0,-0.12020000000001119
344,2023-06-06T14:38:50Z,216.0599,-682.0,-0.15579999999999927
345,2023-06-06T14:39:10Z,215.9041,-571.0,-0.014100000000013324
346,2023-06-06T14:39:20Z,215.89,865.0,-0.07149999999998613
347,2023-06-06T14:39:30Z,215.8185,-587.0,-0.06350000000000477
348,2023-06-06T14:39:40Z,215.755,680.0,0.14500000000001023
349,2023-06-06T14:39:50Z,215.9,-338.0,0.030000000000001137
350,2023-06-06T14:40:00Z,215.93,233.0,0.10009999999999764
351,2023-06-06T14:40:10Z,216.0301,843.0,0.1740000000000066
352,2023-06-06T14:40:20Z,216.2041,122.0,-0.026800000000008595
353,2023-06-06T14:40:30Z,216.1773,-583.0,-0.03819999999998913
354,2023-06-06T14:40:50Z,216.1391,-300.0,0.006199999999978445
355,2023-06-06T14:41:00Z,216.1453,452.0,0.08970000000002187
356,2023-06-06T14:41:10Z,216.235,-401.0,0.11499999999998067
357,2023-06-06T14:41:20Z,216.35,-432.0,-0.01820000000000732
358,2023-06-06T14:41:30Z,216.3318,-332.0,0.13820000000001187
359,2023-06-06T14:41:40Z,216.47,-1194.0,0.05000000000001137
360,2023-06-06T14:41:50Z,216.52,-600.0,0.07749999999998636
361,2023-06-06T14:42:00Z,216.5975,175.0,0.012500000000017053
362,2023-06-06T14:42:10Z,216.61,-300.0,0.1599999999999966
363,2023-06-06T14:42:30Z,216.77,78.0,-0.02020000000001687
364,2023-06-06T14:42:40Z,216.7498,-178.0,-0.06979999999998654
365,2023-06-06T14:42:50Z,216.68,-230.0,-0.04550000000000409
366,2023-06-06T14:43:00Z,216.6345,436.0,0.039700000000010505
367,2023-06-06T14:43:10Z,216.6742,58.0,0.12579999999999814
368,2023-06-06T14:43:20Z,216.8,-456.0,-0.049000000000006594
369,2023-06-06T14:43:30Z,216.751,20900.0,-0.13100000000000023
370,2023-06-06T14:43:40Z,216.62,271.0,-0.06960000000000832
371,2023-06-06T14:43:50Z,216.5504,-800.0,-0.010400000000004184
372,2023-06-06T14:44:00Z,216.54,-200.0,-0.10849999999999227
373,2023-06-06T14:44:10Z,216.4315,823.0,0.11549999999999727
374,2023-06-06T14:44:20Z,216.547,-785.0,0.06290000000001328
375,2023-06-06T14:44:30Z,216.6099,400.0,0.13509999999999422
376,2023-06-06T14:44:40Z,216.745,-358.0,0.009999999999990905
377,2023-06-06T14:44:50Z,216.755,312.0,0.03350000000000364
378,2023-06-06T14:45:00Z,216.7885,225.0,0.42150000000000887
379,2023-06-06T14:45:10Z,217.21,937.0,0.04009999999999536
380,2023-06-06T14:45:20Z,217.2501,-300.0,0.04999999999998295
381,2023-06-06T14:45:30Z,217.3001,401.0,0.11610000000001719
382,2023-06-06T14:45:40Z,217.4162,-301.0,-0.017699999999990723
383,2023-06-06T14:45:50Z,217.3985,-378.0,0.10149999999998727
384,2023-06-06T14:46:00Z,217.5,-466.0,-0.22999999999998977
385,2023-06-06T14:46:10Z,217.27,857.0,0.059899999999998954
386,2023-06-06T14:46:20Z,217.3299,62.0,-0.12980000000001723
387,2023-06-06T14:46:30Z,217.2001,1317.0,-0.02009999999998513
388,2023-06-06T14:46:40Z,217.18,152.0,0.1484999999999843
389,2023-06-06T14:46:50Z,217.3285,-619.0,-0.01849999999998886
390,2023-06-06T14:47:00Z,217.31,-200.0,0.06059999999999377
391,2023-06-06T14:47:10Z,217.3706,-253.0,-0.005599999999986949
392,2023-06-06T14:47:20Z,217.365,-176.0,0.0049999999999954525
393,2023-06-06T14:47:30Z,217.37,178.0,0.028999999999996362
394,2023-06-06T14:47:40Z,217.399,-200.0,0.015999999999991132
