,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-06T13:30:09Z,125.2899,125.29,125.26,-407.0,False,,,,125.28,
1,2023-06-06T13:31:59Z,125.23,125.25,125.22,-302.0,False,0,,,125.23,
2,2023-06-06T13:32:19Z,125.24,125.26,125.24,1001.0,True,1,-125.26,-125.26,125.24,-125.24
3,2023-06-06T13:33:18Z,125.64,125.64,125.62,-705.0,False,-1,125.62,125.62,125.64,125.64
4,2023-06-06T13:35:28Z,126.12,126.13,126.11,600.0,True,1,-126.13,-126.13,126.12,-126.12
5,2023-06-06T13:35:48Z,125.9499,125.95,125.93,-627.0,False,-1,125.93,125.93,125.94,125.94
6,2023-06-06T13:36:08Z,125.75,125.77,125.74,-523.0,False,0,,,125.75,
7,2023-06-06T13:37:38Z,125.6924,125.71,125.68,400.0,True,1,-125.71,-125.71,125.69,-125.69
8,2023-06-06T13:38:38Z,125.707,125.71,125.7,-600.0,False,-1,125.7,125.7,125.7,125.7
9,2023-06-06T13:40:29Z,125.63,125.65,125.63,-1100.0,False,0,,,125.63,
10,2023-06-06T13:41:09Z,125.705,125.71,125.7,935.0,True,1,-125.71,-125.71,125.7,-125.7
11,2023-06-06T13:43:58Z,125.5373,125.55,125.54,1229.0,True,0,,,125.53,
12,2023-06-06T13:44:28Z,125.78,125.77,125.76,-100.0,False,-1,125.76,125.76,125.78,125.78
13,2023-06-06T13:45:38Z,125.74,125.76,125.75,739.0,True,1,-125.76,-125.76,125.74,-125.74
14,2023-06-06T13:47:18Z,126.08,126.06,126.05,-424.0,False,-1,126.05,126.05,126.08,126.08
15,2023-06-06T13:51:28Z,125.52,125.53,125.52,1900.0,True,1,-125.53,-125.53,125.52,-125.52
16,2023-06-06T14:06:39Z,125.74,125.75,125.74,-1230.0,False,-1,125.74,125.74,125.74,125.74
17,2023-06-06T14:18:59Z,125.5227,125.53,125.52,200.0,True,1,-125.53,-125.53,125.52,-125.52
18,2023-06-06T14:29:47Z,125.955,125.96,125.94,-2100.0,False,-1,125.94,125.94,125.95,125.95
19,2023-06-06T14:32:28Z,125.83,125.85,125.83,18.0,True,1,-125.85,-125.85,125.83,-125.83
20,2023-06-06T14:39:18Z,125.9865,125.99,125.97,-1500.0,False,-1,125.97,125.97,125.98,125.98
21,2023-06-06T14:43:18Z,126.305,126.31,126.3,-1157.0,False,0,,,126.3,
22,2023-06-06T14:44:08Z,126.33,126.34,126.33,-10.0,False,0,,,126.33,
23,2023-06-06T14:45:37Z,126.41,126.42,126.39,100.0,True,1,-126.42,-126.42,126.41,-126.41
24,2023-06-06T14:45:48Z,126.46,126.46,126.45,-1700.0,False,-1,126.45,126.45,126.46,126.46
25,2023-06-06T15:00:09Z,126.61,126.59,126.58,-707.0,False,0,,,126.61,
26,2023-06-06T15:19:19Z,126.64,126.63,126.62,-740.0,False,0,,,126.64,
27,2023-06-06T15:21:49Z,126.5885,126.59,126.58,-1800.0,False,0,,,126.58,
28,2023-06-06T15:24:38Z,126.455,126.46,126.45,-2461.0,False,0,,,126.45,
29,2023-06-06T16:19:28Z,126.61,126.61,126.6,-100.0,False,0,,,126.61,
30,2023-06-06T16:25:09Z,126.725,126.73,126.72,48.0,True,1,-126.73,-126.73,126.72,-126.72
31,2023-06-06T16:37:29Z,127.02,127.02,127.01,-2112.0,False,-1,127.01,127.01,127.02,127.02
32,2023-06-06T17:00:58Z,126.655,126.65,126.64,-2955.0,False,0,,,126.65,
33,2023-06-06T17:04:39Z,126.5663,126.62,126.6,500.0,True,1,-126.62,-126.62,126.56,-126.56
34,2023-06-06T17:22:08Z,126.6601,126.67,126.66,-1900.0,False,-1,126.66,126.66,126.66,126.66
35,2023-06-06T17:27:06Z,126.71,126.73,126.72,1804.0,True,1,-126.73,-126.73,126.71,-126.71
36,2023-06-06T19:07:48Z,127.05,127.06,127.05,-100.0,False,-1,127.05,127.05,127.05,127.05
37,2023-06-06T19:55:59Z,126.76,126.84,126.83,36.0,True,0,,,126.76,
