,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-06T13:30:09Z,335.05,335.08,335.01,726.0,True,1,-335.08,-335.08,335.05,-335.05
1,2023-06-06T13:30:18Z,335.3,335.29,335.2,-300.0,False,-1,335.2,335.2,335.3,335.3
2,2023-06-06T13:30:29Z,334.98,335.01,334.95,830.0,True,1,-335.01,-335.01,334.98,-334.98
3,2023-06-06T13:30:39Z,335.36,335.39,335.35,-800.0,False,-1,335.35,335.35,335.36,335.36
4,2023-06-06T13:30:58Z,334.81,334.86,334.79,200.0,True,1,-334.86,-334.86,334.81,-334.81
5,2023-06-06T13:31:29Z,334.9038,334.96,334.9,175.0,True,0,,,334.9,
6,2023-06-06T13:31:48Z,334.9,334.92,334.89,-200.0,False,-1,334.89,334.89,334.9,334.9
7,2023-06-06T13:34:59Z,333.11,333.19,333.16,400.0,True,1,-333.19,-333.19,333.11,-333.11
8,2023-06-06T13:36:18Z,332.87,332.92,332.88,702.0,True,0,,,332.87,
9,2023-06-06T13:36:59Z,333.32,333.32,333.28,5.0,True,0,,,333.32,
10,2023-06-06T13:37:29Z,333.32,333.35,333.29,-125.0,False,-1,333.29,333.29,333.32,333.32
11,2023-06-06T13:39:39Z,333.2725,333.3,333.25,242.0,True,1,-333.3,-333.3,333.27,-333.27
12,2023-06-06T13:40:27Z,333.22,333.32,333.27,212.0,True,0,,,333.22,
13,2023-06-06T13:42:19Z,333.89,333.89,333.87,-140.0,False,-1,333.87,333.87,333.89,333.89
14,2023-06-06T13:43:08Z,333.68,333.72,333.7,5.0,True,1,-333.72,-333.72,333.68,-333.68
15,2023-06-06T13:43:27Z,333.48,333.51,333.46,-704.0,False,-1,333.46,333.46,333.48,333.48
16,2023-06-06T13:45:28Z,333.715,333.76,333.72,384.0,True,1,-333.76,-333.76,333.71,-333.71
17,2023-06-06T13:45:44Z,333.7,333.75,333.72,3.0,True,0,,,333.7,
18,2023-06-06T13:46:08Z,333.6,333.67,333.63,212.0,True,0,,,333.6,
19,2023-06-06T13:47:28Z,333.8,333.86,333.83,6.0,True,0,,,333.8,
20,2023-06-06T13:47:49Z,333.97,333.98,333.94,-204.0,False,-1,333.94,333.94,333.97,333.97
21,2023-06-06T13:49:57Z,334.16,334.2,334.17,305.0,True,1,-334.2,-334.2,334.16,-334.16
22,2023-06-06T13:50:18Z,334.16,334.18,334.15,-211.0,False,-1,334.15,334.15,334.16,334.16
23,2023-06-06T13:50:28Z,333.85,333.85,333.8,-503.0,False,0,,,333.85,
