,Buy Threshold,Sell Threshold,2023-06-08,2023-06-09,2023-06-12,2023-06-13,2023-06-14,2023-06-15,2023-06-16,2023-06-20,2023-06-21,2023-06-22,2023-06-23,Sum
2378,0.135,-0.14,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
1677,0.16999999999999998,-0.135,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
2377,0.135,-0.135,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
4083,0.04999999999999999,-0.16499999999999998,-0.27000000000001023,0.8700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,-0.7200000000000273,0.0,0.0,-0.12000000000003297
2278,0.14,-0.14,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
1976,0.155,-0.13,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
4080,0.04999999999999999,-0.15000000000000002,-0.27000000000001023,0.8700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,-0.7200000000000273,0.0,0.0,-0.12000000000003297
1977,0.155,-0.135,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
4081,0.04999999999999999,-0.15500000000000003,-0.27000000000001023,0.8700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,-0.7200000000000273,0.0,0.0,-0.12000000000003297
4079,0.04999999999999999,-0.14500000000000002,-0.27000000000001023,0.8700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,-0.7200000000000273,0.0,0.0,-0.12000000000003297
2176,0.14500000000000002,-0.13,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
4082,0.04999999999999999,-0.15999999999999998,-0.27000000000001023,0.8700000000000045,0.0,0.0,0.0,0.0,0.0,0.0,-0.7200000000000273,0.0,0.0,-0.12000000000003297
1978,0.155,-0.14,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
2276,0.14,-0.13,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
2177,0.14500000000000002,-0.135,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
1778,0.16499999999999998,-0.14,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
1777,0.16499999999999998,-0.135,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
2178,0.14500000000000002,-0.14,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
2376,0.135,-0.13,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
1676,0.16999999999999998,-0.13,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
1776,0.16499999999999998,-0.13,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
2277,0.14,-0.135,0.0,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,1.3899999999999864,0.0,-2.0300000000000296,-0.12000000000003297
5578,-0.025000000000000022,-0.14,-0.09999999999999432,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999999995225,0.0,-0.36000000000001364,-0.1300000000000523
5478,-0.020000000000000018,-0.14,-0.09999999999999432,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,0.23999999999995225,0.0,-0.36000000000001364,-0.1300000000000523
4571,0.024999999999999994,-0.10499999999999998,-0.2599999999999909,-0.549999999999983,-0.11999999999997613,-0.8800000000000239,-0.160000000000025,0.049999999999954525,0.0,0.0,2.7399999999999523,0.0999999999999659,-1.0500000000000114,-0.13000000000013756
4564,0.024999999999999994,-0.07,-0.1899999999999693,-0.5599999999999739,-0.30999999999997385,-0.6299999999999955,0.17999999999994998,-0.5300000000000296,-0.910000000000025,-0.3100000000000023,3.8899999999998727,0.14999999999992042,-0.9099999999999682,-0.1300000000001944
5776,-0.034999999999999976,-0.13,-0.1599999999999966,0.09000000000000341,0.010000000000019327,0.0,0.01999999999998181,0.0,0.0,0.0,0.2599999999999909,0.0,-0.36000000000001364,-0.14000000000001478
5777,-0.034999999999999976,-0.135,-0.1599999999999966,0.09000000000000341,0.010000000000019327,0.0,0.01999999999998181,0.0,0.0,0.0,0.2599999999999909,0.0,-0.36000000000001364,-0.14000000000001478
5676,-0.030000000000000027,-0.13,-0.1599999999999966,0.09000000000000341,0.010000000000019327,0.0,0.01999999999998181,0.0,0.0,0.0,0.25999999999993406,0.0,-0.36000000000001364,-0.14000000000007162
5677,-0.030000000000000027,-0.135,-0.1599999999999966,0.09000000000000341,0.010000000000019327,0.0,0.01999999999998181,0.0,0.0,0.0,0.25999999999993406,0.0,-0.36000000000001364,-0.14000000000007162
4465,0.03,-0.07500000000000001,-0.10999999999998522,-0.5800000000000409,-0.30999999999997385,-0.8900000000000148,-0.160000000000025,-0.8300000000000409,-0.910000000000025,0.0,4.410000000000025,0.14999999999986358,-0.9099999999999682,-0.1400000000001853
6070,-0.04999999999999999,-0.09999999999999998,0.010000000000019327,0.1599999999999966,-0.11999999999997613,-0.3000000000000398,0.01999999999998181,-0.18000000000006366,0.0,0.0,0.5599999999998317,0.05000000000001137,-0.34000000000003183,-0.14000000000027057
4287,0.04000000000000001,-0.185,0.0,0.4900000000000091,0.0,0.0,0.0,0.0,0.0,0.0,-0.6399999999999864,0.0,0.0,-0.14999999999997726
4286,0.04000000000000001,-0.18,0.0,0.4900000000000091,0.0,0.0,0.0,0.0,0.0,0.0,-0.6399999999999864,0.0,0.0,-0.14999999999997726
5882,-0.03999999999999998,-0.15999999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5880,-0.03999999999999998,-0.15000000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6083,-0.04999999999999999,-0.16499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5879,-0.03999999999999998,-0.14500000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5881,-0.03999999999999998,-0.15500000000000003,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6181,-0.05499999999999999,-0.15500000000000003,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5780,-0.034999999999999976,-0.15000000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5883,-0.03999999999999998,-0.16499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5983,-0.044999999999999984,-0.16499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6179,-0.05499999999999999,-0.14500000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6180,-0.05499999999999999,-0.15000000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5782,-0.034999999999999976,-0.15999999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5783,-0.034999999999999976,-0.16499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5981,-0.044999999999999984,-0.15500000000000003,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6182,-0.05499999999999999,-0.15999999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6183,-0.05499999999999999,-0.16499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5980,-0.044999999999999984,-0.15000000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5979,-0.044999999999999984,-0.14500000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5781,-0.034999999999999976,-0.15500000000000003,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6079,-0.04999999999999999,-0.14500000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6081,-0.04999999999999999,-0.15500000000000003,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6080,-0.04999999999999999,-0.15000000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
5982,-0.044999999999999984,-0.15999999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
6082,-0.04999999999999999,-0.15999999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.08000000000004093,0.0,0.0,-0.1500000000000341
80,0.25,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
81,0.25,-0.15500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
82,0.25,-0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
83,0.25,-0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
283,0.24,-0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
682,0.22,-0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
379,0.235,-0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
380,0.235,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
381,0.235,-0.15500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
383,0.235,-0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
679,0.22,-0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
680,0.22,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
683,0.22,-0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
79,0.25,-0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
382,0.235,-0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
579,0.225,-0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
580,0.225,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
282,0.24,-0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
179,0.245,-0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
180,0.245,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
181,0.245,-0.15500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
182,0.245,-0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
183,0.245,-0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
479,0.23,-0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
279,0.24,-0.14500000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
280,0.24,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
480,0.23,-0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
281,0.24,-0.15500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
681,0.22,-0.15500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
481,0.23,-0.15500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
581,0.225,-0.15500000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
582,0.225,-0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
583,0.225,-0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
482,0.23,-0.15999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
483,0.23,-0.16499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.160000000000025,0.0,0.0,-0.160000000000025
5277,-0.010000000000000009,-0.135,-0.09999999999999432,0.09000000000000341,-0.11999999999997613,0.0,0.01999999999998181,0.0,0.0,0.0,0.30999999999994543,0.0,-0.36000000000001364,-0.16000000000005343
5276,-0.010000000000000009,-0.13,-0.09999999999999432,0.09000000000000341,-0.11999999999997613,0.0,0.01999999999998181,0.0,0.0,0.0,0.30999999999994543,0.0,-0.36000000000001364,-0.16000000000005343
5176,-0.0050000000000000044,-0.13,-0.3100000000000023,0.09000000000000341,-0.11999999999997613,0.0,0.22000000000002728,0.0,0.0,0.0,0.30999999999994543,0.0,-0.36000000000001364,-0.17000000000001592
5177,-0.0050000000000000044,-0.135,-0.3100000000000023,0.09000000000000341,-0.11999999999997613,0.0,0.22000000000002728,0.0,0.0,0.0,0.30999999999994543,0.0,-0.36000000000001364,-0.17000000000001592
5778,-0.034999999999999976,-0.14,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,0.2599999999999909,0.0,-0.36000000000001364,-0.17000000000001592
5678,-0.030000000000000027,-0.14,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,0.25999999999993406,0.0,-0.36000000000001364,-0.17000000000007276
4471,0.03,-0.10499999999999998,-0.2599999999999909,-0.01999999999998181,-0.11999999999997613,-1.1400000000000148,-0.160000000000025,-0.1500000000000341,0.0,0.0,2.6299999999999386,0.0999999999999659,-1.0500000000000114,-0.1700000000001296
3582,0.07500000000000001,-0.15999999999999998,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3579,0.07500000000000001,-0.14500000000000002,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3581,0.07500000000000001,-0.15500000000000003,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3781,0.065,-0.15500000000000003,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3580,0.07500000000000001,-0.15000000000000002,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3583,0.07500000000000001,-0.16499999999999998,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3780,0.065,-0.15000000000000002,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
5078,0.0,-0.14,0.09999999999999432,-0.22999999999998977,0.0,0.0,0.0,0.0,0.0,0.0,0.30999999999994543,0.0,-0.36000000000001364,-0.18000000000006366
3679,0.07,-0.14500000000000002,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3681,0.07,-0.15500000000000003,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3682,0.07,-0.15999999999999998,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3683,0.07,-0.16499999999999998,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3779,0.065,-0.14500000000000002,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3680,0.07,-0.15000000000000002,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3782,0.065,-0.15999999999999998,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
3783,0.065,-0.16499999999999998,-0.700000000000017,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-5.684341886080802e-14,0.0,0.0,-0.18000000000006366
1467,0.18,-0.08500000000000002,0.3299999999999841,2.030000000000001,0.21000000000000796,-1.5600000000000023,0.0,-0.839999999999975,0.0,0.0,6.970000000000141,-5.099999999999966,-2.230000000000075,-0.18999999999988404
4863,0.010000000000000009,-0.065,0.18000000000003524,-1.3500000000000512,-0.30999999999997385,-0.28000000000002956,0.17999999999994998,0.07999999999998408,-0.9200000000000159,-0.9099999999999682,2.269999999999982,-0.1099999999999568,0.9800000000000182,-0.19000000000002615
4780,0.015000000000000013,-0.15000000000000002,-0.27000000000001023,-0.22999999999998977,0.0,0.0,0.0,0.0,0.0,0.0,0.30999999999994543,0.0,0.0,-0.19000000000005457
4781,0.015000000000000013,-0.15500000000000003,-0.27000000000001023,-0.22999999999998977,0.0,0.0,0.0,0.0,0.0,0.0,0.30999999999994543,0.0,0.0,-0.19000000000005457
4783,0.015000000000000013,-0.16499999999999998,-0.27000000000001023,-0.22999999999998977,0.0,0.0,0.0,0.0,0.0,0.0,0.30999999999994543,0.0,0.0,-0.19000000000005457
4779,0.015000000000000013,-0.14500000000000002,-0.27000000000001023,-0.22999999999998977,0.0,0.0,0.0,0.0,0.0,0.0,0.30999999999994543,0.0,0.0,-0.19000000000005457
4782,0.015000000000000013,-0.15999999999999998,-0.27000000000001023,-0.22999999999998977,0.0,0.0,0.0,0.0,0.0,0.0,0.30999999999994543,0.0,0.0,-0.19000000000005457
4562,0.024999999999999994,-0.06,-0.45999999999997954,-0.9200000000000159,-0.10999999999998522,-0.37999999999999545,0.24999999999994316,-0.36000000000001364,-0.910000000000025,-1.5399999999999636,3.3500000000000796,0.2599999999998204,0.6299999999998818,-0.19000000000025352
5672,-0.030000000000000027,-0.10999999999999999,0.010000000000019327,0.1599999999999966,0.010000000000019327,-0.28000000000000114,0.01999999999998181,-0.1500000000000341,0.0,0.0,0.4599999999999227,-0.06999999999999318,-0.36000000000001364,-0.20000000000010232
5971,-0.044999999999999984,-0.10499999999999998,0.010000000000019327,0.1599999999999966,0.010000000000019327,-0.3000000000000398,0.01999999999998181,-0.1500000000000341,0.0,0.0,0.5600000000000023,-0.16000000000008185,-0.36000000000001364,-0.21000000000015007
5472,-0.020000000000000018,-0.10999999999999999,0.07000000000005002,0.1599999999999966,0.010000000000019327,-0.339999999999975,0.01999999999998181,-0.1500000000000341,0.0,0.0,0.4399999999999409,-0.06999999999999318,-0.36000000000001364,-0.22000000000002728
5773,-0.034999999999999976,-0.11499999999999999,-0.1599999999999966,0.1599999999999966,0.010000000000019327,-0.1599999999999966,0.01999999999998181,-0.1500000000000341,0.0,0.0,0.4200000000000159,0.0,-0.36000000000001364,-0.22000000000002728
5873,-0.03999999999999998,-0.11499999999999999,-0.1599999999999966,0.1599999999999966,0.010000000000019327,-0.1599999999999966,0.01999999999998181,-0.1500000000000341,0.0,0.0,0.4200000000000159,0.0,-0.36000000000001364,-0.22000000000002728
4684,0.01999999999999999,-0.16999999999999998,-0.27000000000001023,-0.3599999999999852,0.0,0.0,0.0,0.0,0.0,0.0,0.38999999999998636,0.0,0.0,-0.2400000000000091
4585,0.024999999999999994,-0.175,-0.27000000000001023,-0.3599999999999852,0.0,0.0,0.0,0.0,0.0,0.0,0.38999999999998636,0.0,0.0,-0.2400000000000091
4584,0.024999999999999994,-0.16999999999999998,-0.27000000000001023,-0.3599999999999852,0.0,0.0,0.0,0.0,0.0,0.0,0.38999999999998636,0.0,0.0,-0.2400000000000091
4685,0.01999999999999999,-0.175,-0.27000000000001023,-0.3599999999999852,0.0,0.0,0.0,0.0,0.0,0.0,0.38999999999998636,0.0,0.0,-0.2400000000000091
6065,-0.04999999999999999,-0.07500000000000001,-0.029999999999972715,-0.35000000000002274,-0.11999999999997613,-0.29000000000002046,0.01999999999998181,0.009999999999934062,-0.06999999999999318,0.0,1.2100000000000364,-0.3100000000000591,-0.3100000000000591,-0.2400000000001512
3885,0.06,-0.175,-0.12999999999999545,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-0.6399999999999864,0.0,0.0,-0.24999999999997158
3884,0.06,-0.16999999999999998,-0.12999999999999545,0.5200000000000102,0.0,0.0,0.0,0.0,0.0,0.0,-0.6399999999999864,0.0,0.0,-0.24999999999997158
7083,-0.09999999999999998,-0.16499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9574,-0.22499999999999998,-0.12,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9575,-0.22499999999999998,-0.125,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9974,-0.245,-0.12,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9973,-0.245,-0.11499999999999999,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9972,-0.245,-0.10999999999999999,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9971,-0.245,-0.10499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9970,-0.245,-0.09999999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
8283,-0.15999999999999998,-0.16499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
6579,-0.07500000000000001,-0.14500000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
7583,-0.125,-0.16499999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
7582,-0.125,-0.15999999999999998,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
7581,-0.125,-0.15500000000000003,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
7580,-0.125,-0.15000000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
7579,-0.125,-0.14500000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9969,-0.245,-0.09499999999999997,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9968,-0.245,-0.09000000000000002,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
9975,-0.245,-0.125,-0.1599999999999966,0.09000000000000341,0.0,0.0,0.0,0.0,0.0,0.0,-0.18000000000000682,0.0,0.0,-0.25
