,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-08T13:30:09Z,376.49,376.54,376.45,1026.0,True,1,-376.54,-376.54,376.49,-376.49
1,2023-06-08T13:30:19Z,376.3263,376.34,376.23,200.0,True,0,,,376.32,
2,2023-06-08T13:30:28Z,376.78,376.86,376.7,-414.0,False,-1,376.7,376.7,376.78,376.78
3,2023-06-08T13:30:39Z,376.42,376.76,376.51,670.0,True,1,-376.76,-376.76,376.42,-376.42
4,2023-06-08T13:30:49Z,376.485,376.55,376.42,200.0,True,0,,,376.48,
5,2023-06-08T13:31:09Z,376.66,376.66,376.57,-300.0,False,-1,376.57,376.57,376.66,376.66
6,2023-06-08T13:31:19Z,376.956,376.95,376.83,325.0,True,1,-376.95,-376.95,376.95,-376.95
7,2023-06-08T13:31:39Z,378.49,378.5,378.43,-1025.0,False,-1,378.43,378.43,378.49,378.49
8,2023-06-08T13:31:59Z,378.5,378.5,378.33,-113.0,False,0,,,378.5,
9,2023-06-08T13:32:09Z,377.95,378.06,377.84,202.0,True,1,-378.06,-378.06,377.95,-377.95
10,2023-06-08T13:32:19Z,378.27,378.26,378.0,-229.0,False,-1,378.0,378.0,378.27,378.27
11,2023-06-08T13:32:49Z,376.6633,376.84,376.69,205.0,True,1,-376.84,-376.84,376.66,-376.66
12,2023-06-08T13:32:59Z,377.38,377.63,377.38,25.0,True,0,,,377.38,
13,2023-06-08T13:33:59Z,378.1993,378.26,378.16,39.0,True,0,,,378.19,
14,2023-06-08T13:34:29Z,375.34,375.54,375.27,25.0,True,0,,,375.34,
15,2023-06-08T13:34:48Z,375.88,376.0,375.87,-125.0,False,-1,375.87,375.87,375.88,375.88
16,2023-06-08T13:34:59Z,375.965,375.99,375.8,398.0,True,1,-375.99,-375.99,375.96,-375.96
17,2023-06-08T13:35:09Z,376.1634,376.37,376.13,-199.0,False,-1,376.13,376.13,376.16,376.16
18,2023-06-08T13:35:19Z,375.7999,375.8,375.7,-212.0,False,0,,,375.79,
19,2023-06-08T13:36:09Z,376.3999,376.4,376.14,-325.0,False,0,,,376.39,
20,2023-06-08T13:36:39Z,375.975,376.02,375.9,14.0,True,1,-376.02,-376.02,375.97,-375.97
21,2023-06-08T13:36:59Z,377.1718,377.19,377.06,-425.0,False,-1,377.06,377.06,377.17,377.17
22,2023-06-08T13:37:29Z,377.4958,377.65,377.47,353.0,True,1,-377.65,-377.65,377.49,-377.49
23,2023-06-08T13:37:38Z,377.864,377.96,377.8,14.0,True,0,,,377.86,
24,2023-06-08T13:38:08Z,378.5,378.5,378.3,-100.0,False,-1,378.3,378.3,378.5,378.5
25,2023-06-08T13:38:19Z,378.43,378.44,378.2,-425.0,False,0,,,378.43,
26,2023-06-08T13:38:49Z,376.7691,377.0,376.75,38.0,True,1,-377.0,-377.0,376.76,-376.76
27,2023-06-08T13:38:58Z,377.2827,377.42,377.2,25.0,True,0,,,377.28,
28,2023-06-08T13:39:09Z,377.36,377.56,377.47,954.0,True,0,,,377.36,
29,2023-06-08T13:39:28Z,378.45,378.46,378.4,45.0,True,0,,,378.45,
30,2023-06-08T13:39:39Z,378.72,378.8,378.64,-61.0,False,-1,378.64,378.64,378.72,378.72
31,2023-06-08T13:39:49Z,379.01,379.01,378.87,-625.0,False,0,,,379.01,
32,2023-06-08T13:40:08Z,377.46,377.28,377.0,-331.0,False,0,,,377.46,
33,2023-06-08T13:40:29Z,377.35,377.48,377.34,520.0,True,1,-377.48,-377.48,377.35,-377.35
34,2023-06-08T13:40:49Z,377.74,377.8,377.58,25.0,True,0,,,377.74,
35,2023-06-08T13:41:09Z,378.615,378.66,378.48,8.0,True,0,,,378.61,
36,2023-06-08T13:41:59Z,379.2197,379.21,379.03,-601.0,False,-1,379.03,379.03,379.21,379.21
37,2023-06-08T13:42:09Z,379.45,379.5,379.46,-107.0,False,0,,,379.45,
38,2023-06-08T13:42:39Z,379.56,379.56,379.49,-400.0,False,0,,,379.56,
39,2023-06-08T13:42:59Z,379.6806,379.81,379.67,415.0,True,1,-379.81,-379.81,379.68,-379.68
40,2023-06-08T13:43:39Z,380.5999,380.6,380.39,-206.0,False,-1,380.39,380.39,380.59,380.59
41,2023-06-08T13:43:58Z,380.1101,380.29,380.11,1.0,True,1,-380.29,-380.29,380.11,-380.11
42,2023-06-08T13:44:59Z,380.2399,380.24,380.13,-2.0,False,-1,380.13,380.13,380.23,380.23
43,2023-06-08T13:46:49Z,378.8799,378.88,378.67,-10.0,False,0,,,378.87,
44,2023-06-08T13:47:39Z,379.2566,379.27,379.16,-323.0,False,0,,,379.25,
45,2023-06-08T13:48:09Z,379.3135,379.4,379.25,-11.0,False,0,,,379.31,
46,2023-06-08T13:48:38Z,378.95,379.05,378.93,15.0,True,1,-379.05,-379.05,378.95,-378.95
47,2023-06-08T13:48:58Z,379.3,379.44,379.24,23.0,True,0,,,379.3,
48,2023-06-08T13:49:09Z,379.8,379.83,379.6,-125.0,False,-1,379.6,379.6,379.8,379.8
49,2023-06-08T13:49:49Z,378.89,378.85,378.71,-230.0,False,0,,,378.89,
50,2023-06-08T13:49:58Z,378.66,378.93,378.68,79.0,True,1,-378.93,-378.93,378.66,-378.66
51,2023-06-08T13:50:48Z,379.0847,379.15,378.97,18.0,True,0,,,379.08,
52,2023-06-08T13:50:59Z,378.85,378.96,378.75,4.0,True,0,,,378.85,
53,2023-06-08T13:51:29Z,380.0547,380.13,380.0,-300.0,False,-1,380.0,380.0,380.05,380.05
54,2023-06-08T13:51:49Z,380.649,380.66,380.55,-506.0,False,0,,,380.64,
55,2023-06-08T13:53:19Z,380.16,380.3,380.16,30.0,True,1,-380.3,-380.3,380.16,-380.16
56,2023-06-08T13:53:38Z,380.49,380.5,380.3,-232.0,False,-1,380.3,380.3,380.49,380.49
