,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-07T13:30:08Z,409.1429,409.17,408.75,500.0,True,1,-409.17,-409.17,409.14,-409.14
1,2023-06-07T13:30:18Z,408.23,408.64,408.21,633.0,True,0,,,408.23,
2,2023-06-07T13:30:28Z,409.19,409.19,408.67,-27.0,False,-1,408.67,408.67,409.19,409.19
3,2023-06-07T13:30:38Z,407.83,408.05,407.57,350.0,True,1,-408.05,-408.05,407.83,-407.83
4,2023-06-07T13:31:27Z,409.565,409.65,409.39,225.0,True,0,,,409.56,
5,2023-06-07T13:31:48Z,411.6202,411.69,411.26,-200.0,False,-1,411.26,411.26,411.62,411.62
6,2023-06-07T13:31:59Z,411.715,412.2,411.82,300.0,True,1,-412.2,-412.2,411.71,-411.71
7,2023-06-07T13:32:39Z,415.04,415.0,414.75,-320.0,False,-1,414.75,414.75,415.04,415.04
8,2023-06-07T13:33:09Z,415.835,416.31,416.1,200.0,True,1,-416.31,-416.31,415.83,-415.83
9,2023-06-07T13:33:49Z,414.7801,415.34,414.8,184.0,True,0,,,414.78,
10,2023-06-07T13:34:29Z,417.15,417.66,417.27,100.0,True,0,,,417.15,
11,2023-06-07T13:35:59Z,415.8438,415.85,415.23,-25.0,False,-1,415.23,415.23,415.84,415.84
12,2023-06-07T13:39:27Z,415.47,415.61,415.33,-908.0,False,0,,,415.47,
13,2023-06-07T13:39:58Z,415.43,415.4,415.04,-100.0,False,0,,,415.43,
14,2023-06-07T13:41:26Z,415.11,415.43,415.05,300.0,True,1,-415.43,-415.43,415.11,-415.11
15,2023-06-07T13:41:57Z,416.2853,416.47,416.11,210.0,True,0,,,416.28,
16,2023-06-07T13:45:07Z,413.5601,413.92,413.58,2.0,True,0,,,413.56,
17,2023-06-07T13:45:28Z,414.285,414.28,414.06,-100.0,False,-1,414.06,414.06,414.28,414.28
18,2023-06-07T13:48:29Z,412.64,412.88,412.6,-300.0,False,0,,,412.64,
19,2023-06-07T13:48:38Z,411.48,411.69,411.46,365.0,True,1,-411.69,-411.69,411.48,-411.48
20,2023-06-07T13:49:38Z,411.03,411.28,411.03,20.0,True,0,,,411.03,
21,2023-06-07T13:49:59Z,411.131,411.23,411.03,-304.0,False,-1,411.03,411.03,411.13,411.13
22,2023-06-07T13:50:09Z,410.55,410.65,410.45,-401.0,False,0,,,410.55,
23,2023-06-07T13:50:19Z,409.7425,409.84,409.71,-200.0,False,0,,,409.74,
24,2023-06-07T13:52:59Z,409.52,409.61,409.2,-2.0,False,0,,,409.52,
25,2023-06-07T13:53:09Z,409.0101,409.21,409.11,100.0,True,1,-409.21,-409.21,409.01,-409.01
26,2023-06-07T13:53:49Z,407.1801,407.71,407.18,91.0,True,0,,,407.18,
27,2023-06-07T13:54:17Z,407.77,407.53,407.35,-534.0,False,-1,407.35,407.35,407.77,407.77
28,2023-06-07T13:54:29Z,407.3195,407.63,407.28,13.0,True,1,-407.63,-407.63,407.31,-407.31
29,2023-06-07T13:56:59Z,407.5225,407.79,407.48,2.0,True,0,,,407.52,
30,2023-06-07T13:57:08Z,408.2133,408.27,407.89,-2.0,False,-1,407.89,407.89,408.21,408.21
31,2023-06-07T13:59:07Z,409.14,409.36,409.11,248.0,True,1,-409.36,-409.36,409.14,-409.14
32,2023-06-07T14:00:47Z,409.3725,409.32,409.02,-300.0,False,-1,409.02,409.02,409.37,409.37
33,2023-06-07T14:04:47Z,407.18,407.52,407.21,325.0,True,1,-407.52,-407.52,407.18,-407.18
34,2023-06-07T14:05:28Z,408.24,408.31,408.09,347.0,True,0,,,408.24,
35,2023-06-07T14:07:45Z,409.29,409.5,409.25,15.0,True,0,,,409.29,
36,2023-06-07T14:10:17Z,409.1101,409.39,409.17,325.0,True,0,,,409.11,
37,2023-06-07T14:11:39Z,408.8,408.96,408.64,520.0,True,0,,,408.8,
38,2023-06-07T14:13:57Z,410.48,410.45,410.15,-501.0,False,-1,410.15,410.15,410.48,410.48
39,2023-06-07T14:14:28Z,410.81,411.05,410.81,825.0,True,1,-411.05,-411.05,410.81,-410.81
40,2023-06-07T14:14:49Z,410.68,410.98,410.61,200.0,True,0,,,410.68,
41,2023-06-07T14:14:58Z,410.5,410.65,410.44,12.0,True,0,,,410.5,
42,2023-06-07T14:15:58Z,408.8401,408.93,408.71,15.0,True,0,,,408.84,
43,2023-06-07T14:18:09Z,409.32,409.71,409.32,30.0,True,0,,,409.32,
44,2023-06-07T14:20:27Z,408.59,408.76,408.56,5.0,True,0,,,408.59,
45,2023-06-07T14:20:48Z,408.5554,408.54,408.26,-57.0,False,-1,408.26,408.26,408.55,408.55
46,2023-06-07T14:22:08Z,408.48,408.48,408.37,-112.0,False,0,,,408.48,
47,2023-06-07T14:22:18Z,408.1551,408.46,408.23,200.0,True,1,-408.46,-408.46,408.15,-408.15
