date,_id,curtime,gettime,symbol,tradetime,last,ask,asksize,bid,bidsize,volume,vwap,open,high,low,previousclose,previousvolume,netchange,netchangepct,lvl2,close,macd,macds,macdh,macd_cross,macd_sign,start,end,max,min,r,len,accum,peak,h_s
2023-06-05T13:32:50Z,647de4025869ec113f5e7453,2023-06-05T13:32:50Z,2023-06-05T13:32:49Z,TSLA,2023-06-05T13:32:48Z,220.344,220.38,100.0,220.32,3900.0,8976764.0,219.103106747584,217.8,220.98,217.45,213.97,164398372.0,6.374,0.0298,-2196.2992141103355,220.344,0.4071669287179702,0.34808631044393024,0.05908061827403999,0,1,2023-06-05T13:31:30Z,2023-06-05T13:32:50Z,0.17448457643479182,0.04563955202679716,0.33860080633613787,9,0.999036367268894,2023-06-05T13:32:30Z,0.05908061827403999
2023-06-05T13:33:00Z,647de40c5869ec113f5e751c,2023-06-05T13:33:00Z,2023-06-05T13:32:59Z,TSLA,2023-06-05T13:32:58Z,219.695,219.72,100.0,219.65,100.0,9290208.0,219.145283028038,217.8,220.98,217.45,213.97,164398372.0,5.725,0.0268,563.2393621974492,219.695,0.2584357695848212,0.32989402379085464,-0.07145825420603347,-1,-1,2023-06-05T13:33:00Z,2023-06-05T13:33:00Z,-0.07145825420603347,-0.07145825420603347,1.0,1,-0.07145825420603347,2023-06-05T13:33:00Z,-0.07145825420603347
2023-06-05T13:33:10Z,647de4165869ec113f5e75df,2023-06-05T13:33:10Z,2023-06-05T13:33:09Z,TSLA,2023-06-05T13:33:08Z,220.01,220.05,100.0,219.99,100.0,9557920.0,219.167750448656,217.8,220.98,217.45,213.97,164398372.0,6.04,0.0282,1410.0627552398314,220.01,0.19989632271381197,0.30359123304462104,-0.10369491033080908,0,-1,2023-06-05T13:33:00Z,2023-06-05T13:33:10Z,-0.07145825420603347,-0.10369491033080908,1.0,2,-0.17515316453684254,2023-06-05T13:33:10Z,-0.10369491033080908
2023-06-05T13:33:20Z,647de4205869ec113f5e76a9,2023-06-05T13:33:20Z,2023-06-05T13:33:19Z,TSLA,2023-06-05T13:33:18Z,220.26,220.29,100.0,220.23,100.0,9788615.0,219.208351162214,217.8,220.98,217.45,213.97,164398372.0,6.29,0.0294,863.2636644659843,220.26,0.19022198778745292,0.2807063078137475,-0.09048432002629458,0,-1,2023-06-05T13:33:00Z,2023-06-05T13:33:20Z,-0.07145825420603347,-0.10369491033080908,0.8726013623776725,3,-0.2656374845631371,2023-06-05T13:33:10Z,-0.09048432002629458
2023-06-05T13:33:30Z,647de42a5869ec113f5e7774,2023-06-05T13:33:30Z,2023-06-05T13:33:29Z,TSLA,2023-06-05T13:33:29Z,220.0803,220.15,100.0,220.09,100.0,9956969.0,219.229978181347,217.8,220.98,217.45,213.97,164398372.0,6.1103,0.0286,-1320.5382450502732,220.0803,0.1516913837954803,0.2547115152961657,-0.1030201315006854,0,-1,2023-06-05T13:33:00Z,2023-06-05T13:33:30Z,-0.07145825420603347,-0.10369491033080908,0.9934926523590117,4,-0.3686576160638225,2023-06-05T13:33:10Z,-0.1030201315006854
2023-06-05T13:33:40Z,647de4345869ec113f5e783d,2023-06-05T13:33:40Z,2023-06-05T13:33:39Z,TSLA,2023-06-05T13:33:38Z,220.099,220.1,100.0,220.05,200.0,10099608.0,219.249138672943,217.8,220.98,217.45,213.97,164398372.0,6.129,0.0286,-1800.8974229145113,220.099,0.12450152068279863,0.22851487872535994,-0.10401335804256132,0,-1,2023-06-05T13:33:00Z,2023-06-05T13:33:40Z,-0.07145825420603347,-0.10401335804256132,1.0,5,-0.4726709741063838,2023-06-05T13:33:40Z,-0.10401335804256132
2023-06-05T13:33:50Z,647de43e5869ec113f5e7909,2023-06-05T13:33:50Z,2023-06-05T13:33:49Z,TSLA,2023-06-05T13:33:48Z,220.2657,220.32,500.0,220.26,100.0,10216658.0,219.265295090998,217.8,220.98,217.45,213.97,164398372.0,6.2957,0.0294,1067.1644089118226,220.2657,0.12599289446896478,0.20791319316469867,-0.08192029869573389,0,-1,2023-06-05T13:33:00Z,2023-06-05T13:33:50Z,-0.07145825420603347,-0.10401335804256132,0.7875940190510228,6,-0.5545912728021177,2023-06-05T13:33:40Z,-0.08192029869573389
2023-06-05T13:34:00Z,647de4485869ec113f5e79d0,2023-06-05T13:34:00Z,2023-06-05T13:33:59Z,TSLA,2023-06-05T13:33:58Z,220.0214,220.07,400.0,220.02,100.0,10351450.0,219.282013001856,217.8,220.98,217.45,213.97,164398372.0,6.0514,0.0283,460.4685650527464,220.0214,0.0875852888861175,0.18375635033706147,-0.09617106145094398,0,-1,2023-06-05T13:33:00Z,2023-06-05T13:34:00Z,-0.07145825420603347,-0.10401335804256132,0.9246029862009807,7,-0.6507623342530617,2023-06-05T13:33:40Z,-0.09617106145094398
2023-06-05T13:34:10Z,647de4525869ec113f5e7a9f,2023-06-05T13:34:10Z,2023-06-05T13:34:09Z,TSLA,2023-06-05T13:34:09Z,220.48,220.5,100.0,220.42,100.0,10584176.0,219.314931985818,217.8,220.98,217.45,213.97,164398372.0,6.51,0.0304,682.6065251575444,220.48,0.1248220796740327,0.1719337646316711,-0.0471116849576384,0,-1,2023-06-05T13:33:00Z,2023-06-05T13:34:10Z,-0.0471116849576384,-0.10401335804256132,0.45293879405720877,8,-0.6978740192107001,2023-06-05T13:33:40Z,-0.0471116849576384
2023-06-05T13:34:20Z,647de45c5869ec113f5e7b6a,2023-06-05T13:34:20Z,2023-06-05T13:34:19Z,TSLA,2023-06-05T13:34:18Z,220.4168,220.43,200.0,220.4,200.0,10813871.0,219.355611987609,217.8,220.98,217.45,213.97,164398372.0,6.4468,0.0301,-2110.866251304778,220.4168,0.13361292933342384,0.16425102183976845,-0.03063809250634461,0,-1,2023-06-05T13:33:00Z,2023-06-05T13:34:20Z,-0.03063809250634461,-0.10401335804256132,0.29455920934508995,9,-0.7285121117170448,2023-06-05T13:33:40Z,-0.03063809250634461
2023-06-05T13:34:30Z,647de4665869ec113f5e7c36,2023-06-05T13:34:30Z,2023-06-05T13:34:29Z,TSLA,2023-06-05T13:34:28Z,220.7879,220.83,200.0,220.75,200.0,11006332.0,219.389445931906,217.8,220.98,217.45,213.97,164398372.0,6.8179,0.0319,183.19311652200437,220.7879,0.1858328669771936,0.1685757561199483,0.017257110857245295,1,1,2023-06-05T13:34:30Z,2023-06-05T13:34:30Z,0.017257110857245295,0.017257110857245295,1.0,1,0.017257110857245295,2023-06-05T13:34:30Z,0.017257110857245295
2023-06-05T13:34:40Z,647de4705869ec113f5e7d03,2023-06-05T13:34:40Z,2023-06-05T13:34:39Z,TSLA,2023-06-05T13:34:38Z,220.7117,220.71,100.0,220.66,200.0,11160835.0,219.4156542825,217.8,220.98,217.45,213.97,164398372.0,6.7417,0.0315,-393.3674171119648,220.7117,0.19943270632788312,0.17475671072551932,0.024675995602363804,0,1,2023-06-05T13:34:30Z,2023-06-05T13:34:40Z,0.024675995602363804,0.017257110857245295,1.0,2,0.0419331064596091,2023-06-05T13:34:40Z,0.024675995602363804
2023-06-05T13:34:50Z,647de47a5869ec113f5e7dcb,2023-06-05T13:34:50Z,2023-06-05T13:34:49Z,TSLA,2023-06-05T13:34:48Z,220.625,220.65,100.0,220.6,100.0,11364846.0,219.449492800953,217.8,221.0,217.45,213.97,164398372.0,6.655,0.0311,1773.0294461997794,220.625,0.18733944767990351,0.1772763773125499,0.010063070367353627,0,1,2023-06-05T13:34:30Z,2023-06-05T13:34:50Z,0.024675995602363804,0.010063070367353627,0.4078080791354027,3,0.051996176826962726,2023-06-05T13:34:40Z,0.010063070367353627
2023-06-05T13:35:00Z,647de4845869ec113f5e7e92,2023-06-05T13:35:00Z,2023-06-05T13:34:59Z,TSLA,2023-06-05T13:34:59Z,220.7735,220.79,200.0,220.77,200.0,11468617.0,219.46516514123,217.8,221.0,217.45,213.97,164398372.0,6.8035,0.0318,355.7094336930284,220.7735,0.19331594004262342,0.1804874699707017,0.012828470071921727,0,1,2023-06-05T13:34:30Z,2023-06-05T13:35:00Z,0.024675995602363804,0.010063070367353627,0.5198764936841228,4,0.06482464689888445,2023-06-05T13:34:40Z,0.012828470071921727
2023-06-05T13:35:10Z,647de48e5869ec113f5e7f5f,2023-06-05T13:35:10Z,2023-06-05T13:35:09Z,TSLA,2023-06-05T13:35:08Z,220.93,220.95,100.0,220.87,100.0,11669957.0,219.496057264876,217.8,221.0,217.45,213.97,164398372.0,6.96,0.0325,-156.93603513261235,220.93,0.21127029344648918,0.18664891626654367,0.024621377179945503,0,1,2023-06-05T13:34:30Z,2023-06-05T13:35:10Z,0.024675995602363804,0.010063070367353627,0.9977865767485763,5,0.08944602407882996,2023-06-05T13:34:40Z,0.024621377179945503
2023-06-05T13:35:20Z,647de4985869ec113f5e8031,2023-06-05T13:35:20Z,2023-06-05T13:35:19Z,TSLA,2023-06-05T13:35:19Z,221.28,221.28,400.0,221.24,100.0,12050578.0,219.561934062346,217.8,221.28,217.45,213.97,164398372.0,7.31,0.0342,-2163.7417302252866,221.28,0.2633195167797453,0.20199276168661226,0.06132675509313304,0,1,2023-06-05T13:34:30Z,2023-06-05T13:35:20Z,0.06132675509313304,0.010063070367353627,1.0,6,0.150772779171963,2023-06-05T13:35:20Z,0.06132675509313304
2023-06-05T13:35:30Z,647de4a25869ec113f5e80fc,2023-06-05T13:35:30Z,2023-06-05T13:35:29Z,TSLA,2023-06-05T13:35:28Z,220.4108,220.52,400.0,220.43,100.0,12368568.0,219.604906767243,217.8,221.28999,217.45,213.97,164398372.0,6.4408,0.0301,396.2592843969858,220.4108,0.16091123293693954,0.1937722876611447,-0.03286105472420517,-1,-1,2023-06-05T13:35:30Z,2023-06-05T13:35:30Z,-0.03286105472420517,-0.03286105472420517,1.0,1,-0.03286105472420517,2023-06-05T13:35:30Z,-0.03286105472420517
2023-06-05T13:35:40Z,647de4ac5869ec113f5e81cf,2023-06-05T13:35:40Z,2023-06-05T13:35:39Z,TSLA,2023-06-05T13:35:39Z,220.405,220.43,300.0,220.38,200.0,12570113.0,219.621168968667,217.8,221.28999,217.45,213.97,164398372.0,6.435,0.0301,-123.19770244165917,220.405,0.09082294738104224,0.17317406397292517,-0.08235111659188293,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:35:40Z,-0.03286105472420517,-0.08235111659188293,1.0,2,-0.1152121713160881,2023-06-05T13:35:40Z,-0.08235111659188293
2023-06-05T13:35:50Z,647de4b65869ec113f5e82a5,2023-06-05T13:35:50Z,2023-06-05T13:35:49Z,TSLA,2023-06-05T13:35:48Z,219.9492,220.0,400.0,219.91,200.0,12807370.0,219.63543998225,217.8,221.28999,217.45,213.97,164398372.0,5.9792,0.0279,-1597.1924226359126,219.9492,-0.020653652699820668,0.13439593641650782,-0.1550495891163285,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:35:50Z,-0.03286105472420517,-0.1550495891163285,1.0,3,-0.27026176043241656,2023-06-05T13:35:50Z,-0.1550495891163285
2023-06-05T13:36:00Z,647de4c05869ec113f5e8379,2023-06-05T13:36:00Z,2023-06-05T13:35:59Z,TSLA,2023-06-05T13:35:58Z,219.965,219.99,100.0,219.94,100.0,13018780.0,219.639941551464,217.8,221.28999,217.45,213.97,164398372.0,5.995,0.028,415.57420983099837,219.965,-0.08580509488317034,0.09034429369626673,-0.17614938857943707,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:36:00Z,-0.03286105472420517,-0.17614938857943707,1.0,4,-0.44641114901185364,2023-06-05T13:36:00Z,-0.17614938857943707
2023-06-05T13:36:10Z,647de4ca5869ec113f5e844c,2023-06-05T13:36:10Z,2023-06-05T13:36:09Z,TSLA,2023-06-05T13:36:09Z,219.9,219.97,400.0,219.9,100.0,13202747.0,219.642504402902,217.8,221.28999,217.45,213.97,164398372.0,5.93,0.0277,-534.3836388590653,219.9,-0.13144576683325226,0.04597706687786569,-0.17742283371111794,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:36:10Z,-0.03286105472420517,-0.17742283371111794,1.0,5,-0.6238339827229715,2023-06-05T13:36:10Z,-0.17742283371111794
2023-06-05T13:36:20Z,647de4d45869ec113f5e851e,2023-06-05T13:36:20Z,2023-06-05T13:36:19Z,TSLA,2023-06-05T13:36:18Z,220.3105,220.36,400.0,220.28,100.0,13464963.0,219.652780709447,217.8,221.28999,217.45,213.97,164398372.0,6.3405,0.0296,207.98838045287673,220.3105,-0.09552071137431994,0.017672808375828457,-0.11319351975014841,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:36:20Z,-0.03286105472420517,-0.17742283371111794,0.6379873288150244,6,-0.7370275024731199,2023-06-05T13:36:10Z,-0.11319351975014841
2023-06-05T13:36:30Z,647de4de5869ec113f5e85e0,2023-06-05T13:36:30Z,2023-06-05T13:36:29Z,TSLA,2023-06-05T13:36:28Z,219.9185,219.92,100.0,219.86,200.0,13618787.0,219.659217285187,217.8,221.28999,217.45,213.97,164398372.0,5.9485,0.0278,416.643943887273,219.9185,-0.12550925623509102,-0.010967411484559817,-0.1145418447505312,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:36:30Z,-0.03286105472420517,-0.17742283371111794,0.6455868298047232,7,-0.8515693472236511,2023-06-05T13:36:10Z,-0.1145418447505312
2023-06-05T13:36:40Z,647de4e85869ec113f5e86b3,2023-06-05T13:36:40Z,2023-06-05T13:36:39Z,TSLA,2023-06-05T13:36:39Z,219.88,219.91,200.0,219.85,200.0,13722420.0,219.660925162982,217.8,221.28999,217.45,213.97,164398372.0,5.91,0.0276,213.77007229917004,219.88,-0.14423440818927702,-0.03762364540249413,-0.10661076278678289,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:36:40Z,-0.03286105472420517,-0.17742283371111794,0.6008852443444109,8,-0.9581801100104339,2023-06-05T13:36:10Z,-0.10661076278678289
2023-06-05T13:36:50Z,647de4f25869ec113f5e8783,2023-06-05T13:36:50Z,2023-06-05T13:36:49Z,TSLA,2023-06-05T13:36:49Z,219.725,219.76,100.0,219.69,200.0,13837476.0,219.662590923504,217.8,221.28999,217.45,213.97,164398372.0,5.755,0.0269,-659.4347684969626,219.725,-0.17191835117552046,-0.0644848716575115,-0.10743347951800895,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:36:50Z,-0.03286105472420517,-0.17742283371111794,0.6055222840873654,9,-1.0656135895284429,2023-06-05T13:36:10Z,-0.10743347951800895
2023-06-05T13:37:00Z,647de4fc5869ec113f5e884c,2023-06-05T13:37:00Z,2023-06-05T13:36:59Z,TSLA,2023-06-05T13:36:59Z,219.285,219.31,100.0,219.26,2000.0,14032585.0,219.660373952838,217.8,221.28999,217.45,213.97,164398372.0,5.315,0.0248,-1779.3831966490645,219.285,-0.24462245623143986,-0.1005148406449226,-0.14410761558651725,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:37:00Z,-0.03286105472420517,-0.17742283371111794,0.8122269979136679,10,-1.2097212051149602,2023-06-05T13:36:10Z,-0.14410761558651725
2023-06-05T13:37:10Z,647de5065869ec113f5e8921,2023-06-05T13:37:10Z,2023-06-05T13:37:09Z,TSLA,2023-06-05T13:37:09Z,218.92,218.97,100.0,218.92,200.0,14300683.0,219.645417149012,217.8,221.28999,217.45,213.97,164398372.0,4.95,0.0231,-2326.313305922114,218.92,-0.33123103695987766,-0.14666059232161022,-0.18457044463826744,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:37:10Z,-0.03286105472420517,-0.18457044463826744,1.0,11,-1.3942916497532276,2023-06-05T13:37:10Z,-0.18457044463826744
2023-06-05T13:37:20Z,647de5105869ec113f5e89ed,2023-06-05T13:37:20Z,2023-06-05T13:37:19Z,TSLA,2023-06-05T13:37:19Z,218.8499,218.83,100.0,218.77,100.0,14484614.0,219.632639958575,217.8,221.28999,217.45,213.97,164398372.0,4.8799,0.0228,-1670.101638361848,218.8499,-0.3807380048679647,-0.1934781140215496,-0.18725989084641512,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:37:20Z,-0.03286105472420517,-0.18725989084641512,1.0,12,-1.5815515405996428,2023-06-05T13:37:20Z,-0.18725989084641512
2023-06-05T13:37:30Z,647de51a5869ec113f5e8ac0,2023-06-05T13:37:30Z,2023-06-05T13:37:29Z,TSLA,2023-06-05T13:37:29Z,218.64,218.64,400.0,218.61,200.0,14629170.0,219.620241896167,217.8,221.28999,217.45,213.97,164398372.0,4.67,0.0218,-1709.275401180352,218.64,-0.42546595477742244,-0.23987729894834986,-0.18558865582907258,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:37:30Z,-0.03286105472420517,-0.18725989084641512,0.9910753177854128,13,-1.7671401964287154,2023-06-05T13:37:20Z,-0.18558865582907258
2023-06-05T13:37:40Z,647de5245869ec113f5e8b8c,2023-06-05T13:37:40Z,2023-06-05T13:37:39Z,TSLA,2023-06-05T13:37:39Z,218.7808,218.83,100.0,218.77,100.0,14800349.0,219.606522797623,217.8,221.28999,217.45,213.97,164398372.0,4.8108,0.0225,-223.50275367772483,218.7808,-0.415381929085072,-0.2749792034739803,-0.14040272561109168,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:37:40Z,-0.03286105472420517,-0.18725989084641512,0.7497746846720409,14,-1.907542922039807,2023-06-05T13:37:20Z,-0.14040272561109168
2023-06-05T13:37:50Z,647de52e5869ec113f5e8c5c,2023-06-05T13:37:50Z,2023-06-05T13:37:49Z,TSLA,2023-06-05T13:37:49Z,219.27,219.32,200.0,219.24,100.0,14958398.0,219.598671327363,217.8,221.28999,217.45,213.97,164398372.0,5.3,0.0248,325.94402277750277,219.27,-0.3224091025249436,-0.28446539483330935,-0.03794370769163424,0,-1,2023-06-05T13:35:30Z,2023-06-05T13:37:50Z,-0.03286105472420517,-0.18725989084641512,0.20262592015902925,15,-1.9454866297314413,2023-06-05T13:37:20Z,-0.03794370769163424
