Symbol,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
MSFT,332.49,,,,,23734,2023-05-31T08:21:57Z
MSFT,332.33,,,,,23934,2023-05-31T08:22:02Z
MSFT,,,,,,23935,
MSFT,,,400,,,23937,
MSFT,,,,,,23938,
MSFT,,,500,,,,
MSFT,,332.49,200,,,,
MSFT,,332.5,500,,,,
MSFT,,332.49,200,,,,
MSFT,,,,,,23959,
MSFT,,332.5,400,,,,
MSFT,,,500,,,23960,
MSFT,332.43,,300,332.2,800,24474,2023-05-31T08:23:41Z
MSFT,,,,,700,,
MSFT,,,,,,24475,
MSFT,,332.48,200,,,,
MSFT,,332.46,,,,,
MSFT,,,,332.34,300,,
MSFT,,,,332.2,700,,
MSFT,,332.5,300,,,,
MSFT,332.49,,,,,24592,2023-05-31T08:24:49Z
MSFT,,,200,,,24612,
MSFT,,,300,,,,
MSFT,,,200,,,,
MSFT,332.5,332.9,100,,,24904,2023-05-31T08:25:04Z
MSFT,,332.84,200,,,,
MSFT,,332.68,,,,,
MSFT,,332.65,,,,,
MSFT,,,,332.26,200,,
MSFT,,332.72,,,,,
MSFT,,,,332.2,700,,
MSFT,,332.61,,,,24905,
MSFT,,332.72,,,,,
MSFT,,332.65,,,,,
MSFT,,,,,,24915,
MSFT,,332.72,,,,,
MSFT,,332.64,,,,,
MSFT,,,,,,24979,
MSFT,,332.72,,,,,
MSFT,,332.69,,,,,
MSFT,,,,332.21,200,,
MSFT,,332.74,100,,,24989,
MSFT,,332.68,,332.2,700,,
MSFT,,,,,,25023,
MSFT,,,300,,,,
MSFT,,,,,,25027,
MSFT,,,100,,,,
MSFT,,332.63,200,,,,
MSFT,,332.68,100,,,25035,
MSFT,,,,,,25036,
MSFT,,,,,,25051,
MSFT,,,,,,25081,
MSFT,,,,332.4,100,,
MSFT,,332.58,,,,,
MSFT,,,,,,25091,
MSFT,,,,,,25141,
MSFT,,,,,,25142,
MSFT,,332.68,,,,25146,
MSFT,,332.67,200,,,,
MSFT,,,,,,25150,
MSFT,,332.68,100,,,,
MSFT,,332.63,200,,,,
MSFT,,332.58,,,,,
MSFT,,,,,,25244,
MSFT,,332.57,,,,,
MSFT,,,,,,25254,
MSFT,,332.56,,,,,
MSFT,,332.65,,,,,
MSFT,,332.54,,,,,
MSFT,,,100,,,25264,
MSFT,,332.68,,,,,
MSFT,,332.67,200,,,,
MSFT,,332.68,100,,,,
MSFT,,,300,,,,
MSFT,,332.67,200,,,,
MSFT,,332.66,,,,,
MSFT,,332.65,,,,,
MSFT,,,,,,25360,
MSFT,,332.64,,332.5,,,
MSFT,,332.63,,,,,
MSFT,,332.68,100,,,,
MSFT,,332.64,200,,,,
MSFT,,332.63,,,,,
MSFT,,332.68,100,,,26004,2023-05-31T08:31:40Z
MSFT,,,300,,,,
MSFT,,,,,,26009,
MSFT,,,100,,,26185,2023-05-31T08:32:16Z
MSFT,,332.66,200,,,,
MSFT,,332.68,100,,,,
MSFT,,332.67,200,,,,
MSFT,,332.66,,,,26313,
MSFT,,332.68,100,,,26413,
MSFT,,,,,,26418,
MSFT,,,,,,26518,
MSFT,,,,,,26605,
MSFT,,,,,,26726,
MSFT,,,,,,26776,
MSFT,,,,,,26809,
MSFT,,,,,,26835,
MSFT,,,,,,26879,
MSFT,,,,,,27041,2023-05-31T08:33:24Z
MSFT,,,,,,27141,
MSFT,,,300,,,27156,
MSFT,,332.67,200,,,,
MSFT,,332.68,100,,,,
MSFT,,,,,,27206,
MSFT,,332.51,200,,,27627,2023-05-31T08:35:37Z
MSFT,,,,,,27657,
MSFT,,,,332.3,,27819,
MSFT,,,,,,27824,
MSFT,,,,,,27826,
MSFT,,,,,,27850,
MSFT,,,,,,27860,
MSFT,,,,,,27902,
MSFT,,,,,,27903,
MSFT,,,,,,27933,
MSFT,,,,,,27934,
MSFT,,332.69,,,,,
MSFT,,332.68,,,,,
MSFT,,,,,,27935,
MSFT,,,,,,27938,
MSFT,,332.67,,,,,
MSFT,,332.66,,,,,
MSFT,,332.64,,,,,
MSFT,,,,,,28302,
MSFT,,332.72,,,,,
MSFT,,332.71,,,,,
MSFT,,332.67,,,,,
MSFT,,332.73,,,,,
MSFT,,332.67,,,,,
MSFT,332.3,,,332.2,700,28402,2023-05-31T08:39:41Z
MSFT,,332.21,500,,,28505,
MSFT,332.2,,,332.13,100,29206,2023-05-31T08:39:46Z
MSFT,,,,331.74,200,29328,
MSFT,,,,331.79,,,
MSFT,,,,331.82,,,
MSFT,,,,331.84,,,
MSFT,,,,,,29340,
MSFT,,,,331.96,,,
MSFT,,,,331.97,,,
MSFT,,,,331.98,,29341,
MSFT,,,,331.99,,,
MSFT,,,,,,29345,
MSFT,,,,332.01,,,
MSFT,,,,,,29375,
MSFT,,,,,,29376,
MSFT,,,,,,29377,
MSFT,,,,331.95,,29411,
MSFT,,,,,,29412,
MSFT,,,,331.96,,,
MSFT,,,,331.95,,29471,
MSFT,,,,331.6,,29519,
MSFT,,,,331.61,,,
MSFT,,332.19,200,,,,
MSFT,,332.18,,,,,
MSFT,,,,331.63,,,
MSFT,,,,331.64,,,
MSFT,,,,,,29520,
MSFT,,,,331.57,,,
MSFT,,,,331.6,,,
MSFT,,,,331.59,,,
MSFT,,,,,,29522,
MSFT,,,,,,29523,
MSFT,,,,331.6,,,
MSFT,,,,,,29524,
MSFT,,332.16,,331.56,,,
MSFT,,332.21,500,,,,
MSFT,,,,331.57,,,
MSFT,,332.2,200,,,,
MSFT,,,,331.58,,,
MSFT,,332.19,,,,,
MSFT,,332.18,,,,,
MSFT,,332.16,,,,,
MSFT,,332.12,,,,,
MSFT,,332.11,,331.65,,,
MSFT,,332.21,500,,,,
MSFT,,,,331.67,,,
MSFT,,332.19,200,,,,
MSFT,,,,331.68,,,
MSFT,,,,331.58,,,
MSFT,,332.18,,,,,
MSFT,,,,331.66,,,
MSFT,,,,331.67,,,
MSFT,,,,,,29573,
MSFT,,,,331.68,,29578,
MSFT,,,,331.6,,,
MSFT,,,,331.62,,,
MSFT,,332.16,,,,,
MSFT,,332.21,500,331.63,,,
MSFT,,,,331.64,,,
MSFT,,332.11,200,331.56,,,
MSFT,,332.1,,,,,
MSFT,,332.21,500,331.65,,29588,
MSFT,,,,331.59,,,
MSFT,,332.2,200,331.63,,,
MSFT,,332.18,,,,,
MSFT,,,,331.57,,,
MSFT,,,,,,29602,
MSFT,,,,331.63,,,
MSFT,,,,331.65,,,
MSFT,,,,331.66,,,
MSFT,,331.98,100,,,,
MSFT,,,,,,29605,
MSFT,,,,,,29696,
MSFT,,,,331.58,,,
MSFT,,,,331.66,,,
MSFT,,,,,,29706,
MSFT,,331.97,500,,,,
MSFT,,,,,,29720,
MSFT,,,,,,29725,
MSFT,,,,331.67,,29726,
MSFT,,,,331.56,,,
MSFT,,,,331.57,,,
MSFT,,,,,,29746,
MSFT,,,,,,29747,
MSFT,,,,331.6,,,
MSFT,331.79,,,,,29847,2023-05-31T08:49:14Z
MSFT,,,,331.54,,29898,
MSFT,,,,331.55,,,
MSFT,,,,331.56,,,
MSFT,,,,331.57,,,
MSFT,,,,331.58,,,
MSFT,,,,331.59,,,
MSFT,,,,331.62,,,
MSFT,,,,331.64,,,
MSFT,,,,,,29907,
MSFT,,,,,700,,
MSFT,,,,,500,29922,
MSFT,331.97,,300,,,30222,2023-05-31T08:50:20Z
MSFT,,,,331.93,,,
MSFT,,331.98,100,,,30660,2023-05-31T08:50:29Z
MSFT,,,,,,31035,
MSFT,331.98,332.53,200,331.98,400,31485,2023-05-31T08:50:36Z
MSFT,,332.43,,,200,,
MSFT,,332.5,,,400,,
MSFT,,332.39,,,200,,
MSFT,,,,,,31497,
MSFT,,,,332.02,,,
MSFT,,332.52,,,,31547,
MSFT,,332.36,,,,,
MSFT,,,,332.05,,,
MSFT,,,,,,31559,
MSFT,,,,,100,31619,
MSFT,,332.63,,,,,
MSFT,,332.57,,,,,
MSFT,,332.33,,,,31620,
MSFT,,,,,,31621,
MSFT,,332.49,,,,,
MSFT,,,,332.06,200,31622,
MSFT,,332.56,,,,,
MSFT,,332.45,,332.05,100,,
MSFT,,332.44,,,,,
MSFT,,,,332.06,200,,
MSFT,,332.43,,,,,
MSFT,,332.42,,,,,
MSFT,,332.41,,,,,
MSFT,,,,332.13,100,,
MSFT,,,,,,31626,
MSFT,,,,,,31627,
MSFT,332.13,332.4,,331.86,200,31777,2023-05-31T08:52:41Z
MSFT,,332.39,,331.81,,,
MSFT,,332.38,,331.82,,,
MSFT,,332.46,,331.84,,,
MSFT,,332.4,,,,,
MSFT,,,,,,31787,
MSFT,,332.32,,,,,
MSFT,,332.31,,,,,
MSFT,,332.3,,,,,
MSFT,,332.29,,,,31788,
MSFT,,,,,,31790,
MSFT,,,,331.85,,,
MSFT,,,,331.78,,,
MSFT,,,,331.86,,,
MSFT,,,,331.78,,,
MSFT,,,,331.84,,,
MSFT,,,,331.77,,,
MSFT,,,,331.78,,,
MSFT,,,,331.81,,,
MSFT,,332.44,,,,31825,
MSFT,,332.42,,,,,
MSFT,,332.36,,331.76,,,
MSFT,,332.42,,331.77,,,
MSFT,,332.41,,,,,
MSFT,,,,331.78,,,
MSFT,,332.37,100,,,,
MSFT,,332.36,,,,,
MSFT,,332.4,200,,,,
MSFT,,332.39,,331.8,,,
MSFT,,332.35,100,,,,
MSFT,,332.39,200,,,,
MSFT,,332.35,100,,,,
MSFT,,332.39,200,,,,
MSFT,,332.35,100,,,,
MSFT,,332.34,,,,,
MSFT,,332.39,200,331.81,,,
MSFT,,332.34,100,331.74,,,
MSFT,,,,331.8,,,
MSFT,,332.39,200,331.73,,,
MSFT,,332.35,100,331.75,,,
MSFT,,332.16,200,,,31909,
MSFT,,332,100,,,31970,
MSFT,,332.16,200,,,,
MSFT,,332.15,,331.76,,32020,
MSFT,,332,100,,,,
MSFT,,332.15,200,,,,
MSFT,,332,100,,,,
MSFT,,332.15,200,331.63,,,
MSFT,,,,331.71,,,
MSFT,,332,100,331.65,,,
MSFT,,,,331.67,,,
MSFT,,332.15,200,,,,
MSFT,,332,100,331.53,,,
MSFT,,,,331.54,,,
MSFT,,332.14,200,331.61,,,
MSFT,,,,,,32030,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,,
MSFT,,,,331.62,,,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,,
MSFT,,332,100,,,32031,
MSFT,,332.13,200,,,,
MSFT,,332,100,,,,
MSFT,,332.13,200,,,,
MSFT,,,,331.57,,,
MSFT,,332,100,,,,
MSFT,,332.13,200,331.59,,,
MSFT,,332,100,,,,
MSFT,,332.13,200,,,,
MSFT,,332,100,,,,
MSFT,,332.12,200,,,,
MSFT,,332.11,,,,,
MSFT,,332,100,331.61,,,
MSFT,,332.16,200,,,,
MSFT,,332,100,,,,
MSFT,,332.15,200,,,,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,32032,
MSFT,,332,100,,,,
MSFT,,,,331.62,,,
MSFT,,332.14,200,,,,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,,
MSFT,,332,100,,,,
MSFT,,,,,,32038,
MSFT,,332.14,200,,,,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,,
MSFT,,332,100,,,,
MSFT,,332.14,200,,,,
MSFT,,331.82,100,,,32072,
MSFT,,332.01,,,,,
MSFT,,331.82,,,,,
MSFT,,332.05,200,,,,
MSFT,,331.82,100,,,,
MSFT,,,,,,32073,
MSFT,,332.21,200,,,,
MSFT,,332.13,,,,,
MSFT,,331.82,100,,,,
MSFT,,,,,,32074,
MSFT,,332.06,200,,,,
MSFT,,332.13,,,,,
MSFT,,331.82,100,,,,
MSFT,,332.15,200,,,,
MSFT,,332.11,,,,,
MSFT,,331.98,,,,32250,
MSFT,,332.19,,331.63,,,
MSFT,,332.18,,,,,
MSFT,,332.16,,331.51,500,,
MSFT,,332.13,,,,,
MSFT,,,,331.64,200,,
MSFT,,,,331.56,,,
MSFT,,,,331.51,500,,
MSFT,,,,331.53,200,,
MSFT,,,,331.63,,,
MSFT,,,,331.64,,,
MSFT,,,,331.65,,,
MSFT,,,,331.51,500,,
MSFT,,332.08,,,,,
MSFT,,,,331.59,200,,
MSFT,,332.14,,,,,
MSFT,,332.13,,,,,
MSFT,,332.12,,,,,
MSFT,,332.11,,,,,
MSFT,,332.1,,331.51,500,,
MSFT,,,,331.52,200,,
MSFT,,332.09,,,,,
MSFT,,,,331.6,,,
MSFT,,332.08,,,,,
MSFT,,,,331.62,,,
MSFT,,332.15,,331.65,,,
MSFT,,332.14,,,,,
MSFT,,332.13,,,,,
MSFT,,,,331.66,,,
MSFT,,332.11,,,,,
MSFT,,,,331.59,,,
MSFT,,332.1,,,,,
MSFT,,,,331.6,,,
MSFT,,,,331.62,,,
MSFT,,,,331.63,,,
MSFT,,331.91,100,,,,
MSFT,331.91,332.13,200,331.65,,32350,2023-05-31T08:59:15Z
MSFT,,332.12,,331.55,,,
MSFT,,332.09,,,,,
MSFT,,,,331.65,,,
MSFT,332.21,332.9,100,331.68,,32604,2023-05-31T08:59:36Z
MSFT,,332.2,200,331.72,,,
MSFT,,332.15,,,,,
MSFT,,,,331.77,,,
MSFT,332.15,332.65,,332.15,700,33073,2023-05-31T08:59:40Z
MSFT,,332.72,,,,,
MSFT,,332.8,,,,,
MSFT,,332.76,,,,,
MSFT,,332.74,,,200,,
MSFT,,332.72,,,100,,
MSFT,,332.75,,,,,
MSFT,,332.73,,,,,
MSFT,,332.72,,,,,
MSFT,,,,,200,,
MSFT,,332.79,,,,,
MSFT,,332.78,,332.22,,,
MSFT,,332.77,,,,,
MSFT,,332.76,,,,,
MSFT,,,,332.23,,,
MSFT,,,,,,33074,
MSFT,,,,332.24,,,
MSFT,,,,,,33079,
MSFT,,332.7,,,,,
MSFT,,332.69,,,,,
MSFT,,332.64,,332.13,,,
MSFT,,332.61,,,,,
MSFT,,332.58,,332.03,,,
MSFT,,,,332.1,,,
MSFT,,332.55,,,,,
MSFT,,,,332.11,,,
MSFT,,332.61,,332.12,,,
MSFT,,,,332.13,,,
MSFT,,,,332.15,,,
MSFT,,,,332.18,,,
MSFT,,332.66,,,,,
MSFT,,,,332.19,,,
MSFT,,,,,,33080,
MSFT,,332.6,,332.04,,,
MSFT,,,,332.14,,,
MSFT,,332.66,,,,,
MSFT,,332.65,,,,,
MSFT,,,,332.15,,,
MSFT,,332.9,100,,,33082,
MSFT,,332.66,200,,,,
MSFT,,332.64,,,,,
MSFT,,332.63,,332.05,,,
MSFT,,,,332.06,,,
MSFT,332.65,332.9,100,332.65,800,34090,2023-05-31T09:02:05Z
MSFT,,,,,100,,
MSFT,332.75,,,,,34840,2023-05-31T09:02:15Z
MSFT,,332.8,200,,,,
MSFT,,,,,,34841,
MSFT,,332.78,,,,34935,
MSFT,,332.9,100,,,,
MSFT,,,,,,34936,
MSFT,,,,,,34937,
MSFT,,332.89,200,,,,
MSFT,,332.88,,,,,
