,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-08T13:30:09Z,324.74,324.77,324.7,-1.0,False,,,,324.74,
1,2023-06-08T13:31:19Z,324.76,324.84,324.81,334.0,True,1,-324.84,-324.84,324.76,-324.76
2,2023-06-08T13:31:29Z,324.87,324.86,324.81,-1.0,False,-1,324.81,324.81,324.87,324.87
3,2023-06-08T13:31:39Z,324.915,324.9,324.86,-800.0,False,0,,,324.91,
4,2023-06-08T13:31:59Z,324.57,324.6,324.57,-125.0,False,0,,,324.57,
5,2023-06-08T13:32:09Z,324.3,324.33,324.27,300.0,True,1,-324.33,-324.33,324.3,-324.3
6,2023-06-08T13:32:59Z,324.41,324.46,324.39,-201.0,False,-1,324.39,324.39,324.41,324.41
7,2023-06-08T13:33:19Z,324.43,324.44,324.43,-710.0,False,0,,,324.43,
8,2023-06-08T13:33:59Z,324.93,324.98,324.94,208.0,True,1,-324.98,-324.98,324.93,-324.93
9,2023-06-08T13:34:29Z,324.3687,324.37,324.32,-100.0,False,-1,324.32,324.32,324.36,324.36
10,2023-06-08T13:35:09Z,324.01,324.07,324.03,503.0,True,1,-324.07,-324.07,324.01,-324.01
11,2023-06-08T13:35:29Z,323.69,323.71,323.68,-700.0,False,-1,323.68,323.68,323.69,323.69
12,2023-06-08T13:36:18Z,324.365,324.39,324.34,336.0,True,1,-324.39,-324.39,324.36,-324.36
13,2023-06-08T13:36:47Z,324.93,324.92,324.89,-604.0,False,-1,324.89,324.89,324.93,324.93
14,2023-06-08T13:37:29Z,324.58,324.59,324.55,224.0,True,1,-324.59,-324.59,324.58,-324.58
15,2023-06-08T13:39:39Z,324.1984,324.2,324.15,-369.0,False,-1,324.15,324.15,324.19,324.19
16,2023-06-08T13:39:48Z,324.12,324.11,324.07,-518.0,False,0,,,324.12,
17,2023-06-08T13:40:19Z,323.51,323.54,323.51,-164.0,False,0,,,323.51,
18,2023-06-08T13:40:29Z,323.77,323.81,323.77,32.0,True,1,-323.81,-323.81,323.77,-323.77
19,2023-06-08T13:41:09Z,324.53,324.59,324.54,168.0,True,0,,,324.52,
20,2023-06-08T13:41:19Z,324.51,324.51,324.48,-351.0,False,-1,324.48,324.48,324.51,324.51
21,2023-06-08T13:41:29Z,324.3394,324.36,324.29,-762.0,False,0,,,324.33,
22,2023-06-08T13:41:57Z,324.28,324.29,324.25,132.0,True,1,-324.29,-324.29,324.27,-324.27
23,2023-06-08T13:42:29Z,324.26,324.27,324.23,-359.0,False,-1,324.23,324.23,324.26,324.26
24,2023-06-08T13:42:59Z,324.31,324.31,324.28,-438.0,False,0,,,324.31,
25,2023-06-08T13:43:49Z,324.24,324.24,324.2,-619.0,False,0,,,324.24,
26,2023-06-08T13:44:29Z,324.19,324.2,324.17,-309.0,False,0,,,324.19,
27,2023-06-08T13:44:59Z,323.88,323.89,323.87,-561.0,False,0,,,323.88,
28,2023-06-08T13:45:18Z,323.72,323.69,323.66,-371.0,False,0,,,323.72,
29,2023-06-08T13:46:28Z,323.55,323.53,323.5,-53.0,False,0,,,323.55,
