,TradeTime,Last,Ask,Bid,VolumeSum,Sign,Sign Change,Balance Change,Short Balance Change,Rounded Last,Last Balance Change
0,2023-06-05T13:30:08Z,270.69,270.71,270.5,-11.0,False,,,,270.69,
1,2023-06-05T13:30:18Z,271.24,271.35,271.16,-25.0,False,0,,,271.24,
2,2023-06-05T13:30:48Z,271.68,271.68,271.62,-425.0,False,0,,,271.68,
3,2023-06-05T13:31:08Z,271.34,271.4,271.34,435.0,True,1,-271.4,-271.4,271.33,-271.33
4,2023-06-05T13:31:18Z,271.5,271.49,271.33,-300.0,False,-1,271.33,271.33,271.5,271.5
5,2023-06-05T13:32:08Z,271.285,271.35,271.22,275.0,True,1,-271.35,-271.35,271.28,-271.28
6,2023-06-05T13:32:18Z,271.4964,271.55,271.5,-625.0,False,-1,271.5,271.5,271.49,271.49
7,2023-06-05T13:33:18Z,271.35,271.38,271.22,-121.0,False,0,,,271.35,
8,2023-06-05T13:33:48Z,271.2484,271.32,271.15,-1.0,False,0,,,271.24,
9,2023-06-05T13:34:08Z,271.4299,271.43,271.34,-525.0,False,0,,,271.42,
10,2023-06-05T13:34:58Z,271.39,271.48,271.34,25.0,True,1,-271.48,-271.48,271.39,-271.39
11,2023-06-05T13:35:57Z,270.89,270.93,270.8,-10.0,False,-1,270.8,270.8,270.89,270.89
12,2023-06-05T13:37:38Z,271.185,271.23,271.14,308.0,True,1,-271.23,-271.23,271.18,-271.18
13,2023-06-05T13:41:39Z,272.08,272.23,272.15,507.0,True,0,,,272.08,
14,2023-06-05T13:46:37Z,271.62,271.58,271.49,-525.0,False,-1,271.49,271.49,271.62,271.62
15,2023-06-05T13:46:48Z,271.4486,271.5,271.44,100.0,True,1,-271.5,-271.5,271.44,-271.44
16,2023-06-05T13:53:29Z,269.84,269.94,269.85,150.0,True,0,,,269.83,
17,2023-06-05T13:54:08Z,269.93,269.95,269.91,-151.0,False,-1,269.91,269.91,269.93,269.93
18,2023-06-05T13:54:59Z,269.789,269.88,269.79,105.0,True,1,-269.88,-269.88,269.78,-269.78
19,2023-06-05T13:55:28Z,270.1901,270.31,270.22,132.0,True,0,,,270.19,
20,2023-06-05T13:55:36Z,270.18,270.26,270.19,67.0,True,0,,,270.18,
21,2023-06-05T13:57:29Z,270.8519,270.91,270.84,50.0,True,0,,,270.85,
22,2023-06-05T13:57:49Z,271.28,271.3,271.25,-250.0,False,-1,271.25,271.25,271.27,271.27
23,2023-06-05T13:59:18Z,271.28,271.3,271.28,-230.0,False,0,,,271.27,
24,2023-06-05T14:01:18Z,271.79,271.87,271.78,250.0,True,1,-271.87,-271.87,271.79,-271.79
25,2023-06-05T14:02:28Z,271.5,271.61,271.49,1026.0,True,0,,,271.5,
26,2023-06-05T14:03:29Z,271.955,271.99,271.92,525.0,True,0,,,271.95,
27,2023-06-05T14:04:58Z,272.45,272.49,272.43,1.0,True,0,,,272.45,
28,2023-06-05T14:05:18Z,272.63,272.69,272.6,125.0,True,0,,,272.63,
29,2023-06-05T14:07:18Z,273.0937,273.19,273.08,25.0,True,0,,,273.09,
30,2023-06-05T14:08:38Z,273.09,273.1,273.03,-150.0,False,-1,273.03,273.03,273.08,273.08
31,2023-06-05T14:09:39Z,272.5101,272.58,272.52,1.0,True,1,-272.58,-272.58,272.51,-272.51
32,2023-06-05T14:09:58Z,272.57,272.67,272.62,77.0,True,0,,,272.57,
33,2023-06-05T14:12:38Z,272.64,272.68,272.64,-241.0,False,-1,272.64,272.64,272.64,272.64
34,2023-06-05T14:13:28Z,272.35,272.38,272.32,-36.0,False,0,,,272.35,
35,2023-06-05T14:14:49Z,272.55,272.63,272.55,100.0,True,1,-272.63,-272.63,272.55,-272.55
36,2023-06-05T14:15:49Z,272.7113,272.79,272.75,201.0,True,0,,,272.71,
37,2023-06-05T14:15:59Z,272.6699,272.65,272.56,-238.0,False,-1,272.56,272.56,272.66,272.66
38,2023-06-05T14:16:29Z,272.6101,272.67,272.61,250.0,True,1,-272.67,-272.67,272.61,-272.61
39,2023-06-05T14:19:18Z,273.468,273.5,273.42,200.0,True,0,,,273.46,
40,2023-06-05T14:20:39Z,273.38,273.41,273.35,-6.0,False,-1,273.35,273.35,273.38,273.38
41,2023-06-05T14:20:49Z,273.36,273.38,273.33,-55.0,False,0,,,273.36,
42,2023-06-05T14:20:58Z,273.47,273.47,273.44,-150.0,False,0,,,273.47,
43,2023-06-05T14:21:39Z,274.24,274.25,274.22,500.0,True,1,-274.25,-274.25,274.24,-274.24
44,2023-06-05T14:22:09Z,274.17,274.17,274.11,-54.0,False,-1,274.11,274.11,274.17,274.17
45,2023-06-05T14:23:19Z,274.0154,274.07,274.01,-100.0,False,0,,,274.01,
46,2023-06-05T14:24:27Z,273.93,273.9,273.85,-200.0,False,0,,,273.93,
47,2023-06-05T14:25:59Z,273.7,273.74,273.68,10.0,True,1,-273.74,-273.74,273.7,-273.7
48,2023-06-05T14:30:38Z,273.43,273.45,273.41,1069.0,True,0,,,273.43,
49,2023-06-05T14:34:48Z,273.6794,273.68,273.63,-435.0,False,-1,273.63,273.63,273.67,273.67
50,2023-06-05T14:36:08Z,273.67,273.67,273.65,141.0,True,1,-273.67,-273.67,273.67,-273.67
51,2023-06-05T14:36:49Z,273.79,273.78,273.72,-81.0,False,-1,273.72,273.72,273.79,273.79
52,2023-06-05T14:37:38Z,273.8601,273.94,273.87,50.0,True,1,-273.94,-273.94,273.86,-273.86
53,2023-06-05T14:37:58Z,273.72,273.75,273.69,350.0,True,0,,,273.72,
54,2023-06-05T14:38:38Z,273.22,273.24,273.21,-487.0,False,-1,273.21,273.21,273.22,273.22
55,2023-06-05T14:40:24Z,272.88,272.86,272.8,-250.0,False,0,,,272.88,
56,2023-06-05T14:44:28Z,273.0089,273.01,272.94,-1.0,False,0,,,273.0,
57,2023-06-05T14:45:08Z,272.92,272.97,272.92,634.0,True,1,-272.97,-272.97,272.92,-272.92
58,2023-06-05T14:46:29Z,273.03,273.07,273.01,-29.0,False,-1,273.01,273.01,273.02,273.02
59,2023-06-05T14:48:39Z,273.16,273.19,273.16,1150.0,True,1,-273.19,-273.19,273.16,-273.16
60,2023-06-05T14:51:28Z,273.375,273.32,273.25,-418.0,False,-1,273.25,273.25,273.37,273.37
61,2023-06-05T14:52:59Z,273.5801,273.64,273.58,316.0,True,1,-273.64,-273.64,273.58,-273.58
62,2023-06-05T14:56:49Z,274.33,274.35,274.3,50.0,True,0,,,274.33,
63,2023-06-05T14:56:57Z,274.385,274.42,274.35,-300.0,False,-1,274.35,274.35,274.38,274.38
64,2023-06-05T14:57:48Z,274.1322,274.17,274.12,515.0,True,1,-274.17,-274.17,274.13,-274.13
65,2023-06-05T14:57:58Z,274.24,274.33,274.24,19.0,True,0,,,274.24,
66,2023-06-05T15:01:08Z,274.1601,274.22,274.16,218.0,True,0,,,274.16,
67,2023-06-05T15:01:28Z,274.395,274.42,274.37,-1.0,False,-1,274.37,274.37,274.39,274.39
68,2023-06-05T15:05:39Z,274.01,274.08,274.02,1.0,True,1,-274.08,-274.08,274.01,-274.01
69,2023-06-05T15:12:48Z,274.9,274.93,274.88,5.0,True,0,,,274.89,
70,2023-06-05T15:13:48Z,274.8302,274.85,274.81,1.0,True,0,,,274.83,
71,2023-06-05T15:15:48Z,274.76,274.78,274.73,-89.0,False,-1,274.73,274.73,274.76,274.76
72,2023-06-05T15:18:28Z,275.475,275.5,275.45,-649.0,False,0,,,275.47,
73,2023-06-05T15:27:18Z,274.87,274.94,274.89,21.0,True,1,-274.94,-274.94,274.87,-274.87
74,2023-06-05T15:27:27Z,274.89,274.94,274.9,150.0,True,0,,,274.89,
75,2023-06-05T15:29:37Z,275.24,275.26,275.21,-300.0,False,-1,275.21,275.21,275.24,275.24
76,2023-06-05T15:32:38Z,275.2999,275.3,275.21,-1.0,False,0,,,275.29,
77,2023-06-05T15:33:18Z,275.28,275.25,275.2,-170.0,False,0,,,275.27,
78,2023-06-05T15:33:48Z,275.24,275.29,275.24,322.0,True,1,-275.29,-275.29,275.24,-275.24
79,2023-06-05T15:37:07Z,274.6606,274.77,274.69,106.0,True,0,,,274.66,
80,2023-06-05T15:42:36Z,274.91,274.91,274.88,-250.0,False,-1,274.88,274.88,274.91,274.91
81,2023-06-05T15:45:44Z,274.895,274.88,274.8,-50.0,False,0,,,274.89,
82,2023-06-05T15:50:48Z,274.79,274.89,274.85,301.0,True,1,-274.89,-274.89,274.79,-274.79
83,2023-06-05T15:52:37Z,274.575,274.61,274.55,-460.0,False,-1,274.55,274.55,274.57,274.57
84,2023-06-05T15:54:59Z,274.59,274.56,274.49,-302.0,False,0,,,274.58,
85,2023-06-05T15:56:37Z,274.5514,274.65,274.6,345.0,True,1,-274.65,-274.65,274.55,-274.55
86,2023-06-05T15:57:06Z,274.62,274.6,274.54,-8.0,False,-1,274.54,274.54,274.62,274.62
87,2023-06-05T15:58:37Z,274.56,274.58,274.54,150.0,True,1,-274.58,-274.58,274.56,-274.56
88,2023-06-05T16:00:26Z,275.425,275.48,275.39,17.0,True,0,,,275.42,
89,2023-06-05T16:02:08Z,274.945,274.97,274.91,-219.0,False,-1,274.91,274.91,274.94,274.94
90,2023-06-05T16:03:15Z,274.64,274.61,274.55,-151.0,False,0,,,274.64,
91,2023-06-05T16:05:18Z,274.07,274.09,274.05,215.0,True,1,-274.09,-274.09,274.07,-274.07
92,2023-06-05T16:06:46Z,274.43,274.46,274.4,1.0,True,0,,,274.43,
93,2023-06-05T16:07:51Z,274.51,274.58,274.52,7.0,True,0,,,274.51,
94,2023-06-05T16:11:19Z,274.6194,274.71,274.64,456.0,True,0,,,274.61,
95,2023-06-05T16:21:57Z,274.43,274.46,274.42,-228.0,False,-1,274.42,274.42,274.43,274.43
96,2023-06-05T16:24:48Z,273.985,273.98,273.96,-362.0,False,0,,,273.98,
