Symbol,Last,Ask,AskSize,Bid,BidSize,Volume,TradeTime
AAPL,,,,176.51,300,18676,
AAPL,,,,176.52,100,,
AAPL,,,500,,,,
AAPL,,,,176.51,500,,
AAPL,,,,,400,,
AAPL,,,,,300,,
AAPL,,,,,400,,
AAPL,,,,,300,,
AAPL,,,,176.54,100,,
AAPL,,,,176.51,400,18681,
AAPL,,,,,300,,
AAPL,,,,,400,,
AAPL,,,,,,18682,
AAPL,,,,,300,18702,
AAPL,,,,,400,,
AAPL,176.54,,,,,18802,2023-05-31T08:35:43Z
AAPL,,,,,300,,
AAPL,,,,,400,,
AAPL,,,,,300,,
AAPL,,,,,400,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,176.52,100,,
AAPL,,,,,,18812,
AAPL,,,,176.51,300,,
AAPL,,,,176.52,100,,
AAPL,,,,,,18813,
AAPL,,,,176.51,300,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,,400,18817,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,,400,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,18819,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,,400,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,18867,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,400,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,,,18872,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,500,,
AAPL,,,,,300,,
AAPL,,,,,400,19159,2023-05-31T08:37:21Z
AAPL,,,,,,19164,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,,400,,
AAPL,,,,,300,,
AAPL,,,,,400,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,,400,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,300,,
AAPL,,,,176.52,100,,
AAPL,,,,176.51,400,,
AAPL,,,,,300,,
AAPL,,,,,400,,
AAPL,,,,,300,,
AAPL,,,,,400,,
AAPL,,,,,,19203,
AAPL,,,,,300,,
AAPL,,,,,400,,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,19211,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,600,,
AAPL,,,,,500,,
AAPL,,,,,800,,
AAPL,176.53,,,,500,19857,2023-05-31T08:39:08Z
AAPL,176.51,,,176.46,100,20357,2023-05-31T08:39:11Z
AAPL,,,,,,20358,
AAPL,,176.59,300,,,,
AAPL,,,700,,,,
AAPL,,,300,,,,
AAPL,,176.58,400,,,,
AAPL,,,,,,20359,
AAPL,,176.59,300,,,,
AAPL,,,700,,,,
AAPL,,,,,,20360,
AAPL,,176.58,400,,,,
AAPL,,176.59,300,,,,
AAPL,,,700,,,,
AAPL,,176.58,400,176.45,300,20370,
AAPL,,,,,200,,
AAPL,,,,,,20383,
AAPL,,,,,,20388,
AAPL,176.45,176.57,,176.41,,20671,2023-05-31T08:40:17Z
AAPL,,,,,100,,
AAPL,,,,,,20698,
AAPL,,,,176.42,700,,
AAPL,,,,176.48,100,,
AAPL,,176.6,500,176.45,200,20728,
AAPL,,,,176.44,,,
AAPL,,,,176.46,100,,
AAPL,,,,176.47,,,
AAPL,,,,176.49,,20748,
AAPL,,,,,,20755,
AAPL,,,,176.46,,20828,
AAPL,,,,176.47,,,
AAPL,,,,176.46,500,,
AAPL,,,,176.47,200,,
AAPL,,,,176.46,500,,
AAPL,,,,,,20829,
AAPL,,,,,100,,
AAPL,,,,,,20831,
AAPL,,,,,,20836,
AAPL,,,,,,20838,
AAPL,,,,,,20841,
AAPL,,,,,,20850,
AAPL,,,,,,20851,
AAPL,,,,176.45,400,20951,
AAPL,,,,,,20952,
AAPL,,,,,300,20953,
AAPL,,,,176.46,,,
AAPL,,,,,600,,
AAPL,,,,,500,20957,
AAPL,176.6,,300,176.48,,21559,2023-05-31T08:43:28Z
AAPL,,,,,600,,
AAPL,,176.59,200,,,,
AAPL,176.51,,,,,21659,2023-05-31T08:44:07Z
AAPL,,,,,200,21661,
AAPL,,,,,,21737,
AAPL,,,,,,21787,
AAPL,,,,,600,,
AAPL,,,,,,21788,
AAPL,,,,176.49,800,,
AAPL,,,,,1100,,
AAPL,,,,176.5,400,,
AAPL,,,,,300,,
AAPL,,,,,,21836,
AAPL,,,,176.51,400,,
AAPL,,,,,,21841,
AAPL,176.58,,,176.54,100,22091,2023-05-31T08:44:54Z
AAPL,,,,176.55,,22142,
AAPL,,,,,,22143,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,176.58,100,,,22163,
AAPL,,,,176.54,100,22168,
AAPL,,176.59,200,,,22218,
AAPL,,,,176.53,,22228,
AAPL,,,,,,22229,
AAPL,,,,176.52,300,22313,
AAPL,,176.58,,,,,
AAPL,,,,,,22363,
AAPL,,,,,200,22500,
AAPL,,,,176.46,300,22504,
AAPL,,,,,600,22505,
AAPL,,,,176.47,400,,
AAPL,,,,176.46,300,,
AAPL,,176.59,,176.47,400,22705,
AAPL,,,,,,22717,
AAPL,,,,,,22718,
AAPL,,,,176.46,300,,
AAPL,,,,,600,,
AAPL,,,,,,22719,
AAPL,,,,,,22720,
AAPL,,,,,300,,
AAPL,,,,,600,,
AAPL,,,,,,22726,
AAPL,,,,,300,,
AAPL,,,,,,22727,
AAPL,,176.54,,,,22747,
AAPL,176.54,176.6,300,,600,23019,2023-05-31T08:49:45Z
AAPL,,,,176.47,300,,
AAPL,,,,,200,,
AAPL,,,,,500,,
AAPL,,,,176.48,400,,
AAPL,,,,,,23020,
AAPL,,,,176.49,300,,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,176.51,,,
AAPL,,,,176.52,100,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,100,,
AAPL,,,,,200,23034,
AAPL,,,,,100,,
AAPL,,,,,,23043,
AAPL,,,,,,23143,
AAPL,176.6,,200,,200,23343,2023-05-31T08:52:10Z
AAPL,,176.69,900,176.54,100,23571,2023-05-31T08:52:13Z
AAPL,,,,,400,,
AAPL,,,,,,23643,
AAPL,,,,,,23644,
AAPL,,,,,,23647,
AAPL,,,,,,23648,
AAPL,176.69,,,176.55,,23953,2023-05-31T08:53:01Z
AAPL,,,800,,,,
AAPL,,,,,500,,
AAPL,,,900,,,,
AAPL,,,,,,23970,
AAPL,,176.68,100,,,,
AAPL,,176.66,,,,,
AAPL,,176.65,,,,,
AAPL,,,,,,23975,
AAPL,,,,,,23976,
AAPL,,176.66,,,,23984,
AAPL,,176.6,,,,,
AAPL,,176.67,400,,,23985,
AAPL,,,,,,23988,
AAPL,,,,,,23998,
AAPL,,,,,100,,
AAPL,,,,176.54,400,,
AAPL,,176.6,100,,,,
AAPL,,,,176.51,600,,
AAPL,,,,176.52,400,,
AAPL,,,,176.51,300,,
AAPL,,176.66,400,,,,
AAPL,,,,,600,,
AAPL,,,,,,23999,
AAPL,,176.69,900,,,,
AAPL,,,,,,24000,
AAPL,,176.65,400,,300,,
AAPL,,,,,,24001,
AAPL,,176.64,,,,,
AAPL,,176.63,,,,,
AAPL,,,,,100,,
AAPL,,,,176.46,400,,
AAPL,,,,,,24016,
AAPL,,176.62,,,,24026,
AAPL,,,,,,24028,
AAPL,,,,176.47,,,
AAPL,,,,176.43,,,
AAPL,,,,176.45,,,
AAPL,,176.66,,,,,
AAPL,,,,176.47,,,
AAPL,,176.64,,,,,
AAPL,,176.63,,,,,
AAPL,,176.69,900,176.52,,24336,
AAPL,,,,,,24346,
AAPL,,,,176.48,,,
AAPL,,,,176.51,,,
AAPL,,,,176.47,,,
AAPL,,,,176.48,,,
AAPL,,,,176.51,,,
AAPL,176.55,,,176.55,,24647,2023-05-31T08:57:32Z
AAPL,,,,,300,24653,
AAPL,,,,176.53,500,,
AAPL,,,,176.57,200,,
AAPL,,,,,600,,
AAPL,,,,,,24657,
AAPL,,,,,800,,
AAPL,,,,176.62,200,,
AAPL,,,,,,24667,
AAPL,,,,,,24677,
AAPL,,,1300,,,24726,
AAPL,176.69,,600,176.63,400,25726,2023-05-31T08:59:19Z
AAPL,,,100,,,26164,2023-05-31T08:59:36Z
AAPL,,,,,,26168,
AAPL,,176.7,4200,,,,
AAPL,,,,,,26169,
AAPL,176.7,176.87,100,176.65,,30995,2023-05-31T09:00:01Z
AAPL,,176.8,500,,,,
AAPL,,176.79,100,,,,
AAPL,,176.8,500,176.69,200,31054,
AAPL,,,,,600,,
AAPL,,176.79,100,,,,
AAPL,,,,176.7,400,,
AAPL,,,,176.71,,31082,
AAPL,,,,,300,31088,
AAPL,,,,,,31098,
AAPL,,,,,,31108,
AAPL,,,200,,,,
AAPL,,,,176.65,400,31143,
AAPL,,,,176.67,,,
AAPL,,,,176.68,,,
AAPL,,,,176.7,100,,
AAPL,,,100,,,,
AAPL,,,,,,31148,
AAPL,,,,,,31149,
AAPL,,,,,,31152,
AAPL,,,,,,31204,
AAPL,,,,176.71,,,
AAPL,,,,,200,,
AAPL,176.75,,,,100,31304,2023-05-31T09:02:19Z
AAPL,,,,,,31305,
AAPL,,,,176.7,,,
AAPL,,,,,,31310,
AAPL,,,,176.69,400,31318,
AAPL,,,,176.74,500,,
AAPL,,,,,300,,
AAPL,,176.83,,,,,
AAPL,,,,176.75,100,,
AAPL,,,,176.74,400,31323,
AAPL,,,,,,31498,2023-05-31T09:02:47Z
AAPL,,176.79,,,,,
AAPL,176.74,176.74,,176.68,,32314,2023-05-31T09:03:11Z
AAPL,,176.79,,,,,
AAPL,,,,176.64,,,
AAPL,,,,176.65,,,
AAPL,,,,176.7,600,,
AAPL,,,,,700,32315,
AAPL,,,,,600,32414,
AAPL,,,,,,32421,
AAPL,,,,176.71,100,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,600,32460,
AAPL,176.71,,,,500,32651,2023-05-31T09:04:02Z
AAPL,,,,176.62,100,33249,2023-05-31T09:04:05Z
AAPL,,,,176.63,400,,
AAPL,,,,176.64,,,
AAPL,,,,176.65,,,
AAPL,,,,176.66,,,
AAPL,,,,,,33251,
AAPL,,,,176.67,,,
AAPL,,,,,500,33252,
AAPL,,176.8,,,,,
AAPL,,,,,,33253,
AAPL,,,,176.69,800,,
AAPL,,,,,,33259,
AAPL,,,,176.7,200,,
AAPL,,,,,100,,
AAPL,,,,,500,,
AAPL,,,,,400,,
AAPL,,176.75,,,,,
AAPL,,,,,100,,
AAPL,,176.77,,,,,
AAPL,,,,,,33261,
AAPL,,,,,400,,
AAPL,,176.8,,,,,
AAPL,,,,,,33266,
AAPL,,,,,,33268,
AAPL,,,,,,33272,
AAPL,176.7,,,,100,33440,2023-05-31T09:07:17Z
AAPL,176.76,,,,400,34138,2023-05-31T09:07:24Z
AAPL,,,,,500,,
AAPL,,176.83,,,,,
AAPL,,,,,900,,
AAPL,,,,176.72,100,,
AAPL,,,,176.73,,,
AAPL,,,,176.76,,34240,
AAPL,,,,176.72,,,
AAPL,,176.77,,,,,
AAPL,,,,176.71,400,34294,
AAPL,,176.78,,176.75,100,,
AAPL,,,,176.7,900,34374,
AAPL,,,,,800,,
AAPL,,,,176.71,200,,
AAPL,176.78,176.86,200,,100,34556,2023-05-31T09:08:31Z
AAPL,,,,,,34557,
AAPL,,,,176.77,200,34559,
AAPL,,,,,,34564,
AAPL,,,,,,34664,
AAPL,,,,,,34754,
AAPL,,176.84,100,,,34909,
AAPL,176.84,176.86,,176.83,100,35348,2023-05-31T09:09:03Z
AAPL,,,,,,35351,
AAPL,,,,,,35353,
AAPL,,,,,200,35367,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,,35368,
AAPL,,,,,,35370,
AAPL,,,,176.77,100,35607,
AAPL,,,,,200,,
AAPL,,,,,300,,
AAPL,,,,,200,,
AAPL,,,,,,35658,
AAPL,,,,,,35660,
AAPL,,,,,,35662,
AAPL,,,,,,35668,
AAPL,,,,,,35763,
AAPL,,,,,,35804,
AAPL,,176.81,,,,,
