"2009-12-09","500000","1399614.745483"
"2009-12-16","500000","1409840.650924"
"2009-12-23","500000","1439508.0385470001"
"2009-12-30","500000","1445462.5170920002"
"2010-01-06","500000","1453118.2373779998"
"2010-01-12","500000","1437750.467687"
"2010-01-13","500000","1447263.7885979998"
"2010-01-20","500000","1445642.6943339999"
"2010-01-27","500000","1424864.013546"
"2010-02-03","500000","1422947.7266519999"
"2010-02-10","500000","1396659.5053949999"
"2010-02-11","500000","1416740.7773620002"
"2010-02-17","500000","1427034.921885"
"2010-02-24","500000","1430754.711478"
"2010-03-03","500000","1453246.843814"
"2010-03-10","500000","1482309.365477"
"2010-03-16","500000","1502442.719978"
"2010-03-17","500000","1504374.978128"
"2010-03-24","500000","1503175.529506"
"2010-03-31","500000","1508326.873727"
"2010-04-07","500000","1516927.4306569998"
"2010-04-14","500000","1552022.0036260001"
"2010-04-15","500000","1552764.2629269995"
"2010-04-21","500000","1536347.1890250002"
"2010-04-28","500000","1519253.5217960002"
"2010-05-05","500000","1485270.8140450001"
"2010-05-12","500000","1501716.924494"
"2010-05-18","500000","1456635.351181"
"2010-05-19","500000","1449296.9804629998"
"2010-05-26","500000","1430192.612527"
"2010-06-02","500000","1471039.3117850001"
"2010-06-09","500000","1432542.6065540002"
"2010-06-16","500000","1481000.212124"
"2010-06-17","500000","1492456.117841"
"2010-06-23","500000","1469781.5777130001"
"2010-06-30","500000","1404578.5189790002"
"2010-07-07","500000","1429973.170929"
"2010-07-14","500000","1464360.9272310003"
"2010-07-20","500000","1458085.96432"
"2010-07-21","500000","1443885.000097"
"2010-07-28","500000","1478591.384362"
"2010-08-04","500000","1513434.7343119998"
"2010-08-11","500000","1465476.5438080002"
"2010-08-18","500000","1472128.438186"
"2010-08-19","500000","1453153.7466870002"
"2010-08-25","500000","1462564.2537959998"
"2010-09-01","500000","1476445.7199829998"
"2010-09-08","500000","1512448.909067"
"2010-09-15","500000","1536146.9316399996"
"2010-09-21","500000","1557514.261883"
"2010-09-22","500000","1556788.3994020005"
"2010-09-29","500000","1548880.5066369998"
"2010-10-06","500000","1541843.0948919998"
"2010-10-13","500000","1552490.289048"
"2010-10-20","500000","1542744.295048"
"2010-10-21","500000","1549819.501373"
"2010-10-27","500000","1564669.3559680001"
"2010-11-03","500000","1577994.8647470002"
"2010-11-10","500000","1605706.1174459998"
"2010-11-17","500000","1560202.7337040002"
"2010-11-23","500000","1617379.067767"
