"2009-12-09","500000","1399614.745483"
"2009-12-23","489431.559848","1439499.0385470001"
"2010-01-12","389433.729848","1436851.627383"
"2010-01-13","378679.42235999997","1449088.9535219998"
"2010-02-11","278731.78374399996","1406321.0781860002"
"2010-03-10","268406.38362399995","1484315.5848359996"
"2010-04-07","256943.38362399995","1535231.9027290002"
"2010-04-14","243787.76049699995","1573741.3078999997"
"2010-04-15","143966.20160199993","1573528.1958009996"
"2010-06-02","130646.58047599993","1458665.933118"
"2010-06-30","139444.98047599994","1385464.247511"
"2010-07-14","131320.75547899993","1460421.001826"
"2010-07-28","120045.88958899993","1464834.1285689997"
"2010-08-04","109447.74942299993","1507593.1656639997"
"2010-09-15","101031.54942299993","1542693.706475"
"2010-09-21","135790.13655499995","1580414.297925"
"2010-10-20","146041.21655499993","1589641.486786"
"2010-10-21","157059.06335499993","1594975.0351510001"
"2010-11-23","79169.84835499992","1654832.434982"
"2010-12-23","207313.2437889999","1686387.8129089999"
"2010-12-29","216296.4304209999","1690550.4226549997"
"2011-01-25","126663.57023299992","1715937.3077099998"
"2011-01-26","111274.03109199992","1723153.113654"
"2011-03-30","96552.59125599991","1733272.0954410003"
"2011-04-06","86317.15136799992","1750950.0584560002"
"2011-04-27","74070.67120599991","1793504.232226"
"2011-05-25","87721.39084999991","1694334.0362929998"
"2011-06-08","97194.97084999991","1732106.8759309996"
"2011-07-20","75685.3857469999","1864476.797884"
"2011-08-02","78693.84165999992","1797965.084239"
"2011-08-10","68035.46153799992","1679273.5786849998"
"2011-08-17","55086.06102799992","1738455.0838869996"
"2011-08-31","43255.21081099992","1799146.5082070003"
"2011-09-07","35067.65081099992","1803537.4787629996"
"2011-10-12","25999.34112299992","1803744.183546"
"2011-11-02","10253.301562999917","1832379.870065"
"2011-11-03","42848.15824299992","1861473.4289670002"
"2011-11-30","36512.398176999915","1777585.9795329995"
"2012-01-11","21741.508176999916","1778073.5316319999"
"2012-02-07","48923.869006999914","1910005.30288"
"2012-02-22","64373.32283099991","1946280.8930549999"
"2012-03-08","84559.88283099991","1988730.5295809999"
"2012-04-18","68574.00315899991","2047455.4572510002"
"2012-05-10","89193.79334099991","1996064.9212550002"
"2012-05-16","122573.6849529999","1956893.6595599998"
"2012-06-20","105414.8099529999","2006891.3154459998"
"2012-07-19","86382.51745299989","2036710.5514329998"
"2012-08-23","112686.1705519999","2092198.2526139996"
"2012-09-06","105297.07048699989","2151882.4182849997"
"2012-09-13","13928.64034499989","2204865.5160370003"
"2012-10-11","23713.04006899989","2165654.259319"
"2012-10-18","7450.832734999889","2166335.535011"
"2012-10-25","27033.929170999887","2095514.8264409998"
"2012-11-15","369719.5995029999","2011964.7969529997"
"2012-12-04","350187.79912899993","2106932.218329"
"2012-12-18","281868.33018899994","2190768.966744"
"2013-01-17","181870.58818199992","2222120.472003"
"2013-01-23","202149.94057399992","2246802.0247040004"
"2013-02-19","12030.92547699991","2322752.18272"
"2013-05-23","17021.92547699991","2314582.303455"
"2013-06-12","13412.92547699991","2247008.176859"
"2013-06-25","18551.92547699991","2211808.8371719997"
"2013-07-03","5963.92547699991","2266566.584056"
"2013-07-25","26096.92547699991","2334624.8040619995"
"2013-08-21","36963.04525099991","2318075.741489"
"2013-08-27","176200.62930399994","2276266.22451"
"2013-09-11","164711.62930399994","2386017.5628029997"
"2013-09-26","7145.416852999959","2413715.5045709996"
"2013-10-02","17072.79654999996","2415131.9303470002"
"2013-10-16","6874.246549999958","2453603.34217"
"2013-10-29","25536.236545999956","2513612.380587"
