"2009-12-09","500000","1399614.745483"
"2009-12-23","489431.559848","1439499.0385470001"
"2010-01-12","89475.26005199997","1436824.627383"
"2010-01-13","78720.95256399996","1453464.835021"
"2010-03-10","68395.55244399996","1501418.0942359997"
"2010-04-14","55239.92931699996","1599073.3554010002"
"2010-07-14","44997.02906799996","1451544.353579"
"2010-08-04","33250.66888399996","1501655.804205"
"2010-09-21","54151.09638399996","1555030.708034"
"2010-10-20","64402.17638399996","1547226.1306760001"
"2010-11-23","86516.30138399996","1640106.2980679998"
"2011-01-25","97979.54117599996","1709723.6186239996"
"2011-01-26","83988.23286599996","1719375.716599"
"2011-03-23","71261.58786599996","1683035.507377"
"2011-03-30","53131.168067999955","1733847.5287960002"
"2011-04-27","47021.78747399995","1840891.835007"
"2011-04-28","64704.34997399995","1833293.4645170004"
"2011-05-25","79889.86957799995","1779008.9894839998"
"2011-06-08","89363.44957799996","1717447.4020609998"
"2011-07-20","73193.69957799996","1847294.327211"
"2011-08-31","61235.732691999954","1746792.5048429999"
"2011-09-01","66259.03269199995","1730119.430313"
"2011-10-12","48497.262133999946","1772872.6778"
"2011-11-02","34181.86253399994","1781521.258633"
"2011-11-03","50648.06253399994","1807746.0261290001"
"2011-11-23","55639.06253399994","1602255.482682"
"2011-11-30","50637.82253399994","1707620.7980019997"
"2012-01-11","34385.45253399994","1697934.5880229997"
"2012-02-07","55129.65320999994","1810451.106114"
"2012-02-22","60120.65320999994","1853307.298796"
"2012-03-07","71475.17320999994","1881992.072692"
"2012-04-18","51397.65362199993","2006248.173136"
"2012-05-09","56676.28709199993","1969822.529733"
"2012-07-05","51572.62733799993","1995912.1607789998"
"2012-07-19","30418.90733799993","1912534.468337"
"2012-08-23","39207.40733799993","1959332.7617670002"
"2012-09-06","31704.767271999932","2009193.387269"
"2012-10-18","11513.213109999931","2050960.8075789998"
"2012-10-25","31276.05354999993","1978931.193928"
"2012-12-11","30296.85354999993","2031631.763331"
"2012-12-18","25128.294053999925","2079486.9362219998"
"2013-01-23","45614.670449999925","2117716.046208"
"2013-02-19","55480.920449999925","2137025.623943"
"2013-05-01","33319.153407999926","2063312.5272269999"
"2013-08-14","28155.853677999927","2250127.260977"
"2013-09-11","15415.933677999927","2298408.6189670004"
"2013-09-26","51078.01367799993","2348270.9714079998"
"2013-12-04","66514.01342799993","2580310.8014919995"
"2014-01-02","66137.81342799994","2643120.3241779995"
"2014-01-23","85304.81393799993","2653628.3510299996"
"2014-02-04","90295.81393799993","2494384.200435"
"2014-05-01","90278.84393799993","2463003.7714519994"
"2014-05-15","102478.48393799993","2442269.2344239997"
"2014-06-10","2475.501450999931","2603838.610857"
"2014-06-12","20128.821756999932","2577207.350305"
"2014-06-26","20109.901756999934","2605512.191372"
"2014-07-10","20295.041756999934","2611172.4361270005"
"2014-08-14","7545.761756999933","2640347.8343040003"
"2014-10-16","44981.902534999936","2536779.9671259997"
"2014-10-23","8282.401834999939","2672294.069463"
"2015-01-20","9849.422741999937","2725403.9968659994"
"2015-02-17","51513.15196499994","2993605.589091"
"2015-04-14","40339.285446999944","3139675.385903999"
"2015-05-12","25515.064844999943","3211820.2633959996"
"2015-05-26","42327.48484499994","3247195.7132369997"
"2015-06-09","91375.18407499994","3205776.687002"
"2015-07-07","117179.31439699994","3169896.542715"
"2015-07-23","17244.510808999927","3265975.4834429994"
"2015-08-25","35202.63580899993","2914489.435756"
"2015-09-01","29965.315972999924","3003526.932398"
"2015-10-27","47771.61597299992","3406218.817643"
"2015-12-01","52762.61597299992","3533136.304566"
"2016-01-05","64069.465712999925","3365135.4627729994"
"2016-01-19","69768.89583199992","3132597.152076"
"2016-03-03","74759.89583199992","3191715.0082430006"
"2016-05-03","7618.895131999918","3410445.556508"
"2016-05-05","12609.895131999918","3369434.4642049996"
"2016-07-12","3499.5352479999183","3634433.237041"
"2017-04-18","8490.535247999918","4365668.929471999"
"2017-05-30","13481.535247999918","4808215.129776999"
"2017-09-27","191.6949269999186","4976820.923877"
"2017-12-27","16563.49473499992","5527803.156938"
"2018-02-21","75744.71715699992","6100336.2879139995"
"2018-03-21","92042.13739299992","6297211.538261"
"2018-04-11","34464.72678999993","6001870.98972"
"2018-06-27","24750.842118999928","6578504.244400999"
"2018-07-05","85478.54211899993","6705464.58421"
"2018-11-08","55071.890436999936","6713054.443855"
"2019-02-12","6508.948296999937","6596560.415437999"
"2019-05-16","19305.407777999935","7156412.708368999"
"2019-05-22","30313.128245999935","7048449.49922"
"2019-05-29","85646.68980599994","6914665.312191999"
"2019-08-21","56409.84926034564","7376708.122602478"
"2019-09-11","55295.969285980405","7452821.585546508"
"2019-11-21","73251.20933724994","7787115.178277984"
