Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-10 09:30:00-04:00,179.94000244140625,180.67999267578125,179.75999450683594,180.41029357910156,5707210,0.0,0.0
2023-04-10 09:31:00-04:00,180.4149932861328,180.55999755859375,179.00999450683594,179.02859497070312,1029009,0.0,0.0
2023-04-10 09:32:00-04:00,179.02000427246094,179.0500030517578,178.00999450683594,178.0561981201172,1189059,0.0,0.0
2023-04-10 09:33:00-04:00,178.0500030517578,178.72000122070312,177.66380310058594,178.1300048828125,1082798,0.0,0.0
2023-04-10 09:34:00-04:00,178.13499450683594,178.14999389648438,177.27000427246094,177.39999389648438,925245,0.0,0.0
2023-04-10 09:35:00-04:00,177.39999389648438,177.4582977294922,176.4499969482422,176.60400390625,1265387,0.0,0.0
2023-04-10 09:36:00-04:00,176.60000610351562,176.77000427246094,176.11000061035156,176.54800415039062,1026982,0.0,0.0
2023-04-10 09:37:00-04:00,176.5399932861328,176.9600067138672,176.4499969482422,176.4720001220703,973698,0.0,0.0
2023-04-10 09:38:00-04:00,176.47000122070312,176.97000122070312,176.4300994873047,176.8795928955078,626411,0.0,0.0
2023-04-10 09:39:00-04:00,176.86000061035156,177.19000244140625,176.80999755859375,177.04010009765625,782463,0.0,0.0
2023-04-10 09:40:00-04:00,177.0500030517578,177.5,176.67999267578125,176.98500061035156,902725,0.0,0.0
2023-04-10 09:41:00-04:00,176.976806640625,177.38999938964844,176.86000061035156,177.00999450683594,658932,0.0,0.0
2023-04-10 09:42:00-04:00,177.00999450683594,177.35000610351562,177.0,177.1114959716797,566266,0.0,0.0
2023-04-10 09:43:00-04:00,177.08999633789062,177.5399932861328,177.08999633789062,177.44790649414062,605385,0.0,0.0
2023-04-10 09:44:00-04:00,177.4300994873047,177.5399932861328,177.14999389648438,177.36500549316406,434574,0.0,0.0
2023-04-10 09:45:00-04:00,177.36000061035156,177.80999755859375,177.1510009765625,177.62359619140625,681627,0.0,0.0
