Date,Open,High,Low,Close,Volume
2023-05-26 04:00:00.063000-04:00,,,,184.55,50
2023-05-26 04:00:10.452000-04:00,,,,184.43,50
2023-05-26 04:00:24.344000-04:00,,,,184.33,50
2023-05-26 04:00:37.517000-04:00,,,,184.37,5
2023-05-26 04:00:48.546000-04:00,,,,184.22,14
2023-05-26 04:01:01.158000-04:00,,,,184.22,5
2023-05-26 04:01:14.192000-04:00,,,,184.21,25
2023-05-26 04:01:31.732000-04:00,,,,184.05,7
2023-05-26 04:01:49.865000-04:00,,,,184.03,184
2023-05-26 04:02:01.392000-04:00,,,,184.1,1
2023-05-26 04:02:15.586000-04:00,,,,184.1,5
2023-05-26 04:02:32.273000-04:00,,,,184.1,8
2023-05-26 04:02:42.276000-04:00,,,,184.18,9
2023-05-26 04:02:53.846000-04:00,,,,184.18,2
2023-05-26 04:03:05.284000-04:00,,,,184.0,1
2023-05-26 04:03:30.063000-04:00,,,,184.08,10
2023-05-26 04:03:41.191000-04:00,,,,184.1,100
2023-05-26 04:03:57.170000-04:00,,,,184.1,9
2023-05-26 04:04:16.329000-04:00,,,,184.15,25
2023-05-26 04:04:27.082000-04:00,,,,184.2,9
2023-05-26 04:04:45.629000-04:00,,,,184.21,68
2023-05-26 04:05:01.050000-04:00,,,,184.2,1
2023-05-26 04:05:15.130000-04:00,,,,184.3,140
2023-05-26 04:05:25.937000-04:00,,,,184.4,2
2023-05-26 04:05:36.071000-04:00,,,,184.35,63
2023-05-26 04:05:46.605000-04:00,,,,184.3,6
2023-05-26 04:05:56.755000-04:00,,,,184.3,1
2023-05-26 04:06:06.976000-04:00,,,,184.3,25
2023-05-26 04:06:16.923000-04:00,,,,184.31,4
2023-05-26 04:06:27.371000-04:00,,,,184.36,37
2023-05-26 04:06:36.882000-04:00,,,,184.36,10
2023-05-26 04:06:50.115000-04:00,,,,184.26,1
2023-05-26 04:07:04.527000-04:00,,,,184.26,1
2023-05-26 04:07:19.765000-04:00,,,,184.26,30
2023-05-26 04:07:38.046000-04:00,,,,184.29,1
2023-05-26 04:07:48.463000-04:00,,,,184.36,73
2023-05-26 04:08:01.405000-04:00,,,,184.28,25
2023-05-26 04:08:12.334000-04:00,,,,184.3,15
2023-05-26 04:08:22.749000-04:00,,,,184.3,75
2023-05-26 04:08:50.573000-04:00,,,,184.31,10
2023-05-26 04:09:04.325000-04:00,,,,184.31,139
2023-05-26 04:09:16.752000-04:00,,,,184.36,10
2023-05-26 04:09:29.458000-04:00,,,,184.36,87
2023-05-26 04:09:40.135000-04:00,,,,184.34,75
2023-05-26 04:09:52.697000-04:00,,,,184.33,1
2023-05-26 04:10:04.026000-04:00,,,,184.33,9
2023-05-26 04:10:36.863000-04:00,,,,184.32,6
2023-05-26 04:10:47.680000-04:00,,,,184.26,5
2023-05-26 04:11:04.350000-04:00,,,,184.28,6
2023-05-26 04:11:16.336000-04:00,,,,184.3,19
2023-05-26 04:11:30.909000-04:00,,,,184.31,20
2023-05-26 04:11:48.301000-04:00,,,,184.34,5
2023-05-26 04:12:00.730000-04:00,,,,184.3,3
2023-05-26 04:12:15.253000-04:00,,,,184.3,2
2023-05-26 04:12:26.956000-04:00,,,,184.29,44
2023-05-26 04:12:46.177000-04:00,,,,184.27,50
2023-05-26 04:13:05.359000-04:00,,,,184.24,1
2023-05-26 04:13:32.302000-04:00,,,,184.27,26
2023-05-26 04:13:57.608000-04:00,,,,184.31,6
2023-05-26 04:14:16.800000-04:00,,,,184.42,4
2023-05-26 04:14:26.631000-04:00,,,,184.42,5
2023-05-26 04:14:42.984000-04:00,,,,184.47,1
2023-05-26 04:14:55.253000-04:00,,,,184.47,10
2023-05-26 04:15:07.559000-04:00,,,,184.49,5
2023-05-26 04:15:18.447000-04:00,,,,184.49,9
2023-05-26 04:15:31.005000-04:00,,,,184.47,27
2023-05-26 04:15:41.228000-04:00,,,,184.5,30
2023-05-26 04:15:55.057000-04:00,,,,184.5,2
2023-05-26 04:16:15.451000-04:00,,,,184.65,58
2023-05-26 04:16:32.762000-04:00,,,,184.75,1
2023-05-26 04:16:42.957000-04:00,,,,184.68,25
2023-05-26 04:16:52.837000-04:00,,,,184.81,3
2023-05-26 04:17:07.992000-04:00,,,,184.82,1
2023-05-26 04:17:20.342000-04:00,,,,184.85,251
2023-05-26 04:17:30.888000-04:00,,,,184.8,49
