Date,Open,High,Low,Close,Volume
2023-05-22 04:00:00.050000-04:00,,,,179.98,4
2023-05-22 04:00:11.951000-04:00,,,,180.15,1
2023-05-22 04:00:24.960000-04:00,,,,180.28,1
2023-05-22 04:00:35.365000-04:00,,,,180.36,50
2023-05-22 04:00:45.725000-04:00,,,,180.45,1
2023-05-22 04:00:57.035000-04:00,,,,180.4,45
2023-05-22 04:01:13.077000-04:00,,,,180.37,10
2023-05-22 04:01:22.729000-04:00,,,,180.4,5
2023-05-22 04:01:34.932000-04:00,,,,180.4,3
2023-05-22 04:01:45.725000-04:00,,,,180.46,5
2023-05-22 04:01:57.094000-04:00,,,,180.39,1
2023-05-22 04:02:06.837000-04:00,,,,180.45,45
2023-05-22 04:02:19.391000-04:00,,,,180.45,8
2023-05-22 04:02:31.597000-04:00,,,,180.46,1
2023-05-22 04:02:54.113000-04:00,,,,180.62,6
2023-05-22 04:03:05.173000-04:00,,,,180.7,10
2023-05-22 04:03:15.350000-04:00,,,,180.7,24
2023-05-22 04:03:25.414000-04:00,,,,180.7,50
2023-05-22 04:03:37.609000-04:00,,,,180.75,10
2023-05-22 04:03:49.267000-04:00,,,,180.75,2
2023-05-22 04:03:59.080000-04:00,,,,180.7,1
2023-05-22 04:04:09.118000-04:00,,,,180.78,5
2023-05-22 04:04:19.474000-04:00,,,,180.8,1
2023-05-22 04:04:30.550000-04:00,,,,180.94,5
2023-05-22 04:04:41.758000-04:00,,,,180.97,1
2023-05-22 04:04:53.828000-04:00,,,,181.0,2
2023-05-22 04:05:05.183000-04:00,,,,180.98,50
2023-05-22 04:05:15.127000-04:00,,,,180.97,10
2023-05-22 04:05:25.758000-04:00,,,,180.99,100
2023-05-22 04:05:35.262000-04:00,,,,181.0,45
2023-05-22 04:05:45.407000-04:00,,,,181.0,50
2023-05-22 04:05:55.057000-04:00,,,,181.07,54
2023-05-22 04:06:10.011000-04:00,,,,181.0,1
2023-05-22 04:06:20.559000-04:00,,,,181.04,10
2023-05-22 04:06:30.359000-04:00,,,,181.09,16
2023-05-22 04:06:42.560000-04:00,,,,181.14,20
2023-05-22 04:06:52.903000-04:00,,,,181.2,1
2023-05-22 04:07:04.267000-04:00,,,,181.22,200
2023-05-22 04:07:14.783000-04:00,,,,181.24,50
2023-05-22 04:07:24.373000-04:00,,,,181.25,1
2023-05-22 04:07:36.169000-04:00,,,,181.25,19
2023-05-22 04:07:45.684000-04:00,,,,181.3,10
2023-05-22 04:07:56.756000-04:00,,,,181.14,29
2023-05-22 04:08:09.078000-04:00,,,,181.15,13
2023-05-22 04:08:19.362000-04:00,,,,181.1,2
2023-05-22 04:08:31.068000-04:00,,,,181.19,10
2023-05-22 04:08:43.206000-04:00,,,,181.1,135
2023-05-22 04:08:53.997000-04:00,,,,181.22,1
2023-05-22 04:09:05.190000-04:00,,,,181.25,31
2023-05-22 04:09:15.494000-04:00,,,,181.32,1
2023-05-22 04:09:32.363000-04:00,,,,181.3,35
2023-05-22 04:09:43.650000-04:00,,,,181.3,75
2023-05-22 04:09:54.131000-04:00,,,,181.3,7
2023-05-22 04:10:04.220000-04:00,,,,181.35,43
2023-05-22 04:10:13.828000-04:00,,,,181.35,6
2023-05-22 04:10:27.093000-04:00,,,,181.45,28
2023-05-22 04:10:38.109000-04:00,,,,181.46,50
2023-05-22 04:10:48.280000-04:00,,,,181.45,5
2023-05-22 04:10:59.273000-04:00,,,,181.42,14
2023-05-22 04:11:10.359000-04:00,,,,181.4,10
2023-05-22 04:11:21.009000-04:00,,,,181.42,5
2023-05-22 04:11:30.669000-04:00,,,,181.44,1
2023-05-22 04:11:40.630000-04:00,,,,181.4,129
2023-05-22 04:11:51.216000-04:00,,,,181.44,50
2023-05-22 04:12:02.609000-04:00,,,,181.4,7
2023-05-22 04:12:13.733000-04:00,,,,181.4,10
2023-05-22 04:12:28.886000-04:00,,,,181.44,5
2023-05-22 04:12:39.134000-04:00,,,,181.41,50
2023-05-22 04:12:54.224000-04:00,,,,181.39,10
2023-05-22 04:13:04.578000-04:00,,,,181.26,1
2023-05-22 04:13:16.172000-04:00,,,,181.28,50
2023-05-22 04:13:26.821000-04:00,,,,181.32,50
2023-05-22 04:13:38.149000-04:00,,,,181.25,162
2023-05-22 04:13:50.374000-04:00,,,,181.35,50
2023-05-22 04:14:00.281000-04:00,,,,181.32,10
2023-05-22 04:14:14.389000-04:00,,,,181.24,99
2023-05-22 04:14:25.355000-04:00,,,,181.26,46
2023-05-22 04:14:38.970000-04:00,,,,181.2,21
2023-05-22 04:14:49.467000-04:00,,,,181.2,2
2023-05-22 04:15:02.602000-04:00,,,,181.23,6
2023-05-22 04:15:13.065000-04:00,,,,181.2,33
2023-05-22 04:15:24.260000-04:00,,,,181.22,23
2023-05-22 04:15:33.989000-04:00,,,,181.23,2
2023-05-22 04:15:46.821000-04:00,,,,181.2,9
2023-05-22 04:15:56.368000-04:00,,,,181.26,165
2023-05-22 04:16:07.311000-04:00,,,,181.27,1
2023-05-22 04:16:17.743000-04:00,,,,181.27,1
2023-05-22 04:16:28.996000-04:00,,,,181.29,10
2023-05-22 04:16:47.175000-04:00,,,,181.24,36
2023-05-22 04:16:58.740000-04:00,,,,181.24,5
2023-05-22 04:17:12.368000-04:00,,,,181.25,10
2023-05-22 04:17:22.540000-04:00,,,,181.24,5
2023-05-22 04:17:35.074000-04:00,,,,181.25,400
2023-05-22 04:17:50.906000-04:00,,,,181.25,5
2023-05-22 04:18:06.933000-04:00,,,,181.27,2
2023-05-22 04:18:19.363000-04:00,,,,181.29,5
2023-05-22 04:18:29.107000-04:00,,,,181.28,10
2023-05-22 04:18:39.095000-04:00,,,,181.27,31
2023-05-22 04:18:52.714000-04:00,,,,181.27,8
2023-05-22 04:19:15.770000-04:00,,,,181.29,1
2023-05-22 04:19:38.292000-04:00,,,,181.28,12
2023-05-22 04:19:55.882000-04:00,,,,181.33,18
2023-05-22 04:20:05.569000-04:00,,,,181.33,1
2023-05-22 04:20:17.302000-04:00,,,,181.35,35
2023-05-22 04:20:28.250000-04:00,,,,181.4,10
2023-05-22 04:20:37.907000-04:00,,,,181.37,10
2023-05-22 04:20:51.330000-04:00,,,,181.4,1
2023-05-22 04:21:02.161000-04:00,,,,181.42,42
2023-05-22 04:21:12.212000-04:00,,,,181.41,10
2023-05-22 04:21:24.676000-04:00,,,,181.43,29
2023-05-22 04:21:35.327000-04:00,,,,181.4,1
2023-05-22 04:21:48.444000-04:00,,,,181.43,13
2023-05-22 04:21:59.224000-04:00,,,,181.4,10
2023-05-22 04:22:21.638000-04:00,,,,181.42,5
2023-05-22 04:22:37.280000-04:00,,,,181.4,8
2023-05-22 04:22:46.858000-04:00,,,,181.4,1
2023-05-22 04:22:58.103000-04:00,,,,181.4,34
2023-05-22 04:23:10.134000-04:00,,,,181.4,11
2023-05-22 04:23:21.197000-04:00,,,,181.36,8
2023-05-22 04:23:30.995000-04:00,,,,181.4,122
2023-05-22 04:23:47.566000-04:00,,,,181.4,13
2023-05-22 04:24:06.440000-04:00,,,,181.4,39
2023-05-22 04:24:18.849000-04:00,,,,181.41,1
2023-05-22 04:24:38.127000-04:00,,,,181.47,5
2023-05-22 04:24:48.917000-04:00,,,,181.5,16
2023-05-22 04:25:04.573000-04:00,,,,181.5,4
2023-05-22 04:25:18.730000-04:00,,,,181.55,2
2023-05-22 04:25:28.703000-04:00,,,,181.55,1
2023-05-22 04:25:42.612000-04:00,,,,181.57,10
2023-05-22 04:25:53.699000-04:00,,,,181.62,10
2023-05-22 04:26:09.582000-04:00,,,,181.58,20
2023-05-22 04:26:19.918000-04:00,,,,181.68,50
2023-05-22 04:26:29.547000-04:00,,,,181.64,25
2023-05-22 04:26:40.689000-04:00,,,,181.65,100
2023-05-22 04:26:50.424000-04:00,,,,181.63,100
2023-05-22 04:27:03.152000-04:00,,,,181.63,1
2023-05-22 04:27:14.582000-04:00,,,,181.7,2
2023-05-22 04:27:25.273000-04:00,,,,181.7,149
2023-05-22 04:27:35.821000-04:00,,,,181.71,10
