Date,Open,High,Low,Close,Volume
2023-04-27 04:00:06.772000-04:00,,,,155.0,1
2023-04-27 04:01:06.191000-04:00,,,,154.51,1
2023-04-27 04:02:05.362000-04:00,,,,154.29,32
2023-04-27 04:03:05.679000-04:00,,,,154.77,10
2023-04-27 04:04:06.527000-04:00,,,,154.74,45
2023-04-27 04:05:07.320000-04:00,,,,154.59,14
2023-04-27 04:06:07.062000-04:00,,,,155.08,10
2023-04-27 04:07:07.360000-04:00,,,,154.93,2
2023-04-27 04:08:15.587000-04:00,,,,154.88,1
2023-04-27 04:09:14.821000-04:00,,,,154.9,1
2023-04-27 04:10:17.111000-04:00,,,,154.7,1
2023-04-27 04:11:25.535000-04:00,,,,154.66,50
2023-04-27 04:12:26.481000-04:00,,,,154.81,2
2023-04-27 04:13:31.989000-04:00,,,,154.84,80
2023-04-27 04:14:36.616000-04:00,,,,154.85,55
2023-04-27 04:15:35.723000-04:00,,,,154.83,3
2023-04-27 04:16:38.846000-04:00,,,,154.73,5
2023-04-27 04:17:38.404000-04:00,,,,154.73,15
2023-04-27 04:18:39.114000-04:00,,,,154.79,34
2023-04-27 04:19:39.621000-04:00,,,,154.72,2
2023-04-27 04:20:49.083000-04:00,,,,154.77,9
2023-04-27 04:21:57.689000-04:00,,,,154.8,4
2023-04-27 04:22:59.800000-04:00,,,,154.9,10
2023-04-27 04:24:00.409000-04:00,,,,154.96,2
2023-04-27 04:25:08.132000-04:00,,,,154.92,50
2023-04-27 04:26:09.011000-04:00,,,,154.92,1
2023-04-27 04:27:20.563000-04:00,,,,154.87,50
2023-04-27 04:28:39.129000-04:00,,,,154.9,1
2023-04-27 04:29:50.420000-04:00,,,,154.94,10
2023-04-27 04:30:56.175000-04:00,,,,154.89,1
2023-04-27 04:32:00.433000-04:00,,,,154.92,45
2023-04-27 04:33:01.776000-04:00,,,,154.98,100
2023-04-27 04:34:09.622000-04:00,,,,154.97,2
2023-04-27 04:35:10.593000-04:00,,,,155.0,15
2023-04-27 04:36:11.738000-04:00,,,,155.09,78
2023-04-27 04:37:11.514000-04:00,,,,155.06,50
2023-04-27 04:38:19.561000-04:00,,,,155.06,1
2023-04-27 04:39:34.458000-04:00,,,,155.0,17
2023-04-27 04:40:34.793000-04:00,,,,155.0,10
2023-04-27 04:41:41.077000-04:00,,,,154.87,1
2023-04-27 04:42:50.939000-04:00,,,,154.83,5
2023-04-27 04:44:02.845000-04:00,,,,154.8,1
2023-04-27 04:45:12.156000-04:00,,,,154.76,1
2023-04-27 04:46:23.212000-04:00,,,,154.78,10
2023-04-27 04:47:22.690000-04:00,,,,154.78,33
2023-04-27 04:48:23.912000-04:00,,,,154.82,50
2023-04-27 04:49:32.633000-04:00,,,,154.9,1
2023-04-27 04:50:34.092000-04:00,,,,154.98,10
2023-04-27 04:51:42.949000-04:00,,,,154.98,10
2023-04-27 04:52:44.397000-04:00,,,,155.0,1
2023-04-27 04:53:53.808000-04:00,,,,155.07,40
2023-04-27 04:55:01.929000-04:00,,,,154.99,29
2023-04-27 04:56:03.456000-04:00,,,,154.94,5
2023-04-27 04:57:14.664000-04:00,,,,154.93,1
2023-04-27 04:58:22.614000-04:00,,,,154.98,5
2023-04-27 04:59:22.527000-04:00,,,,155.0,300
2023-04-27 05:00:26.592000-04:00,,,,155.0,4
2023-04-27 05:01:25.933000-04:00,,,,155.06,2
2023-04-27 05:02:36.838000-04:00,,,,155.1,5
2023-04-27 05:03:45.871000-04:00,,,,155.1,3
2023-04-27 05:04:46.854000-04:00,,,,155.08,1
2023-04-27 05:05:56.249000-04:00,,,,155.06,1
2023-04-27 05:07:04.254000-04:00,,,,155.14,1
2023-04-27 05:08:04.799000-04:00,,,,155.09,40
2023-04-27 05:09:08.782000-04:00,,,,155.09,1
2023-04-27 05:10:16.605000-04:00,,,,155.06,1
2023-04-27 05:11:16.545000-04:00,,,,155.0,6
2023-04-27 05:12:18.243000-04:00,,,,155.0,5
2023-04-27 05:13:26.150000-04:00,,,,154.98,5
2023-04-27 05:14:33.235000-04:00,,,,154.99,3
2023-04-27 05:15:46.146000-04:00,,,,155.02,1
2023-04-27 05:16:53.079000-04:00,,,,155.04,1
