Date,Open,High,Low,Close,Volume
2023-04-17 11:14:50.849000-04:00,,,,184.3101,5
2023-04-17 11:15:50.321000-04:00,,,,184.5488,1
2023-04-17 11:16:49.880000-04:00,,,,184.575,100
2023-04-17 11:17:49.458000-04:00,,,,184.654,200
2023-04-17 11:18:48.706000-04:00,,,,184.63,3
2023-04-17 11:19:49.539000-04:00,,,,184.72,1
2023-04-17 11:20:49.172000-04:00,,,,184.395,1
2023-04-17 11:21:48.467000-04:00,,,,184.5402,20
2023-04-17 11:22:47.646000-04:00,,,,184.98,25
2023-04-17 11:23:47.407000-04:00,,,,184.8866,1
2023-04-17 11:24:47.102000-04:00,,,,184.77,100
2023-04-17 11:25:46.465000-04:00,,,,184.82,100
2023-04-17 11:26:45.821000-04:00,,,,184.7001,10
2023-04-17 11:27:46.497000-04:00,,,,184.51,50
2023-04-17 11:28:45.853000-04:00,,,,183.9999,25
2023-04-17 11:29:45.484000-04:00,,,,183.82,100
2023-04-17 11:30:45.404000-04:00,,,,183.37,100
2023-04-17 11:31:45.027000-04:00,,,,183.17,10
2023-04-17 11:32:44.046000-04:00,,,,183.36,200
2023-04-17 11:33:43.639000-04:00,,,,183.445,20
2023-04-17 11:34:44.413000-04:00,,,,183.35,14
2023-04-17 11:35:43.979000-04:00,,,,183.4,125
2023-04-17 11:36:42.987000-04:00,,,,183.21,1
2023-04-17 11:37:42.070000-04:00,,,,183.36,2300
2023-04-17 11:38:41.407000-04:00,,,,183.1574,500
2023-04-17 11:39:40.650000-04:00,,,,183.26,8
2023-04-17 11:40:40.620000-04:00,,,,183.3,50
2023-04-17 11:41:40.116000-04:00,,,,183.4,100
2023-04-17 11:42:40.109000-04:00,,,,183.4,13
2023-04-17 11:43:39.546000-04:00,,,,182.885,250
2023-04-17 11:44:38.816000-04:00,,,,183.12,100
2023-04-17 11:45:38.866000-04:00,,,,182.84,425
2023-04-17 11:46:39.361000-04:00,,,,182.86,48
2023-04-17 11:47:40.259000-04:00,,,,182.84,39
2023-04-17 11:48:39.458000-04:00,,,,182.99,17
2023-04-17 11:49:39.845000-04:00,,,,183.1499,100
2023-04-17 11:50:39.113000-04:00,,,,183.09,100
2023-04-17 11:51:40.242000-04:00,,,,183.24,100
2023-04-17 11:52:39.904000-04:00,,,,183.17,1
2023-04-17 11:53:39.747000-04:00,,,,183.28,1
2023-04-17 11:54:40.238000-04:00,,,,183.51,100
