Date,Open,High,Low,Close,Volume
2023-04-18 06:00:10.651000-04:00,,,,188.17,1
2023-04-18 06:01:11.125000-04:00,,,,188.05,5
2023-04-18 06:02:17.472000-04:00,,,,188.03,20
2023-04-18 06:03:21.206000-04:00,,,,188.05,6
2023-04-18 06:04:21.005000-04:00,,,,188.06,19
2023-04-18 06:05:29.879000-04:00,,,,188.1,2
2023-04-18 06:06:47.131000-04:00,,,,188.12,3
2023-04-18 06:07:49.016000-04:00,,,,188.09,2
2023-04-18 06:08:50.259000-04:00,,,,188.04,5
2023-04-18 06:09:49.915000-04:00,,,,187.95,1
2023-04-18 06:10:59.093000-04:00,,,,187.93,24
2023-04-18 06:12:00.996000-04:00,,,,187.93,48
2023-04-18 06:13:19.113000-04:00,,,,187.96,20
2023-04-18 06:14:21.981000-04:00,,,,187.8,23
2023-04-18 06:15:21.683000-04:00,,,,187.85,1
2023-04-18 06:16:30.047000-04:00,,,,187.9,40
2023-04-18 06:17:36.996000-04:00,,,,187.87,1
2023-04-18 06:18:41.979000-04:00,,,,187.88,10
2023-04-18 06:19:43.749000-04:00,,,,187.9,2
2023-04-18 06:20:51.490000-04:00,,,,187.9,49
2023-04-18 06:21:50.749000-04:00,,,,187.93,2
2023-04-18 06:22:51.923000-04:00,,,,187.96,30
2023-04-18 06:23:58.596000-04:00,,,,187.98,1
2023-04-18 06:25:01.199000-04:00,,,,187.98,10
2023-04-18 06:26:21.475000-04:00,,,,187.93,10
2023-04-18 06:27:21.551000-04:00,,,,187.86,1
2023-04-18 06:28:32.938000-04:00,,,,187.9,4
2023-04-18 06:29:37.760000-04:00,,,,187.86,2
2023-04-18 06:30:52.036000-04:00,,,,187.87,6
2023-04-18 06:31:51.092000-04:00,,,,187.87,15
2023-04-18 06:32:57.672000-04:00,,,,187.95,14
2023-04-18 06:33:59.521000-04:00,,,,187.98,1
2023-04-18 06:35:01.630000-04:00,,,,188.05,14
2023-04-18 06:36:12.574000-04:00,,,,188.04,50
2023-04-18 06:37:20.074000-04:00,,,,188.02,100
2023-04-18 06:38:23.824000-04:00,,,,188.0,3
2023-04-18 06:39:31.860000-04:00,,,,187.94,1
2023-04-18 06:40:31.203000-04:00,,,,187.94,9
2023-04-18 06:41:40.393000-04:00,,,,187.87,10
2023-04-18 06:42:58.286000-04:00,,,,187.89,1
2023-04-18 06:44:08.352000-04:00,,,,187.85,6
2023-04-18 06:45:22.525000-04:00,,,,187.82,10
2023-04-18 06:46:22.822000-04:00,,,,187.81,7
2023-04-18 06:47:23.043000-04:00,,,,187.85,1
2023-04-18 06:48:29.338000-04:00,,,,187.97,1
2023-04-18 06:49:32.037000-04:00,,,,188.0,58
2023-04-18 06:50:36.204000-04:00,,,,187.93,1
2023-04-18 06:51:42.235000-04:00,,,,187.93,1
2023-04-18 06:52:53.976000-04:00,,,,187.87,5
2023-04-18 06:54:02.226000-04:00,,,,187.87,10
2023-04-18 06:55:23.453000-04:00,,,,187.84,20
2023-04-18 06:56:30.031000-04:00,,,,187.88,1
2023-04-18 06:57:30.861000-04:00,,,,187.81,22
2023-04-18 06:59:19.573000-04:00,,,,187.84,3
2023-04-18 07:00:24.344000-04:00,,,,187.82,50
2023-04-18 07:01:28.991000-04:00,,,,187.66,2
2023-04-18 07:02:30.952000-04:00,,,,187.58,75
2023-04-18 07:03:30.838000-04:00,,,,187.65,100
2023-04-18 07:04:29.869000-04:00,,,,187.74,5
2023-04-18 07:05:33.413000-04:00,,,,187.75,5
2023-04-18 07:06:36.050000-04:00,,,,187.89,36
2023-04-18 07:07:41.736000-04:00,,,,187.85,1
2023-04-18 07:08:42.605000-04:00,,,,187.87,10
2023-04-18 07:09:42.584000-04:00,,,,187.93,10
2023-04-18 07:10:41.687000-04:00,,,,188.0,10
2023-04-18 07:11:43.509000-04:00,,,,188.05,16
2023-04-18 07:12:43.252000-04:00,,,,188.1,241
2023-04-18 07:13:42.916000-04:00,,,,188.27,6
2023-04-18 07:14:43.051000-04:00,,,,188.1,2
2023-04-18 07:15:44.232000-04:00,,,,188.19,50
2023-04-18 07:16:54.459000-04:00,,,,188.18,12
2023-04-18 07:17:53.501000-04:00,,,,188.21,9
2023-04-18 07:19:03.265000-04:00,,,,188.2,4
2023-04-18 07:20:12.646000-04:00,,,,188.26,1
2023-04-18 07:21:14.912000-04:00,,,,188.34,1
2023-04-18 07:22:14.320000-04:00,,,,188.27,10
2023-04-18 07:23:14.154000-04:00,,,,188.25,1
2023-04-18 07:24:20.266000-04:00,,,,188.33,1
2023-04-18 07:25:23.398000-04:00,,,,188.31,20
2023-04-18 07:26:24.623000-04:00,,,,188.42,50
2023-04-18 07:27:33.998000-04:00,,,,188.3,78
2023-04-18 07:28:44.840000-04:00,,,,188.32,592
2023-04-18 07:29:49.753000-04:00,,,,188.22,27
2023-04-18 07:30:52.334000-04:00,,,,188.36,3
2023-04-18 07:31:54.914000-04:00,,,,188.53,1
2023-04-18 07:33:04.351000-04:00,,,,188.46,25
2023-04-18 07:34:15.041000-04:00,,,,188.45,1
2023-04-18 07:35:23.736000-04:00,,,,188.39,24
2023-04-18 07:36:33.390000-04:00,,,,188.32,1
2023-04-18 07:37:34.029000-04:00,,,,188.31,14
2023-04-18 07:38:42.143000-04:00,,,,188.26,2
2023-04-18 07:39:43.938000-04:00,,,,188.2,19
2023-04-18 07:40:52.829000-04:00,,,,188.3,2
2023-04-18 07:41:53.016000-04:00,,,,188.35,50
2023-04-18 07:43:12.684000-04:00,,,,188.33,10
2023-04-18 07:44:14.971000-04:00,,,,188.27,10
2023-04-18 07:45:24.150000-04:00,,,,188.37,50
2023-04-18 07:46:33.082000-04:00,,,,188.3,2
2023-04-18 07:47:34.500000-04:00,,,,188.18,20
2023-04-18 07:48:33.795000-04:00,,,,188.05,30
2023-04-18 07:49:44.451000-04:00,,,,188.09,1
2023-04-18 07:50:54.736000-04:00,,,,188.05,11
2023-04-18 07:51:53.794000-04:00,,,,188.02,40
2023-04-18 07:52:54.592000-04:00,,,,187.97,14
2023-04-18 07:54:02.063000-04:00,,,,187.96,10
2023-04-18 07:55:04.825000-04:00,,,,187.97,15
2023-04-18 07:56:04.839000-04:00,,,,188.02,10
2023-04-18 07:57:10.755000-04:00,,,,187.99,2
2023-04-18 07:58:09.951000-04:00,,,,187.96,100
2023-04-18 07:59:13.619000-04:00,,,,188.06,1
2023-04-18 08:00:14.800000-04:00,,,,188.0,100
2023-04-18 08:01:15.181000-04:00,,,,187.6985,3
2023-04-18 08:02:23.749000-04:00,,,,186.56,1
2023-04-18 08:03:23.456000-04:00,,,,187.95,100
2023-04-18 08:04:24.551000-04:00,,,,187.84,5
2023-04-18 08:05:25.226000-04:00,,,,187.8,2
2023-04-18 08:06:34.552000-04:00,,,,187.8215,108
