Date,Open,High,Low,Close,Volume
2023-05-23 04:00:00.041000-04:00,,,,189.32,6
2023-05-23 04:00:10.347000-04:00,,,,188.7,56
2023-05-23 04:00:20.616000-04:00,,,,188.77,5
2023-05-23 04:00:31.620000-04:00,,,,188.5,1
2023-05-23 04:00:42.974000-04:00,,,,188.43,5
2023-05-23 04:00:53.847000-04:00,,,,188.4,1
2023-05-23 04:01:05.267000-04:00,,,,188.23,5
2023-05-23 04:01:15.318000-04:00,,,,188.44,10
2023-05-23 04:01:26.235000-04:00,,,,188.4,30
2023-05-23 04:01:36.307000-04:00,,,,188.43,1
2023-05-23 04:01:48.724000-04:00,,,,188.42,8
2023-05-23 04:02:00.664000-04:00,,,,188.34,10
2023-05-23 04:02:10.245000-04:00,,,,188.3,40
2023-05-23 04:02:24.474000-04:00,,,,188.31,2
2023-05-23 04:02:34.009000-04:00,,,,188.3,5
2023-05-23 04:02:43.742000-04:00,,,,188.4,1
2023-05-23 04:02:53.481000-04:00,,,,188.41,2
2023-05-23 04:03:04.065000-04:00,,,,188.41,3
2023-05-23 04:03:15.041000-04:00,,,,188.5,250
2023-05-23 04:03:25.132000-04:00,,,,188.5,3
2023-05-23 04:03:34.798000-04:00,,,,188.49,161
2023-05-23 04:03:47.647000-04:00,,,,188.7,3
2023-05-23 04:03:59.364000-04:00,,,,188.61,1
2023-05-23 04:04:09.716000-04:00,,,,188.65,16
2023-05-23 04:04:19.413000-04:00,,,,188.62,1
2023-05-23 04:04:29.162000-04:00,,,,188.67,35
2023-05-23 04:04:41.543000-04:00,,,,188.65,1
2023-05-23 04:04:55.778000-04:00,,,,188.6,50
2023-05-23 04:05:09.106000-04:00,,,,188.66,50
2023-05-23 04:05:18.657000-04:00,,,,188.67,11
2023-05-23 04:05:29.013000-04:00,,,,188.7,54
2023-05-23 04:05:40.895000-04:00,,,,188.79,48
2023-05-23 04:05:53.305000-04:00,,,,188.75,25
2023-05-23 04:06:04.158000-04:00,,,,188.77,50
2023-05-23 04:06:16.120000-04:00,,,,188.8,10
2023-05-23 04:06:26.167000-04:00,,,,188.66,2
2023-05-23 04:06:35.784000-04:00,,,,188.6,6
2023-05-23 04:06:48.178000-04:00,,,,188.63,2
2023-05-23 04:07:05.604000-04:00,,,,188.54,148
2023-05-23 04:07:16.781000-04:00,,,,188.54,146
2023-05-23 04:07:28.985000-04:00,,,,188.36,49
2023-05-23 04:07:38.921000-04:00,,,,188.35,20
2023-05-23 04:07:50.791000-04:00,,,,188.27,1
2023-05-23 04:08:05.461000-04:00,,,,188.4,57
2023-05-23 04:08:19.020000-04:00,,,,188.44,1
2023-05-23 04:08:30.263000-04:00,,,,188.44,9
2023-05-23 04:08:41.272000-04:00,,,,188.37,1
2023-05-23 04:08:56.631000-04:00,,,,188.32,1
2023-05-23 04:09:07.595000-04:00,,,,188.3,50
2023-05-23 04:09:19.159000-04:00,,,,188.25,75
2023-05-23 04:09:33.109000-04:00,,,,188.23,1
2023-05-23 04:09:46.330000-04:00,,,,188.25,5
2023-05-23 04:09:57.100000-04:00,,,,188.26,2
2023-05-23 04:10:07.366000-04:00,,,,188.25,7
2023-05-23 04:10:21.891000-04:00,,,,188.25,3
2023-05-23 04:10:32.270000-04:00,,,,188.25,2
2023-05-23 04:10:44.993000-04:00,,,,188.22,25
2023-05-23 04:10:57.588000-04:00,,,,188.24,50
2023-05-23 04:11:08.893000-04:00,,,,188.22,23
2023-05-23 04:11:25.110000-04:00,,,,188.22,50
2023-05-23 04:11:35.487000-04:00,,,,188.24,40
2023-05-23 04:11:49.170000-04:00,,,,188.26,1
2023-05-23 04:12:05.115000-04:00,,,,188.22,6
2023-05-23 04:12:16.772000-04:00,,,,188.21,29
2023-05-23 04:12:27.360000-04:00,,,,188.14,44
2023-05-23 04:12:40.734000-04:00,,,,188.14,38
2023-05-23 04:12:52.285000-04:00,,,,188.14,5
2023-05-23 04:13:03.602000-04:00,,,,188.01,984
2023-05-23 04:13:13.536000-04:00,,,,188.02,119
2023-05-23 04:13:24.423000-04:00,,,,188.04,27
2023-05-23 04:13:34.652000-04:00,,,,188.01,1
2023-05-23 04:13:45.227000-04:00,,,,188.06,50
2023-05-23 04:13:55.360000-04:00,,,,188.03,5
2023-05-23 04:14:05.136000-04:00,,,,188.02,12
2023-05-23 04:14:14.730000-04:00,,,,188.01,761
2023-05-23 04:14:24.524000-04:00,,,,188.02,1
2023-05-23 04:14:34.946000-04:00,,,,188.01,1
2023-05-23 04:14:44.750000-04:00,,,,188.0,108
2023-05-23 04:14:56.555000-04:00,,,,187.96,5
2023-05-23 04:15:07.515000-04:00,,,,187.75,92
2023-05-23 04:15:17.377000-04:00,,,,187.82,100
2023-05-23 04:15:27.085000-04:00,,,,187.8,66
2023-05-23 04:15:37.397000-04:00,,,,187.89,350
2023-05-23 04:15:48.578000-04:00,,,,187.89,1
2023-05-23 04:15:58.294000-04:00,,,,187.89,20
2023-05-23 04:16:10.079000-04:00,,,,187.85,1
2023-05-23 04:16:20.360000-04:00,,,,187.87,100
2023-05-23 04:16:30.323000-04:00,,,,187.86,8
2023-05-23 04:16:42.731000-04:00,,,,187.85,59
2023-05-23 04:16:53.986000-04:00,,,,187.78,50
2023-05-23 04:17:05.422000-04:00,,,,187.73,75
2023-05-23 04:17:15.296000-04:00,,,,187.63,25
2023-05-23 04:17:26.962000-04:00,,,,187.67,50
2023-05-23 04:17:37.233000-04:00,,,,187.62,10
2023-05-23 04:17:47.690000-04:00,,,,187.64,12
2023-05-23 04:17:58.151000-04:00,,,,187.63,6
2023-05-23 04:18:07.938000-04:00,,,,187.68,1
2023-05-23 04:18:18.761000-04:00,,,,187.68,5
2023-05-23 04:18:30.749000-04:00,,,,187.74,231
2023-05-23 04:18:40.602000-04:00,,,,187.68,2
2023-05-23 04:18:52.418000-04:00,,,,187.69,22
2023-05-23 04:19:02.476000-04:00,,,,187.68,80
2023-05-23 04:19:15.954000-04:00,,,,187.57,50
2023-05-23 04:19:26.860000-04:00,,,,187.56,1
2023-05-23 04:19:36.708000-04:00,,,,187.55,10
2023-05-23 04:19:47.926000-04:00,,,,187.5,2
2023-05-23 04:19:58-04:00,,,,187.31,100
2023-05-23 04:20:08.439000-04:00,,,,187.19,7
2023-05-23 04:20:18.356000-04:00,,,,187.09,96
2023-05-23 04:20:28.657000-04:00,,,,187.07,28
2023-05-23 04:20:38.563000-04:00,,,,187.12,10
2023-05-23 04:20:48.735000-04:00,,,,187.14,75
2023-05-23 04:21:00.621000-04:00,,,,187.21,25
2023-05-23 04:21:11.671000-04:00,,,,187.23,21
2023-05-23 04:21:22.656000-04:00,,,,187.23,50
2023-05-23 04:21:33.193000-04:00,,,,187.15,30
2023-05-23 04:21:42.966000-04:00,,,,187.15,6
2023-05-23 04:21:52.858000-04:00,,,,187.15,2
2023-05-23 04:22:02.903000-04:00,,,,187.15,2
2023-05-23 04:22:15.999000-04:00,,,,187.12,3
2023-05-23 04:22:26.718000-04:00,,,,187.11,1
2023-05-23 04:22:36.744000-04:00,,,,187.11,4
2023-05-23 04:22:46.919000-04:00,,,,187.07,50
