Date,Open,High,Low,Close,Volume
2023-05-08 09:11:07.806000-04:00,,,,173.2,1
2023-05-08 09:11:18.778000-04:00,,,,173.21,5
2023-05-08 09:11:28.933000-04:00,,,,173.22,50
2023-05-08 09:11:39.004000-04:00,,,,173.31,6
2023-05-08 09:11:49.557000-04:00,,,,173.21,185
2023-05-08 09:12:01.254000-04:00,,,,173.26,2
2023-05-08 09:12:10.878000-04:00,,,,173.255,1
2023-05-08 09:12:22.095000-04:00,,,,173.15,10
2023-05-08 09:12:31.947000-04:00,,,,173.2,9
2023-05-08 09:12:42.197000-04:00,,,,173.18,50
2023-05-08 09:12:52.041000-04:00,,,,173.19,100
2023-05-08 09:13:03.598000-04:00,,,,173.2,50
2023-05-08 09:13:13.545000-04:00,,,,173.18,600
2023-05-08 09:13:24.658000-04:00,,,,173.2,100
2023-05-08 09:13:35.561000-04:00,,,,173.18,100
2023-05-08 09:13:47.726000-04:00,,,,173.19,1
2023-05-08 09:13:58.591000-04:00,,,,173.24,10
2023-05-08 09:14:09.727000-04:00,,,,173.19,2
2023-05-08 09:14:20.610000-04:00,,,,173.14,300
2023-05-08 09:14:31.896000-04:00,,,,173.105,1
2023-05-08 09:14:41.637000-04:00,,,,173.04,5
2023-05-08 09:14:51.317000-04:00,,,,173.04,6
2023-05-08 09:15:23.976000-04:00,,,,173.04,18
2023-05-08 09:15:33.909000-04:00,,,,173.07,50
2023-05-08 09:15:44.234000-04:00,,,,173.03,75
2023-05-08 09:15:55.466000-04:00,,,,173.0878,9
2023-05-08 09:16:05.194000-04:00,,,,173.02,1
2023-05-08 09:16:15.472000-04:00,,,,173.025,1
2023-05-08 09:16:25.692000-04:00,,,,173.02,1
2023-05-08 09:16:35.377000-04:00,,,,173.08,1
2023-05-08 09:16:45.401000-04:00,,,,173.06,1
2023-05-08 09:16:56.385000-04:00,,,,173.05,10
2023-05-08 09:17:06.637000-04:00,,,,173.06,110
2023-05-08 09:17:16.297000-04:00,,,,173.05,500
2023-05-08 09:17:29.521000-04:00,,,,173.0315,4
2023-05-08 09:17:39.440000-04:00,,,,173.04,17
2023-05-08 09:17:49.412000-04:00,,,,173.03,100
2023-05-08 09:18:00.344000-04:00,,,,173.05,399
2023-05-08 09:18:09.921000-04:00,,,,173.07,25
2023-05-08 09:18:21.180000-04:00,,,,173,30
2023-05-08 09:18:31.930000-04:00,,,,172.93,50
2023-05-08 09:18:42.907000-04:00,,,,172.92,6
2023-05-08 09:18:52.677000-04:00,,,,172.96,5
2023-05-08 09:19:03.228000-04:00,,,,172.99,1
2023-05-08 09:19:13.046000-04:00,,,,172.97,1
2023-05-08 09:19:42.343000-04:00,,,,172.96,10
2023-05-08 09:19:52.838000-04:00,,,,172.91,2
2023-05-08 09:20:03.577000-04:00,,,,172.95,51
2023-05-08 09:20:14.645000-04:00,,,,172.92,2
2023-05-08 09:20:25.386000-04:00,,,,172.9215,3
2023-05-08 09:20:35.333000-04:00,,,,172.95,200
2023-05-08 09:20:46.030000-04:00,,,,172.95,100
2023-05-08 09:20:57.133000-04:00,,,,172.94,49
2023-05-08 09:21:08.502000-04:00,,,,172.96,29
2023-05-08 09:21:18.815000-04:00,,,,172.935,1
2023-05-08 09:21:28.642000-04:00,,,,172.95,100
2023-05-08 09:21:38.727000-04:00,,,,173.03,100
2023-05-08 09:21:48.960000-04:00,,,,173.08,88
2023-05-08 09:21:59.018000-04:00,,,,173.1,1
2023-05-08 09:22:08.637000-04:00,,,,173.1,144
2023-05-08 09:22:18.890000-04:00,,,,173.18,50
2023-05-08 09:22:28.764000-04:00,,,,173.1985,5
2023-05-08 09:22:39.164000-04:00,,,,173.19,100
2023-05-08 09:22:49.435000-04:00,,,,173.19,100
2023-05-08 09:23:00.231000-04:00,,,,173.26,30
2023-05-08 09:23:11.438000-04:00,,,,173.25,2
2023-05-08 09:23:22.154000-04:00,,,,173.32,30
2023-05-08 09:23:32.608000-04:00,,,,173.41,38
2023-05-08 09:23:42.179000-04:00,,,,173.46,9
2023-05-08 09:23:53.602000-04:00,,,,173.47,200
