Date,Open,High,Low,Close,Volume
2023-05-04 04:00:07.252000-04:00,,,,162.21,1
2023-05-04 04:01:16.528000-04:00,,,,162.15,1
2023-05-04 04:02:27.528000-04:00,,,,162.29,773
2023-05-04 04:03:27.495000-04:00,,,,162.44,25
2023-05-04 04:04:36.181000-04:00,,,,162.58,16
2023-05-04 04:05:39.802000-04:00,,,,162.29,20
2023-05-04 04:06:46.454000-04:00,,,,162.42,49
2023-05-04 04:07:52.931000-04:00,,,,162.36,50
2023-05-04 04:08:57.845000-04:00,,,,162.39,100
2023-05-04 04:09:57.837000-04:00,,,,162.39,24
2023-05-04 04:11:01.929000-04:00,,,,162.27,100
2023-05-04 04:12:16.644000-04:00,,,,162.17,100
2023-05-04 04:13:18.266000-04:00,,,,162.16,41
2023-05-04 04:14:25.819000-04:00,,,,162.43,52
2023-05-04 04:15:36.582000-04:00,,,,162.44,1
2023-05-04 04:16:46.843000-04:00,,,,162.43,1
2023-05-04 04:17:47.199000-04:00,,,,162.53,20
2023-05-04 04:18:50.341000-04:00,,,,162.7,5
2023-05-04 04:19:54.180000-04:00,,,,162.68,1
2023-05-04 04:21:04.391000-04:00,,,,162.7,2
2023-05-04 04:22:11.469000-04:00,,,,162.73,50
2023-05-04 04:23:14.176000-04:00,,,,162.7,5
2023-05-04 04:24:21.928000-04:00,,,,162.66,50
2023-05-04 04:25:36.695000-04:00,,,,162.7,3
2023-05-04 04:26:40.354000-04:00,,,,162.7,20
2023-05-04 04:27:49.255000-04:00,,,,162.66,30
2023-05-04 04:28:57.073000-04:00,,,,162.65,34
2023-05-04 04:30:03.722000-04:00,,,,162.58,1
2023-05-04 04:31:10.120000-04:00,,,,162.55,50
2023-05-04 04:32:13.626000-04:00,,,,162.57,30
2023-05-04 04:33:17.885000-04:00,,,,162.52,7
2023-05-04 04:34:27.577000-04:00,,,,162.53,9
2023-05-04 04:35:27.736000-04:00,,,,162.54,15
2023-05-04 04:36:45.248000-04:00,,,,162.52,10
2023-05-04 04:37:52.241000-04:00,,,,162.6,40
2023-05-04 04:38:56.944000-04:00,,,,162.58,10
2023-05-04 04:40:01.006000-04:00,,,,162.58,42
2023-05-04 04:41:17.210000-04:00,,,,162.64,36
2023-05-04 04:42:21.984000-04:00,,,,162.64,5
2023-05-04 04:43:27.199000-04:00,,,,162.69,20
2023-05-04 04:44:52.854000-04:00,,,,162.74,20
2023-05-04 04:45:55.211000-04:00,,,,162.76,200
2023-05-04 04:46:57.561000-04:00,,,,162.79,1
2023-05-04 04:48:02.804000-04:00,,,,162.77,100
2023-05-04 04:49:08.548000-04:00,,,,162.76,9
2023-05-04 04:50:14.346000-04:00,,,,162.73,1
2023-05-04 04:51:33.498000-04:00,,,,162.74,32
2023-05-04 04:52:38.371000-04:00,,,,162.79,1
2023-05-04 04:53:57.680000-04:00,,,,162.79,100
2023-05-04 04:55:10.194000-04:00,,,,162.78,5
2023-05-04 04:56:15.782000-04:00,,,,162.78,1
2023-05-04 04:57:16.714000-04:00,,,,162.78,3
2023-05-04 04:58:25.444000-04:00,,,,162.69,50
2023-05-04 04:59:29.198000-04:00,,,,162.54,75
2023-05-04 05:00:36.039000-04:00,,,,162.63,100
2023-05-04 05:01:42.208000-04:00,,,,162.77,42
2023-05-04 05:02:56.432000-04:00,,,,162.69,1
2023-05-04 05:04:03.688000-04:00,,,,162.69,1
2023-05-04 05:05:11.013000-04:00,,,,162.64,49
2023-05-04 05:06:15.037000-04:00,,,,162.6,2
2023-05-04 05:07:18.157000-04:00,,,,162.6,6
2023-05-04 05:08:22.187000-04:00,,,,162.65,50
2023-05-04 05:09:23.018000-04:00,,,,162.68,50
2023-05-04 05:10:24.456000-04:00,,,,162.64,37
2023-05-04 05:11:35.909000-04:00,,,,162.62,34
2023-05-04 05:12:54.566000-04:00,,,,162.69,1
2023-05-04 05:14:03.050000-04:00,,,,162.6,7
2023-05-04 05:15:02.751000-04:00,,,,162.59,25
2023-05-04 05:16:15.731000-04:00,,,,162.58,73
2023-05-04 05:17:24.340000-04:00,,,,162.5,5
2023-05-04 05:18:26.929000-04:00,,,,162.5,32
2023-05-04 05:19:56.053000-04:00,,,,162.55,50
2023-05-04 05:21:17.301000-04:00,,,,162.49,25
2023-05-04 05:22:26.003000-04:00,,,,162.46,15
2023-05-04 05:23:47.046000-04:00,,,,162.41,32
