Date,Open,High,Low,Close,Volume
2023-05-09 04:00:00.015000-04:00,,,,170.96,82
2023-05-09 04:00:10.022000-04:00,,,,170.4,50
2023-05-09 04:00:19.922000-04:00,,,,170.4,5
2023-05-09 04:00:33.657000-04:00,,,,170.35,1
2023-05-09 04:00:44.469000-04:00,,,,170.25,6
2023-05-09 04:00:56.245000-04:00,,,,170.15,25
2023-05-09 04:01:05.846000-04:00,,,,170.2,22
2023-05-09 04:01:19.575000-04:00,,,,170.2,4
2023-05-09 04:01:30.121000-04:00,,,,170.84,3
2023-05-09 04:01:44.482000-04:00,,,,170.56,9
2023-05-09 04:01:56.071000-04:00,,,,170.6,10
2023-05-09 04:02:13.593000-04:00,,,,170.53,16
2023-05-09 04:02:30.564000-04:00,,,,170.37,1
2023-05-09 04:02:41.367000-04:00,,,,170.4,5
2023-05-09 04:02:51.866000-04:00,,,,170.5,5
2023-05-09 04:03:04.104000-04:00,,,,170.5,24
2023-05-09 04:03:14.844000-04:00,,,,170.56,8
2023-05-09 04:03:27.068000-04:00,,,,170.54,97
2023-05-09 04:03:39.709000-04:00,,,,170.52,6
2023-05-09 04:03:49.404000-04:00,,,,170.51,19
2023-05-09 04:04:03.675000-04:00,,,,170.54,1
2023-05-09 04:04:18.429000-04:00,,,,170.49,70
2023-05-09 04:04:35.819000-04:00,,,,170.5,5
2023-05-09 04:04:46.714000-04:00,,,,170.5,44
2023-05-09 04:05:04.492000-04:00,,,,170.51,20
2023-05-09 04:05:15.209000-04:00,,,,170.41,187
2023-05-09 04:05:30.418000-04:00,,,,170.4,28
2023-05-09 04:05:40.772000-04:00,,,,170.42,50
2023-05-09 04:05:53.672000-04:00,,,,170.36,15
2023-05-09 04:06:11.162000-04:00,,,,170.43,1
2023-05-09 04:06:23.185000-04:00,,,,170.31,120
2023-05-09 04:06:32.903000-04:00,,,,170.41,30
2023-05-09 04:06:45.464000-04:00,,,,170.45,1
2023-05-09 04:06:58.113000-04:00,,,,170.48,20
2023-05-09 04:07:09.893000-04:00,,,,170.47,10
2023-05-09 04:07:20.954000-04:00,,,,170.37,33
2023-05-09 04:07:31.511000-04:00,,,,170.38,12
2023-05-09 04:07:45.806000-04:00,,,,170.35,1
2023-05-09 04:08:03.589000-04:00,,,,170.3,20
