Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-13 09:30:00-04:00,182.9550018310547,183.25999450683594,182.49000549316406,183.19500732421875,3675397,0.0,0.0
2023-04-13 09:31:00-04:00,183.21730041503906,183.41969299316406,182.63999938964844,182.82359313964844,654509,0.0,0.0
2023-04-13 09:32:00-04:00,182.84979248046875,183.08999633789062,182.2100067138672,182.44000244140625,582964,0.0,0.0
2023-04-13 09:33:00-04:00,182.4405975341797,182.64999389648438,181.50999450683594,181.74000549316406,785254,0.0,0.0
2023-04-13 09:34:00-04:00,181.75340270996094,182.36000061035156,181.66000366210938,182.33999633789062,541032,0.0,0.0
2023-04-13 09:35:00-04:00,182.33999633789062,182.4499969482422,181.25,181.2606964111328,749157,0.0,0.0
2023-04-13 09:36:00-04:00,181.25999450683594,181.5,180.94000244140625,181.19500732421875,659929,0.0,0.0
2023-04-13 09:37:00-04:00,181.24000549316406,181.6199951171875,181.19000244140625,181.60000610351562,484372,0.0,0.0
2023-04-13 09:38:00-04:00,181.58990478515625,182.95989990234375,181.55999755859375,182.7397003173828,953377,0.0,0.0
2023-04-13 09:39:00-04:00,182.74000549316406,183.5,182.69009399414062,183.0417938232422,942483,0.0,0.0
2023-04-13 09:40:00-04:00,183.05999755859375,183.19000244140625,182.4510040283203,182.75,636230,0.0,0.0
2023-04-13 09:41:00-04:00,182.75999450683594,183.47999572753906,182.60000610351562,182.69000244140625,607824,0.0,0.0
2023-04-13 09:43:00-04:00,182.05999755859375,182.82989501953125,181.92349243164062,182.69000244140625,1099517,0.0,0.0
2023-04-13 09:44:00-04:00,182.7100067138672,182.9499969482422,182.25,182.5601043701172,473416,0.0,0.0
2023-04-13 09:45:00-04:00,182.55999755859375,182.89999389648438,182.5200958251953,182.7050018310547,261090,0.0,0.0
2023-04-13 09:46:00-04:00,182.41000366210938,182.57000732421875,182.17999267578125,182.42999267578125,546758,0.0,0.0
2023-04-13 09:47:00-04:00,182.5,183.08999633789062,182.49000549316406,182.89010620117188,574335,0.0,0.0
2023-04-13 09:48:00-04:00,182.9246063232422,183.1699981689453,182.64999389648438,182.91000366210938,492715,0.0,0.0
2023-04-13 09:49:00-04:00,182.92999267578125,183.3800048828125,182.68370056152344,183.2100067138672,609192,0.0,0.0
