Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-04-12 10:28:00-04:00,187.39999389648438,187.5699005126953,187.30999755859375,187.4149932861328,266203,0.0,0.0
2023-04-12 10:29:00-04:00,187.42999267578125,187.9499969482422,187.39999389648438,187.8690948486328,393083,0.0,0.0
2023-04-12 10:30:00-04:00,187.87989807128906,188.14999389648438,187.50999450683594,187.55499267578125,452221,0.0,0.0
2023-04-12 10:31:00-04:00,187.56500244140625,187.6999969482422,187.39999389648438,187.42010498046875,303574,0.0,0.0
2023-04-12 10:32:00-04:00,187.43280029296875,187.6199951171875,187.32159423828125,187.44000244140625,262866,0.0,0.0
2023-04-12 10:33:00-04:00,187.39999389648438,187.39999389648438,186.27000427246094,186.2899932861328,947835,0.0,0.0
2023-04-12 10:34:00-04:00,186.27999877929688,186.3000030517578,185.6999969482422,185.76600646972656,896474,0.0,0.0
2023-04-12 10:35:00-04:00,185.75,186.02999877929688,185.6300048828125,185.77000427246094,651861,0.0,0.0
2023-04-12 10:36:00-04:00,185.75999450683594,185.75999450683594,185.3000030517578,185.39630126953125,685707,0.0,0.0
2023-04-12 10:37:00-04:00,185.3699951171875,185.6699981689453,185.1199951171875,185.22000122070312,669007,0.0,0.0
2023-04-12 10:38:00-04:00,185.22999572753906,185.5800018310547,185.1707000732422,185.56370544433594,587425,0.0,0.0
2023-04-12 10:39:00-04:00,185.51010131835938,185.57000732421875,185.22000122070312,185.22500610351562,428230,0.0,0.0
2023-04-12 10:40:00-04:00,185.2218017578125,185.41000366210938,185.14999389648438,185.27000427246094,392958,0.0,0.0
2023-04-12 10:41:00-04:00,185.27000427246094,185.27999877929688,184.8699951171875,185.02999877929688,765517,0.0,0.0
2023-04-12 10:42:00-04:00,185.0399932861328,185.2899932861328,184.9499969482422,185.14999389648438,495604,0.0,0.0
2023-04-12 10:43:00-04:00,185.1699981689453,185.18299865722656,184.74000549316406,184.77000427246094,463849,0.0,0.0
2023-04-12 10:44:00-04:00,184.7845001220703,185.0800018310547,184.60000610351562,184.83999633789062,511007,0.0,0.0
2023-04-12 10:45:00-04:00,184.85000610351562,185.3199005126953,184.74000549316406,184.9700927734375,489678,0.0,0.0
2023-04-12 10:46:00-04:00,184.9730987548828,185.35000610351562,184.83999633789062,185.32069396972656,428733,0.0,0.0
2023-04-12 10:47:00-04:00,185.3498992919922,185.36900329589844,185.11000061035156,185.1324005126953,276248,0.0,0.0
2023-04-12 10:48:00-04:00,185.1699981689453,185.4499969482422,184.99400329589844,185.42269897460938,454164,0.0,0.0
2023-04-12 10:49:00-04:00,185.4499969482422,185.5399932861328,185.30999755859375,185.41900634765625,395391,0.0,0.0
2023-04-12 10:50:00-04:00,185.4001007080078,185.49000549316406,185.1302032470703,185.3892059326172,271334,0.0,0.0
2023-04-12 10:51:00-04:00,185.3800048828125,185.38929748535156,184.9499969482422,184.96499633789062,337772,0.0,0.0
2023-04-12 10:52:00-04:00,184.9739990234375,184.9739990234375,184.27000427246094,184.3408966064453,657834,0.0,0.0
2023-04-12 10:53:00-04:00,184.33999633789062,184.5800018310547,184.22999572753906,184.4199981689453,477507,0.0,0.0
2023-04-12 10:54:00-04:00,184.42999267578125,184.42999267578125,184.0500030517578,184.1540069580078,514601,0.0,0.0
2023-04-12 10:55:00-04:00,184.14500427246094,184.1699981689453,183.5428924560547,183.61000061035156,837748,0.0,0.0
2023-04-12 10:56:00-04:00,183.57000732421875,183.83999633789062,183.32000732421875,183.41000366210938,709347,0.0,0.0
2023-04-12 10:57:00-04:00,183.38999938964844,183.9199981689453,183.38999938964844,183.89999389648438,637647,0.0,0.0
2023-04-12 10:58:00-04:00,183.89999389648438,183.92999267578125,183.27999877929688,183.3800048828125,540795,0.0,0.0
2023-04-12 10:59:00-04:00,183.36000061035156,183.58999633789062,183.1699981689453,183.18919372558594,427939,0.0,0.0
2023-04-12 11:00:00-04:00,183.19000244140625,183.72000122070312,183.08999633789062,183.46009826660156,547734,0.0,0.0
2023-04-12 11:01:00-04:00,183.46929931640625,183.53990173339844,183.0399932861328,183.36500549316406,452642,0.0,0.0
2023-04-12 11:02:00-04:00,183.389892578125,183.39999389648438,183.11000061035156,183.32000732421875,350827,0.0,0.0
2023-04-12 11:03:00-04:00,183.32000732421875,183.47999572753906,183.22999572753906,183.23719787597656,287560,0.0,0.0
2023-04-12 11:04:00-04:00,183.22999572753906,183.47999572753906,182.82000732421875,182.99169921875,701953,0.0,0.0
2023-04-12 11:05:00-04:00,183.0,183.32000732421875,182.8300018310547,183.05999755859375,540969,0.0,0.0
2023-04-12 11:06:00-04:00,183.0800018310547,183.17999267578125,182.6699981689453,182.8419952392578,574336,0.0,0.0
2023-04-12 11:07:00-04:00,182.85499572753906,182.85499572753906,182.30169677734375,182.41990661621094,678882,0.0,0.0
2023-04-12 11:08:00-04:00,182.4149932861328,182.83990478515625,182.26010131835938,182.67630004882812,629107,0.0,0.0
2023-04-12 11:09:00-04:00,182.66610717773438,182.8022003173828,182.5821990966797,182.66000366210938,317654,0.0,0.0
2023-04-12 11:10:00-04:00,182.70730590820312,182.86000061035156,182.44000244140625,182.57000732421875,401878,0.0,0.0
2023-04-12 11:11:00-04:00,182.58059692382812,182.7790069580078,182.41000366210938,182.53250122070312,339830,0.0,0.0
2023-04-12 11:12:00-04:00,182.5399932861328,182.72999572753906,182.27999877929688,182.5500030517578,440283,0.0,0.0
2023-04-12 11:13:00-04:00,182.57000732421875,182.6699981689453,182.1699981689453,182.4062957763672,416512,0.0,0.0
2023-04-12 11:14:00-04:00,182.39999389648438,182.94000244140625,182.39349365234375,182.8800048828125,514954,0.0,0.0
2023-04-12 11:15:00-04:00,182.88490295410156,183.1699981689453,182.8800048828125,183.05999755859375,704245,0.0,0.0
2023-04-12 11:16:00-04:00,183.0449981689453,183.24000549316406,182.94000244140625,183.24000549316406,435196,0.0,0.0
2023-04-12 11:17:00-04:00,183.24859619140625,183.39999389648438,183.0399932861328,183.3300018310547,407206,0.0,0.0
2023-04-12 11:18:00-04:00,183.3300018310547,183.39999389648438,183.05999755859375,183.34930419921875,381489,0.0,0.0
2023-04-12 11:19:00-04:00,183.35000610351562,183.47999572753906,183.17999267578125,183.27999877929688,356354,0.0,0.0
2023-04-12 11:20:00-04:00,183.27960205078125,183.47000122070312,183.2100067138672,183.32000732421875,310472,0.0,0.0
2023-04-12 11:21:00-04:00,183.31460571289062,183.60000610351562,183.27999877929688,183.5050048828125,377190,0.0,0.0
2023-04-12 11:22:00-04:00,183.51499938964844,183.64999389648438,183.39100646972656,183.41510009765625,389012,0.0,0.0
2023-04-12 11:23:00-04:00,183.4199981689453,183.5290069580078,183.27999877929688,183.27999877929688,291404,0.0,0.0
2023-04-12 11:24:00-04:00,183.31500244140625,183.38729858398438,182.9600067138672,183.1300048828125,452147,0.0,0.0
2023-04-12 11:25:00-04:00,183.13999938964844,183.22979736328125,183.02000427246094,183.1750030517578,295128,0.0,0.0
2023-04-12 11:26:00-04:00,183.1699981689453,183.32000732421875,183.0,183.22500610351562,282590,0.0,0.0
2023-04-12 11:27:00-04:00,183.24000549316406,183.375,183.0800018310547,183.25999450683594,243944,0.0,0.0
2023-04-12 11:28:00-04:00,183.25999450683594,183.2899932861328,183.0800018310547,183.10000610351562,218336,0.0,0.0
2023-04-12 11:29:00-04:00,183.11000061035156,183.27000427246094,183.0500030517578,183.25999450683594,206324,0.0,0.0
2023-04-12 11:30:00-04:00,183.25999450683594,183.33999633789062,183.05999755859375,183.07000732421875,241120,0.0,0.0
2023-04-12 11:31:00-04:00,183.0615997314453,183.3083038330078,183.00999450683594,183.2722930908203,276377,0.0,0.0
2023-04-12 11:32:00-04:00,183.28909301757812,183.44000244140625,183.0,183.03720092773438,327011,0.0,0.0
2023-04-12 11:33:00-04:00,183.0,183.0500030517578,182.7100067138672,182.91000366210938,404538,0.0,0.0
2023-04-12 11:34:00-04:00,182.89010620117188,182.9199981689453,182.6199951171875,182.63040161132812,252849,0.0,0.0
2023-04-12 11:35:00-04:00,182.6300048828125,182.75999450683594,182.1300048828125,182.16009521484375,625342,0.0,0.0
2023-04-12 11:36:00-04:00,182.16000366210938,182.41000366210938,181.94000244140625,182.3000030517578,694425,0.0,0.0
2023-04-12 11:37:00-04:00,182.3000030517578,182.4600067138672,182.17120361328125,182.33999633789062,345153,0.0,0.0
2023-04-12 11:38:00-04:00,182.35989379882812,182.36000061035156,181.88999938964844,181.91009521484375,572323,0.0,0.0
2023-04-12 11:39:00-04:00,181.91009521484375,182.20799255371094,181.88999938964844,181.91929626464844,392677,0.0,0.0
2023-04-12 11:40:00-04:00,181.91969299316406,182.49000549316406,181.88999938964844,182.4600067138672,520763,0.0,0.0
2023-04-12 11:41:00-04:00,182.4698028564453,182.5998992919922,182.2100067138672,182.34979248046875,452236,0.0,0.0
2023-04-12 11:42:00-04:00,182.3311004638672,182.5399932861328,182.1300048828125,182.32000732421875,361118,0.0,0.0
2023-04-12 11:43:00-04:00,182.32110595703125,182.55999755859375,182.31500244140625,182.47000122070312,283282,0.0,0.0
2023-04-12 11:44:00-04:00,182.45359802246094,182.81829833984375,182.44000244140625,182.80999755859375,381731,0.0,0.0
2023-04-12 11:45:00-04:00,182.82000732421875,183.0800018310547,182.6699981689453,183.07000732421875,448597,0.0,0.0
2023-04-12 11:46:00-04:00,183.0601043701172,183.92999267578125,183.052001953125,183.8350067138672,844826,0.0,0.0
2023-04-12 11:47:00-04:00,183.83999633789062,183.8699951171875,183.6300048828125,183.8345947265625,408660,0.0,0.0
2023-04-12 11:48:00-04:00,183.83990478515625,183.94000244140625,183.72000122070312,183.86500549316406,405905,0.0,0.0
2023-04-12 11:49:00-04:00,183.84039306640625,184.0699005126953,183.7100067138672,183.91009521484375,483364,0.0,0.0
2023-04-12 11:50:00-04:00,183.94000244140625,183.9600067138672,183.67999267578125,183.91990661621094,341921,0.0,0.0
2023-04-12 11:51:00-04:00,183.9199981689453,183.9199981689453,183.7100067138672,183.789794921875,218910,0.0,0.0
2023-04-12 11:52:00-04:00,183.7899932861328,183.7899932861328,183.52000427246094,183.6199951171875,341595,0.0,0.0
2023-04-12 11:53:00-04:00,183.60000610351562,183.8000030517578,183.52000427246094,183.54010009765625,294065,0.0,0.0
2023-04-12 11:54:00-04:00,183.5399932861328,183.63999938964844,183.44000244140625,183.63999938964844,279073,0.0,0.0
2023-04-12 11:55:00-04:00,183.639892578125,184.1199951171875,183.50999450683594,184.0500030517578,356731,0.0,0.0
2023-04-12 11:56:00-04:00,184.05499267578125,184.19000244140625,183.89999389648438,184.13499450683594,356460,0.0,0.0
2023-04-12 11:57:00-04:00,184.13999938964844,184.3800048828125,184.1199951171875,184.26019287109375,446001,0.0,0.0
2023-04-12 11:58:00-04:00,184.27000427246094,184.4001007080078,184.1699981689453,184.19749450683594,371097,0.0,0.0
2023-04-12 11:59:00-04:00,184.1999969482422,184.29989624023438,184.02000427246094,184.05380249023438,373804,0.0,0.0
2023-04-12 12:00:00-04:00,184.07000732421875,184.35000610351562,184.07000732421875,184.16769409179688,267935,0.0,0.0
2023-04-12 12:01:00-04:00,184.1750030517578,184.4499969482422,184.13999938964844,184.14100646972656,432334,0.0,0.0
2023-04-12 12:02:00-04:00,184.14500427246094,184.47000122070312,184.1199951171875,184.37010192871094,369486,0.0,0.0
2023-04-12 12:03:00-04:00,184.39999389648438,184.64999389648438,184.2899932861328,184.56809997558594,401379,0.0,0.0
2023-04-12 12:04:00-04:00,184.56910705566406,184.6300048828125,184.41000366210938,184.50270080566406,323161,0.0,0.0
2023-04-12 12:05:00-04:00,184.50999450683594,184.61000061035156,184.3800048828125,184.435302734375,313582,0.0,0.0
2023-04-12 12:06:00-04:00,184.44000244140625,184.58999633789062,184.33999633789062,184.52000427246094,257547,0.0,0.0
2023-04-12 12:07:00-04:00,184.52999877929688,184.66990661621094,184.4499969482422,184.6199951171875,257887,0.0,0.0
2023-04-12 12:08:00-04:00,184.62010192871094,184.91000366210938,184.60000610351562,184.89999389648438,358410,0.0,0.0
2023-04-12 12:09:00-04:00,184.90829467773438,184.94000244140625,184.6999969482422,184.77520751953125,350457,0.0,0.0
2023-04-12 12:10:00-04:00,184.7884979248047,184.89999389648438,184.67999267578125,184.72000122070312,261523,0.0,0.0
2023-04-12 12:11:00-04:00,184.72999572753906,184.8000030517578,184.58999633789062,184.6199951171875,269852,0.0,0.0
2023-04-12 12:12:00-04:00,184.61509704589844,184.92999267578125,184.61500549316406,184.86000061035156,327990,0.0,0.0
2023-04-12 12:13:00-04:00,184.85000610351562,185.0,184.80999755859375,184.8101043701172,440702,0.0,0.0
2023-04-12 12:14:00-04:00,184.85800170898438,184.85800170898438,184.5,184.53990173339844,327374,0.0,0.0
2023-04-12 12:15:00-04:00,184.5386962890625,184.74000549316406,184.4510955810547,184.5500946044922,321902,0.0,0.0
2023-04-12 12:16:00-04:00,184.5399932861328,184.58970642089844,184.35000610351562,184.35000610351562,268144,0.0,0.0
2023-04-12 12:17:00-04:00,184.389892578125,184.389892578125,183.8300018310547,183.86520385742188,519660,0.0,0.0
2023-04-12 12:18:00-04:00,183.85609436035156,184.0,183.7100067138672,183.97000122070312,416648,0.0,0.0
2023-04-12 12:19:00-04:00,183.97000122070312,184.05999755859375,183.77999877929688,183.82000732421875,288616,0.0,0.0
2023-04-12 12:20:00-04:00,183.8300018310547,183.85000610351562,183.64999389648438,183.77000427246094,242045,0.0,0.0
2023-04-12 12:21:00-04:00,183.77850341796875,183.90989685058594,183.74000549316406,183.85000610351562,187749,0.0,0.0
2023-04-12 12:22:00-04:00,183.85000610351562,184.54989624023438,183.83999633789062,184.510498046875,437472,0.0,0.0
2023-04-12 12:23:00-04:00,184.52499389648438,184.5399932861328,184.34010314941406,184.39500427246094,305073,0.0,0.0
2023-04-12 12:24:00-04:00,184.38999938964844,184.50999450683594,184.27999877929688,184.33999633789062,200892,0.0,0.0
2023-04-12 12:25:00-04:00,184.33999633789062,184.52999877929688,184.27999877929688,184.4600067138672,223735,0.0,0.0
2023-04-12 12:26:00-04:00,184.42999267578125,184.72999572753906,184.3699951171875,184.52529907226562,320274,0.0,0.0
2023-04-12 12:27:00-04:00,184.5449981689453,184.74000549316406,184.4700927734375,184.522705078125,264445,0.0,0.0
2023-04-12 12:28:00-04:00,184.52490234375,184.64999389648438,184.52000427246094,184.57159423828125,170746,0.0,0.0
2023-04-12 12:29:00-04:00,184.5800018310547,184.6699981689453,184.47999572753906,184.60350036621094,188978,0.0,0.0
2023-04-12 12:30:00-04:00,184.6300048828125,184.89999389648438,184.60000610351562,184.85000610351562,329476,0.0,0.0
2023-04-12 12:31:00-04:00,184.83680725097656,184.97000122070312,184.6199951171875,184.74000549316406,308723,0.0,0.0
2023-04-12 12:32:00-04:00,184.75999450683594,184.97999572753906,184.75999450683594,184.8699951171875,279093,0.0,0.0
2023-04-12 12:33:00-04:00,184.86500549316406,184.99000549316406,184.83999633789062,184.9300994873047,229873,0.0,0.0
2023-04-12 12:34:00-04:00,184.93499755859375,185.0,184.7100067138672,184.76499938964844,294833,0.0,0.0
2023-04-12 12:35:00-04:00,184.7550048828125,184.80999755859375,184.6300048828125,184.66000366210938,223013,0.0,0.0
2023-04-12 12:36:00-04:00,184.66000366210938,184.69000244140625,184.52000427246094,184.52999877929688,270338,0.0,0.0
2023-04-12 12:37:00-04:00,184.5500030517578,184.62899780273438,184.2100067138672,184.22999572753906,336862,0.0,0.0
2023-04-12 12:38:00-04:00,184.27000427246094,184.39990234375,184.1300048828125,184.3699951171875,245346,0.0,0.0
2023-04-12 12:39:00-04:00,184.3699951171875,184.5500030517578,184.3300018310547,184.44009399414062,228710,0.0,0.0
2023-04-12 12:40:00-04:00,184.47999572753906,184.58999633789062,184.2700958251953,184.3740997314453,225210,0.0,0.0
2023-04-12 12:41:00-04:00,184.38169860839844,184.5299072265625,184.16000366210938,184.2100067138672,231449,0.0,0.0
2023-04-12 12:42:00-04:00,184.1999969482422,184.29710388183594,183.99000549316406,184.0216064453125,313490,0.0,0.0
2023-04-12 12:43:00-04:00,184.00999450683594,184.10000610351562,183.80999755859375,183.96499633789062,321084,0.0,0.0
2023-04-12 12:44:00-04:00,183.97999572753906,184.0198974609375,183.80999755859375,183.86000061035156,222582,0.0,0.0
2023-04-12 12:45:00-04:00,183.86000061035156,184.0399932861328,183.83009338378906,183.97000122070312,240288,0.0,0.0
2023-04-12 12:46:00-04:00,183.97000122070312,184.11000061035156,183.9199981689453,184.089599609375,205612,0.0,0.0
2023-04-12 12:47:00-04:00,184.08819580078125,184.22999572753906,184.02000427246094,184.07919311523438,224856,0.0,0.0
2023-04-12 12:48:00-04:00,184.0749969482422,184.0800018310547,183.83999633789062,183.83999633789062,238787,0.0,0.0
2023-04-12 12:49:00-04:00,183.82850646972656,183.99989318847656,183.72999572753906,183.95989990234375,235724,0.0,0.0
2023-04-12 12:50:00-04:00,183.92999267578125,184.0500030517578,183.6699981689453,183.7299041748047,246659,0.0,0.0
2023-04-12 12:51:00-04:00,183.7100067138672,183.8300018310547,183.44000244140625,183.5050048828125,356499,0.0,0.0
2023-04-12 12:52:00-04:00,183.52000427246094,183.72999572753906,183.42010498046875,183.66000366210938,275622,0.0,0.0
2023-04-12 12:53:00-04:00,183.67990112304688,183.7772979736328,183.6300048828125,183.7512969970703,147795,0.0,0.0
2023-04-12 12:54:00-04:00,183.74139404296875,184.16000366210938,183.74000549316406,184.14059448242188,338634,0.0,0.0
2023-04-12 12:55:00-04:00,184.13999938964844,184.3800048828125,184.13999938964844,184.24000549316406,312174,0.0,0.0
2023-04-12 12:56:00-04:00,184.23150634765625,184.30999755859375,184.1199951171875,184.2519989013672,180175,0.0,0.0
2023-04-12 12:57:00-04:00,184.2698974609375,184.3000030517578,184.10000610351562,184.12989807128906,169311,0.0,0.0
2023-04-12 12:58:00-04:00,184.1199951171875,184.22999572753906,184.0800018310547,184.14999389648438,156267,0.0,0.0
2023-04-12 12:59:00-04:00,184.14999389648438,184.27999877929688,184.11000061035156,184.21499633789062,152277,0.0,0.0
2023-04-12 13:00:00-04:00,184.22999572753906,184.30999755859375,184.02999877929688,184.07440185546875,167114,0.0,0.0
2023-04-12 13:01:00-04:00,184.07980346679688,184.13999938964844,183.75,183.83059692382812,273542,0.0,0.0
2023-04-12 13:02:00-04:00,183.8350067138672,183.8350067138672,183.50999450683594,183.63999938964844,266614,0.0,0.0
2023-04-12 13:03:00-04:00,183.64869689941406,183.80999755859375,183.5800018310547,183.69000244140625,198889,0.0,0.0
2023-04-12 13:04:00-04:00,183.6699981689453,183.91000366210938,183.50999450683594,183.85009765625,244468,0.0,0.0
2023-04-12 13:05:00-04:00,183.8699951171875,183.91009521484375,183.6999969482422,183.86000061035156,195144,0.0,0.0
2023-04-12 13:06:00-04:00,183.8800048828125,183.9792022705078,183.75999450683594,183.92990112304688,144023,0.0,0.0
2023-04-12 13:07:00-04:00,183.94000244140625,183.99000549316406,183.88999938964844,183.89999389648438,129254,0.0,0.0
2023-04-12 13:08:00-04:00,183.91000366210938,184.00990295410156,183.80349731445312,183.9250030517578,133992,0.0,0.0
2023-04-12 13:09:00-04:00,183.94000244140625,183.99000549316406,183.66000366210938,183.72999572753906,196706,0.0,0.0
2023-04-12 13:10:00-04:00,183.75,184.11000061035156,183.74000549316406,184.10000610351562,275665,0.0,0.0
2023-04-12 13:11:00-04:00,184.09010314941406,184.5399932861328,184.09010314941406,184.41000366210938,475591,0.0,0.0
2023-04-12 13:12:00-04:00,184.4384002685547,184.4600067138672,184.30999755859375,184.4010009765625,179703,0.0,0.0
2023-04-12 13:13:00-04:00,184.39999389648438,184.4499053955078,184.30999755859375,184.39500427246094,192996,0.0,0.0
2023-04-12 13:14:00-04:00,184.42999267578125,184.48989868164062,184.2100067138672,184.37989807128906,254539,0.0,0.0
2023-04-12 13:15:00-04:00,184.3800048828125,184.4499969482422,184.1199951171875,184.18429565429688,229374,0.0,0.0
2023-04-12 13:16:00-04:00,184.18429565429688,184.32000732421875,184.0601043701172,184.139892578125,210463,0.0,0.0
2023-04-12 13:17:00-04:00,184.13250732421875,184.19540405273438,183.92999267578125,183.99000549316406,222309,0.0,0.0
2023-04-12 13:18:00-04:00,184.0,184.0500030517578,183.75,184.0301055908203,253604,0.0,0.0
2023-04-12 13:19:00-04:00,184.0399932861328,184.158203125,183.92999267578125,184.11000061035156,168839,0.0,0.0
2023-04-12 13:20:00-04:00,184.08009338378906,184.24000549316406,183.9801025390625,183.9801025390625,162139,0.0,0.0
2023-04-12 13:21:00-04:00,183.97999572753906,184.07989501953125,183.92999267578125,183.96499633789062,130154,0.0,0.0
2023-04-12 13:22:00-04:00,183.9600067138672,184.0,183.85000610351562,183.9600067138672,134620,0.0,0.0
2023-04-12 13:23:00-04:00,183.97999572753906,183.9864044189453,183.75,183.8000030517578,197820,0.0,0.0
