Date,Open,High,Low,Close,Volume
2023-04-25 04:00:06.531000-04:00,,,,160.5,1
2023-04-25 04:01:13.913000-04:00,,,,160.33,3
2023-04-25 04:02:15.584000-04:00,,,,159.96,10
2023-04-25 04:03:25.671000-04:00,,,,160.15,10
2023-04-25 04:04:25.232000-04:00,,,,160.24,30
2023-04-25 04:05:34.382000-04:00,,,,160.26,50
2023-04-25 04:06:34.281000-04:00,,,,160,1
2023-04-25 04:07:34.949000-04:00,,,,159.89,3
2023-04-25 04:08:34.557000-04:00,,,,159.88,50
2023-04-25 04:09:34.614000-04:00,,,,160,10
2023-04-25 04:10:35.366000-04:00,,,,159.87,66
2023-04-25 04:11:35.884000-04:00,,,,159.88,198
2023-04-25 04:12:35.008000-04:00,,,,160.02,1
2023-04-25 04:13:35.833000-04:00,,,,159.79,1
2023-04-25 04:14:34.911000-04:00,,,,159.7,67
2023-04-25 04:15:36.863000-04:00,,,,159.9,100
2023-04-25 04:16:44.171000-04:00,,,,159.79,2
2023-04-25 04:17:45.909000-04:00,,,,159.8,5
2023-04-25 04:18:46.345000-04:00,,,,159.68,1
2023-04-25 04:19:46.720000-04:00,,,,159.6,31
2023-04-25 04:20:56.070000-04:00,,,,159.5,100
2023-04-25 04:22:06.477000-04:00,,,,159.1,3
2023-04-25 04:23:06.423000-04:00,,,,159.3,1
2023-04-25 04:24:06.773000-04:00,,,,159.1,14
2023-04-25 04:25:15.973000-04:00,,,,159.22,100
2023-04-25 04:26:15.377000-04:00,,,,159.33,1
2023-04-25 04:27:15.619000-04:00,,,,159.49,1
2023-04-25 04:28:16.907000-04:00,,,,159.32,5
2023-04-25 04:29:23.957000-04:00,,,,159.33,8
2023-04-25 04:30:25.833000-04:00,,,,159.46,50
2023-04-25 04:31:27.053000-04:00,,,,159.41,50
2023-04-25 04:32:36.439000-04:00,,,,159.66,1
2023-04-25 04:33:46.933000-04:00,,,,159.76,50
2023-04-25 04:34:56.611000-04:00,,,,159.9,2
2023-04-25 04:35:57.765000-04:00,,,,159.85,5
2023-04-25 04:37:05.039000-04:00,,,,159.86,41
2023-04-25 04:38:06.670000-04:00,,,,159.84,10
2023-04-25 04:39:15.812000-04:00,,,,159.86,42
2023-04-25 04:40:17.240000-04:00,,,,159.89,24
2023-04-25 04:41:26.323000-04:00,,,,160.12,6
2023-04-25 04:42:26.337000-04:00,,,,159.94,1
2023-04-25 04:43:33.734000-04:00,,,,159.88,2
2023-04-25 04:44:45.785000-04:00,,,,159.9,1
2023-04-25 04:45:47.459000-04:00,,,,159.75,737
2023-04-25 04:46:57.952000-04:00,,,,159.88,1
2023-04-25 04:48:06.763000-04:00,,,,159.83,5
2023-04-25 04:49:16.248000-04:00,,,,159.85,7
2023-04-25 04:50:16.497000-04:00,,,,159.85,50
2023-04-25 04:51:28.188000-04:00,,,,159.88,5
2023-04-25 04:52:27.275000-04:00,,,,159.86,10
2023-04-25 04:53:33.727000-04:00,,,,159.8,10
2023-04-25 04:54:35.914000-04:00,,,,159.81,8
2023-04-25 04:55:37.298000-04:00,,,,159.94,30
2023-04-25 04:56:37.073000-04:00,,,,159.88,1
2023-04-25 04:57:43.519000-04:00,,,,159.98,47
2023-04-25 04:58:44.330000-04:00,,,,159.9,50
2023-04-25 04:59:57.694000-04:00,,,,159.85,1
2023-04-25 05:00:57.575000-04:00,,,,159.81,3
2023-04-25 05:01:57.806000-04:00,,,,159.59,1
2023-04-25 05:02:59.862000-04:00,,,,159.61,100
2023-04-25 05:04:08.711000-04:00,,,,159.66,48
2023-04-25 05:05:14.505000-04:00,,,,159.64,1
2023-04-25 05:06:19.503000-04:00,,,,159.67,1
2023-04-25 05:07:28.450000-04:00,,,,159.72,15
2023-04-25 05:08:30.429000-04:00,,,,159.7,25
2023-04-25 05:09:38.986000-04:00,,,,159.58,1
2023-04-25 05:10:38.544000-04:00,,,,159.55,67
2023-04-25 05:11:39.058000-04:00,,,,159.58,19
2023-04-25 05:12:39.918000-04:00,,,,159.65,1
2023-04-25 05:13:49.820000-04:00,,,,159.7,4
2023-04-25 05:15:00.384000-04:00,,,,159.58,12
2023-04-25 05:16:08.566000-04:00,,,,159.61,1
2023-04-25 05:17:20.685000-04:00,,,,159.7,1
2023-04-25 05:18:28.895000-04:00,,,,159.84,2
2023-04-25 05:19:38.637000-04:00,,,,159.84,50
2023-04-25 05:20:45.850000-04:00,,,,159.83,50
2023-04-25 05:21:59.451000-04:00,,,,159.8,50
2023-04-25 05:23:04.018000-04:00,,,,159.78,1
2023-04-25 05:24:10.651000-04:00,,,,159.79,49
2023-04-25 05:25:17.288000-04:00,,,,159.83,1
2023-04-25 05:26:28.997000-04:00,,,,159.79,8
2023-04-25 05:27:35.126000-04:00,,,,159.75,3
2023-04-25 05:28:36.417000-04:00,,,,159.7,1
2023-04-25 05:29:38.270000-04:00,,,,159.67,1
2023-04-25 05:30:45.496000-04:00,,,,159.68,2
2023-04-25 05:31:53.290000-04:00,,,,159.88,2
2023-04-25 05:32:57.728000-04:00,,,,159.8,190
2023-04-25 05:33:57.828000-04:00,,,,159.9,1
2023-04-25 05:35:10.261000-04:00,,,,159.8,36
2023-04-25 05:36:09.567000-04:00,,,,159.84,1
2023-04-25 05:37:18.411000-04:00,,,,159.71,15
